POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,148,9:00'44.277,,,98,3'27.970,235.9,,
2,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,148,9:00'49.755,5.478,5.478,47,3'28.444,235.3,,
3,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,148,9:01'22.861,38.584,33.106,21,3'28.226,235.6,,
4,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,148,9:01'57.423,1'13.146,34.562,10,3'28.125,235.7,,
5,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,148,9:02'27.879,1'43.602,30.456,110,3'28.057,235.8,,
6,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,148,9:02'35.918,1'51.641,8.039,29,3'27.936,235.9,,
7,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,148,9:02'51.076,2'06.799,15.158,43,3'29.052,234.6,,
8,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,148,9:02'51.984,2'07.707,0.908,3,3'28.155,235.7,,
9,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,148,9:03'21.997,2'37.720,30.013,3,3'28.146,235.7,,
10,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,148,9:03'44.148,2'59.871,22.151,44,3'28.768,235.0,,
11,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,148,9:04'09.945,3'25.668,25.797,101,3'28.548,235.2,,
12,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,148,9:04'10.285,3'26.008,0.340,142,3'27.534,236.4,,
13,311,Cadillac Whelen,Jack AITKEN,Felipe DRUGOVICH,Frederik VESTI,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,148,9:04'11.616,3'27.339,1.331,10,3'28.253,235.5,,
14,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,147,9:01'04.026,1 Laps,1 Laps,4,3'29.636,234.0,,
15,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,147,9:01'36.722,1 Laps,32.696,44,3'28.621,235.1,,
16,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,147,9:01'37.001,1 Laps,0.279,44,3'28.367,235.4,,
17,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,147,9:01'52.696,1 Laps,15.695,95,3'28.880,234.8,,
18,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,147,9:02'40.360,1 Laps,47.664,3,3'29.791,233.8,,
19,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,147,9:03'09.078,1 Laps,28.718,45,3'28.842,234.9,,
20,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,146,9:01'10.474,2 Laps,1 Laps,88,3'29.237,234.4,,
21,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,143,9:02'09.345,5 Laps,3 Laps,59,3'29.443,234.2,,
22,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:01'26.962,8 Laps,3 Laps,126,3'38.379,224.6,,
23,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:01'36.450,8 Laps,9.488,5,3'38.102,224.9,,
24,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:01'47.866,8 Laps,11.416,135,3'38.294,224.7,,
25,22,United Autosports,Renger VAN DER ZANDE,Pietro FITTIPALDI,David HEINEMEIER HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:02'31.018,8 Laps,43.152,7,3'38.067,224.9,,
26,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,André LOTTERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:03'08.541,8 Laps,37.523,6,3'39.378,223.6,,
27,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,140,9:03'09.292,8 Laps,0.751,84,3'37.617,225.4,,
28,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,140,9:03'09.690,8 Laps,0.398,4,3'38.477,224.5,,
29,11,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,139,9:00'57.416,9 Laps,1 Laps,96,3'37.964,225.1,,
30,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,139,9:01'10.023,9 Laps,12.607,6,3'39.311,223.7,,
31,34,Inter Europol Competition,Nicholas BOULLE,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,139,9:01'28.493,9 Laps,18.470,106,3'38.531,224.5,,
32,183,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FELIX DA COSTA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,139,9:02'25.102,9 Laps,56.609,3,3'38.600,224.4,,
33,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,139,9:02'32.393,9 Laps,7.291,5,3'36.859,226.2,,
34,16,RLR M Sport,Michael JENSEN,Ryan CULLEN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,138,9:00'57.747,10 Laps,1 Laps,138,3'38.003,225.0,,
35,45,Algarve Pro Racing,George KURTZ,Nicky CATSBURG,Alexander QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,138,9:01'51.995,10 Laps,54.248,122,3'37.732,225.3,,
36,23,United Autosports,Daniel SCHNEIDER,Oliver JARVIS,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,138,9:02'26.066,10 Laps,34.071,107,3'37.922,225.1,,
37,24,Nielsen Racing,Naveen RAO,Cem BÖLÜKBASI,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,137,9:00'25.501,11 Laps,1 Laps,4,3'39.352,223.6,,
38,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tom BLOMQVIST,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,,,Classified,132,9:01'19.682,16 Laps,5 Laps,3,3'38.424,224.6,,
39,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,130,9:01'53.602,18 Laps,2 Laps,63,3'56.179,207.7,,
40,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,130,9:02'13.939,18 Laps,20.337,101,3'57.544,206.5,,
41,87,Akkodis ASP Team,Petru UMBRARESCU,Jose Maria LOPEZ,Clemens SCHMID,,Lexus RC F LMGT3,G,LMGT3,,,Classified,130,9:02'46.796,18 Laps,32.857,61,3'57.107,206.9,,
42,78,Akkodis ASP Team,Arnold ROBIN,Jack HAWKSWORTH,Finn GEHRSITZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,130,9:02'50.391,18 Laps,3.595,2,3'56.606,207.3,,
43,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,130,9:02'58.452,18 Laps,8.061,108,3'57.299,206.7,,
44,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,130,9:02'59.429,18 Laps,0.977,34,3'56.575,207.3,,
45,27,Heart of Racing Team,Ian JAMES,Mattia DRUDI,Zacharie ROBICHON,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,130,9:03'12.424,18 Laps,12.995,125,3'56.833,207.1,,
46,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,130,9:04'11.407,18 Laps,58.983,4,3'57.050,206.9,,
47,77,Proton Competition,Bernardo SOUSA,Ben TUCK,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,130,9:04'11.621,18 Laps,0.214,5,3'57.015,207.0,,
