37,96,Classified,7,37:15.432,+1:15.532,+0.701,2,4:14.214,193.0,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Adrian,D SILVA,,,MAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,53,Classified,7,37:15.976,+1:16.076,+0.544,2,4:17.171,190.7,Autovitesse,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Elie,DUBELLY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6,Classified,7,37:16.497,+1:16.597,+0.521,7,4:56.760,165.3,Autovitesse,GT4 RS,,,Porsche718 GT4 RS,,,,,,,,,,,,Franck,LEHERPEUR,,,FRA,,,,,,,Anthony,PLESSIS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,67,Classified,7,37:20.326,+1:20.426,+3.829,6,4:19.156,189.3,Riviera Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Charles,CARMINATI,,,FRA,,,,,,,Julien,GOUJAT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,85,Classified,7,37:21.408,+1:21.508,+1.082,6,4:20.660,188.2,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Stéphane,GIRARDOT,,,FRA,,,,,,,Thierry,PROUST,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,68,Classified,7,37:23.476,+1:23.576,+2.068,3,6:30.339,125.7,RSR PMZ,992,,,Porsche 992 Cup,,,,,,,,,,,,Pierre,MURER,,,FRA,,,,,,,Michael,ZIEGLER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,71,Classified,7,37:23.793,+1:23.893,+0.317,5,4:21.262,187.8,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Nathan,HUET,,,FRA,,,,,,,Michel,NOURRY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,89,Classified,7,37:24.085,+1:24.185,+0.292,5,4:21.663,187.5,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Tiger,TARI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5,Classified,7,37:29.745,+1:29.845,+5.660,5,4:24.636,185.4,Team Tinseau,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bernard,COISNE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,82,Classified,7,37:36.442,+1:36.542,+6.697,2,4:24.439,185.5,GEMO Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Pierre,HIRSCHI,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,34,Classified,7,37:56.041,+1:56.141,+19.599,5,4:27.794,183.2,NGT Racing BV,992,,,Porsche 992 Cup,,,,,,,,,,,,Dirk,VON ROMPUY,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,65,Classified,7,38:10.532,+2:10.632,+14.491,5,4:28.876,182.4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Gautier,EBEL,,,FRA,,,,,,,Chloé,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,63,Classified,7,38:19.158,+2:19.258,+8.626,6,4:31.523,180.7,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Pierre,CARDIA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,66,Classified,7,38:20.185,+2:20.285,+1.027,6,4:35.510,178.0,CG Motorsport,718,,,Porsche 718 GT4,,,,,,,,,,,,Jean,OLIVE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,88,Classified,7,38:22.306,+2:22.406,+2.121,5,4:31.238,180.9,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Peter,ARONSON,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,16,Classified,7,38:27.416,+2:27.516,+5.110,6,4:36.360,177.5,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,57,Classified,7,39:07.014,+3:07.114,+39.598,6,4:37.548,176.7,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Francis,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,86,Classified,7,39:07.792,+3:07.892,+0.778,5,4:40.843,174.7,Gautier Ebel Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Claude,AUCH-HISIGER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,58,Classified,7,39:08.747,+3:08.847,+0.955,5,4:39.856,175.3,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Béatrice,CIBIEN,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,44,Classified,7,39:12.635,+3:12.735,+3.888,2,4:45.376,171.9,Racing Technology,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Mathias,DURAND,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,54,Classified,7,39:36.652,+3:36.752,+24.017,6,4:57.101,165.1,Driv'n Motorsport Events,981,,,Porsche 981 GT4,,,,,,,,,,,,François-Xavier,BOURDIN,,,FRA,,,,,,,Laurent,BELLEC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,288,Classified,6,31:44.102,1 Lap,1 Lap,6,4:07.972,197.8,Laptime Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Kayden,KELLY,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,37,Classified,6,32:01.433,1 Lap,+17.331,3,6:31.162,125.4,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Gregg,GORSKI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,62,Classified,6,32:21.590,1 Lap,+20.157,6,4:18.714,189.6,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Luc,REMMY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,8,Classified,6,33:06.345,1 Lap,+44.755,5,4:17.453,190.5,Driv'n Motorsport Events,992,,,Porsche 992 Cup,,,,,,,,,,,,Guillaume,RAYNAUD,,,FRA,,,,,,,Xavier,DAYRAUT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,992,Classified,5,27:39.747,2 Laps,1 Lap,3,6:27.911,126.5,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Michael,BLANCHEMAIN,,,FRA,,,,,,,Jérôme,DA COSTA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,15,Classified,5,27:40.242,2 Laps,+0.495,2,4:09.978,196.2,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,Not classified,2,8:31.001,,,0,,,Schumacher IMSA,992,,,Porsche 992 Cup,,,,,,,,,,,,Alexandr,ARTEMYEV,,,KAZ,,,,,,,Romano,RICCI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55,Not classified,2,8:32.148,,,2,4:12.426,194.3,Graves Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Jonathan,BEESON,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,Not classified,2,9:03.496,,,0,,,Schumacher IMSA,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,Not classified,1,5:02.633,,,0,,,PV Tech,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bruno,MALERBA,,,FRA,,,,,,,Fabio,MALERBA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,888,Disqualified,2,8:30.664,,,2,4:12.651,194.2,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Stéphane,PERRIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
