POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,99,6:03'02.408,,,98,3'27.970,235.9,,
2,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,99,6:03'06.370,3.962,3.962,21,3'28.226,235.6,,
3,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,99,6:03'28.986,26.578,22.616,10,3'28.125,235.7,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,99,6:04'15.882,1'13.474,46.896,47,3'28.444,235.3,,
5,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,99,6:04'56.792,1'54.384,40.910,44,3'28.768,235.0,,
6,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,99,6:05'01.203,1'58.795,4.411,43,3'29.052,234.6,,
7,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,99,6:05'08.338,2'05.930,7.135,3,3'28.146,235.7,,
8,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,99,6:05'17.704,2'15.296,9.366,4,3'29.636,234.0,,
9,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,99,6:05'20.380,2'17.972,2.676,29,3'27.936,235.9,,
10,311,Cadillac Whelen,Jack AITKEN,Felipe DRUGOVICH,Frederik VESTI,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,99,6:05'33.501,2'31.093,13.121,10,3'28.253,235.5,,
11,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,99,6:05'36.048,2'33.640,2.547,10,3'28.451,235.3,,
12,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,99,6:05'53.853,2'51.445,17.805,29,3'28.800,234.9,,
13,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,99,6:05'55.917,2'53.509,2.064,73,3'28.624,235.1,,
14,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,99,6:06'11.152,3'08.744,15.235,44,3'28.621,235.1,,
15,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,99,6:06'20.219,3'17.811,9.067,3,3'28.155,235.7,,
16,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,98,6:01'56.637,1 Laps,1 Laps,3,3'29.791,233.8,,
17,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,98,6:03'07.208,1 Laps,1'10.571,95,3'28.880,234.8,,
18,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,98,6:03'14.615,1 Laps,7.407,44,3'28.367,235.4,,
19,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,98,6:03'44.792,1 Laps,30.177,45,3'28.842,234.9,,
20,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,98,6:04'23.936,1 Laps,39.144,88,3'29.237,234.4,,
21,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,98,6:05'09.156,1 Laps,45.220,59,3'29.443,234.2,,
22,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:04'46.573,5 Laps,4 Laps,6,3'38.560,224.4,,
23,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,94,6:04'53.989,5 Laps,7.416,84,3'37.617,225.4,,
24,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:04'55.607,5 Laps,1.618,71,3'38.632,224.4,,
25,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:04'59.104,5 Laps,3.497,5,3'38.102,224.9,,
26,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:05'43.815,5 Laps,44.711,4,3'38.477,224.5,,
27,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,94,6:06'15.616,5 Laps,31.801,5,3'36.859,226.2,,
28,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,André LOTTERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:06'15.745,5 Laps,0.129,6,3'39.378,223.6,,
29,22,United Autosports,Renger VAN DER ZANDE,Pietro FITTIPALDI,David HEINEMEIER HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,94,6:06'19.159,5 Laps,3.414,7,3'38.067,224.9,,
30,34,Inter Europol Competition,Nicholas BOULLE,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,93,6:03'38.500,6 Laps,1 Laps,19,3'39.606,223.4,,
31,11,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,93,6:03'38.705,6 Laps,0.205,9,3'38.195,224.8,,
32,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,93,6:04'40.708,6 Laps,1'02.003,6,3'39.311,223.7,,
33,16,RLR M Sport,Michael JENSEN,Ryan CULLEN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,93,6:05'07.519,6 Laps,26.811,4,3'38.219,224.8,,
34,183,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FELIX DA COSTA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,93,6:05'32.354,6 Laps,24.835,3,3'38.600,224.4,,
35,45,Algarve Pro Racing,George KURTZ,Nicky CATSBURG,Alexander QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,92,6:03'09.553,7 Laps,1 Laps,39,3'38.574,224.4,,
36,24,Nielsen Racing,Naveen RAO,Cem BÖLÜKBASI,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,92,6:03'44.282,7 Laps,34.729,4,3'39.352,223.6,,
37,23,United Autosports,Daniel SCHNEIDER,Oliver JARVIS,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,91,6:03'20.138,8 Laps,1 Laps,6,3'38.332,224.7,,
38,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,87,6:04'07.151,12 Laps,4 Laps,2,3'57.765,206.3,,
39,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,87,6:04'21.804,12 Laps,14.653,63,3'56.179,207.7,,
40,78,Akkodis ASP Team,Arnold ROBIN,Jack HAWKSWORTH,Finn GEHRSITZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,87,6:04'30.841,12 Laps,9.037,2,3'56.606,207.3,,
41,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,87,6:05'01.322,12 Laps,30.481,34,3'56.575,207.3,,
42,77,Proton Competition,Bernardo SOUSA,Ben TUCK,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,87,6:05'38.439,12 Laps,37.117,5,3'57.015,207.0,,
43,27,Heart of Racing Team,Ian JAMES,Mattia DRUDI,Zacharie ROBICHON,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,87,6:05'44.896,12 Laps,6.457,3,3'57.294,206.7,,
44,31,The Bend Team WRT,Yasser SHAHIN,Timur BOGUSLAVSKIY,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,87,6:05'56.083,12 Laps,11.187,64,3'56.833,207.1,,
45,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,87,6:06'07.366,12 Laps,11.283,3,3'57.468,206.6,,
