NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
20,3,2,3:24.528,0,,32.462,0,1:18.750,0,1:33.316,2,239.8,7:05.594,21:47:05.594,0:32.462,1:18.750,1:33.316,333.9,Sheldon VAN DER LINDE,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.462,78.750,93.316,8.115,8.115,9.934,18.049,14.413,32.462,32.164,1:04.626,4.748,1:09.374,25.153,1:34.527,16.685,1:51.212,6.496,1:57.708,35.893,2:33.601,16.756,2:50.357,14.543,3:04.900,7.597,3:12.497,2.444,3:14.941,6.063,3:21.004,3.524,3:24.528,
20,3,3,3:24.009,2,,32.190,2,1:18.481,2,1:33.338,0,240.4,10:29.603,21:50:29.603,0:32.190,1:18.481,1:33.338,333.9,Sheldon VAN DER LINDE,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.190,78.481,93.338,8.146,8.146,9.729,17.875,14.315,32.190,32.007,1:04.197,4.767,1:08.964,25.086,1:34.050,16.621,1:50.671,6.477,1:57.148,35.793,2:32.941,16.787,2:49.728,14.507,3:04.235,7.575,3:11.810,2.476,3:14.286,6.086,3:20.372,3.637,3:24.009,
20,3,4,3:44.955,0,B,32.361,0,1:26.719,0,1:45.875,0,218.1,14:14.558,21:54:14.558,0:32.361,1:26.719,1:45.875,240.4,Sheldon VAN DER LINDE,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.361,86.719,105.875,8.202,8.202,9.829,18.031,14.330,32.361,35.737,1:08.098,5.294,1:13.392,28.019,1:41.411,17.669,1:59.080,6.909,2:05.989,37.157,2:43.146,17.036,3:00.182,16.388,3:16.570,8.192,3:24.762,3.352,3:28.114,,,,3:44.955,
311,2,1,4:12.394,0,,1:03.599,0,1:26.277,0,1:42.518,0,192.3,4:12.394,21:44:12.394,1:03.599,1:26.277,1:42.518,263.2,Felipe DRUGOVICH,0:00:23.944,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,63.599,86.277,102.518,30.431,30.431,14.342,44.773,18.826,1:03.599,36.988,1:40.587,4.840,1:45.427,26.964,2:12.391,17.485,2:29.876,6.931,2:36.807,38.256,3:15.063,17.138,3:32.201,16.376,3:48.577,8.920,3:57.497,4.457,4:01.954,7.030,4:08.984,3.410,4:12.394,
311,2,2,3:25.778,0,,32.469,0,1:19.156,0,1:34.153,0,238.4,7:38.172,21:47:38.172,0:32.469,1:19.156,1:34.153,334.9,Felipe DRUGOVICH,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,32.469,79.156,94.153,8.045,8.045,10.007,18.052,14.417,32.469,32.416,1:04.885,4.735,1:09.620,25.221,1:34.841,16.784,1:51.625,6.475,1:58.100,35.985,2:34.085,16.809,2:50.894,15.035,3:05.929,7.667,3:13.596,2.573,3:16.169,6.197,3:22.366,3.412,3:25.778,
311,2,3,3:24.648,0,,32.349,0,1:18.779,0,1:33.520,2,239.7,11:02.820,21:51:02.820,0:32.349,1:18.779,1:33.520,332.9,Felipe DRUGOVICH,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,32.349,78.779,93.520,8.063,8.063,9.867,17.930,14.419,32.349,32.180,1:04.529,4.730,1:09.259,25.167,1:34.426,16.702,1:51.128,6.469,1:57.597,35.919,2:33.516,16.775,2:50.291,14.692,3:04.983,7.654,3:12.637,2.510,3:15.147,6.080,3:21.227,3.421,3:24.648,
311,2,4,3:24.380,2,,32.338,2,1:18.467,2,1:33.575,0,240.0,14:27.200,21:54:27.200,0:32.338,1:18.467,1:33.575,333.9,Felipe DRUGOVICH,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,32.338,78.467,93.575,8.076,8.076,9.851,17.927,14.411,32.338,32.092,1:04.430,4.722,1:09.152,25.058,1:34.210,16.595,1:50.805,6.483,1:57.288,35.955,2:33.243,16.802,2:50.045,14.611,3:04.656,7.690,3:12.346,2.483,3:14.829,6.061,3:20.890,3.490,3:24.380,
311,2,5,3:34.871,0,B,32.342,0,1:18.878,0,1:43.651,0,228.3,18:02.071,21:58:02.071,0:32.342,1:18.878,1:43.651,330.8,Felipe DRUGOVICH,,HYPERCAR,H,Cadillac Whelen,Cadillac,FF,32.342,78.878,103.651,8.112,8.112,9.834,17.946,14.396,32.342,32.299,1:04.641,4.745,1:09.386,25.108,1:34.494,16.726,1:51.220,6.448,1:57.668,35.886,2:33.554,16.976,2:50.530,16.668,3:07.198,7.937,3:15.135,3.069,3:18.204,,,,3:34.871,
36,2,1,4:57.138,0,,1:40.658,0,1:29.445,0,1:47.035,0,163.3,4:57.138,21:44:57.138,1:40.658,1:29.445,1:47.035,269.8,Frédéric MAKOWIECKI,0:00:58.514,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,100.658,89.445,107.035,1:05.356,1:05.356,15.708,1:21.064,19.594,1:40.658,38.545,2:19.203,5.090,2:24.293,27.409,2:51.702,18.401,3:10.103,7.017,3:17.120,39.065,3:56.185,20.062,4:16.247,16.546,4:32.793,9.684,4:42.477,3.611,4:46.088,7.570,4:53.658,3.480,4:57.138,
36,2,2,3:30.771,0,,32.440,0,1:18.833,0,1:39.498,0,232.7,8:27.909,21:48:27.909,0:32.440,1:18.833,1:39.498,333.9,Frédéric MAKOWIECKI,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,32.440,78.833,99.498,8.066,8.066,9.840,17.906,14.534,32.440,32.192,1:04.632,4.733,1:09.365,25.148,1:34.513,16.760,1:51.273,6.490,1:57.763,37.223,2:34.986,17.205,2:52.191,16.616,3:08.807,8.120,3:16.927,3.229,3:20.156,7.212,3:27.368,3.403,3:30.771,
36,2,3,3:24.398,2,,32.301,0,1:18.424,0,1:33.673,2,240.0,11:52.307,21:51:52.307,0:32.301,1:18.424,1:33.673,333.9,Frédéric MAKOWIECKI,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,32.301,78.424,93.673,8.043,8.043,9.807,17.850,14.451,32.301,32.114,1:04.415,4.724,1:09.139,24.990,1:34.129,16.596,1:50.725,6.421,1:57.146,35.884,2:33.030,16.631,2:49.661,15.142,3:04.803,7.688,3:12.491,2.543,3:15.034,5.881,3:20.915,3.483,3:24.398,
36,2,4,3:24.488,0,,32.114,2,1:18.365,2,1:34.009,0,239.9,15:16.795,21:55:16.795,0:32.114,1:18.365,1:34.009,337.0,Frédéric MAKOWIECKI,,HYPERCAR,H,Alpine Endurance Team,Alpine,FF,32.114,78.365,94.009,8.068,8.068,9.706,17.774,14.340,32.114,32.118,1:04.232,4.715,1:08.947,24.943,1:33.890,16.589,1:50.479,6.449,1:56.928,35.703,2:32.631,16.588,2:49.219,15.198,3:04.417,7.673,3:12.090,2.504,3:14.594,5.986,3:20.580,3.908,3:24.488,
38,1,1,3:52.378,0,B,47.415,0,1:21.873,0,1:43.090,0,208.9,3:52.378,21:43:52.378,0:47.415,1:21.873,1:43.090,291.6,Earl BAMBER,0:00:12.275,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,47.415,81.873,103.090,18.188,18.188,12.155,30.343,17.072,47.415,34.887,1:22.302,4.724,1:27.026,25.354,1:52.380,16.908,2:09.288,6.502,2:15.790,36.492,2:52.282,16.824,3:09.106,14.736,3:23.842,8.032,3:31.874,3.888,3:35.762,,,,3:52.378,
38,1,2,5:02.608,0,,1:56.474,0,1:28.419,0,1:37.715,0,162.1,8:54.986,21:48:54.986,1:56.474,1:28.419,1:37.715,283.9,Earl BAMBER,0:01:26.536,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,116.474,88.419,97.715,1:24.140,1:24.140,13.803,1:37.943,18.531,1:56.474,36.326,2:32.800,4.867,2:37.667,29.845,3:07.512,17.381,3:24.893,6.728,3:31.621,38.633,4:10.254,17.029,4:27.283,15.384,4:42.667,7.671,4:50.338,2.733,4:53.071,6.165,4:59.236,3.372,5:02.608,
38,1,3,3:24.862,0,,31.989,2,1:19.167,0,1:33.706,0,239.4,12:19.848,21:52:19.848,0:31.989,1:19.167,1:33.706,328.8,Earl BAMBER,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,31.989,79.167,93.706,8.062,8.062,9.702,17.764,14.225,31.989,32.596,1:04.585,4.687,1:09.272,25.122,1:34.394,16.762,1:51.156,6.493,1:57.649,36.022,2:33.671,16.763,2:50.434,14.789,3:05.223,7.588,3:12.811,2.533,3:15.344,6.144,3:21.488,3.374,3:24.862,
38,1,4,3:23.333,2,,32.066,0,1:18.662,2,1:32.605,2,241.2,15:43.181,21:55:43.181,0:32.066,1:18.662,1:32.605,329.8,Earl BAMBER,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FF,32.066,78.662,92.605,8.062,8.062,9.723,17.785,14.281,32.066,32.182,1:04.248,4.710,1:08.958,25.068,1:34.026,16.702,1:50.728,6.388,1:57.116,35.755,2:32.871,16.725,2:49.596,14.389,3:03.985,7.596,3:11.581,2.484,3:14.065,5.854,3:19.919,3.414,3:23.333,
4,2,1,4:22.514,0,,1:18.870,0,1:25.334,0,1:38.310,0,184.9,4:22.514,21:44:22.514,1:18.870,1:25.334,1:38.310,305.6,Nick TANDY,0:00:37.270,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,78.870,85.334,98.310,43.109,43.109,16.584,59.693,19.177,1:18.870,35.847,1:54.717,4.821,1:59.538,26.928,2:26.466,17.738,2:44.204,6.745,2:50.949,37.205,3:28.154,17.038,3:45.192,15.761,4:00.953,8.496,4:09.449,3.001,4:12.450,6.629,4:19.079,3.435,4:22.514,
4,2,2,3:23.983,2,,32.102,2,1:18.341,2,1:33.540,2,240.5,7:46.497,21:47:46.497,0:32.102,1:18.341,1:33.540,337.0,Nick TANDY,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.102,78.341,93.540,8.053,8.053,9.727,17.780,14.322,32.102,32.174,1:04.276,4.710,1:08.986,24.878,1:33.864,16.579,1:50.443,6.420,1:56.863,35.760,2:32.623,16.613,2:49.236,15.056,3:04.292,7.633,3:11.925,,,,3:20.475,3.508,3:23.983,
4,2,3,3:25.519,0,,32.109,0,1:18.840,0,1:34.570,0,238.7,11:12.016,21:51:12.016,0:32.109,1:18.840,1:34.570,336.0,Nick TANDY,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.109,78.840,94.570,8.075,8.075,9.678,17.753,14.356,32.109,32.261,1:04.370,4.753,1:09.123,25.097,1:34.220,16.729,1:50.949,6.470,1:57.419,35.727,2:33.146,16.571,2:49.717,15.272,3:04.989,7.725,3:12.714,2.617,3:15.331,6.704,3:22.035,3.484,3:25.519,
4,2,4,3:37.306,0,B,32.182,0,1:18.955,0,1:46.169,0,225.7,14:49.322,21:54:49.322,0:32.182,1:18.955,1:46.169,334.9,Nick TANDY,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.182,78.955,106.169,8.076,8.076,9.704,17.780,14.402,32.182,32.547,1:04.729,4.710,1:09.439,25.035,1:34.474,16.663,1:51.137,6.436,1:57.573,37.134,2:34.707,17.028,2:51.735,16.723,3:08.458,8.867,3:17.325,3.092,3:20.417,,,,3:37.306,
5,3,1,4:18.457,0,,1:07.418,0,1:27.251,0,1:43.788,0,187.8,4:18.457,21:44:18.457,1:07.418,1:27.251,1:43.788,298.0,Mathieu JAMINET,0:00:26.140,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,67.418,87.251,103.788,32.125,32.125,15.004,47.129,20.289,1:07.418,37.137,1:44.555,4.903,1:49.458,27.265,2:16.723,17.946,2:34.669,7.241,2:41.910,38.396,3:20.306,17.423,3:37.729,17.198,3:54.927,8.385,4:03.312,4.544,4:07.856,7.272,4:15.128,3.329,4:18.457,
5,3,2,3:23.475,2,,32.010,2,1:18.128,3,1:33.337,2,241.1,7:41.932,21:47:41.932,0:32.010,1:18.128,1:33.337,337.0,Mathieu JAMINET,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.010,78.128,93.337,8.009,8.009,9.677,17.686,14.324,32.010,32.019,1:04.029,4.712,1:08.741,24.803,1:33.544,16.594,1:50.138,6.408,1:56.546,35.798,2:32.344,16.595,2:48.939,15.064,3:04.003,7.633,3:11.636,,,,3:20.101,3.374,3:23.475,
5,3,3,3:23.930,0,,32.056,0,1:18.430,0,1:33.444,0,240.5,11:05.862,21:51:05.862,0:32.056,1:18.430,1:33.444,338.1,Mathieu JAMINET,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.056,78.430,93.444,8.037,8.037,9.705,17.742,14.314,32.056,32.226,1:04.282,4.774,1:09.056,24.850,1:33.906,16.580,1:50.486,6.393,1:56.879,35.671,2:32.550,16.618,2:49.168,15.136,3:04.304,7.679,3:11.983,,,,3:20.453,3.477,3:23.930,
5,3,4,5:24.286,0,B,36.325,0,2:05.059,0,2:42.902,0,151.3,16:30.148,21:56:30.148,0:36.325,2:05.059,2:42.902,258.2,Mathieu JAMINET,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,FF,36.325,125.059,162.902,8.866,8.866,11.393,20.259,16.066,36.325,39.389,1:15.714,6.782,1:22.496,42.153,2:04.649,36.735,2:41.384,8.353,2:49.737,1:04.805,3:54.542,30.470,4:25.012,24.521,4:49.533,12.800,5:02.333,3.825,5:06.158,,,,5:24.286,
50,1,1,4:05.510,0,,52.320,0,1:29.433,0,1:43.757,0,197.7,4:05.510,21:44:05.510,0:52.320,1:29.433,1:43.757,290.0,Antonio FUOCO,0:00:11.327,HYPERCAR,H,Ferrari AF Corse,Ferrari,GF,52.320,89.433,103.757,17.756,17.756,15.146,32.902,19.418,52.320,38.051,1:30.371,5.246,1:35.617,27.932,2:03.549,18.204,2:21.753,7.948,2:29.701,38.841,3:08.542,17.771,3:26.313,17.444,3:43.757,8.338,3:52.095,3.034,3:55.129,6.887,4:02.016,3.494,4:05.510,
50,1,2,3:24.213,2,,32.210,2,1:18.534,0,1:33.469,2,240.2,7:29.723,21:47:29.723,0:32.210,1:18.534,1:33.469,338.1,Antonio FUOCO,,HYPERCAR,H,Ferrari AF Corse,Ferrari,GF,32.210,78.534,93.469,8.047,8.047,10.010,18.057,14.153,32.210,32.121,1:04.331,4.702,1:09.033,25.095,1:34.128,16.616,1:50.744,6.523,1:57.267,35.767,2:33.034,16.635,2:49.669,14.816,3:04.485,7.625,3:12.110,2.491,3:14.601,6.117,3:20.718,3.495,3:24.213,
50,1,3,4:18.123,0,,47.036,0,1:39.841,0,1:51.246,0,190.0,11:47.846,21:51:47.846,0:47.036,1:39.841,1:51.246,237.8,Antonio FUOCO,,HYPERCAR,H,Ferrari AF Corse,Ferrari,GF,47.036,99.841,111.246,11.306,11.306,14.693,25.999,21.037,47.036,43.099,1:30.135,5.814,1:35.949,30.645,2:06.594,20.283,2:26.877,8.244,2:35.121,43.766,3:18.887,18.115,3:37.002,18.813,3:55.815,8.350,4:04.165,3.106,4:07.271,7.280,4:14.551,3.572,4:18.123,
50,1,4,3:24.241,0,,32.301,0,1:18.408,2,1:33.532,0,240.2,15:12.087,21:55:12.087,0:32.301,1:18.408,1:33.532,334.9,Antonio FUOCO,,HYPERCAR,H,Ferrari AF Corse,Ferrari,FF,32.301,78.408,93.532,8.090,8.090,9.953,18.043,14.258,32.301,32.163,1:04.464,4.717,1:09.181,25.014,1:34.195,16.514,1:50.709,6.553,1:57.262,35.659,2:32.921,16.616,2:49.537,14.892,3:04.429,7.679,3:12.108,2.457,3:14.565,6.179,3:20.744,3.497,3:24.241,
8,1,1,3:55.933,0,,47.688,0,1:25.729,2,1:42.516,2,205.7,3:55.933,21:43:55.933,0:47.688,1:25.729,1:42.516,293.2,Sébastien BUEMI,0:00:09.376,HYPERCAR,H,Toyota Gazoo Racing,Toyota,GF,47.688,85.729,102.516,16.527,16.527,13.548,30.075,17.613,47.688,36.742,1:24.430,4.778,1:29.208,26.997,1:56.205,17.212,2:13.417,7.131,2:20.548,37.930,2:58.478,19.580,3:18.058,16.517,3:34.575,8.198,3:42.773,3.515,3:46.288,6.291,3:52.579,3.354,3:55.933,
8,1,2,7:00.816,0,B,32.025,2,1:19.086,0,5:09.705,0,116.6,10:56.749,21:50:56.749,0:32.025,1:19.086,5:09.705,331.8,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,GF,32.025,79.086,309.705,8.024,8.024,9.612,17.636,14.389,32.025,32.481,1:04.506,4.715,1:09.221,25.238,1:34.459,16.652,1:51.111,17.084,2:08.195,1:43.035,3:51.230,1:00.152,4:51.382,59.493,5:50.875,34.222,6:25.097,9.898,6:34.995,,,,7:00.816,
