NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
111,1,1,4:10.100,0,,40.570,0,1:34.536,0,1:54.994,0,194.1,4:10.100,13:46:10.689,0:40.570,1:34.536,1:54.994,292.4,Sylvain NOEL,,992,,Racing Technology,,GF,40.570,94.536,114.994,8.479,8.479,12.947,21.426,19.144,40.570,38.912,1:19.482,5.578,1:25.060,30.256,1:55.316,19.790,2:15.106,7.313,2:22.419,42.940,3:05.359,19.885,3:25.244,20.961,3:46.205,9.426,3:55.631,3.218,3:58.849,7.311,4:06.160,3.940,4:10.100,
111,1,2,4:06.262,0,,38.541,0,1:33.943,0,1:53.778,0,199.2,8:16.362,13:50:16.951,0:38.541,1:33.943,1:53.778,290.8,Sylvain NOEL,,992,,Racing Technology,,GF,38.541,93.943,113.778,9.572,9.572,11.299,20.871,17.670,38.541,38.670,1:17.211,5.581,1:22.792,29.943,1:52.735,19.749,2:12.484,7.436,2:19.920,42.312,3:02.232,19.913,3:22.145,20.471,3:42.616,9.452,3:52.068,3.327,3:55.395,6.996,4:02.391,3.871,4:06.262,
111,1,3,6:28.767,0,,38.289,2,1:49.189,0,4:01.289,0,126.2,14:45.129,13:56:45.718,0:38.289,1:49.189,4:01.289,232.1,Sylvain NOEL,,992,,Racing Technology,,SF,38.289,109.189,241.289,9.533,9.533,11.212,20.745,17.544,38.289,40.410,1:18.699,5.886,1:24.585,38.073,2:02.658,24.820,2:27.478,8.463,2:35.941,1:25.778,4:01.719,49.574,4:51.293,44.446,5:35.739,25.596,6:01.335,7.736,6:09.071,11.263,6:20.334,8.433,6:28.767,
111,1,4,8:33.047,0,,1:48.185,0,3:31.793,0,3:13.069,0,95.6,23:18.176,14:05:18.765,1:48.185,3:31.793,3:13.069,105.7,Sylvain NOEL,,992,,Racing Technology,,GF,108.185,211.793,193.069,30.470,30.470,32.227,1:02.697,45.488,1:48.185,1:42.750,3:30.935,9.727,3:40.662,59.975,4:40.637,39.341,5:19.978,10.095,5:30.073,1:17.262,6:47.335,36.656,7:23.991,33.429,7:57.420,20.285,8:17.705,3.952,8:21.657,7.347,8:29.004,4.043,8:33.047,
111,1,5,4:05.571,0,,38.917,0,1:33.393,0,1:53.261,0,199.8,27:23.747,14:09:24.336,0:38.917,1:33.393,1:53.261,294.0,Sylvain NOEL,,992,,Racing Technology,,GF,38.917,93.393,113.261,9.627,9.627,11.537,21.164,17.753,38.917,38.207,1:17.124,5.631,1:22.755,29.804,1:52.559,19.751,2:12.310,7.233,2:19.543,42.239,3:01.782,19.824,3:21.606,20.509,3:42.115,9.422,3:51.537,3.209,3:54.746,6.923,4:01.669,3.902,4:05.571,
111,1,6,4:03.862,2,,38.298,0,1:32.848,2,1:52.716,2,201.2,31:27.609,14:13:28.198,0:38.298,1:32.848,1:52.716,291.6,Sylvain NOEL,,992,,Racing Technology,,GF,38.298,92.848,112.716,9.521,9.521,11.269,20.790,17.508,38.298,38.026,1:16.324,5.574,1:21.898,29.593,1:51.491,19.655,2:11.146,7.177,2:18.323,42.261,3:00.584,19.818,3:20.402,20.053,3:40.455,9.403,3:49.858,3.130,3:52.988,6.986,3:59.974,3.888,4:03.862,
111,1,7,4:37.727,0,,59.344,0,1:35.254,0,2:03.129,0,176.6,36:05.336,14:18:05.925,0:59.344,1:35.254,2:03.129,290.0,Sylvain NOEL,,992,,Racing Technology,,FF,59.344,95.254,123.129,9.508,9.508,12.901,22.409,36.935,59.344,40.254,1:39.598,5.545,1:45.143,29.730,2:14.873,19.725,2:34.598,7.233,2:41.831,42.769,3:24.600,19.973,3:44.573,23.010,4:07.583,12.902,4:20.485,4.700,4:25.185,8.313,4:33.498,4.229,4:37.727,
12,1,1,4:34.368,0,,50.641,0,1:40.630,0,2:03.097,0,176.9,4:34.368,13:46:34.957,0:50.641,1:40.630,2:03.097,256.4,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,50.641,100.630,123.097,15.362,15.362,14.466,29.828,20.813,50.641,41.395,1:32.036,5.813,1:37.849,32.546,2:10.395,20.876,2:31.271,8.249,2:39.520,45.297,3:24.817,20.703,3:45.520,22.473,4:07.993,10.111,4:18.104,3.696,4:21.800,8.133,4:29.933,4.435,4:34.368,
12,1,2,4:20.707,0,,42.302,0,1:37.448,0,2:00.957,0,188.2,8:55.075,13:50:55.664,0:42.302,1:37.448,2:00.957,298.0,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,42.302,97.448,120.957,10.067,10.067,13.047,23.114,19.188,42.302,40.212,1:22.514,5.814,1:28.328,30.765,1:59.093,20.657,2:19.750,8.131,2:27.881,43.714,3:11.595,20.447,3:32.042,22.348,3:54.390,9.870,4:04.260,3.430,4:07.690,8.731,4:16.421,4.286,4:20.707,
12,1,3,6:30.031,0,,49.305,0,2:25.179,0,3:15.547,0,125.8,15:25.106,13:57:25.695,0:49.305,2:25.179,3:15.547,115.6,Laurent NUSS,,GT4 RS,,Rempp Racing,,SF,49.305,145.179,195.547,10.120,10.120,12.810,22.930,26.375,49.305,1:19.512,2:08.817,6.233,2:15.050,37.863,2:52.913,21.571,3:14.484,8.337,3:22.821,48.412,4:11.233,35.328,4:46.561,45.976,5:32.537,29.136,6:01.673,6.374,6:08.047,11.445,6:19.492,10.539,6:30.031,
12,1,4,8:16.432,0,,1:49.124,0,3:25.993,0,3:01.315,0,98.8,23:41.538,14:05:42.127,1:49.124,3:25.993,3:01.315,114.5,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,109.124,205.993,181.315,30.820,30.820,36.997,1:07.817,41.307,1:49.124,1:35.301,3:24.425,11.416,3:35.841,56.563,4:32.404,42.713,5:15.117,8.794,5:23.911,1:13.751,6:37.662,35.570,7:13.232,25.668,7:38.900,18.906,7:57.806,5.791,8:03.597,8.456,8:12.053,4.379,8:16.432,
12,1,5,4:17.902,2,,41.137,2,1:36.807,2,1:59.958,0,190.2,27:59.440,14:10:00.029,0:41.137,1:36.807,1:59.958,294.8,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.137,96.807,119.958,9.862,9.862,12.286,22.148,18.989,41.137,39.816,1:20.953,5.825,1:26.778,30.778,1:57.556,20.388,2:17.944,7.873,2:25.817,43.916,3:09.733,20.511,3:30.244,22.356,3:52.600,9.913,4:02.513,3.641,4:06.154,7.428,4:13.582,4.320,4:17.902,
12,1,6,4:20.685,0,,43.117,0,1:37.860,0,1:59.708,2,188.2,32:20.125,14:14:20.714,0:43.117,1:37.860,1:59.708,296.4,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,43.117,97.860,119.708,9.866,9.866,13.306,23.172,19.945,43.117,40.550,1:23.667,5.958,1:29.625,30.834,2:00.459,20.518,2:20.977,7.820,2:28.797,44.265,3:13.062,20.410,3:33.472,22.045,3:55.517,9.844,4:05.361,3.574,4:08.935,7.573,4:16.508,4.177,4:20.685,
12,1,7,4:54.606,0,,57.714,0,1:49.451,0,2:07.441,0,166.5,37:14.731,14:19:15.320,0:57.714,1:49.451,2:07.441,286.9,Laurent NUSS,,GT4 RS,,Rempp Racing,,FF,57.714,109.451,127.441,9.799,9.799,13.040,22.839,34.875,57.714,51.986,1:49.700,5.985,1:55.685,30.986,2:26.671,20.494,2:47.165,7.916,2:55.081,46.292,3:41.373,21.460,4:02.833,23.901,4:26.734,10.985,4:37.719,4.340,4:42.059,8.214,4:50.273,4.333,4:54.606,
13,1,1,4:30.814,0,,49.941,0,1:39.656,0,2:01.217,0,179.2,4:30.814,13:46:31.403,0:49.941,1:39.656,2:01.217,267.1,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,49.941,99.656,121.217,16.043,16.043,13.786,29.829,20.112,49.941,41.348,1:31.289,5.738,1:37.027,32.048,2:09.075,20.522,2:29.597,7.987,2:37.584,45.320,3:22.904,20.500,3:43.404,21.800,4:05.204,10.045,4:15.249,3.791,4:19.040,7.660,4:26.700,4.114,4:30.814,
13,1,2,4:14.150,0,,41.097,0,1:36.090,0,1:56.963,0,193.0,8:44.964,13:50:45.553,0:41.097,1:36.090,1:56.963,295.6,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,41.097,96.090,116.963,9.683,9.683,12.082,21.765,19.332,41.097,39.899,1:20.996,5.654,1:26.650,30.239,1:56.889,20.298,2:17.187,7.517,2:24.704,43.081,3:07.785,20.324,3:28.109,21.629,3:49.738,9.623,3:59.361,3.245,4:02.606,7.442,4:10.048,4.102,4:14.150,
13,1,3,6:31.851,0,,44.709,0,2:33.186,0,3:13.956,0,125.2,15:16.815,13:57:17.404,0:44.709,2:33.186,3:13.956,99.4,Marc VANWYNSBERGHE,,992,,911 Impact,,SF,44.709,153.186,193.956,9.709,9.709,12.528,22.237,22.472,44.709,1:27.084,2:11.793,6.543,2:18.336,37.363,2:55.699,22.196,3:17.895,8.072,3:25.967,47.988,4:13.955,37.881,4:51.836,44.354,5:36.190,28.029,6:04.219,6.778,6:10.997,11.874,6:22.871,8.980,6:31.851,
13,1,4,8:19.748,0,,1:49.920,0,3:26.982,0,3:02.846,0,98.2,23:36.563,14:05:37.152,1:49.920,3:26.982,3:02.846,88.9,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,109.920,206.982,182.846,30.881,30.881,36.770,1:07.651,42.269,1:49.920,1:37.479,3:27.399,10.701,3:38.100,56.932,4:35.032,41.870,5:16.902,8.304,5:25.206,1:14.791,6:39.997,37.591,7:17.588,25.374,7:42.962,19.039,8:02.001,4.884,8:06.885,8.687,8:15.572,4.176,8:19.748,
13,1,5,4:13.832,2,,40.427,2,1:35.889,0,1:57.516,2,193.3,27:50.395,14:09:50.984,0:40.427,1:35.889,1:57.516,294.8,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,40.427,95.889,117.516,9.720,9.720,12.088,21.808,18.619,40.427,39.866,1:20.293,5.650,1:25.943,30.220,1:56.163,20.153,2:16.316,7.425,2:23.741,43.372,3:07.113,20.369,3:27.482,21.804,3:49.286,9.762,3:59.048,3.420,4:02.468,7.356,4:09.824,4.008,4:13.832,
13,1,6,4:16.905,0,,40.817,0,1:35.791,2,2:00.297,0,190.9,32:07.300,14:14:07.889,0:40.817,1:35.791,2:00.297,294.0,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,40.817,95.791,120.297,9.621,9.621,12.379,22.000,18.817,40.817,39.195,1:20.012,5.638,1:25.650,30.495,1:56.145,20.463,2:16.608,7.637,2:24.245,44.901,3:09.146,21.096,3:30.242,21.967,3:52.209,9.788,4:01.997,3.542,4:05.539,7.261,4:12.800,4.105,4:16.905,
13,1,7,4:55.494,0,,59.948,0,1:48.488,0,2:07.058,0,166.0,37:02.794,14:19:03.383,0:59.948,1:48.488,2:07.058,286.9,Marc VANWYNSBERGHE,,992,,911 Impact,,FF,59.948,108.488,127.058,9.725,9.725,12.197,21.922,38.026,59.948,51.679,1:51.627,5.641,1:57.268,30.241,2:27.509,20.927,2:48.436,7.747,2:56.183,48.992,3:45.175,21.868,4:07.043,23.028,4:30.071,10.162,4:40.233,3.655,4:43.888,7.486,4:51.374,4.120,4:55.494,
15,1,1,4:19.270,0,,45.649,0,1:36.633,0,1:56.988,0,187.2,4:19.270,13:46:19.859,0:45.649,1:36.633,1:56.988,289.3,Bashar MARDINI,,992,,GDL Racing,,GF,45.649,96.633,116.988,11.426,11.426,14.136,25.562,20.087,45.649,40.550,1:26.199,5.860,1:32.059,30.272,2:02.331,19.951,2:22.282,7.424,2:29.706,43.461,3:13.167,20.402,3:33.569,21.450,3:55.019,9.664,4:04.683,3.290,4:07.973,7.218,4:15.191,4.079,4:19.270,
15,1,2,4:09.978,2,,39.885,0,1:35.129,2,1:54.964,0,196.2,8:29.248,13:50:29.837,0:39.885,1:35.129,1:54.964,294.0,Bashar MARDINI,,992,,GDL Racing,,GF,39.885,95.129,114.964,9.650,9.650,11.984,21.634,18.251,39.885,39.536,1:19.421,5.749,1:25.170,30.024,1:55.194,19.820,2:15.014,7.371,2:22.385,42.721,3:05.106,20.067,3:25.173,20.663,3:45.836,9.687,3:55.523,3.264,3:58.787,7.104,4:05.891,4.087,4:09.978,
15,1,3,6:28.537,0,,39.298,2,1:47.880,0,4:01.359,0,126.3,14:57.785,13:56:58.374,0:39.298,1:47.880,4:01.359,182.4,Bashar MARDINI,,992,,GDL Racing,,SF,39.298,107.880,241.359,9.635,9.635,11.548,21.183,18.115,39.298,45.915,1:25.213,6.019,1:31.232,33.153,2:04.385,22.793,2:27.178,8.177,2:35.355,1:25.446,4:00.801,49.392,4:50.193,43.976,5:34.169,26.710,6:00.879,7.552,6:08.431,11.156,6:19.587,8.950,6:28.537,
15,1,4,8:28.550,0,,1:47.623,0,3:31.552,0,3:09.375,0,96.5,23:26.335,14:05:26.924,1:47.623,3:31.552,3:09.375,82.5,Bashar MARDINI,,992,,GDL Racing,,GF,107.623,211.552,189.375,31.708,31.708,32.768,1:04.476,43.147,1:47.623,1:41.204,3:28.827,10.631,3:39.458,58.835,4:38.293,40.882,5:19.175,9.746,5:28.921,1:15.821,6:44.742,36.367,7:21.109,30.377,7:51.486,21.173,8:12.659,4.489,8:17.148,7.292,8:24.440,4.110,8:28.550,
15,1,5,4:08.907,0,,39.922,0,1:35.191,0,1:53.794,2,197.1,27:35.242,14:09:35.831,0:39.922,1:35.191,1:53.794,286.9,Bashar MARDINI,,992,,GDL Racing,,GF,39.922,95.191,113.794,9.622,9.622,11.904,21.526,18.396,39.922,39.620,1:19.542,5.648,1:25.190,29.964,1:55.154,19.959,2:15.113,7.205,2:22.318,42.462,3:04.780,20.106,3:24.886,20.201,3:45.087,9.564,3:54.651,3.278,3:57.929,6.894,4:04.823,4.084,4:08.907,
16,1,1,4:55.213,0,,1:01.498,0,1:43.543,0,2:10.172,2,164.4,4:55.213,13:46:55.802,1:01.498,1:43.543,2:10.172,272.5,Jim MICHAELIAN,,992,,GDL Racing,,GF,61.498,103.543,130.172,25.358,25.358,14.406,39.764,21.734,1:01.498,42.444,1:43.942,5.990,1:49.932,34.046,2:23.978,21.063,2:45.041,8.522,2:53.563,46.426,3:39.989,21.443,4:01.432,25.351,4:26.783,10.754,4:37.537,4.262,4:41.799,8.940,4:50.739,4.474,4:55.213,
16,1,2,4:45.503,0,,44.660,2,1:42.685,0,2:18.158,0,171.8,9:40.716,13:51:41.305,0:44.660,1:42.685,2:18.158,283.2,Jim MICHAELIAN,,992,,GDL Racing,,SF,44.660,102.685,138.158,10.100,10.100,13.493,23.593,21.067,44.660,42.925,1:27.585,5.848,1:33.433,32.659,2:06.092,21.253,2:27.345,8.660,2:36.005,47.800,3:23.805,21.196,3:45.001,26.734,4:11.735,11.748,4:23.483,5.449,4:28.932,11.410,4:40.342,5.161,4:45.503,
16,1,3,6:07.196,0,,59.084,0,2:26.960,0,2:41.152,0,133.6,15:47.912,13:57:48.501,0:59.084,2:26.960,2:41.152,144.8,Jim MICHAELIAN,,992,,GDL Racing,,SF,59.084,146.960,161.152,16.581,16.581,15.842,32.423,26.661,59.084,1:05.538,2:04.622,7.386,2:12.008,43.734,2:55.742,30.302,3:26.044,9.667,3:35.711,58.677,4:34.388,28.969,5:03.357,27.861,5:31.218,13.103,5:44.321,4.636,5:48.957,10.535,5:59.492,7.704,6:07.196,
16,1,4,8:07.242,0,,1:47.230,0,3:21.103,0,2:58.909,0,100.7,23:55.154,14:05:55.743,1:47.230,3:21.103,2:58.909,147.6,Jim MICHAELIAN,,992,,GDL Racing,,GF,107.230,201.103,178.909,28.701,28.701,35.884,1:04.585,42.645,1:47.230,1:29.471,3:16.701,12.996,3:29.697,55.189,4:24.886,43.447,5:08.333,9.338,5:17.671,1:13.331,6:31.002,34.257,7:05.259,26.012,7:31.271,12.753,7:44.024,6.544,7:50.568,11.735,8:02.303,4.939,8:07.242,
16,1,5,4:37.564,0,,44.852,0,1:41.750,0,2:10.962,0,176.7,28:32.718,14:10:33.307,0:44.852,1:41.750,2:10.962,249.3,Jim MICHAELIAN,,992,,GDL Racing,,GF,44.852,101.750,130.962,10.492,10.492,13.648,24.140,20.712,44.852,42.106,1:26.958,5.811,1:32.769,32.520,2:05.289,21.313,2:26.602,8.161,2:34.763,48.101,3:22.864,21.268,3:44.132,24.737,4:08.869,10.792,4:19.661,4.386,4:24.047,9.066,4:33.113,4.451,4:37.564,
16,1,6,4:36.360,2,,44.723,0,1:41.329,2,2:10.308,0,177.5,33:09.078,14:15:09.667,0:44.723,1:41.329,2:10.308,281.0,Jim MICHAELIAN,,992,,GDL Racing,,GF,44.723,101.329,130.308,10.162,10.162,13.352,23.514,21.209,44.723,41.949,1:26.672,5.779,1:32.451,32.223,2:04.674,21.378,2:26.052,8.439,2:34.491,47.374,3:21.865,21.233,3:43.098,24.668,4:07.766,10.714,4:18.480,4.446,4:22.926,9.063,4:31.989,4.371,4:36.360,
16,1,7,5:18.338,0,,1:00.425,0,2:02.367,0,2:15.546,0,154.1,38:27.416,14:20:28.005,1:00.425,2:02.367,2:15.546,230.7,Jim MICHAELIAN,,992,,GDL Racing,,FF,60.425,122.367,135.546,10.409,10.409,15.421,25.830,34.595,1:00.425,50.939,1:51.364,10.192,2:01.556,36.724,2:38.280,24.512,3:02.792,9.072,3:11.864,50.635,4:02.499,21.374,4:23.873,25.347,4:49.220,10.789,5:00.009,4.436,5:04.445,9.453,5:13.898,4.440,5:18.338,
