POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
31,37,5,3:40.493,+13.970,+0.024,222.5,13,CLX - Pure Rxcing,LMP2,,,Oreca 07 - Gibson,G,94012,6425,3,5626,256,137,,,CLX PURE RXCING,,Aliaksandr,MALYKHIN,S,,KNA,,10938,198,,06:00:00,14:00:00,Tom,BLOMQVIST,P,,GBR,,8318,188,,01:00:00,None,Tristan,VAUTIER,G,,FRA,,530,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
32,43,4,3:42.203,+15.680,+1.710,220.8,8,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,94013,402,3,5626,256,181,,,INTER EUROPOL,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,06:00:00,14:00:00,Tom,DILLMANN,G,,FRA,,1352,70,,01:00:00,None,Nick,YELLOLY,P,,GBR,,11946,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
33,28,10,3:42.458,+15.935,+0.255,220.5,13,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,94009,522,3,5626,256,70,,,IDEC SPORT,,Paul,LAFARGUE,S,,FRA,,1552,70,,06:00:00,14:00:00,Job,VAN UITERT,G,,NED,,8984,178,,01:00:00,None,Sebastian,ALVAREZ,S,,MEX,,10425,151,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
34,199,9,3:44.109,+17.586,+1.651,218.9,12,AO by TF,LMP2,P/A,,Oreca 07 - Gibson,G,94018,6369,3,5626,256,66,,,AO BY TF,,PJ,HYETT,B,,USA,,10826,66,,06:00:00,14:00:00,Dane,CAMERON,P,,USA,,10328,66,,01:00:00,None,Louis,DELETRAZ,G,,SUI,,9621,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
35,16,9,3:50.410,+23.887,+6.301,212.9,10,RLR M Sport,LMP2,P/A,,Oreca 07 - Gibson,G,94004,530,3,5626,256,188,,,RLR M SPORT,,Michael,JENSEN,B,,DEN,,9543,57,,06:00:00,14:00:00,Ryan,CULLEN,S,,GBR,,492,188,,06:00:00,14:00:00,Patrick,PILET,P,,FRA,,68,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
36,87,10,3:55.057,+28.534,+4.647,208.7,11,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,93989,6361,4183,6248,4443,70,,,AKKODIS ASP,,Petru,UMBRARESCU,B,,ROU,,11848,187,,06:00:00,14:00:00,Jose Maria,LOPEZ,P,,ARG,,8418,13,,01:00:00,None,Clemens,SCHMID,S,,AUT,,11594,17,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
37,54,4,3:56.433,+29.910,+1.376,207.5,8,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93980,6367,4183,6245,3,119,,,VISTA AF,,Thomas,FLOHR,B,,SUI,,454,219,,06:00:00,14:00:00,Francesco,CASTELLACCI,S,,ITA,,456,119,,06:00:00,14:00:00,Davide,RIGON,P,,ITA,,266,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
38,57,6,3:56.513,+29.990,+0.080,207.4,13,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3,G,93997,120,4183,6245,3,219,,,KESSEL RACING,,Takeshi,KIMURA,B,,JPN,,9416,121,,06:00:00,14:00:00,Daniel,SERRA,P,,BRA,,500,32,,01:00:00,None,Casper,STEVENSON,S,,GBR,,10872,188,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
39,77,7,3:57.284,+30.761,+0.771,206.7,12,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,93984,45,4183,6246,268,5,,,PROTON,,Bernardo,SOUSA,B,,POR,,11676,184,,06:00:00,14:00:00,Ben,TUCK,S,,GBR,,10972,188,,06:00:00,14:00:00,Benjamin,BARKER,G,,GBR,,594,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
40,150,9,3:57.326,+30.803,+0.042,206.7,12,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,94000,6297,4183,6245,3,119,,,RICHARDMILLE AF,,Custodio,TOLEDO,B,,BRA,,11256,66,,06:00:00,14:00:00,Lilou,WADOUX,S,,FRA,,10297,70,,06:00:00,14:00:00,Riccardo,AGOSTINI,G,,ITA,,11366,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
41,21,4,3:57.879,+31.356,+0.553,206.2,10,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93970,6367,4183,6245,3,119,,,VISTA AF,,François,HERIAU,B,,FRA,,1630,70,,06:00:00,14:00:00,Simon,MANN,S,,GBR,,10161,188,,06:00:00,14:00:00,Alessio,ROVERA,P,,ITA,,9837,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
42,193,6,3:57.957,+31.434,+0.078,206.1,12,Ziggo Sport Tempesta,LMGT3,,,Ferrari 296 LMGT3,G,94001,6446,4183,6245,3,188,,,ZIGGO TEMPESTA,,Jonathan,HUI,B,,HKG,,9820,92,,06:00:00,14:00:00,Christopher,FROGGATT,S,,GBR,,9819,188,,06:00:00,14:00:00,Edward,CHEEVER,G,,ITA,,9042,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
43,78,3,3:58.051,+31.528,+0.094,206.1,10,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,93985,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,06:00:00,14:00:00,Jack,HAWKSWORTH,G,,GBR,,10867,188,,01:00:00,None,Finn,GEHRSITZ,S,,GER,,10113,5,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
44,88,9,3:58.127,+31.604,+0.076,206.0,12,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,93990,45,4183,6246,268,5,,,PROTON,,Stefano,GATTUSO,B,,ITA,,11678,119,,06:00:00,14:00:00,Giammarco,LEVORATO,S,,ITA,,11147,119,,06:00:00,14:00:00,Dennis,OLSEN,P,,NOR,,9186,166,,01:00:00,None,,,,,,,,,,,,,,,,,,,
