NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
100,1,1,7:07.150,0,,43.012,0,1:57.585,0,4:26.553,0,113.6,7:07.150,09:41:00.765,0:43.012,1:57.585,4:26.553,298.8,Clément LOEUL,,992,,Ancel Motorsport,,GF,43.012,117.585,266.553,10.142,10.142,14.195,24.337,18.675,43.012,39.095,1:22.107,6.019,1:28.126,42.862,2:10.988,29.609,2:40.597,8.332,2:48.929,1:43.126,4:32.055,1:01.055,5:33.110,51.266,6:24.376,27.135,6:51.511,3.829,6:55.340,7.634,7:02.974,4.176,7:07.150,
100,1,2,4:07.008,0,,40.105,0,1:33.893,0,1:53.010,0,198.6,11:14.158,09:45:07.773,0:40.105,1:33.893,1:53.010,298.0,Clément LOEUL,,992,,Ancel Motorsport,,GF,40.105,93.893,113.010,9.752,9.752,12.338,22.090,18.015,40.105,38.926,1:19.031,5.559,1:24.590,29.598,1:54.188,19.810,2:13.998,7.880,2:21.878,41.619,3:03.497,19.817,3:23.314,19.762,3:43.076,9.432,3:52.508,3.424,3:55.932,6.987,4:02.919,4.089,4:07.008,
100,1,3,5:35.269,0,,38.513,0,1:32.574,0,3:24.182,0,146.3,16:49.427,09:50:43.042,0:38.513,1:32.574,3:24.182,295.6,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.513,92.574,204.182,9.686,9.686,11.279,20.965,17.548,38.513,37.928,1:16.441,5.535,1:21.976,29.437,1:51.413,19.674,2:11.087,7.274,2:18.361,41.663,3:00.024,19.777,3:19.801,20.431,3:40.232,9.444,3:49.676,3.284,3:52.960,6.912,3:59.872,1:35.397,5:35.269,
100,1,4,4:07.456,0,,40.080,0,1:33.113,0,1:54.263,0,198.2,20:56.883,09:54:50.498,0:40.080,1:33.113,1:54.263,294.8,Clément LOEUL,,992,,Ancel Motorsport,,GF,40.080,93.113,114.263,10.720,10.720,11.867,22.587,17.493,40.080,37.973,1:18.053,5.548,1:23.601,29.858,1:53.459,19.734,2:13.193,7.261,2:20.454,41.747,3:02.201,19.794,3:21.995,20.156,3:42.151,9.616,3:51.767,3.640,3:55.407,7.806,4:03.213,4.243,4:07.456,
100,1,5,4:04.913,0,,39.039,0,1:33.578,0,1:52.296,0,200.3,25:01.796,09:58:55.411,0:39.039,1:33.578,1:52.296,293.2,Clément LOEUL,,992,,Ancel Motorsport,,GF,39.039,93.578,112.296,9.768,9.768,11.485,21.253,17.786,39.039,38.837,1:17.876,5.587,1:23.463,29.612,1:53.075,19.542,2:12.617,7.292,2:19.909,41.896,3:01.805,19.823,3:21.628,19.901,3:41.529,9.417,3:50.946,3.121,3:54.067,6.902,4:00.969,3.944,4:04.913,
100,1,6,4:09.418,0,,38.980,0,1:35.769,0,1:54.669,0,196.7,29:11.214,10:03:04.829,0:38.980,1:35.769,1:54.669,298.0,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.980,95.769,114.669,9.610,9.610,11.386,20.996,17.984,38.980,40.092,1:19.072,5.612,1:24.684,30.220,1:54.904,19.845,2:14.749,8.213,2:22.962,42.766,3:05.728,19.762,3:25.490,20.372,3:45.862,9.656,3:55.518,3.153,3:58.671,6.824,4:05.495,3.923,4:09.418,
100,1,7,5:18.014,0,,40.613,0,2:43.989,0,1:53.412,0,154.2,34:29.228,10:08:22.843,0:40.613,2:43.989,1:53.412,81.0,Clément LOEUL,,992,,Ancel Motorsport,,GF,40.613,163.989,113.412,9.609,9.609,11.473,21.082,19.531,40.613,1:46.489,2:27.102,7.114,2:34.216,30.105,3:04.321,20.281,3:24.602,8.219,3:32.821,42.115,4:14.936,19.884,4:34.820,19.867,4:54.687,9.410,5:04.097,3.059,5:07.156,6.889,5:14.045,3.969,5:18.014,
100,1,8,4:50.451,0,,38.749,0,2:13.276,0,1:58.426,0,168.9,39:19.679,10:13:13.294,0:38.749,2:13.276,1:58.426,294.0,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.749,133.276,118.426,9.649,9.649,11.526,21.175,17.574,38.749,38.372,1:17.121,5.580,1:22.701,30.986,1:53.687,58.338,2:52.025,10.404,3:02.429,44.466,3:46.895,20.101,4:06.996,20.067,4:27.063,9.474,4:36.537,3.097,4:39.634,6.875,4:46.509,3.942,4:50.451,
100,1,9,4:03.826,0,,38.408,2,1:33.042,0,1:52.376,0,201.2,43:23.505,10:17:17.120,0:38.408,1:33.042,1:52.376,295.6,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.408,93.042,112.376,9.592,9.592,11.379,20.971,17.437,38.408,38.799,1:17.207,5.572,1:22.779,29.294,1:52.073,19.377,2:11.450,7.392,2:18.842,41.722,3:00.564,19.660,3:20.224,19.834,3:40.058,9.342,3:49.400,3.166,3:52.566,7.301,3:59.867,3.959,4:03.826,
100,1,10,4:02.509,2,,38.895,0,1:31.576,3,1:52.038,2,202.3,47:26.014,10:21:19.629,0:38.895,1:31.576,1:52.038,297.2,Clément LOEUL,,992,,Ancel Motorsport,,FF,38.895,91.576,112.038,9.596,9.596,11.867,21.463,17.432,38.895,37.714,1:16.609,5.497,1:22.106,29.044,1:51.150,19.321,2:10.471,7.545,2:18.016,41.749,2:59.765,19.692,3:19.457,19.939,3:39.396,9.404,3:48.800,3.031,3:51.831,6.721,3:58.552,3.957,4:02.509,
11,2,1,7:31.674,0,,56.109,0,2:16.814,0,4:18.751,0,107.5,7:31.674,09:41:25.289,0:56.109,2:16.814,4:18.751,164.7,Richard RENAULT,,992,,Racing Technology,,GF,56.109,136.814,258.751,21.912,21.912,14.166,36.078,20.031,56.109,44.737,1:40.846,8.949,1:49.795,49.050,2:38.845,34.078,3:12.923,10.676,3:23.599,1:46.941,5:10.540,56.924,6:07.464,48.184,6:55.648,18.498,7:14.146,4.439,7:18.585,8.799,7:27.384,4.290,7:31.674,
11,2,2,4:18.990,0,,42.182,0,1:37.050,0,1:59.758,0,189.4,11:50.664,09:45:44.279,0:42.182,1:37.050,1:59.758,291.6,Richard RENAULT,,992,,Racing Technology,,GF,42.182,97.050,119.758,9.947,9.947,12.681,22.628,19.554,42.182,40.083,1:22.265,5.735,1:28.000,30.929,1:58.929,20.303,2:19.232,7.902,2:27.134,43.807,3:10.941,20.274,3:31.215,22.312,3:53.527,9.877,4:03.404,3.883,4:07.287,7.599,4:14.886,4.104,4:18.990,
11,2,3,4:23.015,0,,41.240,0,1:40.873,0,2:00.902,0,186.5,16:13.679,09:50:07.294,0:41.240,1:40.873,2:00.902,298.0,Richard RENAULT,,992,,Racing Technology,,GF,41.240,100.873,120.902,9.821,9.821,12.286,22.107,19.133,41.240,43.431,1:24.671,6.529,1:31.200,31.053,2:02.253,19.860,2:22.113,7.716,2:29.829,44.056,3:13.885,20.360,3:34.245,22.489,3:56.734,10.059,4:06.793,3.661,4:10.454,8.317,4:18.771,4.244,4:23.015,
11,2,4,4:17.841,0,,42.623,0,1:36.989,0,1:58.229,0,190.2,20:31.520,09:54:25.135,0:42.623,1:36.989,1:58.229,285.4,Richard RENAULT,,992,,Racing Technology,,GF,42.623,96.989,118.229,9.866,9.866,13.077,22.943,19.680,42.623,39.568,1:22.191,5.597,1:27.788,31.585,1:59.373,20.239,2:19.612,7.614,2:27.226,43.487,3:10.713,20.282,3:30.995,22.358,3:53.353,9.657,4:03.010,3.365,4:06.375,7.289,4:13.664,4.177,4:17.841,
11,2,5,4:15.855,0,,41.032,0,1:36.363,0,1:58.460,0,191.7,24:47.375,09:58:40.990,0:41.032,1:36.363,1:58.460,288.5,Richard RENAULT,,992,,Racing Technology,,GF,41.032,96.363,118.460,9.832,9.832,12.190,22.022,19.010,41.032,39.977,1:21.009,5.685,1:26.694,30.706,1:57.400,19.995,2:17.395,7.578,2:24.973,43.719,3:08.692,20.385,3:29.077,22.158,3:51.235,9.664,4:00.899,3.506,4:04.405,7.257,4:11.662,4.193,4:15.855,
11,2,6,4:17.294,0,,40.579,0,1:39.739,0,1:56.976,2,190.7,29:04.669,10:02:58.284,0:40.579,1:39.739,1:56.976,278.8,Richard RENAULT,,992,,Racing Technology,,GF,40.579,99.739,116.976,9.789,9.789,11.952,21.741,18.838,40.579,44.050,1:24.629,5.632,1:30.261,30.193,2:00.454,19.864,2:20.318,7.507,2:27.825,43.424,3:11.249,20.191,3:31.440,21.513,3:52.953,9.572,4:02.525,3.342,4:05.867,7.282,4:13.149,4.145,4:17.294,
11,2,7,5:28.200,0,,41.059,0,2:48.826,0,1:58.315,0,149.5,34:32.869,10:08:26.484,0:41.059,2:48.826,1:58.315,79.9,Richard RENAULT,,992,,Racing Technology,,GF,41.059,168.826,118.315,9.822,9.822,11.914,21.736,19.323,41.059,1:50.804,2:31.863,6.291,2:38.154,30.500,3:08.654,21.231,3:29.885,8.019,3:37.904,44.098,4:22.002,19.947,4:41.949,21.583,5:03.532,9.682,5:13.214,3.498,5:16.712,7.400,5:24.112,4.088,5:28.200,
11,2,8,4:58.618,0,,40.515,0,2:18.307,0,1:59.796,0,164.3,39:31.487,10:13:25.102,0:40.515,2:18.307,1:59.796,261.9,Richard RENAULT,,992,,Racing Technology,,GF,40.515,138.307,119.796,9.837,9.837,12.060,21.897,18.618,40.515,40.303,1:20.818,5.615,1:26.433,32.491,1:58.924,59.898,2:58.822,9.282,3:08.104,43.767,3:51.871,19.999,4:11.870,21.850,4:33.720,9.972,4:43.692,3.475,4:47.167,7.295,4:54.462,4.156,4:58.618,
11,2,9,4:13.259,2,,40.241,2,1:35.539,2,1:57.479,0,193.7,43:44.746,10:17:38.361,0:40.241,1:35.539,1:57.479,292.4,Richard RENAULT,,992,,Racing Technology,,GF,40.241,95.539,117.479,9.767,9.767,11.881,21.648,18.593,40.241,39.313,1:19.554,5.633,1:25.187,30.365,1:55.552,20.228,2:15.780,7.632,2:23.412,43.345,3:06.757,19.968,3:26.725,22.153,3:48.878,9.759,3:58.637,3.075,4:01.712,7.422,4:09.134,4.125,4:13.259,
11,2,10,4:14.036,0,,40.493,0,1:35.687,0,1:57.856,0,193.1,47:58.782,10:21:52.397,0:40.493,1:35.687,1:57.856,294.0,Richard RENAULT,,992,,Racing Technology,,FF,40.493,95.687,117.856,9.857,9.857,12.159,22.016,18.477,40.493,39.591,1:20.084,5.662,1:25.746,30.312,1:56.058,20.122,2:16.180,7.607,2:23.787,43.417,3:07.204,20.121,3:27.325,22.112,3:49.437,9.764,3:59.201,3.142,4:02.343,7.466,4:09.809,4.227,4:14.036,
111,1,1,7:00.518,0,,40.019,0,1:52.286,0,4:28.213,0,115.4,7:00.518,09:40:54.133,0:40.019,1:52.286,4:28.213,293.2,Sylvain NOEL,,992,,Racing Technology,,GF,40.019,112.286,268.213,9.290,9.290,12.531,21.821,18.198,40.019,38.457,1:18.476,5.626,1:24.102,40.494,2:04.596,27.709,2:32.305,8.018,2:40.323,1:43.973,4:24.296,1:00.416,5:24.712,54.192,6:18.904,26.940,6:45.844,3.647,6:49.491,7.096,6:56.587,3.931,7:00.518,
111,1,2,4:05.884,0,,39.035,0,1:32.967,0,1:53.882,0,199.5,11:06.402,09:45:00.017,0:39.035,1:32.967,1:53.882,294.8,Sylvain NOEL,,992,,Racing Technology,,GF,39.035,92.967,113.882,9.638,9.638,11.436,21.074,17.961,39.035,38.079,1:17.114,5.564,1:22.678,29.707,1:52.385,19.617,2:12.002,7.352,2:19.354,42.519,3:01.873,19.816,3:21.689,20.413,3:42.102,9.439,3:51.541,3.189,3:54.730,7.252,4:01.982,3.902,4:05.884,
111,1,3,4:03.395,0,,38.560,0,1:32.191,2,1:52.644,0,201.5,15:09.797,09:49:03.412,0:38.560,1:32.191,1:52.644,295.6,Sylvain NOEL,,992,,Racing Technology,,GF,38.560,92.191,112.644,9.591,9.591,11.379,20.970,17.590,38.560,37.821,1:16.381,5.542,1:21.923,29.398,1:51.321,19.430,2:10.751,7.196,2:17.947,42.101,3:00.048,19.827,3:19.875,20.278,3:40.153,9.399,3:49.552,3.079,3:52.631,6.868,3:59.499,3.896,4:03.395,
111,1,4,4:02.391,2,,38.075,2,1:32.470,0,1:51.846,2,202.4,19:12.188,09:53:05.803,0:38.075,1:32.470,1:51.846,295.6,Sylvain NOEL,,992,,Racing Technology,,GF,38.075,92.470,111.846,9.541,9.541,11.169,20.710,17.365,38.075,38.031,1:16.106,5.521,1:21.627,29.385,1:51.012,19.533,2:10.545,7.147,2:17.692,41.838,2:59.530,19.789,3:19.319,20.078,3:39.397,9.397,3:48.794,3.012,3:51.806,6.726,3:58.532,3.859,4:02.391,
111,1,5,4:03.630,0,,38.407,0,1:33.027,0,1:52.196,0,201.3,23:15.818,09:57:09.433,0:38.407,1:33.027,1:52.196,295.6,Sylvain NOEL,,992,,Racing Technology,,GF,38.407,93.027,112.196,9.526,9.526,11.148,20.674,17.733,38.407,38.154,1:16.561,5.560,1:22.121,29.611,1:51.732,19.702,2:11.434,7.094,2:18.528,41.845,3:00.373,19.727,3:20.100,20.339,3:40.439,9.346,3:49.785,3.040,3:52.825,6.881,3:59.706,3.924,4:03.630,
111,1,6,4:03.074,0,,38.314,0,1:32.233,0,1:52.527,0,201.8,27:18.892,10:01:12.507,0:38.314,1:32.233,1:52.527,294.0,Sylvain NOEL,,992,,Racing Technology,,GF,38.314,92.233,112.527,9.574,9.574,11.190,20.764,17.550,38.314,37.878,1:16.192,5.588,1:21.780,29.328,1:51.108,19.439,2:10.547,7.221,2:17.768,42.267,3:00.035,19.763,3:19.798,20.085,3:39.883,9.357,3:49.240,3.088,3:52.328,6.829,3:59.157,3.917,4:03.074,
111,1,7,5:17.904,0,,40.138,0,2:44.678,0,1:53.088,0,154.3,32:36.796,10:06:30.411,0:40.138,2:44.678,1:53.088,78.2,Sylvain NOEL,,992,,Racing Technology,,GF,40.138,164.678,113.088,9.590,9.590,11.365,20.955,19.183,40.138,1:47.583,2:27.721,6.779,2:34.500,30.789,3:05.289,19.527,3:24.816,7.503,3:32.319,42.260,4:14.579,19.749,4:34.328,20.367,4:54.695,9.360,5:04.055,3.101,5:07.156,6.849,5:14.005,3.899,5:17.904,
111,1,8,4:49.632,0,,38.288,0,2:13.454,0,1:57.890,0,169.4,37:26.428,10:11:20.043,0:38.288,2:13.454,1:57.890,295.6,Sylvain NOEL,,992,,Racing Technology,,GF,38.288,133.454,117.890,9.530,9.530,11.370,20.900,17.388,38.288,37.775,1:16.063,5.549,1:21.612,29.301,1:50.913,1:00.829,2:51.742,10.365,3:02.107,44.008,3:46.115,19.805,4:05.920,20.074,4:25.994,9.366,4:35.360,3.147,4:38.507,6.963,4:45.470,4.162,4:49.632,
111,1,9,4:06.043,0,,39.319,0,1:33.507,0,1:53.217,0,199.4,41:32.471,10:15:26.086,0:39.319,1:33.507,1:53.217,298.0,Sylvain NOEL,,992,,Racing Technology,,GF,39.319,93.507,113.217,9.641,9.641,11.536,21.177,18.142,39.319,38.670,1:17.989,5.653,1:23.642,29.762,1:53.404,19.422,2:12.826,7.202,2:20.028,42.092,3:02.120,19.884,3:22.004,20.710,3:42.714,9.408,3:52.122,2.982,3:55.104,6.942,4:02.046,3.997,4:06.043,
111,1,10,4:03.850,0,,38.531,0,1:32.502,0,1:52.817,0,201.2,45:36.321,10:19:29.936,0:38.531,1:32.502,1:52.817,294.8,Sylvain NOEL,,992,,Racing Technology,,FF,38.531,92.502,112.817,9.620,9.620,11.315,20.935,17.596,38.531,38.201,1:16.732,5.533,1:22.265,29.370,1:51.635,19.398,2:11.033,7.328,2:18.361,41.724,3:00.085,19.802,3:19.887,20.113,3:40.000,9.385,3:49.385,3.079,3:52.464,7.354,3:59.818,4.032,4:03.850,
12,1,1,7:27.561,0,,53.105,0,2:15.000,0,4:19.456,0,108.4,7:27.561,09:41:21.176,0:53.105,2:15.000,4:19.456,232.6,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,53.105,135.000,259.456,19.161,19.161,13.811,32.972,20.133,53.105,43.450,1:36.555,9.581,1:46.136,47.758,2:33.894,34.211,3:08.105,9.787,3:17.892,1:44.815,5:02.707,56.646,5:59.353,51.069,6:50.422,20.411,7:10.833,4.144,7:14.977,8.150,7:23.127,4.434,7:27.561,
12,1,2,4:21.675,0,,42.673,0,1:37.622,0,2:01.380,0,187.5,11:49.236,09:45:42.851,0:42.673,1:37.622,2:01.380,305.6,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,42.673,97.622,121.380,10.020,10.020,13.389,23.409,19.264,42.673,40.358,1:23.031,6.017,1:29.048,31.244,2:00.292,20.003,2:20.295,7.744,2:28.039,43.877,3:11.916,20.664,3:32.580,23.275,3:55.855,10.019,4:05.874,3.491,4:09.365,8.090,4:17.455,4.220,4:21.675,
12,1,3,4:23.174,0,,41.964,0,1:38.395,0,2:02.815,0,186.4,16:12.410,09:50:06.025,0:41.964,1:38.395,2:02.815,301.3,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.964,98.395,122.815,9.847,9.847,12.823,22.670,19.294,41.964,40.633,1:22.597,6.041,1:28.638,31.432,2:00.070,20.289,2:20.359,7.680,2:28.039,44.212,3:12.251,20.650,3:32.901,23.606,3:56.507,10.065,4:06.572,3.618,4:10.190,8.517,4:18.707,4.467,4:23.174,
12,1,4,4:22.991,0,,44.394,0,1:37.584,0,2:01.013,0,186.5,20:35.401,09:54:29.016,0:44.394,1:37.584,2:01.013,303.0,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,44.394,97.584,121.013,9.935,9.935,14.163,24.098,20.296,44.394,40.072,1:24.466,5.728,1:30.194,31.424,2:01.618,20.360,2:21.978,8.209,2:30.187,43.976,3:14.163,20.335,3:34.498,22.631,3:57.129,9.891,4:07.020,3.101,4:10.121,8.608,4:18.729,4.262,4:22.991,
12,1,5,4:18.489,2,,41.392,2,1:37.355,0,1:59.742,2,189.8,24:53.890,09:58:47.505,0:41.392,1:37.355,1:59.742,299.7,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.392,97.355,119.742,9.917,9.917,12.455,22.372,19.020,41.392,40.525,1:21.917,5.797,1:27.714,30.616,1:58.330,20.417,2:18.747,7.727,2:26.474,43.375,3:09.849,20.549,3:30.398,22.866,3:53.264,9.861,4:03.125,3.526,4:06.651,7.771,4:14.422,4.067,4:18.489,
12,1,6,4:19.488,0,,41.548,0,1:37.716,0,2:00.224,0,189.0,29:13.378,10:03:06.993,0:41.548,1:37.716,2:00.224,297.2,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.548,97.716,120.224,9.751,9.751,12.391,22.142,19.406,41.548,40.883,1:22.431,5.730,1:28.161,30.614,1:58.775,20.489,2:19.264,7.820,2:27.084,43.897,3:10.981,20.485,3:31.466,22.912,3:54.378,9.950,4:04.328,3.504,4:07.832,7.547,4:15.379,4.109,4:19.488,
12,1,7,5:28.010,0,,42.430,0,2:45.120,0,2:00.460,0,149.5,34:41.388,10:08:35.003,0:42.430,2:45.120,2:00.460,78.9,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,42.430,165.120,120.460,9.852,9.852,12.437,22.289,20.141,42.430,1:44.135,2:26.565,8.226,2:34.791,32.132,3:06.923,20.627,3:27.550,7.955,3:35.505,43.898,4:19.403,20.499,4:39.902,22.661,5:02.563,9.928,5:12.491,3.498,5:15.989,7.905,5:23.894,4.116,5:28.010,
12,1,8,4:58.597,0,,42.251,0,2:14.719,0,2:01.627,0,164.3,39:39.985,10:13:33.600,0:42.251,2:14.719,2:01.627,296.4,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,42.251,134.719,121.627,9.812,9.812,12.539,22.351,19.900,42.251,40.752,1:23.003,5.912,1:28.915,31.537,2:00.452,56.518,2:56.970,9.052,3:06.022,43.688,3:49.710,20.507,4:10.217,22.823,4:33.040,9.911,4:42.951,3.577,4:46.528,7.891,4:54.419,4.178,4:58.597,
12,1,9,4:18.691,0,,41.871,0,1:36.449,2,2:00.371,0,189.6,43:58.676,10:17:52.291,0:41.871,1:36.449,2:00.371,298.0,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.871,96.449,120.371,9.849,9.849,12.529,22.378,19.493,41.871,40.124,1:21.995,5.702,1:27.697,30.338,1:58.035,20.285,2:18.320,7.764,2:26.084,43.493,3:09.577,20.459,3:30.036,22.697,3:52.733,10.016,4:02.749,3.636,4:06.385,8.126,4:14.511,4.180,4:18.691,
