POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,209,13:02'58.023,,,159,3'27.562,236.3,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,209,13:02'59.494,1.471,1.471,193,3'28.956,234.8,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,209,13:03'00.517,2.494,1.023,47,3'28.444,235.3,,
4,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,209,13:03'09.496,11.473,8.979,29,3'27.936,235.9,,
5,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,209,13:03'12.123,14.100,2.627,21,3'28.226,235.6,,
6,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,209,13:03'14.349,16.326,2.226,10,3'28.125,235.7,,
7,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,209,13:03'15.421,17.398,1.072,3,3'28.146,235.7,,
8,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,209,13:03'51.231,53.208,35.810,3,3'28.155,235.7,,
9,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,209,13:04'44.025,1'46.002,52.794,175,3'28.241,235.6,,
10,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,209,13:04'55.381,1'57.358,11.356,110,3'28.057,235.8,,
11,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,209,13:05'00.358,2'02.335,4.977,142,3'27.534,236.4,,
12,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,209,13:05'00.794,2'02.771,0.436,194,3'28.172,235.6,,
13,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,208,13:03'06.527,1 Laps,1 Laps,208,3'28.272,235.5,,
14,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,208,13:03'27.456,1 Laps,20.929,194,3'28.064,235.8,,
15,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,208,13:04'16.745,1 Laps,49.289,4,3'29.636,234.0,,
16,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,208,13:05'34.546,1 Laps,1'17.801,3,3'29.791,233.8,,
17,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,208,13:05'38.539,1 Laps,3.993,45,3'28.842,234.9,,
18,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,207,13:03'52.522,2 Laps,1 Laps,88,3'29.237,234.4,,
19,311,Cadillac Whelen,Jack AITKEN,Felipe DRUGOVICH,Frederik VESTI,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,204,13:04'59.772,5 Laps,3 Laps,10,3'28.253,235.5,,
20,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,204,13:05'39.738,5 Laps,39.966,59,3'29.443,234.2,,
21,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,198,13:03'38.301,11 Laps,6 Laps,5,3'38.102,224.9,,
22,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,198,13:04'32.151,11 Laps,53.850,84,3'37.617,225.4,,
23,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,198,13:04'35.314,11 Laps,3.163,4,3'38.477,224.5,,
24,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,André LOTTERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,198,13:04'39.014,11 Laps,3.700,6,3'39.378,223.6,,
25,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,198,13:04'51.836,11 Laps,12.822,126,3'38.379,224.6,,
26,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,198,13:05'17.239,11 Laps,25.403,135,3'38.294,224.7,,
27,34,Inter Europol Competition,Nicholas BOULLE,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,197,13:03'50.216,12 Laps,1 Laps,106,3'38.531,224.5,,
28,183,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FELIX DA COSTA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,197,13:04'28.244,12 Laps,38.028,195,3'38.521,224.5,,
29,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,197,13:04'59.236,12 Laps,30.992,5,3'36.859,226.2,,
30,22,United Autosports,Renger VAN DER ZANDE,Pietro FITTIPALDI,David HEINEMEIER HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,197,13:05'09.544,12 Laps,10.308,7,3'38.067,224.9,,
31,11,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,197,13:05'33.866,12 Laps,24.322,96,3'37.964,225.1,,
32,16,RLR M Sport,Michael JENSEN,Ryan CULLEN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,196,13:03'25.025,13 Laps,1 Laps,138,3'38.003,225.0,,
33,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,196,13:04'20.942,13 Laps,55.917,182,3'38.582,224.4,,
34,45,Algarve Pro Racing,George KURTZ,Nicky CATSBURG,Alexander QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,196,13:05'05.278,13 Laps,44.336,122,3'37.732,225.3,,
35,23,United Autosports,Daniel SCHNEIDER,Oliver JARVIS,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,195,13:03'17.482,14 Laps,1 Laps,164,3'37.914,225.1,,
36,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tom BLOMQVIST,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,,,Classified,191,13:05'19.666,18 Laps,4 Laps,3,3'38.424,224.6,,
37,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,185,13:05'29.703,24 Laps,6 Laps,34,3'56.575,207.3,,
38,78,Akkodis ASP Team,Arnold ROBIN,Jack HAWKSWORTH,Finn GEHRSITZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,185,13:05'46.861,24 Laps,17.158,2,3'56.606,207.3,,
