NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
007,1,1,11:48.906,0,,8:38.802,0,1:28.785,0,1:41.319,0,68.5,11:48.906,22:11:48.906,8:38.802,1:28.785,1:41.319,256.4,Harry TINCKNELL,0:07:51.571,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,518.802,88.785,101.319,7:58.611,7:58.611,17.441,8:16.052,22.750,8:38.802,38.986,9:17.788,4.930,9:22.718,27.428,9:50.146,17.441,10:07.587,7.240,10:14.827,39.065,10:53.892,17.234,11:11.126,16.825,11:27.951,8.028,11:35.979,2.780,11:38.759,6.647,11:45.406,3.500,11:48.906,
007,1,2,3:30.630,0,,33.504,0,1:20.442,0,1:36.684,0,232.9,15:19.536,22:15:19.536,0:33.504,1:20.442,1:36.684,331.8,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.504,80.442,96.684,8.077,8.077,10.132,18.209,15.295,33.504,33.230,1:06.734,4.741,1:11.475,25.590,1:37.065,16.881,1:53.946,6.662,2:00.608,37.046,2:37.654,17.034,2:54.688,15.697,3:10.385,7.802,3:18.187,2.626,3:20.813,6.292,3:27.105,3.525,3:30.630,
007,1,3,3:28.400,2,,32.846,0,1:19.778,2,1:35.776,2,235.4,18:47.936,22:18:47.936,0:32.846,1:19.778,1:35.776,332.9,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.846,79.778,95.776,8.089,8.089,10.013,18.102,14.744,32.846,32.720,1:05.566,4.734,1:10.300,25.476,1:35.776,16.848,1:52.624,6.726,1:59.350,36.486,2:35.836,16.739,2:52.575,15.415,3:07.990,7.902,3:15.892,2.658,3:18.550,6.366,3:24.916,3.484,3:28.400,
007,1,4,3:29.813,0,,33.236,0,1:20.169,0,1:36.408,0,233.8,22:17.749,22:22:17.749,0:33.236,1:20.169,1:36.408,334.9,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.236,80.169,96.408,8.023,8.023,10.032,18.055,15.181,33.236,33.139,1:06.375,4.713,1:11.088,25.519,1:36.607,16.798,1:53.405,6.693,2:00.098,36.923,2:37.021,16.847,2:53.868,15.565,3:09.433,7.838,3:17.271,2.660,3:19.931,6.322,3:26.253,3.560,3:29.813,
007,1,5,3:34.518,0,B,32.666,2,1:19.366,0,1:42.486,0,228.7,25:52.267,22:25:52.267,0:32.666,1:19.366,1:42.486,331.8,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.666,79.366,102.486,8.083,8.083,9.959,18.042,14.624,32.666,32.564,1:05.230,4.731,1:09.961,25.409,1:35.370,16.662,1:52.032,6.686,1:58.718,36.649,2:35.367,16.762,2:52.129,15.613,3:07.742,7.847,3:15.589,2.652,3:18.241,,,,3:34.518,
007,3,6,5:49.922,0,,2:49.623,0,1:22.216,0,1:38.083,0,140.2,31:42.189,22:31:42.189,2:49.623,1:22.216,1:38.083,334.9,Ross GUNN,0:02:24.300,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,169.623,82.216,98.083,2:20.848,2:20.848,12.603,2:33.451,16.172,2:49.623,33.895,3:23.518,4.780,3:28.298,26.292,3:54.590,17.249,4:11.839,6.943,4:18.782,37.216,4:55.998,17.018,5:13.016,16.055,5:29.071,8.013,5:37.084,2.804,5:39.888,6.515,5:46.403,3.519,5:49.922,
007,3,7,3:31.919,0,,33.668,0,1:20.722,0,1:37.529,0,231.5,35:14.108,22:35:14.108,0:33.668,1:20.722,1:37.529,333.9,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.668,80.722,97.529,8.109,8.109,10.497,18.606,15.062,33.668,33.205,1:06.873,4.771,1:11.644,25.758,1:37.402,16.988,1:54.390,6.789,2:01.179,36.808,2:37.987,16.931,2:54.918,16.134,3:11.052,8.124,3:19.176,2.747,3:21.923,6.445,3:28.368,3.551,3:31.919,
007,3,8,3:30.641,0,,33.444,0,1:20.664,0,1:36.533,0,232.9,38:44.749,22:38:44.749,0:33.444,1:20.664,1:36.533,332.9,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.444,80.664,96.533,8.126,8.126,10.314,18.440,15.004,33.444,33.199,1:06.643,4.771,1:11.414,25.779,1:37.193,16.915,1:54.108,6.779,2:00.887,36.620,2:37.507,16.925,2:54.432,15.587,3:10.019,7.908,3:17.927,,,,3:27.140,3.501,3:30.641,
007,3,9,3:32.730,0,,33.238,0,1:20.583,0,1:38.909,0,230.6,42:17.479,22:42:17.479,0:33.238,1:20.583,1:38.909,333.9,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.238,80.583,98.909,8.113,8.113,10.211,18.324,14.914,33.238,33.099,1:06.337,4.765,1:11.102,25.763,1:36.865,16.956,1:53.821,6.715,2:00.536,36.585,2:37.121,16.998,2:54.119,17.629,3:11.748,8.235,3:19.983,2.804,3:22.787,6.447,3:29.234,3.496,3:32.730,
007,3,10,3:39.559,0,B,33.190,1,1:20.850,0,1:45.519,0,223.4,45:57.038,22:45:57.038,0:33.190,1:20.850,1:45.519,330.8,Ross GUNN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.190,80.850,105.519,8.063,8.063,10.298,18.361,14.829,33.190,33.266,1:06.456,4.750,1:11.206,25.865,1:37.071,16.969,1:54.040,6.745,2:00.785,37.673,2:38.458,17.148,2:55.606,16.595,3:12.201,8.091,3:20.292,2.979,3:23.271,,,,3:39.559,
