NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
11,1,2,4:47.692,0,,47.883,0,1:45.560,0,2:14.249,0,170.5,11:41.655,09:11:41.655,0:47.883,1:45.560,2:14.249,252.2,Frédéric LACORE,,992,,Racing Technology,,GF,47.883,105.560,134.249,10.712,10.712,15.016,25.728,22.155,47.883,43.047,1:30.930,6.017,1:36.947,34.067,2:11.014,22.429,2:33.443,9.028,2:42.471,49.088,3:31.559,21.831,3:53.390,25.693,4:19.083,10.707,4:29.790,3.674,4:33.464,9.641,4:43.105,4.587,4:47.692,
11,1,3,4:42.616,0,,47.124,2,1:44.834,0,2:10.658,0,173.6,16:24.271,09:16:24.271,0:47.124,1:44.834,2:10.658,243.6,Frédéric LACORE,,992,,Racing Technology,,GF,47.124,104.834,130.658,10.216,10.216,14.675,24.891,22.233,47.124,43.708,1:30.832,5.926,1:36.758,33.288,2:10.046,21.912,2:31.958,8.948,2:40.906,46.642,3:27.548,21.695,3:49.243,25.271,4:14.514,10.632,4:25.146,3.502,4:28.648,9.226,4:37.874,4.742,4:42.616,
11,1,4,4:39.560,2,,47.249,0,1:43.124,2,2:09.187,2,175.5,21:03.831,09:21:03.831,0:47.249,1:43.124,2:09.187,261.9,Frédéric LACORE,,992,,Racing Technology,,FF,47.249,103.124,129.187,10.168,10.168,15.283,25.451,21.798,47.249,42.783,1:30.032,5.925,1:35.957,33.105,2:09.062,21.311,2:30.373,8.687,2:39.060,46.256,3:25.316,21.414,3:46.730,25.045,4:11.775,10.653,4:22.428,3.786,4:26.214,8.750,4:34.964,4.596,4:39.560,
111,1,1,5:40.870,0,,1:34.582,0,1:50.581,0,2:15.707,0,142.4,5:40.870,09:05:40.870,1:34.582,1:50.581,2:15.707,194.6,Sylvain NOEL,0:00:49.501,992,,Racing Technology,,GF,94.582,110.581,135.707,55.490,55.490,16.002,1:11.492,23.090,1:34.582,47.120,2:21.702,5.897,2:27.599,35.369,3:02.968,22.195,3:25.163,8.714,3:33.877,48.460,4:22.337,22.742,4:45.079,25.508,5:10.587,10.933,5:21.520,5.264,5:26.784,9.796,5:36.580,4.290,5:40.870,
111,1,2,4:32.893,0,,45.470,0,1:41.428,0,2:05.995,2,179.8,10:13.763,09:10:13.763,0:45.470,1:41.428,2:05.995,242.6,Sylvain NOEL,,992,,Racing Technology,,GF,45.470,101.428,125.995,10.032,10.032,14.462,24.494,20.976,45.470,42.107,1:27.577,5.755,1:33.332,32.589,2:05.921,20.977,2:26.898,8.307,2:35.205,45.410,3:20.615,20.974,3:41.589,24.179,4:05.768,10.243,4:16.011,3.621,4:19.632,8.904,4:28.536,4.357,4:32.893,
111,1,3,4:32.167,2,,44.472,2,1:41.156,2,2:06.539,0,180.2,14:45.930,09:14:45.930,0:44.472,1:41.156,2:06.539,262.6,Sylvain NOEL,,992,,Racing Technology,,GF,44.472,101.156,126.539,9.945,9.945,14.196,24.141,20.331,44.472,41.728,1:26.200,5.930,1:32.130,32.760,2:04.890,20.738,2:25.628,8.692,2:34.320,45.545,3:19.865,20.566,3:40.431,24.091,4:04.522,10.388,4:14.910,3.605,4:18.515,9.170,4:27.685,4.482,4:32.167,
111,1,4,4:35.231,0,,45.140,0,1:41.402,0,2:08.689,0,178.2,19:21.161,09:19:21.161,0:45.140,1:41.402,2:08.689,261.3,Sylvain NOEL,,992,,Racing Technology,,GF,45.140,101.402,128.689,9.988,9.988,14.812,24.800,20.340,45.140,41.721,1:26.861,5.719,1:32.580,32.815,2:05.395,21.147,2:26.542,9.110,2:35.652,45.785,3:21.437,20.604,3:42.041,25.027,4:07.068,10.756,4:17.824,3.698,4:21.522,9.274,4:30.796,4.435,4:35.231,
111,1,5,4:44.724,0,B,45.086,0,1:42.659,0,2:16.979,0,172.3,24:05.885,09:24:05.885,0:45.086,1:42.659,2:16.979,233.7,Sylvain NOEL,,992,,Racing Technology,,FF,45.086,102.659,136.979,9.959,9.959,14.694,24.653,20.433,45.086,42.657,1:27.743,5.813,1:33.556,33.195,2:06.751,20.994,2:27.745,8.984,2:36.729,47.520,3:24.249,21.266,3:45.515,25.227,4:10.742,10.748,4:21.490,3.896,4:25.386,,,,4:44.724,
12,1,1,7:20.333,0,,3:13.787,0,1:46.821,0,2:19.725,0,110.2,7:20.333,09:07:20.333,3:13.787,1:46.821,2:19.725,237.2,Laurent NUSS,0:02:21.775,GT4 RS,,Rempp Racing,,GF,193.787,106.821,139.725,2:29.481,2:29.481,19.304,2:48.785,25.002,3:13.787,44.539,3:58.326,6.204,4:04.530,34.063,4:38.593,22.015,5:00.608,8.929,5:09.537,49.100,5:58.637,22.753,6:21.390,28.166,6:49.556,12.393,7:01.949,4.059,7:06.008,9.557,7:15.565,4.768,7:20.333,
12,1,2,4:47.582,0,,48.211,0,1:44.851,0,2:14.520,0,170.6,12:07.915,09:12:07.915,0:48.211,1:44.851,2:14.520,271.1,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,48.211,104.851,134.520,10.454,10.454,15.002,25.456,22.755,48.211,43.883,1:32.094,6.024,1:38.118,33.391,2:11.509,21.553,2:33.062,8.845,2:41.907,47.687,3:29.594,21.923,3:51.517,26.661,4:18.178,11.412,4:29.590,4.040,4:33.630,9.226,4:42.856,4.726,4:47.582,
12,1,3,4:50.400,0,,47.183,2,1:43.589,0,2:19.628,0,168.9,16:58.315,09:16:58.315,0:47.183,1:43.589,2:19.628,283.9,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,47.183,103.589,139.628,10.289,10.289,14.833,25.122,22.061,47.183,42.771,1:29.954,6.076,1:36.030,33.161,2:09.191,21.581,2:30.772,8.982,2:39.754,49.021,3:28.775,23.715,3:52.490,27.666,4:20.156,11.946,4:32.102,3.867,4:35.969,9.916,4:45.885,4.515,4:50.400,
12,1,4,4:43.069,2,,47.251,0,1:43.499,2,2:12.319,2,173.3,21:41.384,09:21:41.384,0:47.251,1:43.499,2:12.319,269.8,Laurent NUSS,,GT4 RS,,Rempp Racing,,FF,47.251,103.499,132.319,10.186,10.186,14.788,24.974,22.277,47.251,43.007,1:30.258,6.081,1:36.339,33.512,2:09.851,20.899,2:30.750,9.243,2:39.993,46.847,3:26.840,21.332,3:48.172,25.699,4:13.871,11.119,4:24.990,4.045,4:29.035,9.301,4:38.336,4.733,4:43.069,
13,1,1,7:17.849,0,,2:57.678,0,1:56.530,0,2:23.641,0,110.8,7:17.849,09:07:17.849,2:57.678,1:56.530,2:23.641,226.8,Marc VANWYNSBERGHE,0:02:04.397,992,,911 Impact,,GF,177.678,116.530,143.641,2:11.320,2:11.320,19.808,2:31.128,26.550,2:57.678,50.095,3:47.773,6.547,3:54.320,35.564,4:29.884,24.324,4:54.208,9.178,5:03.386,53.578,5:56.964,23.877,6:20.841,27.648,6:48.489,11.625,7:00.114,4.214,7:04.328,9.109,7:13.437,4.412,7:17.849,
13,1,2,4:48.339,0,,47.473,0,1:45.386,0,2:15.480,0,170.1,12:06.188,09:12:06.188,0:47.473,1:45.386,2:15.480,281.0,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,47.473,105.386,135.480,10.309,10.309,14.613,24.922,22.551,47.473,43.373,1:30.846,5.904,1:36.750,33.737,2:10.487,22.372,2:32.859,8.905,2:41.764,49.211,3:30.975,22.340,3:53.315,26.614,4:19.929,11.066,4:30.995,3.973,4:34.968,8.792,4:43.760,4.579,4:48.339,
13,1,3,4:46.687,0,,46.904,2,1:44.538,0,2:15.245,0,171.1,16:52.875,09:16:52.875,0:46.904,1:44.538,2:15.245,282.5,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,46.904,104.538,135.245,10.268,10.268,14.548,24.816,22.088,46.904,42.793,1:29.697,5.849,1:35.546,33.706,2:09.252,22.190,2:31.442,9.106,2:40.548,48.869,3:29.417,21.508,3:50.925,26.118,4:17.043,11.257,4:28.300,4.257,4:32.557,9.473,4:42.030,4.657,4:46.687,
13,1,4,4:43.570,2,,47.039,0,1:44.095,2,2:12.436,2,173.0,21:36.445,09:21:36.445,0:47.039,1:44.095,2:12.436,242.6,Marc VANWYNSBERGHE,,992,,911 Impact,,FF,47.039,104.095,132.436,10.281,10.281,14.734,25.015,22.024,47.039,43.264,1:30.303,5.824,1:36.127,33.404,2:09.531,21.603,2:31.134,8.740,2:39.874,47.210,3:27.084,21.913,3:48.997,25.811,4:14.808,10.995,4:25.803,3.832,4:29.635,9.184,4:38.819,4.751,4:43.570,
15,1,1,8:23.266,0,,4:20.950,0,1:48.296,0,2:14.020,0,96.4,8:23.266,09:08:23.266,4:20.950,1:48.296,2:14.020,264.5,Bashar MARDINI,0:03:35.070,992,,GDL Racing,,GF,260.950,108.296,134.020,3:41.438,3:41.438,17.496,3:58.934,22.016,4:20.950,45.103,5:06.053,6.209,5:12.262,35.556,5:47.818,21.428,6:09.246,9.003,6:18.249,46.394,7:04.643,22.053,7:26.696,27.279,7:53.975,11.576,8:05.551,4.280,8:09.831,8.984,8:18.815,4.451,8:23.266,
15,1,2,4:41.542,0,,46.973,0,1:43.302,0,2:11.267,0,174.2,13:04.808,09:13:04.808,0:46.973,1:43.302,2:11.267,267.8,Bashar MARDINI,,992,,GDL Racing,,GF,46.973,103.302,131.267,10.116,10.116,14.835,24.951,22.022,46.973,43.136,1:30.109,5.856,1:35.965,32.683,2:08.648,21.627,2:30.275,9.683,2:39.958,45.640,3:25.598,20.931,3:46.529,25.805,4:12.334,11.344,4:23.678,3.825,4:27.503,9.266,4:36.769,4.773,4:41.542,
15,1,3,4:38.998,2,,45.694,2,1:43.525,0,2:09.779,2,175.8,17:43.806,09:17:43.806,0:45.694,1:43.525,2:09.779,248.1,Bashar MARDINI,,992,,GDL Racing,,GF,45.694,103.525,129.779,10.204,10.204,14.466,24.670,21.024,45.694,43.124,1:28.818,5.863,1:34.681,33.328,2:08.009,21.210,2:29.219,8.728,2:37.947,46.253,3:24.200,20.967,3:45.167,24.583,4:09.750,10.745,4:20.495,3.753,4:24.248,10.207,4:34.455,4.543,4:38.998,
15,1,4,4:39.197,0,,46.125,0,1:42.794,2,2:10.278,0,175.7,22:23.003,09:22:23.003,0:46.125,1:42.794,2:10.278,262.6,Bashar MARDINI,,992,,GDL Racing,,FF,46.125,102.794,130.278,10.122,10.122,15.015,25.137,20.988,46.125,43.134,1:29.259,5.868,1:35.127,32.768,2:07.895,21.024,2:28.919,9.002,2:37.921,46.316,3:24.237,20.950,3:45.187,24.902,4:10.089,10.943,4:21.032,3.978,4:25.010,9.548,4:34.558,4.639,4:39.197,
16,1,1,8:11.795,0,,3:43.252,0,2:01.856,0,2:26.687,0,98.7,8:11.795,09:08:11.795,3:43.252,2:01.856,2:26.687,167.5,Jim MICHAELIAN,0:02:50.054,992,,GDL Racing,,GF,223.252,121.856,146.687,2:57.676,2:57.676,19.157,3:16.833,26.419,3:43.252,52.110,4:35.362,6.306,4:41.668,37.919,5:19.587,25.521,5:45.108,9.987,5:55.095,52.749,6:47.844,23.275,7:11.119,29.101,7:40.220,11.844,7:52.064,4.998,7:57.062,10.138,8:07.200,4.595,8:11.795,
16,1,2,6:08.162,0,,50.510,0,1:50.313,0,3:27.339,0,133.2,14:19.957,09:14:19.957,0:50.510,1:50.313,3:27.339,204.5,Jim MICHAELIAN,,992,,GDL Racing,,GF,50.510,110.313,207.339,11.210,11.210,15.295,26.505,24.005,50.510,46.813,1:37.323,6.056,1:43.379,33.949,2:17.328,23.495,2:40.823,10.929,2:51.752,51.787,3:43.539,22.737,4:06.276,29.358,4:35.634,11.700,4:47.334,4.930,4:52.264,10.104,5:02.368,1:05.794,6:08.162,
16,1,3,5:03.337,2,,53.568,0,1:50.627,0,2:19.142,2,161.7,19:23.294,09:19:23.294,0:53.568,1:50.627,2:19.142,220.8,Jim MICHAELIAN,,992,,GDL Racing,,GF,53.568,110.627,139.142,13.577,13.577,15.996,29.573,23.995,53.568,48.094,1:41.662,6.183,1:47.845,34.067,2:21.912,22.283,2:44.195,9.054,2:53.249,49.645,3:42.894,21.761,4:04.655,27.973,4:32.628,12.185,4:44.813,4.219,4:49.032,9.657,4:58.689,4.648,5:03.337,
17,1,1,7:28.475,0,,3:19.228,0,1:52.207,0,2:17.040,0,108.2,7:28.475,09:07:28.475,3:19.228,1:52.207,2:17.040,230.2,Michel ETTOUATI,0:02:28.761,R,,Schumacher IMSA,,GF,199.228,112.207,137.040,2:35.709,2:35.709,17.294,2:53.003,26.225,3:19.228,47.299,4:06.527,6.177,4:12.704,34.295,4:46.999,24.436,5:11.435,8.892,5:20.327,49.371,6:09.698,21.511,6:31.209,26.697,6:57.906,11.894,7:09.800,4.092,7:13.892,9.668,7:23.560,4.915,7:28.475,
17,1,2,4:57.343,0,,47.148,0,1:45.536,0,2:24.659,0,165.0,12:25.818,09:12:25.818,0:47.148,1:45.536,2:24.659,205.3,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,47.148,105.536,144.659,10.445,10.445,15.039,25.484,21.664,47.148,44.423,1:31.571,5.954,1:37.525,33.736,2:11.261,21.423,2:32.684,15.841,2:48.525,49.615,3:38.140,24.039,4:02.179,25.907,4:28.086,11.266,4:39.352,3.840,4:43.192,9.555,4:52.747,4.596,4:57.343,
17,1,3,4:43.785,2,,46.339,2,1:44.517,2,2:12.929,2,172.9,17:09.603,09:17:09.603,0:46.339,1:44.517,2:12.929,242.6,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,46.339,104.517,132.929,10.239,10.239,14.644,24.883,21.456,46.339,43.866,1:30.205,5.862,1:36.067,33.234,2:09.301,21.555,2:30.856,8.919,2:39.775,47.895,3:27.670,20.996,3:48.666,25.912,4:14.578,11.532,4:26.110,3.880,4:29.990,9.190,4:39.180,4.605,4:43.785,
17,1,4,5:45.118,0,B,50.527,0,2:04.107,0,2:50.484,0,142.1,22:54.721,09:22:54.721,0:50.527,2:04.107,2:50.484,191.8,Michel ETTOUATI,,R,,Schumacher IMSA,,FF,50.527,124.107,170.484,10.064,10.064,15.686,25.750,24.777,50.527,53.781,1:44.308,6.633,1:50.941,37.275,2:28.216,26.418,2:54.634,9.021,3:03.655,53.675,3:57.330,27.853,4:25.183,31.510,4:56.693,17.611,5:14.304,6.206,5:20.510,,,,5:45.118,
19,1,1,7:23.126,0,,2:56.016,0,1:57.035,0,2:30.075,0,109.5,7:23.126,09:07:23.126,2:56.016,1:57.035,2:30.075,211.7,Laurent COCHARD,0:02:03.058,992,,Racing Technology,,GF,176.016,117.035,150.075,2:10.415,2:10.415,20.259,2:30.674,25.342,2:56.016,49.042,3:45.058,6.592,3:51.650,36.585,4:28.235,24.816,4:53.051,9.222,5:02.273,54.389,5:56.662,25.221,6:21.883,28.423,6:50.306,12.413,7:02.719,4.912,7:07.631,10.737,7:18.368,4.758,7:23.126,
19,1,2,4:59.308,0,,49.643,0,1:50.473,0,2:19.192,0,163.9,12:22.434,09:12:22.434,0:49.643,1:50.473,2:19.192,209.7,Laurent COCHARD,,992,,Racing Technology,,GF,49.643,110.473,139.192,10.782,10.782,15.998,26.780,22.863,49.643,46.277,1:35.920,6.284,1:42.204,35.235,2:17.439,22.677,2:40.116,9.486,2:49.602,50.588,3:40.190,22.638,4:02.828,26.743,4:29.571,11.540,4:41.111,3.975,4:45.086,9.479,4:54.565,4.743,4:59.308,
19,1,3,4:50.632,0,,48.400,0,1:45.344,0,2:16.888,0,168.8,17:13.066,09:17:13.066,0:48.400,1:45.344,2:16.888,251.6,Laurent COCHARD,,992,,Racing Technology,,GF,48.400,105.344,136.888,10.517,10.517,15.669,26.186,22.214,48.400,43.838,1:32.238,6.078,1:38.316,33.531,2:11.847,21.897,2:33.744,9.239,2:42.983,49.881,3:32.864,22.410,3:55.274,25.957,4:21.231,11.354,4:32.585,4.076,4:36.661,9.280,4:45.941,4.691,4:50.632,
19,1,4,4:47.047,2,,47.940,2,1:44.895,2,2:14.212,2,170.9,22:00.113,09:22:00.113,0:47.940,1:44.895,2:14.212,256.4,Laurent COCHARD,,992,,Racing Technology,,FF,47.940,104.895,134.212,10.296,10.296,15.508,25.804,22.136,47.940,43.628,1:31.568,5.991,1:37.559,33.229,2:10.788,22.047,2:32.835,9.075,2:41.910,47.527,3:29.437,21.766,3:51.203,25.670,4:16.873,11.927,4:28.800,4.135,4:32.935,9.397,4:42.332,4.715,4:47.047,
20,1,1,6:40.551,0,,2:30.907,0,1:49.363,0,2:20.281,0,121.2,6:40.551,09:06:40.551,2:30.907,1:49.363,2:20.281,202.2,Ziad GERIS,0:01:42.363,992,,GP Elite,,GF,150.907,109.363,140.281,1:48.602,1:48.602,18.698,2:07.300,23.607,2:30.907,46.405,3:17.312,6.001,3:23.313,34.981,3:58.294,21.976,4:20.270,10.550,4:30.820,49.964,5:20.784,21.738,5:42.522,25.522,6:08.044,11.258,6:19.302,6.142,6:25.444,10.659,6:36.103,4.448,6:40.551,
20,1,2,4:41.035,0,,47.406,0,1:43.156,0,2:10.473,0,174.5,11:21.586,09:11:21.586,0:47.406,1:43.156,2:10.473,260.0,Ziad GERIS,,992,,GP Elite,,GF,47.406,103.156,130.473,10.459,10.459,14.880,25.339,22.067,47.406,42.768,1:30.174,5.857,1:36.031,32.900,2:08.931,21.631,2:30.562,9.133,2:39.695,46.888,3:26.583,21.462,3:48.045,24.921,4:12.966,10.778,4:23.744,3.931,4:27.675,8.817,4:36.492,4.543,4:41.035,
20,1,3,4:38.590,0,,46.492,0,1:41.817,2,2:10.281,0,176.1,16:00.176,09:16:00.176,0:46.492,1:41.817,2:10.281,271.8,Ziad GERIS,,992,,GP Elite,,GF,46.492,101.817,130.281,10.367,10.367,14.855,25.222,21.270,46.492,42.332,1:28.824,5.783,1:34.607,32.345,2:06.952,21.357,2:28.309,8.840,2:37.149,46.460,3:23.609,21.090,3:44.699,25.181,4:09.880,11.037,4:20.917,3.904,4:24.821,9.153,4:33.974,4.616,4:38.590,
20,1,4,4:36.915,2,,46.093,2,1:42.381,0,2:08.441,2,177.1,20:37.091,09:20:37.091,0:46.093,1:42.381,2:08.441,267.1,Ziad GERIS,,992,,GP Elite,,FF,46.093,102.381,128.441,10.141,10.141,14.770,24.911,21.182,46.093,42.912,1:29.005,5.767,1:34.772,32.334,2:07.106,21.368,2:28.474,8.755,2:37.229,45.774,3:23.003,21.225,3:44.228,24.631,4:08.859,10.428,4:19.287,3.959,4:23.246,9.105,4:32.351,4.564,4:36.915,
21,1,1,6:34.820,0,,2:21.251,0,1:55.167,0,2:18.402,0,122.9,6:34.820,09:06:34.820,2:21.251,1:55.167,2:18.402,181.5,Samer SHAHIN,0:01:30.709,992,,GP Elite,,GF,141.251,115.167,138.402,1:36.991,1:36.991,18.262,1:55.253,25.998,2:21.251,50.842,3:12.093,6.213,3:18.306,35.093,3:53.399,23.019,4:16.418,9.104,4:25.522,48.678,5:14.200,21.703,5:35.903,27.327,6:03.230,11.930,6:15.160,5.771,6:20.931,9.355,6:30.286,4.534,6:34.820,
21,1,2,4:38.106,2,,46.184,2,1:41.876,0,2:10.046,0,176.4,11:12.926,09:11:12.926,0:46.184,1:41.876,2:10.046,228.7,Samer SHAHIN,,992,,GP Elite,,GF,46.184,101.876,130.046,10.014,10.014,14.826,24.840,21.344,46.184,42.155,1:28.339,5.823,1:34.162,32.797,2:06.959,21.101,2:28.060,8.766,2:36.826,47.166,3:23.992,20.845,3:44.837,25.043,4:09.880,10.761,4:20.641,3.981,4:24.622,9.027,4:33.649,4.457,4:38.106,
21,1,3,4:38.237,0,,47.075,0,1:42.307,0,2:08.855,2,176.3,15:51.163,09:15:51.163,0:47.075,1:42.307,2:08.855,228.2,Samer SHAHIN,,992,,GP Elite,,GF,47.075,102.307,128.855,10.097,10.097,14.890,24.987,22.088,47.075,42.826,1:29.901,5.731,1:35.632,32.452,2:08.084,21.298,2:29.382,8.926,2:38.308,46.436,3:24.744,20.768,3:45.512,24.687,4:10.199,10.589,4:20.788,3.678,4:24.466,9.210,4:33.676,4.561,4:38.237,
21,1,4,4:34.783,0,,46.258,0,1:40.939,2,2:07.586,0,178.5,20:25.946,09:20:25.946,0:46.258,1:40.939,2:07.586,263.9,Samer SHAHIN,,992,,GP Elite,,FF,46.258,100.939,127.586,9.983,9.983,14.841,24.824,21.434,46.258,42.248,1:28.506,5.722,1:34.228,32.317,2:06.545,20.652,2:27.197,8.694,2:35.891,46.113,3:22.004,20.607,3:42.611,24.447,4:07.058,11.115,4:18.173,3.428,4:21.601,8.439,4:30.040,4.743,4:34.783,
