NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
11,3,4,5:06.106,0,B,34.453,0,1:24.270,0,3:07.383,0,160.3,17:07.497,19:02:07.497,0:34.453,1:24.270,3:07.383,311.8,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,RF,34.453,84.270,187.383,8.899,8.899,10.232,19.131,15.322,34.453,34.220,1:08.673,5.201,1:13.874,26.791,1:40.665,18.058,1:58.723,6.665,2:05.388,38.356,2:43.744,51.068,3:34.812,45.576,4:20.388,23.987,4:44.375,4.693,4:49.068,,,,5:06.106,
11,3,5,9:49.556,0,,6:23.534,0,1:29.527,0,1:56.495,0,83.2,26:57.053,19:11:57.053,6:23.534,1:29.527,1:56.495,288.5,Bent VISCAAL,0:05:54.346,LMP2,P/A,Proton Competition,Oreca,GF,383.534,89.527,116.495,5:51.830,5:51.830,13.266,6:05.096,18.438,6:23.534,37.258,7:00.792,5.198,7:05.990,28.771,7:34.761,18.300,7:53.061,7.103,8:00.164,40.335,8:40.499,18.597,8:59.096,17.130,9:16.226,10.213,9:26.439,5.494,9:31.933,13.873,9:45.806,3.750,9:49.556,
11,3,6,3:37.767,2,,34.689,0,1:23.741,0,1:39.337,2,225.3,30:34.820,19:15:34.820,0:34.689,1:23.741,1:39.337,312.7,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,GF,34.689,83.741,99.337,8.937,8.937,10.451,19.388,15.301,34.689,34.045,1:08.734,5.141,1:13.875,26.668,1:40.543,17.887,1:58.430,6.811,2:05.241,38.343,2:43.584,18.158,3:01.742,15.362,3:17.104,8.169,3:25.273,2.611,3:27.884,6.163,3:34.047,3.720,3:37.767,
11,3,7,3:53.122,0,B,34.362,2,1:23.626,2,1:55.134,0,210.4,34:27.942,19:19:27.942,0:34.362,1:23.626,1:55.134,312.7,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,RF,34.362,83.626,115.134,8.918,8.918,10.237,19.155,15.207,34.362,33.905,1:08.267,5.116,1:13.383,26.669,1:40.052,17.936,1:57.988,6.624,2:04.612,38.285,2:42.897,18.174,3:01.071,15.233,3:16.304,10.779,3:27.083,7.621,3:34.704,,,,3:53.122,
13,1,1,6:03.216,0,,2:01.281,0,1:52.290,0,2:09.645,0,133.6,6:03.216,18:51:03.216,2:01.281,1:52.290,2:09.645,223.1,Orey FIDANI,0:01:20.190,LMGT3,,AWA Racing,Corvette,GF,121.281,112.290,129.645,1:25.900,1:25.900,15.168,1:41.068,20.213,2:01.281,44.729,2:46.010,6.387,2:52.397,36.867,3:29.264,24.307,3:53.571,8.133,4:01.704,46.444,4:48.148,26.565,5:14.713,22.283,5:36.996,10.271,5:47.267,3.376,5:50.643,8.462,5:59.105,4.111,6:03.216,
13,1,2,4:02.970,0,,38.507,0,1:33.312,0,1:51.151,0,201.9,10:06.186,18:55:06.186,0:38.507,1:33.312,1:51.151,283.9,Orey FIDANI,,LMGT3,,AWA Racing,Corvette,GF,38.507,93.312,111.151,9.666,9.666,11.657,21.323,17.184,38.507,38.584,1:17.091,5.560,1:22.651,29.530,1:52.181,19.638,2:11.819,7.258,2:19.077,41.546,3:00.623,19.872,3:20.495,19.083,3:39.578,9.493,3:49.071,3.066,3:52.137,6.769,3:58.906,4.064,4:02.970,
13,1,3,4:01.730,0,,38.096,0,1:32.695,0,1:50.939,0,202.9,14:07.916,18:59:07.916,0:38.096,1:32.695,1:50.939,284.7,Orey FIDANI,,LMGT3,,AWA Racing,Corvette,GF,38.096,92.695,110.939,9.668,9.668,11.276,20.944,17.152,38.096,38.239,1:16.335,5.568,1:21.903,29.462,1:51.365,19.426,2:10.791,7.108,2:17.899,41.613,2:59.512,19.992,3:19.504,19.072,3:38.576,9.420,3:47.996,3.067,3:51.063,6.641,3:57.704,4.026,4:01.730,
13,1,4,5:59.853,0,B,39.088,0,2:53.925,0,2:26.840,0,136.3,20:07.769,19:05:07.769,0:39.088,2:53.925,2:26.840,80.2,Orey FIDANI,,LMGT3,,AWA Racing,Corvette,RF,39.088,173.925,146.840,9.664,9.664,12.058,21.722,17.366,39.088,1:36.758,2:15.846,13.730,2:29.576,43.400,3:12.976,20.037,3:33.013,7.390,3:40.403,44.645,4:25.048,25.409,4:50.457,27.531,5:17.988,13.680,5:31.668,6.100,5:37.768,,,,5:59.853,
13,1,5,7:13.035,0,,3:39.783,0,1:34.245,0,1:59.007,0,113.3,27:20.804,19:12:20.804,3:39.783,1:34.245,1:59.007,284.7,Orey FIDANI,0:03:10.342,LMGT3,,AWA Racing,Corvette,GF,219.783,94.245,119.007,3:07.600,3:07.600,14.183,3:21.783,18.000,3:39.783,38.622,4:18.405,5.560,4:23.965,29.452,4:53.417,20.611,5:14.028,7.308,5:21.336,42.314,6:03.650,20.033,6:23.683,19.718,6:43.401,11.211,6:54.612,3.700,6:58.312,9.547,7:07.859,5.176,7:13.035,
13,1,6,4:01.099,2,,37.993,2,1:32.184,2,1:50.922,2,203.5,31:21.903,19:16:21.903,0:37.993,1:32.184,1:50.922,285.4,Orey FIDANI,,LMGT3,,AWA Racing,Corvette,GF,37.993,92.184,110.922,9.932,9.932,11.149,21.081,16.912,37.993,38.113,1:16.106,5.514,1:21.620,29.292,1:50.912,19.265,2:10.177,7.139,2:17.316,41.383,2:58.699,19.775,3:18.474,19.164,3:37.638,9.312,3:46.950,3.156,3:50.106,6.788,3:56.894,4.205,4:01.099,
13,1,7,5:57.297,0,B,38.272,0,1:32.911,0,3:46.114,0,137.3,37:19.200,19:22:19.200,0:38.272,1:32.911,3:46.114,285.4,Orey FIDANI,,LMGT3,,AWA Racing,Corvette,RF,38.272,92.911,226.114,9.652,9.652,11.407,21.059,17.213,38.272,38.382,1:16.654,5.556,1:22.210,29.485,1:51.695,19.488,2:11.183,7.110,2:18.293,1:05.402,3:23.695,54.931,4:18.626,45.890,5:04.516,25.916,5:30.432,7.570,5:38.002,,,,5:57.297,
150,1,1,5:19.857,0,,1:41.578,0,1:37.034,0,2:01.245,0,151.7,5:19.857,18:50:19.857,1:41.578,1:37.034,2:01.245,283.9,Custodio TOLEDO,0:00:58.302,LMGT3,,Richard Mille AF Corse,Ferrari,GF,101.578,97.034,121.245,1:04.475,1:04.475,16.103,1:20.578,21.000,1:41.578,40.851,2:22.429,5.693,2:28.122,30.854,2:58.976,19.636,3:18.612,9.366,3:27.978,45.216,4:13.194,20.840,4:34.034,20.364,4:54.398,9.608,5:04.006,3.745,5:07.751,8.157,5:15.908,3.949,5:19.857,
150,1,2,4:02.887,0,,38.272,0,1:33.207,0,1:51.408,0,202.0,9:22.744,18:54:22.744,0:38.272,1:33.207,1:51.408,289.3,Custodio TOLEDO,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,38.272,93.207,111.408,9.612,9.612,11.365,20.977,17.295,38.272,38.418,1:16.690,5.603,1:22.293,29.614,1:51.907,19.572,2:11.479,7.223,2:18.702,41.738,3:00.440,19.693,3:20.133,19.279,3:39.412,9.432,3:48.844,2.979,3:51.823,7.139,3:58.962,3.925,4:02.887,
150,1,3,4:01.120,0,,38.158,0,1:32.078,2,1:50.884,0,203.4,13:23.864,18:58:23.864,0:38.158,1:32.078,1:50.884,291.6,Custodio TOLEDO,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,38.158,92.078,110.884,9.597,9.597,11.306,20.903,17.255,38.158,37.654,1:15.812,5.608,1:21.420,29.371,1:50.791,19.445,2:10.236,7.212,2:17.448,41.632,2:59.080,19.725,3:18.805,19.046,3:37.851,9.373,3:47.224,3.049,3:50.273,6.897,3:57.170,3.950,4:01.120,
150,1,4,5:32.931,0,B,37.956,0,2:30.986,0,2:23.989,0,147.3,18:56.795,19:03:56.795,0:37.956,2:30.986,2:23.989,289.3,Custodio TOLEDO,,LMGT3,,Richard Mille AF Corse,Ferrari,RF,37.956,150.986,143.989,9.642,9.642,11.188,20.830,17.126,37.956,37.758,1:15.714,5.599,1:21.313,48.487,2:09.800,59.142,3:08.942,10.740,3:19.682,53.160,4:12.842,22.978,4:35.820,21.229,4:57.049,10.420,5:07.469,4.993,5:12.462,,,,5:32.931,
150,1,5,9:08.304,0,,5:20.382,0,1:43.034,0,2:04.888,0,89.5,28:05.099,19:13:05.099,5:20.382,1:43.034,2:04.888,284.7,Custodio TOLEDO,0:04:48.406,LMGT3,,Richard Mille AF Corse,Ferrari,GF,320.382,103.034,124.888,4:45.152,4:45.152,15.288,5:00.440,19.942,5:20.382,40.627,6:01.009,5.655,6:06.664,34.099,6:40.763,22.653,7:03.416,7.967,7:11.383,44.614,7:55.997,19.855,8:15.852,23.520,8:39.372,13.157,8:52.529,3.586,8:56.115,8.278,9:04.393,3.911,9:08.304,
150,1,6,4:01.011,0,,37.808,2,1:32.448,0,1:50.755,2,203.5,32:06.110,19:17:06.110,0:37.808,1:32.448,1:50.755,287.7,Custodio TOLEDO,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.808,92.448,110.755,9.576,9.576,11.319,20.895,16.913,37.808,37.854,1:15.662,5.585,1:21.247,29.445,1:50.692,19.564,2:10.256,7.223,2:17.479,41.504,2:58.983,19.730,3:18.713,19.077,3:37.790,9.335,3:47.125,2.968,3:50.093,6.908,3:57.001,4.010,4:01.011,
16,3,1,4:24.825,0,,1:01.415,0,1:30.490,0,1:52.920,0,183.3,4:24.825,18:49:24.825,1:01.415,1:30.490,1:52.920,285.4,Patrick PILET,0:00:24.175,LMP2,P/A,RLR M Sport,Oreca,GF,61.415,90.490,112.920,30.065,30.065,14.046,44.111,17.304,1:01.415,36.907,1:38.322,5.220,1:43.542,29.374,2:12.916,18.989,2:31.905,7.406,2:39.311,40.391,3:19.702,18.584,3:38.286,17.390,3:55.676,9.546,4:05.222,4.677,4:09.899,11.236,4:21.135,3.690,4:24.825,
16,3,2,3:38.927,0,,34.490,0,1:24.729,0,1:39.708,0,224.1,8:03.752,18:53:03.752,0:34.490,1:24.729,1:39.708,312.7,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,34.490,84.729,99.708,8.935,8.935,10.293,19.228,15.262,34.490,34.396,1:08.886,5.189,1:14.075,27.040,1:41.115,18.104,1:59.219,6.821,2:06.040,38.251,2:44.291,18.210,3:02.501,15.536,3:18.037,8.293,3:26.330,2.621,3:28.951,6.293,3:35.244,3.683,3:38.927,
16,3,3,3:37.119,2,,34.158,0,1:24.111,0,1:38.850,2,225.9,11:40.871,18:56:40.871,0:34.158,1:24.111,1:38.850,315.4,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,34.158,84.111,98.850,8.913,8.913,10.121,19.034,15.124,34.158,33.891,1:08.049,5.172,1:13.221,26.901,1:40.122,18.147,1:58.269,6.657,2:04.926,38.184,2:43.110,18.152,3:01.262,15.330,3:16.592,8.143,3:24.735,2.580,3:27.315,6.064,3:33.379,3.740,3:37.119,
16,3,4,4:19.731,0,B,34.038,2,1:23.824,0,2:21.869,0,188.9,16:00.602,19:01:00.602,0:34.038,1:23.824,2:21.869,316.3,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,RF,34.038,83.824,141.869,8.941,8.941,10.059,19.000,15.038,34.038,33.971,1:08.009,5.162,1:13.171,26.784,1:39.955,17.907,1:57.862,6.707,2:04.569,38.257,2:42.826,18.109,3:00.935,26.734,3:27.669,25.819,3:53.488,7.530,4:01.018,,,,4:19.731,
16,3,5,10:32.289,0,,7:16.790,0,1:28.545,0,1:46.954,0,77.6,26:32.891,19:11:32.891,7:16.790,1:28.545,1:46.954,294.8,Patrick PILET,0:06:47.907,LMP2,P/A,RLR M Sport,Oreca,GF,436.790,88.545,106.954,6:45.584,6:45.584,13.600,6:59.184,17.606,7:16.790,36.579,7:53.369,5.255,7:58.624,27.983,8:26.607,18.728,8:45.335,7.005,8:52.340,40.122,9:32.462,18.387,9:50.849,15.866,10:06.715,9.525,10:16.240,4.145,10:20.385,8.241,10:28.626,3.663,10:32.289,
16,3,6,3:38.408,0,,34.087,0,1:24.742,0,1:39.579,0,224.6,30:11.299,19:15:11.299,0:34.087,1:24.742,1:39.579,311.8,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,34.087,84.742,99.579,8.898,8.898,10.100,18.998,15.089,34.087,34.589,1:08.676,5.129,1:13.805,26.878,1:40.683,18.146,1:58.829,6.791,2:05.620,38.214,2:43.834,18.149,3:01.983,15.399,3:17.382,8.149,3:25.531,2.744,3:28.275,6.467,3:34.742,3.666,3:38.408,
16,3,7,3:37.445,0,,34.107,0,1:23.689,2,1:39.649,0,225.6,33:48.744,19:18:48.744,0:34.107,1:23.689,1:39.649,311.8,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,34.107,83.689,99.649,8.888,8.888,10.116,19.004,15.103,34.107,33.968,1:08.075,5.149,1:13.224,26.633,1:39.857,17.939,1:57.796,6.663,2:04.459,37.972,2:42.431,18.101,3:00.532,15.678,3:16.210,8.330,3:24.540,2.721,3:27.261,6.470,3:33.731,3.714,3:37.445,
16,3,8,6:57.858,0,B,1:04.056,0,3:56.760,0,1:57.042,0,117.4,40:46.602,19:25:46.602,1:04.056,3:56.760,1:57.042,80.7,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,RF,64.056,236.760,117.042,8.948,8.948,16.905,25.853,38.203,1:04.056,1:46.486,2:50.542,13.656,3:04.198,1:15.710,4:19.908,40.908,5:00.816,7.646,5:08.462,41.605,5:50.067,19.025,6:09.092,18.552,6:27.644,9.253,6:36.897,3.422,6:40.319,,,,6:57.858,
18,3,1,4:15.165,0,,53.391,0,1:33.330,0,1:48.444,0,190.2,4:15.165,18:49:15.165,0:53.391,1:33.330,1:48.444,284.7,André LOTTERER,0:00:14.337,LMP2,,IDEC Sport,Oreca,GF,53.391,93.330,108.444,19.830,19.830,13.423,33.253,20.138,53.391,38.677,1:32.068,5.276,1:37.344,28.617,2:05.961,20.760,2:26.721,7.137,2:33.858,39.955,3:13.813,20.177,3:33.990,16.954,3:50.944,10.158,4:01.102,3.622,4:04.724,6.707,4:11.431,3.734,4:15.165,
18,3,2,3:42.004,0,,34.780,0,1:25.824,0,1:41.400,0,221.0,7:57.169,18:52:57.169,0:34.780,1:25.824,1:41.400,310.9,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,34.780,85.824,101.400,9.014,9.014,10.336,19.350,15.430,34.780,34.847,1:09.627,5.261,1:14.888,27.393,1:42.281,18.323,2:00.604,6.904,2:07.508,38.848,2:46.356,18.399,3:04.755,15.984,3:20.739,8.324,3:29.063,2.736,3:31.799,6.384,3:38.183,3.821,3:42.004,
18,3,3,3:38.967,0,,34.526,0,1:24.701,0,1:39.740,0,224.0,11:36.136,18:56:36.136,0:34.526,1:24.701,1:39.740,311.8,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,34.526,84.701,99.740,9.035,9.035,10.301,19.336,15.190,34.526,34.342,1:08.868,5.222,1:14.090,26.927,1:41.017,18.210,1:59.227,6.747,2:05.974,38.610,2:44.584,18.255,3:02.839,15.288,3:18.127,8.231,3:26.358,2.642,3:29.000,6.084,3:35.084,3.883,3:38.967,
18,3,4,4:15.948,0,B,34.413,0,1:24.283,0,2:17.252,0,191.7,15:52.084,19:00:52.084,0:34.413,1:24.283,2:17.252,312.7,André LOTTERER,,LMP2,,IDEC Sport,Oreca,RF,34.413,84.283,137.252,9.090,9.090,10.233,19.323,15.090,34.413,34.143,1:08.556,5.225,1:13.781,26.827,1:40.608,18.088,1:58.696,6.880,2:05.576,38.437,2:44.013,18.289,3:02.302,21.918,3:24.220,25.898,3:50.118,7.538,3:57.656,,,,4:15.948,
18,3,5,10:37.245,0,,7:21.987,0,1:27.842,0,1:47.416,0,77.0,26:29.329,19:11:29.329,7:21.987,1:27.842,1:47.416,299.7,André LOTTERER,0:06:53.809,LMP2,,IDEC Sport,Oreca,GF,441.987,87.842,107.416,6:51.506,6:51.506,13.310,7:04.816,17.171,7:21.987,36.297,7:58.284,5.323,8:03.607,27.723,8:31.330,18.499,8:49.829,6.924,8:56.753,39.289,9:36.042,18.579,9:54.621,15.767,10:10.388,9.889,10:20.277,5.196,10:25.473,8.028,10:33.501,3.744,10:37.245,
18,3,6,3:38.669,0,,34.338,2,1:24.758,0,1:39.573,0,224.3,30:07.998,19:15:07.998,0:34.338,1:24.758,1:39.573,310.9,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,34.338,84.758,99.573,8.988,8.988,10.271,19.259,15.079,34.338,34.446,1:08.784,5.260,1:14.044,26.900,1:40.944,18.152,1:59.096,6.737,2:05.833,38.433,2:44.266,18.286,3:02.552,15.355,3:17.907,8.189,3:26.096,2.648,3:28.744,6.103,3:34.847,3.822,3:38.669,
18,3,7,3:37.940,2,,34.523,0,1:24.029,2,1:39.388,2,225.1,33:45.938,19:18:45.938,0:34.523,1:24.029,1:39.388,311.8,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,34.523,84.029,99.388,9.017,9.017,10.374,19.391,15.132,34.523,34.065,1:08.588,5.186,1:13.774,26.781,1:40.555,17.997,1:58.552,6.744,2:05.296,38.366,2:43.662,18.213,3:01.875,15.361,3:17.236,8.168,3:25.404,2.644,3:28.048,6.026,3:34.074,3.866,3:37.940,
18,3,8,6:56.984,0,B,1:02.005,0,3:59.882,0,1:55.097,0,117.6,40:42.922,19:25:42.922,1:02.005,3:59.882,1:55.097,80.7,André LOTTERER,,LMP2,,IDEC Sport,Oreca,RF,62.005,239.882,115.097,9.044,9.044,14.668,23.712,38.293,1:02.005,1:46.734,2:48.739,13.663,3:02.402,1:19.536,4:21.938,39.949,5:01.887,7.372,5:09.259,42.013,5:51.272,18.934,6:10.206,17.275,6:27.481,8.855,6:36.336,3.372,6:39.708,,,,6:56.984,
183,2,1,4:11.852,0,,52.760,0,1:31.721,0,1:47.371,0,192.7,4:11.852,18:49:11.852,0:52.760,1:31.721,1:47.371,300.5,Matthieu VAXIVIERE,0:00:11.009,LMP2,P/A,AF Corse,Oreca,GF,52.760,91.721,107.371,17.010,17.010,14.335,31.345,21.415,52.760,38.960,1:31.720,5.288,1:37.008,28.575,2:05.583,18.898,2:24.481,7.488,2:31.969,41.055,3:13.024,19.462,3:32.486,17.444,3:49.930,8.506,3:58.436,2.976,4:01.412,6.778,4:08.190,3.662,4:11.852,
183,2,2,3:39.242,0,,34.698,0,1:24.705,0,1:39.839,0,223.7,7:51.094,18:52:51.094,0:34.698,1:24.705,1:39.839,312.7,Matthieu VAXIVIERE,,LMP2,P/A,AF Corse,Oreca,GF,34.698,84.705,99.839,8.971,8.971,10.379,19.350,15.348,34.698,34.255,1:08.953,5.143,1:14.096,27.080,1:41.176,18.227,1:59.403,6.813,2:06.216,38.415,2:44.631,18.271,3:02.902,15.497,3:18.399,8.216,3:26.615,2.701,3:29.316,6.173,3:35.489,3.753,3:39.242,
183,2,3,3:38.041,0,,34.459,0,1:24.286,0,1:39.296,0,225.0,11:29.135,18:56:29.135,0:34.459,1:24.286,1:39.296,311.8,Matthieu VAXIVIERE,,LMP2,P/A,AF Corse,Oreca,GF,34.459,84.286,99.296,8.989,8.989,10.237,19.226,15.233,34.459,34.177,1:08.636,5.164,1:13.800,26.800,1:40.600,18.145,1:58.745,6.693,2:05.438,38.291,2:43.729,18.222,3:01.951,15.422,3:17.373,8.224,3:25.597,2.599,3:28.196,6.056,3:34.252,3.789,3:38.041,
183,2,4,4:04.478,0,B,34.359,0,1:24.243,0,2:05.876,0,200.6,15:33.613,19:00:33.613,0:34.359,1:24.243,2:05.876,310.9,Matthieu VAXIVIERE,,LMP2,P/A,AF Corse,Oreca,RF,34.359,84.243,125.876,9.009,9.009,10.175,19.184,15.175,34.359,34.168,1:08.527,5.161,1:13.688,26.804,1:40.492,18.110,1:58.602,6.735,2:05.337,38.198,2:43.535,18.196,3:01.731,15.472,3:17.203,21.225,3:38.428,7.460,3:45.888,,,,4:04.478,
