NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
10,3,3,4:58.079,0,,1:36.518,0,1:32.013,2,1:49.548,2,164.6,17:45.576,12:17:45.576,1:36.518,1:32.013,1:49.548,291.6,Eduardo BARRICHELLO,0:01:07.285,LMGT3,,Racing Spirit of Leman,Aston Martin,FF,96.518,92.013,109.548,1:04.527,1:04.527,13.608,1:18.135,18.383,1:36.518,37.806,2:14.324,5.563,2:19.887,29.082,2:48.969,19.562,3:08.531,7.140,3:15.671,41.270,3:56.941,19.917,4:16.858,18.656,4:35.514,9.217,4:44.731,2.885,4:47.616,6.571,4:54.187,3.892,4:58.079,
101,1,1,5:37.724,0,B,1:19.885,0,1:33.399,1,2:44.440,0,143.7,5:37.724,12:05:37.724,1:19.885,1:33.399,2:44.440,247.0,Ricky TAYLOR,0:00:36.086,HYPERCAR,H,Cadillac WTR,Cadillac,FCY,79.885,93.399,164.440,41.796,41.796,15.031,56.827,23.058,1:19.885,40.205,2:00.090,5.041,2:05.131,29.289,2:34.420,18.864,2:53.284,7.399,3:00.683,40.516,3:41.199,17.868,3:59.067,44.967,4:44.034,26.064,5:10.098,7.843,5:17.941,,,,5:37.724,
101,3,2,5:12.955,0,B,1:58.705,0,1:26.634,2,1:47.616,0,156.7,10:50.679,12:10:50.679,1:58.705,1:26.634,1:47.616,290.8,Filipe ALBUQUERQUE,0:01:28.073,HYPERCAR,H,Cadillac WTR,Cadillac,GF,118.705,86.634,107.616,1:25.107,1:25.107,14.345,1:39.452,19.253,1:58.705,36.582,2:35.287,4.861,2:40.148,27.241,3:07.389,17.950,3:25.339,7.114,3:32.453,38.912,4:11.365,17.105,4:28.470,16.864,4:45.334,8.034,4:53.368,3.113,4:56.481,,,,5:12.955,
101,2,3,5:19.425,0,B,2:02.178,0,1:28.542,1,1:48.705,0,153.6,16:10.104,12:16:10.104,2:02.178,1:28.542,1:48.705,261.9,Jordan TAYLOR,0:01:29.095,HYPERCAR,H,Cadillac WTR,Cadillac,FF,122.178,88.542,108.705,1:26.506,1:26.506,15.101,1:41.607,20.571,2:02.178,37.673,2:39.851,4.943,2:44.794,27.863,3:12.657,18.063,3:30.720,7.125,3:37.845,39.099,4:16.944,17.234,4:34.178,17.158,4:51.336,8.498,4:59.834,2.992,5:02.826,,,,5:19.425,
11,3,1,7:19.148,0,,2:37.423,0,1:55.604,0,2:46.121,0,110.5,7:19.148,12:07:19.148,2:37.423,1:55.604,2:46.121,275.3,Bent VISCAAL,0:01:57.563,LMP2,P/A,Proton Competition,Oreca,GF,157.423,115.604,166.121,2:03.955,2:03.955,14.699,2:18.654,18.769,2:37.423,38.682,3:16.105,5.559,3:21.664,31.391,3:53.055,39.972,4:33.027,10.604,4:43.631,1:37.019,6:20.650,18.612,6:39.262,17.004,6:56.266,8.822,7:05.088,3.427,7:08.515,6.915,7:15.430,3.718,7:19.148,
11,3,2,3:42.304,0,,35.453,0,1:26.079,0,1:40.772,0,220.7,11:01.452,12:11:01.452,0:35.453,1:26.079,1:40.772,300.5,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,GF,35.453,86.079,100.772,8.891,8.891,10.826,19.717,15.736,35.453,35.436,1:10.889,5.133,1:16.022,27.335,1:43.357,18.175,2:01.532,6.845,2:08.377,38.821,2:47.198,18.284,3:05.482,15.917,3:21.399,8.235,3:29.634,2.694,3:32.328,6.272,3:38.600,3.704,3:42.304,
11,3,3,3:39.802,2,,35.727,0,1:24.383,2,1:39.692,2,223.2,14:41.254,12:14:41.254,0:35.727,1:24.383,1:39.692,315.4,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,GF,35.727,84.383,99.692,8.852,8.852,10.612,19.464,16.263,35.727,34.435,1:10.162,5.116,1:15.278,26.799,1:42.077,18.033,2:00.110,6.824,2:06.934,38.499,2:45.433,18.051,3:03.484,15.724,3:19.208,8.179,3:27.387,2.614,3:30.001,6.108,3:36.109,3.693,3:39.802,
11,3,4,3:46.885,0,B,34.403,2,1:24.680,0,1:47.802,0,216.2,18:28.139,12:18:28.139,0:34.403,1:24.680,1:47.802,316.3,Bent VISCAAL,,LMP2,P/A,Proton Competition,Oreca,FF,34.403,84.680,107.802,8.845,8.845,10.354,19.199,15.204,34.403,34.008,1:08.411,5.127,1:13.538,27.452,1:40.990,18.093,1:59.083,6.737,2:05.820,38.332,2:44.152,18.167,3:02.319,17.740,3:20.059,8.242,3:28.301,2.660,3:30.961,,,,3:46.885,
12,1,1,5:18.479,0,,1:13.542,0,1:34.493,0,2:30.444,0,152.4,5:18.479,12:05:18.479,1:13.542,1:34.493,2:30.444,228.2,Will STEVENS,0:00:30.038,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FCY,73.542,94.493,150.444,35.915,35.915,16.354,52.269,21.273,1:13.542,42.724,1:56.266,5.012,2:01.278,28.366,2:29.644,18.391,2:48.035,7.622,2:55.657,40.321,3:35.978,18.225,3:54.203,34.294,4:28.497,25.874,4:54.371,7.359,5:01.730,9.751,5:11.481,6.998,5:18.479,
12,1,2,4:18.301,0,,1:03.455,0,1:24.392,0,1:50.454,0,189.9,9:36.780,12:09:36.780,1:03.455,1:24.392,1:50.454,265.1,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,63.455,84.392,110.454,25.730,25.730,19.866,45.596,17.859,1:03.455,35.829,1:39.284,4.795,1:44.079,26.380,2:10.459,17.388,2:27.847,6.883,2:34.730,38.294,3:13.024,18.503,3:31.527,17.398,3:48.925,8.630,3:57.555,4.164,4:01.719,10.261,4:11.980,6.321,4:18.301,
12,1,3,3:35.117,0,,36.470,0,1:20.298,2,1:38.349,0,228.0,13:11.897,12:13:11.897,0:36.470,1:20.298,1:38.349,332.9,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,36.470,80.298,98.349,10.685,10.685,10.781,21.466,15.004,36.470,33.054,1:09.524,4.720,1:14.244,25.425,1:39.669,17.099,1:56.768,6.515,2:03.283,36.695,2:39.978,16.990,2:56.968,17.552,3:14.520,7.869,3:22.389,2.853,3:25.242,6.440,3:31.682,3.435,3:35.117,
12,1,4,3:30.721,2,,33.325,2,1:21.873,0,1:35.523,2,232.8,16:42.618,12:16:42.618,0:33.325,1:21.873,1:35.523,275.3,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FF,33.325,81.873,95.523,8.100,8.100,10.066,18.166,15.159,33.325,34.641,1:07.966,4.756,1:12.722,25.465,1:38.187,17.011,1:55.198,6.508,2:01.706,36.833,2:38.539,16.885,2:55.424,15.178,3:10.602,7.813,3:18.415,2.660,3:21.075,6.169,3:27.244,3.477,3:30.721,
15,3,1,4:01.574,0,B,43.256,0,1:24.989,0,1:53.329,0,200.9,4:01.574,12:04:01.574,0:43.256,1:24.989,1:53.329,314.5,Kevin MAGNUSSEN,0:00:04.505,HYPERCAR,H,BMW M Team WRT,BMW,FCY,43.256,84.989,113.329,11.068,11.068,14.214,25.282,17.974,43.256,35.942,1:19.198,4.901,1:24.099,26.696,1:50.795,17.450,2:08.245,7.261,2:15.506,38.421,2:53.927,17.789,3:11.716,18.696,3:30.412,8.389,3:38.801,3.904,3:42.705,,,,4:01.574,
15,3,2,5:42.462,0,B,2:29.435,0,1:23.479,0,1:49.548,0,143.2,9:44.036,12:09:44.036,2:29.435,1:23.479,1:49.548,332.9,Kevin MAGNUSSEN,0:01:53.257,HYPERCAR,H,BMW M Team WRT,BMW,GF,149.435,83.479,109.548,1:53.327,1:53.327,18.247,2:11.574,17.861,2:29.435,34.774,3:04.209,4.848,3:09.057,26.245,3:35.302,17.612,3:52.914,7.243,4:00.157,38.824,4:38.981,17.176,4:56.157,17.264,5:13.421,8.602,5:22.023,3.471,5:25.494,,,,5:42.462,
15,3,3,4:28.209,0,B,1:17.916,0,1:22.712,0,1:47.581,0,182.9,14:12.245,12:14:12.245,1:17.916,1:22.712,1:47.581,331.8,Kevin MAGNUSSEN,0:00:50.185,HYPERCAR,H,BMW M Team WRT,BMW,GF,77.916,82.712,107.581,47.386,47.386,13.349,1:00.735,17.181,1:17.916,34.503,1:52.419,4.864,1:57.283,26.122,2:23.405,17.223,2:40.628,6.984,2:47.612,37.644,3:25.256,17.314,3:42.570,18.113,4:00.683,8.175,4:08.858,2.758,4:11.616,,,,4:28.209,
15,3,4,4:28.699,0,B,1:18.427,0,1:22.407,2,1:47.865,0,182.6,18:40.944,12:18:40.944,1:18.427,1:22.407,1:47.865,330.8,Kevin MAGNUSSEN,0:00:50.690,HYPERCAR,H,BMW M Team WRT,BMW,FF,78.427,82.407,107.865,47.788,47.788,13.636,1:01.424,17.003,1:18.427,34.253,1:52.680,4.892,1:57.572,26.174,2:23.746,17.088,2:40.834,6.824,2:47.658,37.405,3:25.063,17.344,3:42.407,17.466,3:59.873,8.578,4:08.451,3.633,4:12.084,,,,4:28.699,
150,3,1,6:01.451,0,,1:21.110,0,1:39.094,0,3:01.247,0,134.3,6:01.451,12:06:01.451,1:21.110,1:39.094,3:01.247,193.9,Riccardo AGOSTINI,0:00:37.820,LMGT3,,Richard Mille AF Corse,Ferrari,GF,81.110,99.094,181.247,44.067,44.067,14.826,58.893,22.217,1:21.110,43.193,2:04.303,5.648,2:09.951,30.397,2:40.348,19.856,3:00.204,7.191,3:07.395,42.069,3:49.464,35.623,4:25.087,46.074,5:11.161,26.043,5:37.204,7.407,5:44.611,9.861,5:54.472,6.979,6:01.451,
150,3,2,4:02.021,2,,40.446,0,1:32.082,0,1:49.493,2,202.7,10:03.472,12:10:03.472,0:40.446,1:32.082,1:49.493,286.9,Riccardo AGOSTINI,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,40.446,92.082,109.493,11.866,11.866,11.483,23.349,17.097,40.446,37.662,1:18.108,5.630,1:23.738,29.213,1:52.951,19.577,2:12.528,6.994,2:19.522,41.379,3:00.901,19.745,3:20.646,18.309,3:38.955,9.349,3:48.304,2.942,3:51.246,6.769,3:58.015,4.006,4:02.021,
150,3,3,4:04.662,0,B,37.398,2,1:31.460,2,1:55.804,0,200.5,14:08.134,12:14:08.134,0:37.398,1:31.460,1:55.804,290.8,Riccardo AGOSTINI,,LMGT3,,Richard Mille AF Corse,Ferrari,GF,37.398,91.460,115.804,9.676,9.676,10.956,20.632,16.766,37.398,37.172,1:14.570,5.575,1:20.145,28.993,1:49.138,19.720,2:08.858,7.330,2:16.188,41.179,2:57.367,19.892,3:17.259,18.652,3:35.911,9.294,3:45.205,2.939,3:48.144,,,,4:04.662,
16,3,1,5:36.320,0,,1:22.877,0,1:31.301,0,2:42.142,0,144.3,5:36.320,12:05:36.320,1:22.877,1:31.301,2:42.142,274.6,Patrick PILET,0:00:41.094,LMP2,P/A,RLR M Sport,Oreca,FCY,82.877,91.301,162.142,46.414,46.414,14.545,1:00.959,21.918,1:22.877,38.488,2:01.365,5.286,2:06.651,28.654,2:35.305,18.873,2:54.178,7.492,3:01.670,39.944,3:41.614,18.482,4:00.096,45.281,4:45.377,26.485,5:11.862,7.422,5:19.284,9.964,5:29.248,7.072,5:36.320,
16,3,2,4:05.126,0,,56.625,0,1:26.868,0,1:41.633,0,200.1,9:41.446,12:09:41.446,0:56.625,1:26.868,1:41.633,309.1,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,56.625,86.868,101.633,25.944,25.944,13.648,39.592,17.033,56.625,35.953,1:32.578,5.167,1:37.745,27.470,2:05.215,18.278,2:23.493,6.881,2:30.374,38.700,3:09.074,18.191,3:27.265,16.457,3:43.722,8.617,3:52.339,2.801,3:55.140,6.327,4:01.467,3.659,4:05.126,
16,3,3,3:39.706,2,,34.488,0,1:24.568,0,1:40.650,2,223.3,13:21.152,12:13:21.152,0:34.488,1:24.568,1:40.650,309.1,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,GF,34.488,84.568,100.650,8.873,8.873,10.388,19.261,15.227,34.488,34.313,1:08.801,5.159,1:13.960,27.000,1:40.960,18.096,1:59.056,6.740,2:05.796,38.891,2:44.687,18.207,3:02.894,15.854,3:18.748,8.213,3:26.961,2.796,3:29.757,6.246,3:36.003,3.703,3:39.706,
16,3,4,3:40.875,0,,34.332,2,1:24.566,2,1:41.977,0,222.1,17:02.027,12:17:02.027,0:34.332,1:24.566,1:41.977,315.4,Patrick PILET,,LMP2,P/A,RLR M Sport,Oreca,FF,34.332,84.566,101.977,8.872,8.872,10.362,19.234,15.098,34.332,34.490,1:08.822,5.122,1:13.944,26.869,1:40.813,18.085,1:58.898,6.818,2:05.716,38.520,2:44.236,18.163,3:02.399,16.946,3:19.345,8.459,3:27.804,2.769,3:30.573,6.722,3:37.295,3.580,3:40.875,
18,3,1,4:35.108,0,,59.768,0,1:30.497,0,2:04.843,0,176.4,4:35.108,12:04:35.108,0:59.768,1:30.497,2:04.843,269.8,André LOTTERER,0:00:19.851,LMP2,,IDEC Sport,Oreca,FCY,59.768,90.497,124.843,25.865,25.865,14.963,40.828,18.940,59.768,38.168,1:37.936,5.280,1:43.216,28.309,2:11.525,18.740,2:30.265,7.020,2:37.285,40.394,3:17.679,18.607,3:36.286,18.432,3:54.718,15.922,4:10.640,7.391,4:18.031,9.975,4:28.006,7.102,4:35.108,
18,3,2,4:36.552,0,,1:26.369,0,1:29.098,0,1:41.085,0,177.4,9:11.660,12:09:11.660,1:26.369,1:29.098,1:41.085,304.7,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,86.369,89.098,101.085,26.027,26.027,21.505,47.532,38.837,1:26.369,37.934,2:04.303,5.211,2:09.514,27.610,2:37.124,18.343,2:55.467,6.837,3:02.304,39.013,3:41.317,18.326,3:59.643,15.989,4:15.632,8.258,4:23.890,2.759,4:26.649,6.175,4:32.824,3.728,4:36.552,
18,3,3,3:39.307,2,,34.611,2,1:24.719,2,1:39.977,2,223.7,12:50.967,12:12:50.967,0:34.611,1:24.719,1:39.977,312.7,André LOTTERER,,LMP2,,IDEC Sport,Oreca,GF,34.611,84.719,99.977,8.921,8.921,10.284,19.205,15.406,34.611,34.393,1:09.004,5.173,1:14.177,26.993,1:41.170,18.160,1:59.330,6.868,2:06.198,38.704,2:44.902,18.178,3:03.080,15.542,3:18.622,8.165,3:26.787,2.676,3:29.463,6.110,3:35.573,3.734,3:39.307,
18,3,4,3:46.451,0,B,35.354,0,1:25.494,0,1:45.603,0,216.6,16:37.418,12:16:37.418,0:35.354,1:25.494,1:45.603,310.9,André LOTTERER,,LMP2,,IDEC Sport,Oreca,FF,35.354,85.494,105.603,8.920,8.920,10.720,19.640,15.714,35.354,35.487,1:10.841,5.124,1:15.965,26.805,1:42.770,18.078,2:00.848,6.773,2:07.621,38.461,2:46.082,18.154,3:04.236,15.513,3:19.749,8.127,3:27.876,2.603,3:30.479,,,,3:46.451,
183,2,1,4:34.058,0,B,56.528,0,1:32.387,1,2:05.143,0,177.1,4:34.058,12:04:34.058,0:56.528,1:32.387,2:05.143,268.4,Matthieu VAXIVIERE,0:00:15.953,LMP2,P/A,AF Corse,Oreca,FCY,56.528,92.387,125.143,22.335,22.335,14.689,37.024,19.504,56.528,39.379,1:35.907,5.274,1:41.181,29.097,2:10.278,18.637,2:28.915,7.205,2:36.120,41.276,3:17.396,18.441,3:35.837,17.854,3:53.691,13.897,4:07.588,7.597,4:15.185,,,,4:34.058,
183,1,2,5:14.959,0,,1:59.246,0,1:30.806,0,1:44.907,2,155.7,9:49.017,12:09:49.017,1:59.246,1:30.806,1:44.907,243.1,François PERRODO,0:01:24.048,LMP2,P/A,AF Corse,Oreca,GF,119.246,90.806,104.907,1:24.937,1:24.937,16.140,1:41.077,18.169,1:59.246,38.553,2:37.799,5.281,2:43.080,28.243,3:11.323,18.729,3:30.052,7.083,3:37.135,39.697,4:16.832,18.495,4:35.327,17.375,4:52.702,8.706,5:01.408,2.943,5:04.351,6.771,5:11.122,3.837,5:14.959,
183,1,3,3:49.211,2,,35.802,2,1:28.026,0,1:45.383,0,214.0,13:38.228,12:13:38.228,0:35.802,1:28.026,1:45.383,313.6,François PERRODO,,LMP2,P/A,AF Corse,Oreca,GF,35.802,88.026,105.383,8.948,8.948,10.710,19.658,16.144,35.802,36.214,1:12.016,5.217,1:17.233,28.071,1:45.304,18.524,2:03.828,6.945,2:10.773,39.522,2:50.295,18.441,3:08.736,17.604,3:26.340,9.424,3:35.764,2.900,3:38.664,6.681,3:45.345,3.866,3:49.211,
183,1,4,3:50.744,0,,36.002,0,1:26.841,2,1:47.901,0,212.6,17:28.972,12:17:28.972,0:36.002,1:26.841,1:47.901,312.7,François PERRODO,,LMP2,P/A,AF Corse,Oreca,FF,36.002,86.841,107.901,8.958,8.958,10.707,19.665,16.337,36.002,35.811,1:11.813,5.217,1:17.030,27.529,1:44.559,18.284,2:02.843,6.820,2:09.663,39.401,2:49.064,18.431,3:07.495,18.815,3:26.310,9.349,3:35.659,3.613,3:39.272,7.617,3:46.889,3.855,3:50.744,
193,2,1,6:32.177,0,,1:41.269,0,1:44.184,0,3:06.724,0,123.8,6:32.177,12:06:32.177,1:41.269,1:44.184,3:06.724,179.1,Christopher FROGGATT,0:00:54.533,LMGT3,,Ziggo Sport Tempesta,Ferrari,GF,101.269,104.184,186.724,1:01.392,1:01.392,16.798,1:18.190,23.079,1:41.269,46.469,2:27.738,5.687,2:33.425,31.494,3:04.919,20.534,3:25.453,7.618,3:33.071,50.989,4:24.060,55.081,5:19.141,45.179,6:04.320,10.600,6:14.920,3.480,6:18.400,9.813,6:28.213,3.964,6:32.177,
193,2,2,4:03.548,0,,39.021,0,1:33.341,0,1:51.186,0,201.4,10:35.725,12:10:35.725,0:39.021,1:33.341,1:51.186,274.6,Christopher FROGGATT,,LMGT3,,Ziggo Sport Tempesta,Ferrari,GF,39.021,93.341,111.186,9.610,9.610,11.600,21.210,17.811,39.021,38.464,1:17.485,5.582,1:23.067,29.620,1:52.687,19.675,2:12.362,7.150,2:19.512,41.605,3:01.117,20.113,3:21.230,18.960,3:40.190,9.353,3:49.543,3.095,3:52.638,7.007,3:59.645,3.903,4:03.548,
193,2,3,4:01.096,0,,38.429,0,1:32.494,0,1:50.173,2,203.5,14:36.821,12:14:36.821,0:38.429,1:32.494,1:50.173,283.2,Christopher FROGGATT,,LMGT3,,Ziggo Sport Tempesta,Ferrari,GF,38.429,92.494,110.173,9.597,9.597,11.704,21.301,17.128,38.429,38.065,1:16.494,5.592,1:22.086,29.293,1:51.379,19.544,2:10.923,7.034,2:17.957,41.647,2:59.604,19.814,3:19.418,18.518,3:37.936,9.262,3:47.198,3.088,3:50.286,6.868,3:57.154,3.942,4:01.096,
193,2,4,4:00.059,2,,37.919,2,1:31.945,2,1:50.195,0,204.3,18:36.880,12:18:36.880,0:37.919,1:31.945,1:50.195,284.7,Christopher FROGGATT,,LMGT3,,Ziggo Sport Tempesta,Ferrari,FF,37.919,91.945,110.195,9.625,9.625,11.038,20.663,17.256,37.919,37.554,1:15.473,5.563,1:21.036,29.322,1:50.358,19.506,2:09.864,7.084,2:16.948,41.452,2:58.400,19.944,3:18.344,18.740,3:37.084,9.257,3:46.341,3.034,3:49.375,6.747,3:56.122,3.937,4:00.059,
199,3,1,5:36.516,0,B,1:11.724,0,1:35.782,0,2:49.010,0,144.2,5:36.516,12:05:36.516,1:11.724,1:35.782,2:49.010,228.7,Louis DELETRAZ,0:00:29.159,LMP2,P/A,AO by TF,Oreca,FCY,71.724,95.782,169.010,35.357,35.357,15.487,50.844,20.880,1:11.724,40.605,1:52.329,5.431,1:57.760,29.945,2:27.705,19.801,2:47.506,8.112,2:55.618,43.219,3:38.837,19.679,3:58.516,45.131,4:43.647,26.104,5:09.751,7.591,5:17.342,,,,5:36.516,
199,3,2,5:09.712,0,B,1:40.736,0,1:32.127,0,1:56.849,0,158.4,10:46.228,12:10:46.228,1:40.736,1:32.127,1:56.849,283.2,Louis DELETRAZ,0:01:08.600,LMP2,P/A,AO by TF,Oreca,GF,100.736,92.127,116.849,1:06.183,1:06.183,14.948,1:21.131,19.605,1:40.736,38.598,2:19.334,5.302,2:24.636,28.939,2:53.575,19.288,3:12.863,7.649,3:20.512,42.314,4:02.826,18.732,4:21.558,18.380,4:39.938,8.797,4:48.735,3.451,4:52.186,,,,5:09.712,
