POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,224,14:00'24.624,,,159,3'27.562,236.3,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,224,14:00'26.800,2.176,2.176,10,3'28.125,235.7,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,224,14:00'37.234,12.610,10.434,47,3'28.444,235.3,,
4,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,224,14:01'05.520,40.896,28.286,212,3'27.811,236.0,,
5,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,224,14:01'14.262,49.638,8.742,224,3'27.327,236.6,,
6,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,224,14:01'56.652,1'32.028,42.390,3,3'28.146,235.7,,
7,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,224,14:01'58.859,1'34.235,2.207,29,3'27.936,235.9,,
8,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,224,14:02'31.763,2'07.139,32.904,217,3'27.370,236.6,,
9,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,224,14:02'33.987,2'09.363,2.224,142,3'27.534,236.4,,
10,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,224,14:02'35.877,2'11.253,1.890,224,3'27.456,236.5,,
