NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
007,2,26,3:30.071,0,,33.497,0,1:20.094,0,1:36.480,0,233.5,2:02:06.695,17:32:06.695,0:33.497,1:20.094,1:36.480,331.8,Tom GAMBLE,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.497,80.094,96.480,8.069,8.069,10.154,18.223,15.274,33.497,32.920,1:06.417,4.733,1:11.150,25.567,1:36.717,16.874,1:53.591,6.694,2:00.285,37.090,2:37.375,16.814,2:54.189,15.387,3:09.576,7.881,3:17.457,2.700,3:20.157,6.437,3:26.594,3.477,3:30.071,
007,2,27,3:36.643,0,B,32.966,0,1:20.403,0,1:43.274,0,226.4,2:05:43.338,17:35:43.338,0:32.966,1:20.403,1:43.274,324.9,Tom GAMBLE,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.966,80.403,103.274,8.102,8.102,10.176,18.278,14.688,32.966,33.346,1:06.312,4.717,1:11.029,25.568,1:36.597,16.772,1:53.369,6.725,2:00.094,36.432,2:36.526,16.715,2:53.241,16.360,3:09.601,7.985,3:17.586,2.587,3:20.173,,,,3:36.643,
007,1,28,5:31.181,0,,2:29.372,0,1:22.961,0,1:38.848,0,148.1,2:11:14.519,17:41:14.519,2:29.372,1:22.961,1:38.848,326.8,Harry TINCKNELL,0:02:03.541,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,149.372,82.961,98.848,2:00.344,2:00.344,12.440,2:12.784,16.588,2:29.372,34.904,3:04.276,4.768,3:09.044,26.282,3:35.326,17.007,3:52.333,6.732,3:59.065,37.450,4:36.515,17.031,4:53.546,17.040,5:10.586,7.985,5:18.571,2.635,5:21.206,6.341,5:27.547,3.634,5:31.181,
007,1,29,3:34.068,0,,33.386,0,1:21.050,0,1:39.632,0,229.1,2:14:48.587,17:44:48.587,0:33.386,1:21.050,1:39.632,334.9,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.386,81.050,99.632,8.148,8.148,10.346,18.494,14.892,33.386,33.333,1:06.719,4.738,1:11.457,25.771,1:37.228,17.208,1:54.436,7.010,2:01.446,37.724,2:39.170,16.889,2:56.059,16.882,3:12.941,8.549,3:21.490,2.700,3:24.190,6.400,3:30.590,3.478,3:34.068,
007,1,30,3:30.658,0,,33.104,0,1:20.796,0,1:36.758,1,232.9,2:18:19.245,17:48:19.245,0:33.104,1:20.796,1:36.758,330.8,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.104,80.796,96.758,8.082,8.082,10.142,18.224,14.880,33.104,33.168,1:06.272,4.763,1:11.035,26.013,1:37.048,16.852,1:53.900,6.709,2:00.609,36.856,2:37.465,16.978,2:54.443,15.934,3:10.377,7.968,3:18.345,2.653,3:20.998,6.205,3:27.203,3.455,3:30.658,
007,1,31,3:30.979,0,,33.019,0,1:20.211,0,1:37.749,0,232.5,2:21:50.224,17:51:50.224,0:33.019,1:20.211,1:37.749,329.8,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.019,80.211,97.749,8.093,8.093,10.159,18.252,14.767,33.019,33.056,1:06.075,4.742,1:10.817,25.701,1:36.518,16.712,1:53.230,6.827,2:00.057,36.905,2:36.962,17.093,2:54.055,16.591,3:10.646,7.916,3:18.562,2.673,3:21.235,6.272,3:27.507,3.472,3:30.979,
007,1,32,10:37.995,0,B,33.928,0,4:02.077,0,6:01.990,0,76.9,2:32:28.219,18:02:28.219,0:33.928,4:02.077,6:01.990,81.2,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,RF,33.928,242.077,361.990,8.099,8.099,10.237,18.336,15.592,33.928,1:31.001,2:04.929,13.604,2:18.533,1:19.248,3:37.781,58.224,4:36.005,10.378,4:46.383,1:46.863,6:33.246,54.480,7:27.726,45.493,8:13.219,25.704,8:38.923,7.488,8:46.411,,,,10:37.995,
007,1,33,18:36.306,0,,14:49.759,0,1:56.516,0,1:50.031,0,43.9,2:51:04.525,18:21:04.525,14:49.759,1:56.516,1:50.031,206.1,Harry TINCKNELL,0:15:44.870,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,889.759,116.516,110.031,14:10.409,14:10.409,16.418,14:26.827,22.932,14:49.759,51.362,15:41.121,7.153,15:48.274,38.629,16:26.903,19.372,16:46.275,7.364,16:53.639,40.972,17:34.611,17.516,17:52.127,17.895,18:10.022,8.441,18:18.463,4.942,18:23.405,9.431,18:32.836,3.470,18:36.306,
007,1,34,3:39.321,0,,32.939,1,1:19.862,2,1:46.520,0,223.7,2:54:43.846,18:24:43.846,0:32.939,1:19.862,1:46.520,331.8,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,RF,32.939,79.862,106.520,8.053,8.053,10.246,18.299,14.640,32.939,32.826,1:05.765,4.704,1:10.469,25.669,1:36.138,16.663,1:52.801,6.996,1:59.797,36.578,2:36.375,16.666,2:53.041,16.343,3:09.384,10.676,3:20.060,3.279,3:23.339,7.601,3:30.940,8.381,3:39.321,
007,1,35,10:09.629,0,B,1:24.344,0,4:17.620,0,4:27.665,0,80.5,3:04:53.475,18:34:53.475,1:24.344,4:17.620,4:27.665,80.9,Harry TINCKNELL,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,RF,84.344,257.620,267.665,25.564,25.564,20.825,46.389,37.955,1:24.344,1:46.394,3:10.738,13.643,3:24.381,1:19.220,4:43.601,58.363,5:41.964,10.393,5:52.357,1:45.497,7:37.854,54.600,8:32.454,45.575,9:18.029,25.772,9:43.801,7.502,9:51.303,,,,10:09.629,
009,2,1,10:43.653,0,,7:41.418,0,1:24.411,0,1:37.824,0,75.4,10:43.653,15:40:43.653,7:41.418,1:24.411,1:37.824,301.3,Marco SORENSEN,0:07:04.366,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,461.418,84.411,97.824,7:10.172,7:10.172,13.859,7:24.031,17.387,7:41.418,35.324,8:16.742,4.794,8:21.536,26.819,8:48.355,17.474,9:05.829,6.857,9:12.686,37.197,9:49.883,17.139,10:07.022,16.084,10:23.106,8.063,10:31.169,2.628,10:33.797,6.441,10:40.238,3.415,10:43.653,
009,2,2,3:36.250,0,,34.738,0,1:21.864,0,1:39.648,0,226.8,14:19.903,15:44:19.903,0:34.738,1:21.864,1:39.648,327.8,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.738,81.864,99.648,8.085,8.085,10.269,18.354,16.384,34.738,34.169,1:08.907,4.742,1:13.649,25.835,1:39.484,17.118,1:56.602,6.596,2:03.198,37.037,2:40.235,17.160,2:57.395,17.560,3:14.955,8.176,3:23.131,2.920,3:26.051,6.732,3:32.783,3.467,3:36.250,
009,2,3,11:45.255,0,B,33.133,0,1:20.294,0,9:51.828,0,69.6,26:05.158,15:56:05.158,0:33.133,1:20.294,9:51.828,327.8,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.133,80.294,591.828,8.112,8.112,10.201,18.313,14.820,33.133,33.004,1:06.137,4.732,1:10.869,25.625,1:36.494,16.933,1:53.427,6.632,2:00.059,7:20.626,9:20.685,55.670,10:16.355,45.761,11:02.116,17.388,11:19.504,5.096,11:24.600,,,,11:45.255,
009,2,4,22:27.390,0,,19:15.106,0,1:28.353,0,1:43.931,0,36.4,48:32.548,16:18:32.548,19:15.106,1:28.353,1:43.931,271.1,Marco SORENSEN,0:18:41.231,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,1155.106,88.353,103.931,18:39.298,18:39.298,15.604,18:54.902,20.204,19:15.106,37.169,19:52.275,4.899,19:57.174,27.898,20:25.072,18.387,20:43.459,7.455,20:50.914,39.390,21:30.304,18.741,21:49.045,17.319,22:06.364,8.201,22:14.565,2.802,22:17.367,6.507,22:23.874,3.516,22:27.390,
009,2,5,3:41.579,0,,34.312,0,1:29.886,0,1:37.381,0,221.4,52:14.127,16:22:14.127,0:34.312,1:29.886,1:37.381,321.0,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.312,89.886,97.381,8.125,8.125,10.677,18.802,15.510,34.312,39.347,1:13.659,6.755,1:20.414,26.580,1:46.994,17.204,2:04.198,6.774,2:10.972,37.185,2:48.157,16.972,3:05.129,15.927,3:21.056,8.014,3:29.070,2.624,3:31.694,6.445,3:38.139,3.440,3:41.579,
009,2,6,3:29.422,2,,33.041,2,1:20.482,0,1:35.899,2,234.2,55:43.549,16:25:43.549,0:33.041,1:20.482,1:35.899,329.8,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.041,80.482,95.899,8.149,8.149,10.168,18.317,14.724,33.041,33.064,1:06.105,4.720,1:10.825,25.744,1:36.569,16.954,1:53.523,6.607,2:00.130,36.570,2:36.700,16.856,2:53.556,15.522,3:09.078,7.902,3:16.980,2.694,3:19.674,6.311,3:25.985,3.437,3:29.422,
009,2,7,3:31.240,0,,33.070,0,1:20.035,0,1:38.135,0,232.2,59:14.789,16:29:14.789,0:33.070,1:20.035,1:38.135,333.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.070,80.035,98.135,8.095,8.095,10.158,18.253,14.817,33.070,32.753,1:05.823,4.727,1:10.550,25.604,1:36.154,16.951,1:53.105,6.621,1:59.726,37.215,2:36.941,16.921,2:53.862,16.773,3:10.635,7.954,3:18.589,2.666,3:21.255,6.514,3:27.769,3.471,3:31.240,
009,2,8,3:33.518,0,,33.352,0,1:21.683,0,1:38.483,0,229.7,1:02:48.307,16:32:48.307,0:33.352,1:21.683,1:38.483,329.8,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.352,81.683,98.483,8.108,8.108,10.280,18.388,14.964,33.352,33.956,1:07.308,4.753,1:12.061,25.874,1:37.935,17.100,1:55.035,6.637,2:01.672,37.331,2:39.003,16.934,2:55.937,16.729,3:12.666,8.043,3:20.709,2.775,3:23.484,6.547,3:30.031,3.487,3:33.518,
009,2,9,3:34.452,0,,33.392,0,1:20.752,0,1:40.308,0,228.7,1:06:22.759,16:36:22.759,0:33.392,1:20.752,1:40.308,325.8,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.392,80.752,100.308,8.118,8.118,10.256,18.374,15.018,33.392,33.147,1:06.539,4.760,1:11.299,25.779,1:37.078,17.066,1:54.144,6.650,2:00.794,37.190,2:37.984,16.980,2:54.964,18.859,3:13.823,8.027,3:21.850,2.747,3:24.597,6.379,3:30.976,3.476,3:34.452,
009,2,10,3:31.069,0,,34.041,0,1:20.696,0,1:36.332,0,232.4,1:09:53.828,16:39:53.828,0:34.041,1:20.696,1:36.332,320.1,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,34.041,80.696,96.332,8.120,8.120,10.828,18.948,15.093,34.041,33.389,1:07.430,4.709,1:12.139,25.667,1:37.806,16.931,1:54.737,6.654,2:01.391,36.989,2:38.380,16.866,2:55.246,15.465,3:10.711,7.868,3:18.579,2.699,3:21.278,6.292,3:27.570,3.499,3:31.069,
009,2,11,3:36.274,0,B,33.186,0,1:20.012,2,1:43.076,0,226.8,1:13:30.102,16:43:30.102,0:33.186,1:20.012,1:43.076,333.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,33.186,80.012,103.076,8.103,8.103,10.279,18.382,14.804,33.186,32.843,1:06.029,4.701,1:10.730,25.555,1:36.285,16.913,1:53.198,6.643,1:59.841,36.433,2:36.274,16.763,2:53.037,15.822,3:08.859,8.008,3:16.867,2.710,3:19.577,,,,3:36.274,
