POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,31,2,4:28.990,-,-,182.4,5,LM31 by Racetivity,992,,,Porsche 992 Cup,,,,,,,,,,,,Louis,MERIC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,74,3,4:29.163,+0.173,+0.173,182.2,5,ABM,992,,,Porsche 992 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,45,3,4:29.544,+0.554,+0.381,182.0,5,2B Autosport,992,,,Porsche 992 Cup,,,,,,,,,,,,Karl,VANDEWOESTINE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,97,5,4:30.330,+1.340,+0.786,181.5,5,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Enzo,JOULIE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,100,3,4:31.279,+2.289,+0.949,180.8,5,Ancel Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Clément,LOEUL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,111,3,4:32.167,+3.177,+0.888,180.2,5,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Sylvain,NOEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,93,2,4:32.653,+3.663,+0.486,179.9,4,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Rodney,JANE,,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,3,4:34.347,+5.357,+1.694,178.8,5,ABM,992,,,Porsche992 Cup,,,,,,,,,,,,Jean Philippe,GAMBARO,,,FRA,,,,,,,Yann,DIDRY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,47,4,4:34.545,+5.555,+0.198,178.7,5,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,David,TAN,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,64,2,4:34.599,+5.609,+0.054,178.6,5,Blackthorn,R,,,Porsche 991 GT3 R,,,,,,,,,,,,Charlie,BATEMAN,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,49,3,4:34.690,+5.700,+0.091,178.6,4,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,John,de WILDE,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,288,4,4:34.997,+6.007,+0.307,178.4,5,Laptime Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Kayden,KELLY,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,24,5,4:35.069,+6.079,+0.072,178.3,5,Huber Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Riley,GIACOMAZZI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,32,3,4:35.698,+6.708,+0.629,177.9,4,NGT Racing BV,992,,,Porsche 992 Cup,,,,,,,,,,,,Graham,KING,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,992,4,4:35.718,+6.728,+0.020,177.9,4,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Michael,BLANCHEMAIN,,,FRA,,,,,,,Jérôme,DA COSTA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,888,4,4:35.874,+6.884,+0.156,177.8,4,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Stéphane,PERRIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,3,4:36.328,+7.338,+0.454,177.5,4,Schumacher IMSA,992,,,Porsche 992 Cup,,,,,,,,,,,,Alexandr,ARTEMYEV,,,KAZ,,,,,,,Romano,RICCI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,56,2,4:36.599,+7.609,+0.271,177.3,5,Ancel Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Hervé,TREMBLAYE,,,FRA,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,23,4,4:36.626,+7.636,+0.027,177.3,4,Mougins Autosport Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Anthony,VINCE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,4,4:36.915,+7.925,+0.289,177.1,4,GP Elite,992,,,Porsche 992 Cup,,,,,,,,,,,,Ziad,GERIS,,,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,52,2,4:37.115,+8.125,+0.200,177.0,5,Porsche Track Experience operated by Manthey,992,,,Porsche 992 Cup,,,,,,,,,,,,Joel,MONEGRO,,,DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,48,2,4:37.737,+8.747,+0.622,176.6,5,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Steve,GAMBRELL,,,GBR,,,,,,,Kim André,HAUSCHILD,,,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,55,2,4:37.773,+8.783,+0.036,176.6,4,Graves Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Jonathan,BEESON,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,21,2,4:38.106,+9.116,+0.333,176.4,4,GP Elite,992,,,Porsche 992 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,4,4:38.668,+9.678,+0.562,176.0,4,Huber Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Marcelo,TOMASONI,,,BRA,,,,,,,Arthur,RAMOS,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,233,3,4:38.714,+9.724,+0.046,176.0,4,Laptime Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Krahn,REINHOLD,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,46,3,4:38.906,+9.916,+0.192,175.9,4,2B Autosport,992,,,Porsche 992 Cup,,,,,,,,,,,,César,VANDEWOESTINE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15,3,4:38.998,+10.008,+0.092,175.8,4,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,22,4,4:39.259,+10.269,+0.261,175.7,4,ABM,992,,,Porsche 992 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,39,4,4:39.444,+10.454,+0.185,175.5,4,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Axel,SARTINGEN,,,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,37,4,4:39.511,+10.521,+0.067,175.5,4,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Gregg,GORSKI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11,4,4:39.560,+10.570,+0.049,175.5,4,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Frédéric,LACORE,,,FRA,,,,,,,Richard,RENAULT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,87,4,4:39.833,+10.843,+0.273,175.3,4,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,72,2,4:40.220,+11.230,+0.387,175.1,4,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Lucas,GLINCHE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,96,4,4:40.488,+11.498,+0.268,174.9,4,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Adrian,D SILVA,,,MAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,6,2,4:40.751,+11.761,+0.263,174.7,4,Autovitesse,GT4 RS,,,Porsche718 GT4 RS,,,,,,,,,,,,Franck,LEHERPEUR,,,FRA,,,,,,,Anthony,PLESSIS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,75,3,4:42.655,+13.665,+1.904,173.5,4,Autovitesse,GT4 RS,,,Porsche 718 GT4,,,,,,,,,,,,Frédéric,JOHAIS,,,USA,,,,,,,Julien,PIGUET,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,12,4,4:43.069,+14.079,+0.414,173.3,4,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,91,4,4:43.384,+14.394,+0.315,173.1,4,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,13,4,4:43.570,+14.580,+0.186,173.0,4,911 Impact,992,,,Porsche 992 Cup,,,,,,,,,,,,Marc,VANWYNSBERGHE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,92,3,4:43.656,+14.666,+0.086,172.9,4,Cudennec D&P,992,,,Porsche 992 Cup,,,,,,,,,,,,Louis,ROSSI,,,FRA,,,,,,,Laurent,COLLIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,17,3,4:43.785,+14.795,+0.129,172.9,4,Schumacher IMSA,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,53,3,4:44.772,+15.782,+0.987,172.3,4,Autovitesse,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Elie,DUBELLY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,82,4,4:45.179,+16.189,+0.407,172.0,4,GEMO Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Pierre,HIRSCHI,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,9,4,4:45.280,+16.290,+0.101,171.9,4,PS Performance srl,992,,,Porsche 992 Cup,,,,,,,,,,,,Antonio Maximiliano,MONTAGNESE,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,67,4,4:45.312,+16.322,+0.032,171.9,4,Riviera Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Charles,CARMINATI,,,FRA,,,,,,,Julien,GOUJAT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,94,2,4:45.638,+16.648,+0.326,171.7,4,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Cedric,MEZARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,85,3,4:45.699,+16.709,+0.061,171.7,4,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Stéphane,GIRARDOT,,,FRA,,,,,,,Thierry,PROUST,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,68,4,4:46.986,+17.996,+1.287,170.9,4,RSR PMZ,992,,,Porsche 992 Cup,,,,,,,,,,,,Pierre,MURER,,,FRA,,,,,,,Michael,ZIEGLER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,19,4,4:47.047,+18.057,+0.061,170.9,4,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,80,3,4:47.691,+18.701,+0.644,170.5,4,BMR,991,,,Porsche 991-2 Cup,,,,,,,,,,,,Marc,BOITHIOT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,62,4,4:47.891,+18.901,+0.200,170.4,4,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Luc,REMMY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,8,4,4:49.288,+20.298,+1.397,169.6,4,Driv'n Motorsport Events,992,,,Porsche 992 Cup,,,,,,,,,,,,Guillaume,RAYNAUD,,,FRA,,,,,,,Xavier,DAYRAUT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,3,4:52.576,+23.586,+3.288,167.7,4,Team Tinseau,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bernard,COISNE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,89,4,4:53.751,+24.761,+1.175,167.0,4,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Tiger,TARI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,71,4,4:57.128,+28.138,+3.377,165.1,4,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Nathan,HUET,,,FRA,,,,,,,Michel,NOURRY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,65,4,4:59.532,+30.542,+2.404,163.8,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Gautier,EBEL,,,FRA,,,,,,,Chloé,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,16,3,5:03.337,+34.347,+3.805,161.7,3,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,34,4,5:06.477,+37.487,+3.140,160.1,4,NGT Racing BV,992,,,Porsche 992 Cup,,,,,,,,,,,,Dirk,VON ROMPUY,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,88,4,5:06.911,+37.921,+0.434,159.8,4,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Peter,ARONSON,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,54,4,5:09.512,+40.522,+2.601,158.5,4,Driv'n Motorsport Events,981,,,Porsche 981 GT4,,,,,,,,,,,,François-Xavier,BOURDIN,,,FRA,,,,,,,Laurent,BELLEC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,63,3,5:10.483,+41.493,+0.971,158.0,4,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Pierre,CARDIA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,57,4,5:12.519,+43.529,+2.036,157.0,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Francis,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,58,3,5:14.202,+45.212,+1.683,156.1,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Béatrice,CIBIEN,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,66,2,5:14.538,+45.548,+0.336,156.0,4,CG Motorsport,718,,,Porsche 718 GT4,,,,,,,,,,,,Jean,OLIVE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,44,3,5:15.410,+46.420,+0.872,155.5,4,Racing Technology,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Mathias,DURAND,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,95,4,5:17.650,+48.660,+2.240,154.4,4,PV Tech,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bruno,MALERBA,,,FRA,,,,,,,Fabio,MALERBA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,86,2,5:36.273,+1:07.283,+18.623,145.9,3,Gautier Ebel Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Claude,AUCH-HISIGER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,,,,,0,Autovitesse,992,,,Porsche 992 Cup,,,,,,,,,,,,Guillaume,CHARPENTIER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
