POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,183,7,3:37.394,+1.922,+0.275,225.6,8,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,94017,16,3,5626,256,119,,,AF CORSE,,François,PERRODO,B,,FRA,,260,70,,06:00:00,14:00:00,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,01:00:00,None,Antonio,FELIX DA COSTA,P,,POR,,9024,184,,01:00:00,None,,,,,,,,,,,,,,,,,,,
12,37,3,3:37.652,+2.180,+0.258,225.4,7,CLX - Pure Rxcing,LMP2,,,Oreca 07 - Gibson,G,94012,6425,3,5626,256,137,,,CLX PURE RXCING,,Aliaksandr,MALYKHIN,S,,KNA,,10938,198,,06:00:00,14:00:00,Tom,BLOMQVIST,P,,GBR,,8318,188,,01:00:00,None,Tristan,VAUTIER,G,,FRA,,530,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
13,11,6,3:37.767,+2.295,+0.115,225.3,7,Proton Competition,LMP2,P/A,,Oreca 07 - Gibson,G,94003,45,3,5626,256,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,06:00:00,14:00:00,Rene,BINDER,G,,AUT,,9190,17,,01:00:00,None,Bent,VISCAAL,G,,NED,,10541,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
14,18,7,3:37.940,+2.468,+0.173,225.1,8,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,94022,6145,3,5626,256,70,,,IDEC SPORT,,Jamie,CHADWICK,S,,GBR,,10298,188,,06:00:00,14:00:00,Mathys,JAUBERT,S,,FRA,,10748,70,,06:00:00,14:00:00,André,LOTTERER,P,,GER,,7,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
15,9,6,3:38.548,+3.076,+0.608,224.5,7,Iron Lynx - Proton,LMP2,,,Oreca 07 - Gibson,G,94002,6371,3,5626,256,5,,,IRONLYNX-PROTON,,Jonas,RIED,S,,GER,,10879,5,,06:00:00,14:00:00,Maceo,CAPIETTO,S,,FRA,,11469,70,,06:00:00,14:00:00,Reshad,DE GÉRUS,G,,FRA,,10416,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
16,34,3,3:39.328,+3.856,+0.780,223.7,6,Inter Europol Competition,LMP2,P/A,,Oreca 07 - Gibson,G,94011,402,3,5626,256,181,,,INTER EUROPOL,,Nicholas,BOULLE,B,,USA,,9295,66,,06:00:00,14:00:00,Jean-Baptiste,SIMMENAUER,G,,FRA,,9342,70,,01:00:00,None,Luca,GHIOTTO,P,,ITA,,9577,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
17,24,2,3:40.271,+4.799,+0.943,222.7,7,Nielsen Racing,LMP2,P/A,,Oreca 07 - Gibson,G,94007,5670,3,5626,256,188,,,NIELSEN RACING,,Naveen,RAO,B,,USA,,10398,66,,06:00:00,14:00:00,Cem,BÖLÜKBASI,S,,TUR,,10133,240,,06:00:00,14:00:00,Colin,BRAUN,G,,USA,,4667,66,,01:00:00,None,,,,,,,,,,,,,,,,,,,
18,46,6,3:56.875,+21.403,+16.604,207.1,7,Team WRT,LMGT3,,,BMW M4 LMGT3,G,93977,5518,4183,6275,4447,23,,,TEAM WRT,,Ahmad,AL HARTHY,B,,OMA,,8810,170,,06:00:00,14:00:00,Valentino,ROSSI,S,,ITA,,11049,119,,06:00:00,14:00:00,Kelvin,VAN DER LINDE,P,,RSA,,10415,2,,01:00:00,None,,,,,,,,,,,,,,,,,,,
19,27,6,3:57.083,+21.611,+0.208,206.9,7,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,93971,6366,4183,6242,260,66,,,HEART OF RACING,,Ian,JAMES,B,,USA,,6531,66,,06:00:00,14:00:00,Mattia,DRUDI,P,,ITA,,9323,119,,01:00:00,None,Zacharie,ROBICHON,S,,CAN,,10636,40,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
20,92,6,3:57.255,+21.783,+0.172,206.8,7,Manthey 1ST Phorm,LMGT3,,,Porsche 911 GT3 R LMGT3,G,93991,6428,4183,6250,4368,5,,,MANTHEY,,Ryan,HARDWICK,B,,USA,,10846,66,,06:00:00,14:00:00,Riccardo,PERA,S,,ITA,,9187,119,,06:00:00,14:00:00,Richard,LIETZ,P,,AUT,,66,17,,01:00:00,None,,,,,,,,,,,,,,,,,,,
21,78,3,3:57.321,+21.849,+0.066,206.7,7,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,93985,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,06:00:00,14:00:00,Jack,HAWKSWORTH,G,,GBR,,10867,188,,01:00:00,None,Finn,GEHRSITZ,S,,GER,,10113,5,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
22,81,6,3:57.690,+22.218,+0.369,206.4,7,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,93986,364,4183,6244,4230,188,,,TF SPORT,,Tom,VAN ROMPUY,B,,BEL,,10426,23,,06:00:00,14:00:00,Rui,ANDRADE,S,,ANG,,9873,7,,06:00:00,14:00:00,Charlie,EASTWOOD,G,,IRL,,9016,116,,01:00:00,None,,,,,,,,,,,,,,,,,,,
23,88,6,3:57.827,+22.355,+0.137,206.3,7,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,93990,45,4183,6246,268,5,,,PROTON,,Stefano,GATTUSO,B,,ITA,,11678,119,,06:00:00,14:00:00,Giammarco,LEVORATO,S,,ITA,,11147,119,,06:00:00,14:00:00,Dennis,OLSEN,P,,NOR,,9186,166,,01:00:00,None,,,,,,,,,,,,,,,,,,,
24,193,6,3:57.960,+22.488,+0.133,206.1,7,Ziggo Sport Tempesta,LMGT3,,,Ferrari 296 LMGT3,G,94001,6446,4183,6245,3,188,,,ZIGGO TEMPESTA,,Jonathan,HUI,B,,HKG,,9820,92,,06:00:00,14:00:00,Christopher,FROGGATT,S,,GBR,,9819,188,,06:00:00,14:00:00,Edward,CHEEVER,G,,ITA,,9042,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
25,59,6,3:58.106,+22.634,+0.146,206.0,7,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,93981,532,4183,6249,60,188,,,UNITED,,James,COTTINGHAM,B,,GBR,,8246,188,,06:00:00,14:00:00,Grégoire,SAUCY,G,,SUI,,11255,219,,01:00:00,None,Sébastien,BAUD,S,,FRA,,9613,70,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
26,21,6,3:58.116,+22.644,+0.010,206.0,7,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93970,6367,4183,6245,3,119,,,VISTA AF,,François,HERIAU,B,,FRA,,1630,70,,06:00:00,14:00:00,Simon,MANN,S,,GBR,,10161,188,,06:00:00,14:00:00,Alessio,ROVERA,P,,ITA,,9837,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
27,54,3,3:58.632,+23.160,+0.516,205.6,7,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93980,6367,4183,6245,3,119,,,VISTA AF,,Thomas,FLOHR,B,,SUI,,454,219,,06:00:00,14:00:00,Francesco,CASTELLACCI,S,,ITA,,456,119,,06:00:00,14:00:00,Davide,RIGON,P,,ITA,,266,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
28,61,5,3:58.732,+23.260,+0.100,205.5,6,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,93983,5979,4183,6272,4314,119,,,IRON LYNX,,Martin,BERRY,B,,AUS,,10878,16,,06:00:00,14:00:00,Lin,HODENIUS,S,,NED,,11868,178,,06:00:00,14:00:00,Maxime,MARTIN,P,,BEL,,157,23,,01:00:00,None,,,,,,,,,,,,,,,,,,,
29,95,3,3:58.977,+23.505,+0.245,205.3,7,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,93994,532,4183,6249,60,188,,,UNITED,,Darren,LEUNG,B,,GBR,,11277,188,,06:00:00,14:00:00,Sean,GELAEL,S,,INA,,1968,113,,06:00:00,14:00:00,Marino,SATO,G,,JPN,,10971,121,,01:00:00,None,,,,,,,,,,,,,,,,,,,
30,77,3,3:59.004,+23.532,+0.027,205.2,7,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,93984,45,4183,6246,268,5,,,PROTON,,Bernardo,SOUSA,B,,POR,,11676,184,,06:00:00,14:00:00,Ben,TUCK,S,,GBR,,10972,188,,06:00:00,14:00:00,Benjamin,BARKER,G,,GBR,,594,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
31,87,5,3:59.037,+23.565,+0.033,205.2,6,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,93989,6361,4183,6248,4443,70,,,AKKODIS ASP,,Petru,UMBRARESCU,B,,ROU,,11848,187,,06:00:00,14:00:00,Jose Maria,LOPEZ,P,,ARG,,8418,13,,01:00:00,None,Clemens,SCHMID,S,,AUT,,11594,17,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
32,57,6,3:59.092,+23.620,+0.055,205.2,7,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3,G,93997,120,4183,6245,3,219,,,KESSEL RACING,,Takeshi,KIMURA,B,,JPN,,9416,121,,06:00:00,14:00:00,Daniel,SERRA,P,,BRA,,500,32,,01:00:00,None,Casper,STEVENSON,S,,GBR,,10872,188,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
33,31,6,3:59.288,+23.816,+0.196,205.0,7,The Bend Team WRT,LMGT3,,,BMW M4 LMGT3,G,93972,6437,4183,6275,4447,23,,,TEAM WRT,,Yasser,SHAHIN,B,,AUS,,10844,16,,06:00:00,14:00:00,Timur,BOGUSLAVSKIY,S,,_,,8872,254,,06:00:00,14:00:00,Augusto,FARFUS,P,,BRA,,9022,32,,01:00:00,None,,,,,,,,,,,,,,,,,,,
34,10,3,3:59.472,+24.000,+0.184,204.8,7,Racing Spirit of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,93966,6194,4183,6242,260,70,,,RSL,,Derek,DEBOER,B,,USA,,11282,66,,06:00:00,14:00:00,Valentin,HASSE CLOT,G,,FRA,,10308,70,,01:00:00,None,Eduardo,BARRICHELLO,S,,BRA,,11849,32,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
35,85,2,4:00.026,+24.554,+0.554,204.4,7,Iron Dames,LMGT3,,,Porsche 911 GT3 R LMGT3,G,93988,6158,4183,6250,4368,119,,,IRON DAMES,,Celia,MARTIN,B,,FRA,,11357,70,,06:00:00,14:00:00,Rahel,FREY,S,,SUI,,1143,219,,06:00:00,14:00:00,Sarah,BOVY,S,,BEL,,1191,23,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
36,90,6,4:00.450,+24.978,+0.424,204.0,7,Manthey,LMGT3,,,Porsche 911 GT3 R LMGT3,G,93999,6362,4183,6250,4368,5,,,MANTHEY,,Antares,AU,B,,HKG,,10412,92,,06:00:00,14:00:00,Loek,HARTOG,S,,NED,,11949,178,,06:00:00,14:00:00,Klaus,BACHLER,P,,AUT,,291,17,,01:00:00,None,,,,,,,,,,,,,,,,,,,
37,13,6,4:01.099,+25.627,+0.649,203.5,7,AWA Racing,LMGT3,,,Corvette Z06 LMGT3.R,G,94021,6447,4183,6244,4230,40,,,AWA RACING,,Orey,FIDANI,B,,CAN,,11536,40,,06:00:00,14:00:00,Lars,KERN,S,,GER,,10529,5,,06:00:00,14:00:00,Matthew,BELL,G,,GBR,,204,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
38,60,0,,,,,3,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,93982,5979,4183,6272,4314,119,,,IRON LYNX,,Andrew,GILBERT,B,,GBR,,11060,188,,06:00:00,14:00:00,Lorcan,HANAFIN,S,,GBR,,10851,188,,06:00:00,14:00:00,Fran,RUEDA,S,,ESP,,11061,64,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
39,150,0,,,,,6,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,94000,6297,4183,6245,3,119,,,RICHARDMILLE AF,,Custodio,TOLEDO,B,,BRA,,11256,66,,06:00:00,14:00:00,Lilou,WADOUX,S,,FRA,,10297,70,,06:00:00,14:00:00,Riccardo,AGOSTINI,G,,ITA,,11366,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
40,33,0,,+23.907,+0.091,,7,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,93973,364,4183,6244,4230,188,,,TF SPORT,,Ben,KEATING,B,,USA,,1312,66,,06:00:00,14:00:00,Jonny,EDGAR,S,,GBR,,11280,188,,06:00:00,14:00:00,Daniel,JUNCADELLA,P,,ESP,,11275,64,,01:00:00,None,,,,,,,,,,,,,,,,,,,
41,63,0,,,,,0,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,93998,5979,4183,6272,4314,119,,,IRON LYNX,,Stephen,GROVE,B,,AUS,,11947,16,,06:00:00,14:00:00,Brenton,GROVE,S,,AUS,,11948,16,,06:00:00,14:00:00,Luca,STOLZ,P,,GER,,9294,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
