POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,74,Classified,767,24:00:04.187,24 Laps,+11.140,751,1:40.034,206.2,Riley,LMP2,,,ORECA LMP2 07,M,2521,149,28,85,7637,3,,16581,,,Gar,Robinson,Bronze,,USA,,861,1,Bronze,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,Josh,Burdon,Silver,,AUS,,2613,3,Silver,,,Felipe,Massa,Platinum,,BRA,,3208,4,Platinum,,,,,,,,,,,,,,,
12,52,Classified,767,24:00:04.480,24 Laps,+0.293,755,1:39.651,207.0,Inter Europol  by PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,16579,,,Jakub,Smiechowski,Silver,,POL,,3197,1,Silver,,,Nick,Boulle,Bronze,,USA,,1091,2,Bronze,,,Tom,Dillmann,Gold,,FRA,,3203,3,Gold,,,Pietro,Fittipaldi,Gold,,USA,,3048,4,Gold,,,,,,,,,,,,,,,
13,8,Classified,767,24:00:05.285,24 Laps,+0.805,714,1:39.919,206.4,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,16585,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Michael,Dinan,Silver,,USA,,2775,2,Silver,,,Ferdinand,Habsburg-Lothringen,Gold,,AUT,,1610,3,Gold,,,Scott,McLaughlin,Platinum,,NZL,,2996,4,Platinum,,,,,,,,,,,,,,,
14,2,Classified,765,23:58:42.515,26 Laps,2 Laps,620,1:39.694,206.9,United Autosports USA,LMP2,,,ORECA LMP2 07,M,2515,382,28,85,7637,3,,16577,,,Patricio,O'Ward,Platinum,,MEX,,1132,4,Platinum,,,Ben,Keating,Bronze,,USA,,378,5,Bronze,,,Nico,Pino,Silver,,CHL,,3196,2,Silver,,,Ben,Hanley,Gold,,GBR,,1275,3,Gold,,,,,,,,,,,,,,,
15,81,Classified,764,23:59:50.022,27 Laps,1 Lap,682,1:40.287,205.7,DragonSpeed,LMP2,,,ORECA LMP2 07,M,2586,528,28,85,7637,3,,16588,,,Eric,Lux,Bronze,,USA,,96,1,Bronze,,,Kyffin,Simpson,Gold,,CYM,,2779,2,Gold,,,James,Allen,Gold,,AUS,,1823,3,Gold,,,Sebastian,Alvarez,Silver,,MEX,,3243,4,Silver,,,,,,,,,,,,,,,
16,99,Classified,753,23:59:28.160,38 Laps,11 Laps,643,1:39.896,206.5,AO Racing,LMP2,,,ORECA LMP2 07,M,2523,466,28,85,7637,3,,16582,,,PJ,Hyett,Bronze,,USA,,2947,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,2,Gold,,,Matt,Brabham,Silver,,USA,,3220,3,Silver,,,Alex,Quinn,Gold,,GBR,,2983,4,Gold,,,,,,,,,,,,,,,
17,62,Classified,733,24:00:03.261,58 Laps,20 Laps,631,1:45.812,194.9,Risi Competizione,GTDPRO,,,Ferrari 296 GT3,M,2518,26,41,191,106,3,,16564,,,Daniel,Serra,Platinum,,BRA,,687,1,Platinum,,,Davide,Rigon,Platinum,,ITA,,679,2,Platinum,,,Alessandro,Pier Guidi,Platinum,,ITA,,2238,3,Platinum,,,James,Calado,Platinum,,GBR,,1096,4,Platinum,,,,,,,,,,,,,,,
18,77,Classified,732,23:58:48.041,59 Laps,1 Lap,718,1:46.957,192.8,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,2524,466,41,192,112,3,,16568,,,Laurin,Heinrich,Gold,,DEU,,3190,1,Gold,,,Seb,Priaulx,Gold,,GBR,,3176,2,Gold,,,Michael,Christensen,Platinum,,DNK,,412,3,Platinum,,,,,,,,,,,,,,,,,,,,,
19,57,Classified,731,24:00:01.790,60 Laps,1 Lap,717,1:45.870,194.8,Winward Racing,GTD,,,Mercedes AMG GT3,M,2330,304,4,224,7643,3,,16539,,,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Gold,,GBR,,1936,2,Gold,,,Indy,Dontje,Silver,,NLD,,3192,3,Silver,,,Daniel,Morad,Gold,,CAN,,1144,4,Gold,,,,,,,,,,,,,,,
20,21,Classified,731,24:00:04.521,60 Laps,+2.731,716,1:45.839,194.9,Af Corse,GTD,,,Ferrari 296 GT3,M,2172,333,4,191,106,3,,16546,,,Simon,Mann,Silver,,CHE,,2435,1,Silver,,,Francois,Heriau,Bronze,,FRA,,2749,2,Bronze,,,Miguel,Molina,Platinum,,ESP,,1611,3,Platinum,,,Kei,Cozzolino,Gold,,JPN,,3188,4,Gold,,,,,,,,,,,,,,,
21,1,Classified,730,23:58:27.560,61 Laps,1 Lap,626,1:45.771,195.0,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,2522,34,41,111,74,3,,16567,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Gold,,USA,,155,2,Gold,,,Neil,Verhagen,Gold,,USA,,2286,3,Gold,,,Sheldon,van der Linde,Platinum,,ZAF,,3245,4,Platinum,,,,,,,,,,,,,,,
22,34,Classified,730,23:58:29.162,61 Laps,+1.602,566,1:46.205,194.2,Conquest Racing,GTD,,,Ferrari 296 GT3,M,2536,284,4,191,106,3,,16553,,,Manny,Franco,Silver,,USA,,2584,1,Silver,,,Albert,Costa Balboa,Platinum,,ESP,,3213,2,Platinum,,,Alessandro,Balzan,Gold,,ITA,,681,3,Gold,,,Cedric,Sbirrazzuoli,Silver,,MCO,,3182,4,Silver,,,,,,,,,,,,,,,
23,023,Classified,730,23:58:29.338,61 Laps,+0.176,718,1:46.031,194.5,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,2153,458,4,191,106,3,,16556,,,Onofrio,Triarsi,Silver,,USA,,1463,1,Silver,,,Charles,Scardina,Bronze,,USA,,2609,2,Bronze,,,Riccardo,Agostini,Gold,,ITA,,1417,3,Gold,,,Alessio,Rovera,Platinum,,ITA,,2741,4,Platinum,,,,,,,,,,,,,,,
24,32,Classified,730,23:58:36.129,61 Laps,+6.791,357,1:46.716,193.3,Korthoff/Preston Motorsports,GTD,,,Mercedes AMG GT3,M,2517,497,4,224,7643,3,,16541,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Mikael,Grenier,Gold,,CAN,,1624,3,Gold,,,Kenton,Koch,Silver,,USA,,2239,1,Silver,,,Maximilian,Goetz,Platinum,,DEU,,2720,2,Platinum,,,,,,,,,,,,,,,
25,83,Classified,730,23:59:09.629,61 Laps,+33.500,715,1:46.518,193.6,Iron Dames,GTD,,,Lamborghini Huracan GT3 EVO2,M,2539,501,4,194,1609,3,,16557,,,Rahel,Frey,Silver,,CHE,,1550,1,Silver,,,Michelle,Gatting,Gold,,DNK,,3053,2,Gold,,,Sarah,Bovy,Bronze,,BEL,,3005,3,Bronze,,,Doriane,Pin,Silver,,FRA,,3018,4,Silver,,,,,,,,,,,,,,,
26,120,Classified,729,23:58:49.765,62 Laps,1 Lap,596,1:46.817,193.1,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2546,111,4,192,112,3,,16559,,,Adam,Adelson,Silver,,USA,,2868,1,Silver,,,Elliott,Skeer,Silver,,USA,,788,2,Silver,,,Jan,Heylen,Gold,,USA,,184,3,Gold,,,Fred,Makowiecki,Platinum,,FRA,,863,4,Platinum,,,,,,,,,,,,,,,
27,80,Classified,729,23:59:13.626,62 Laps,+23.861,723,1:46.295,194.0,Lone Star Racing,GTD,,,Mercedes AMG GT3,M,2596,224,4,224,7643,3,,16562,,,Salih,Yoluc,Silver,,TUR,,3259,1,Silver,,,Rui,Pinto de Andrade,Silver,,PRT,,3262,2,Silver,,,Scott,Andrews,Gold,,AUS,,1657,3,Gold,,,Adam,Christodoulou,Gold,,GBR,,1277,5,Gold,,,,,,,,,,,,,,,
28,43,Classified,728,23:58:45.431,63 Laps,1 Lap,716,1:47.434,192.0,Andretti Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2533,500,4,192,112,3,,16551,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Gabby,Chaves,Gold,,USA,,600,2,Gold,,,Scott,Hargrove,Silver,,CAN,,275,3,Silver,,,Thomas,Preining,Platinum,,AUT,,3255,4,Platinum,,,,,,,,,,,,,,,
29,23,Classified,727,23:59:01.874,64 Laps,1 Lap,668,1:47.102,192.6,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,2519,294,41,18,73,3,,16565,,,Ross,Gunn,Platinum,,GBR,,1905,1,Platinum,,,Alex,Riberas,Gold,,ESP,,659,2,Gold,,,Mario,Farnbacher,Gold,,DEU,,3184,3,Gold,,,,,,,,,,,,,,,,,,,,,
30,3,Classified,726,23:58:26.939,65 Laps,1 Lap,358,1:46.464,193.7,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,2525,23,41,232,105,3,,16569,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,2,Platinum,,,Daniel,Juncadella,Platinum,,ESP,,1584,3,Platinum,,,,,,,,,,,,,,,,,,,,,
31,64,Classified,726,23:58:44.829,65 Laps,+17.890,234,1:46.861,193.0,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,2527,498,41,231,107,3,,16571,,,Christopher,Mies,Platinum,,DEU,,768,3,Platinum,,,Harry,Tincknell,Platinum,,GBR,,1288,1,Platinum,,,Mike,Rockenfeller,Platinum,,CHE,,625,2,Platinum,,,,,,,,,,,,,,,,,,,,,
32,47,Classified,722,23:58:30.558,69 Laps,4 Laps,709,1:46.054,194.5,CETILAR RACING,GTD,,,Ferrari 296 GT3,M,2171,337,4,191,106,3,,16545,,,Roberto,Lacorte,Bronze,,ITA,,2452,1,Bronze,,,Giorgio,Sernagiotto,Silver,,ITA,,2767,2,Silver,,,Antonio,Fuoco,Platinum,,MCO,,2766,3,Platinum,,,Eddie,Cheever,Gold,,ITA,,3191,4,Gold,,,,,,,,,,,,,,,
33,19,Classified,721,23:58:42.964,70 Laps,1 Lap,417,1:46.671,193.4,Iron Lynx,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,2541,462,41,194,1609,3,,16575,,,Franck,Perera,Platinum,,FRA,,1617,4,Platinum,,,Jordan,Pepper,Platinum,,ZAF,,3014,3,Platinum,,,Andrea,Caldarelli,Platinum,,ITA,,1228,2,Platinum,,,Mirko,Bortolotti,Platinum,,ITA,,1102,1,Platinum,,,,,,,,,,,,,,,
34,92,Classified,719,23:59:01.205,72 Laps,2 Laps,100,1:47.721,191.5,Kellymoss with Riley,GTD,,,Porsche 911 GT3 R (992),M,2201,465,4,192,112,3,,16544,,,David,Brule,Bronze,,USA,,2924,1,Bronze,,,Alec,Udell,Silver,,USA,,866,2,Silver,,,Trent,Hindman,Gold,,USA,,244,4,Gold,,,Julien,Andlauer,Gold,,FRA,,3237,3,Gold,,,,,,,,,,,,,,,
35,86,Classified,718,23:59:19.517,73 Laps,1 Lap,605,1:47.465,191.9,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,2543,428,4,192,112,3,,16558,,,Kerong,Li,Silver,,CHN,,2627,1,Silver,,,Anders,Fjordbach,Silver,,DNK,,3177,2,Silver,,,Larry,ten Voorde,Gold,,NLD,,3227,4,Gold,,,Klaus,Bachler,Platinum,,AUT,,663,3,Platinum,,,,,,,,,,,,,,,
36,70,Classified,716,23:58:36.519,75 Laps,2 Laps,702,1:46.502,193.7,Inception Racing,GTD,,,McLaren 720S GT3 EVO,M,1520,388,4,81,7651,3,,16554,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Frederik,Schandorff,Gold,,DNK,,3179,2,Gold,,,Ollie,Millroy,Silver,,GBR,,2621,3,Silver,,,Tom,Gamble,Gold,,GBR,,2619,4,Gold,,,,,,,,,,,,,,,
37,4,Classified,715,23:58:36.868,76 Laps,1 Lap,701,1:46.515,193.6,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,2526,23,41,232,105,3,,16570,,,Tommy,Milner,Platinum,,USA,,15,1,Platinum,,,Nicky,Catsburg,Platinum,,NLD,,3183,2,Platinum,,,Earl,Bamber,Platinum,,NZL,,651,3,Platinum,,,,,,,,,,,,,,,,,,,,,
38,96,Classified,711,23:59:08.980,80 Laps,4 Laps,514,1:46.552,193.6,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,16549,,,Robby,Foley,Gold,,USA,,1302,2,Gold,,,Patrick,Gallagher,Silver,,USA,,1593,1,Silver,,,Jake,Walker,Silver,,USA,,2949,4,Silver,,,Jens,Klingmann,Gold,,DEU,,902,3,Gold,,,,,,,,,,,,,,,
39,12,Classified,705,23:07:21.053,86 Laps,6 Laps,623,1:46.649,193.4,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,16555,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Parker,Thompson,Silver,,CAN,,1877,2,Silver,,,Aaron,Telitz,Gold,,USA,,1780,3,Gold,,,Ritomo,Miyata,Gold,,JPN,,3193,4,Gold,,,,,,,,,,,,,,,
40,78,Classified,676,23:59:41.758,115 Laps,29 Laps,584,1:46.908,192.9,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,2531,499,4,194,1609,3,,16550,,,Misha,Goikhberg,Silver,,CAN,,168,1,Silver,,,Loris,Spinelli,Gold,,ITA,,2901,2,Gold,,,Devlin,Defrancesco,Silver,,CAN,,1625,3,Silver,,,Sandy,Mitchell,Platinum,,GBR,,1861,4,Platinum,,,,,,,,,,,,,,,
41,65,Classified,650,21:31:26.313,141 Laps,26 Laps,356,1:47.080,192.6,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,2535,498,41,231,107,3,,16572,,,Frederic,Vervisch,Gold,,BEL,,1779,3,Gold,,,Joey,Hand,Gold,,USA,,37,1,Gold,,,Dirk,Mueller,Platinum,,SWZ,,36,2,Platinum,,,,,,,,,,,,,,,,,,,,,
42,45,Classified,643,24:00:17.685,148 Laps,7 Laps,553,1:47.740,191.4,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,2530,277,4,194,1609,3,,16548,,,Kyle,Marcelli,Gold,,CAN,,88,1,Gold,,,Danny,Formal,Silver,,CRI,,2130,2,Silver,,,Graham,Doyle,Silver,,USA,,3104,3,Silver,,,Ashton,Harrison,Silver,,USA,,1862,4,Silver,,,,,,,,,,,,,,,
43,10,Classified,601,21:35:22.036,190 Laps,42 Laps,289,1:36.154,214.5,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,2528,277,44,195,7641,3,,16594,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Brendon,Hartley,Platinum,,NZL,,304,3,Platinum,,,Marcus,Ericsson,Platinum,,SWE,,2689,4,Platinum,,,,,,,,,,,,,,,
44,9,Classified,532,19:15:18.956,259 Laps,69 Laps,382,1:46.898,192.9,Pfaff Motorsports,GTDPRO,,,McLaren 720S GT3 EVO,M,2520,390,41,81,7651,3,,16566,,,Marvin,Kirchhöfer,Platinum,,CHE,,3010,2,Platinum,,,Oliver,Jarvis,Platinum,,GBR,,350,3,Platinum,,,James,Hinchcliffe,Gold,,CAN,,623,4,Gold,,,Alexander,Rossi,Platinum,,USA,,599,1,Platinum,,,,,,,,,,,,,,,
45,33,Classified,510,19:05:20.029,281 Laps,22 Laps,164,1:41.298,203.6,Sean Creech Motorsport,LMP2,,,Ligier  LMP2,M,2532,286,28,52,7650,3,,16586,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,Joao,Barbosa,Gold,,USA,,182,1,Gold,,,Nolan,Siegel,Gold,,USA,,2794,3,Gold,,,Jonny,Edgar,Silver,,GBR,,3205,4,Silver,,,,,,,,,,,,,,,
46,17,Classified,508,17:11:03.635,283 Laps,2 Laps,348,1:47.091,192.6,AWA,GTD,,,Chevrolet Corvette Z06 GT3.R,M,2534,217,4,232,105,3,,16552,,,Anthony,Mantella,Bronze,,CAN,,2682,1,Bronze,,,Nico,Varrone,Gold,,ARG,,2932,2,Gold,,,Thomas,Merrill,Silver,,USA,,1458,3,Silver,,,Charlie,Eastwood,Gold,,IRL,,3206,4,Gold,,,,,,,,,,,,,,,
47,01,Classified,423,13:14:45.769,368 Laps,85 Laps,385,1:35.964,214.9,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2398,339,44,200,7646,3,,16593,,,Alex,Palou,Platinum,,ESP,,2697,3,Platinum,,,Renger,van der Zande,Platinum,,NLD,,3170,1,Platinum,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Scott,Dixon,Platinum,,NZL,,2699,4,Platinum,,,,,,,,,,,,,,,
48,14,Classified,397,14:37:42.602,394 Laps,26 Laps,8,1:47.479,191.9,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,2537,336,41,46,7644,3,,16573,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Ben,Barnicoat,Platinum,,GBR,,2620,1,Platinum,,,Kyle,Kirkwood,Gold,,USA,,1755,3,Gold,,,Mike,Conway,Platinum,,GBR,,3201,4,Platinum,,,,,,,,,,,,,,,
49,66,Classified,368,12:59:03.989,423 Laps,29 Laps,237,1:46.386,193.9,Gradient Racing,GTD,,,Acura NSX GT3,M,1416,328,4,43,7641,3,,16543,,,Sheena,Monk,Bronze,,USA,,1532,3,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,1,Gold,,,Tati,Calderon,Silver,,COL,,3209,4,Silver,,,Stevan,McAleer,Gold,,GBR,,460,2,Gold,,,,,,,,,,,,,,,
50,55,Classified,367,12:53:39.804,424 Laps,1 Lap,180,1:47.301,192.2,Proton Competition,GTD,,,Ford Mustang GT3,M,2549,461,4,231,107,3,,16560,,,Ryan,Hardwick,Bronze,,USA,,1256,1,Bronze,,,Dennis,Olsen,Platinum,,NOR,,1727,2,Platinum,,,Giammarco,Levorato,Silver,,ITA,,3257,3,Silver,,,Corey,Lewis,Silver,,USA,,763,4,Silver,,,,,,,,,,,,,,,
