NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
04,1,1,1:33.974,0,,37.898,0,37.053,0,19.023,0,151.6,1:33.974,10:36:33.974,0:37.898,0:37.053,0:19.023,256.4,George Kurtz,0:00:11.510,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,2,1:13.081,0,,21.963,0,34.185,0,16.933,0,194.9,2:47.055,10:37:47.055,0:21.963,0:34.185,0:16.933,261.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,3,1:09.923,0,,20.000,0,33.345,0,16.578,0,203.7,3:56.978,10:38:56.978,0:20.000,0:33.345,0:16.578,263.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,4,1:10.423,0,,19.600,1,33.110,0,17.713,0,202.3,5:07.401,10:40:07.401,0:19.600,0:33.110,0:17.713,263.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,5,1:11.503,0,,20.080,0,33.456,0,17.967,0,199.2,6:18.904,10:41:18.904,0:20.080,0:33.456,0:17.967,264.8,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,6,1:17.445,0,,21.527,0,36.728,0,19.190,0,184.0,7:36.349,10:42:36.349,0:21.527,0:36.728,0:19.190,261.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,7,1:10.815,0,,20.787,0,33.524,0,16.504,0,201.2,8:47.164,10:43:47.164,0:20.787,0:33.524,0:16.504,262.8,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,8,1:13.542,0,,21.051,0,34.980,0,17.511,0,193.7,10:00.706,10:45:00.706,0:21.051,0:34.980,0:17.511,263.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,9,1:11.866,0,,21.144,0,33.737,0,16.985,0,198.2,11:12.572,10:46:12.572,0:21.144,0:33.737,0:16.985,262.8,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,10,1:11.081,0,,20.915,0,33.541,0,16.625,0,200.4,12:23.653,10:47:23.653,0:20.915,0:33.541,0:16.625,262.8,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
