POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,99,7,1:09.582,-,-,204.7,9,AO Racing,LMP2,,,ORECA LMP2 07,M,2523,466,28,85,7637,3,,17610,,,PJ,Hyett,Bronze,,USA,,2947,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,3171,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,7,1:09.672,+0.090,+0.090,204.5,8,United Autosports USA,LMP2,,,ORECA LMP2 07,M,2516,382,28,85,7637,3,,17606,,,Daniel,Goldburg,Bronze,,USA,,1915,5,Bronze,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,74,7,1:09.690,+0.108,+0.018,204.4,8,Riley,LMP2,,,ORECA LMP2 07,M,2521,149,28,85,7637,3,,17609,,,Gar,Robinson,Bronze,,USA,,861,1,Bronze,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,52,6,1:09.756,+0.174,+0.066,204.2,8,Inter Europol by PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,17607,,,Nick,Boulle,Bronze,,USA,,1091,2,Bronze,,,Tom,Dillmann,Gold,,FRA,,3203,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,7,1:09.824,+0.242,+0.068,204.0,7,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,17604,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Scott,Huffaker,Gold,,USA,,1852,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,04,7,1:10.017,+0.435,+0.193,203.5,7,CROWDSTRIKE RACING BY APR,LMP2,,,ORECA LMP2 07,M,2160,459,28,85,7637,3,,17608,,,George,Kurtz,Bronze,,USA,,1612,1,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,3,1:11.392,+1.810,+1.375,199.6,8,United Autosports USA,LMP2,,,ORECA LMP2 07,M,2515,382,28,85,7637,3,,17605,,,Ben,Keating,Bronze,,USA,,378,5,Bronze,,,Ben,Hanley,Gold,,GBR,,1275,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,7,1:12.020,+2.438,+0.628,197.8,8,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,17613,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Renger,van der Zande,Platinum,,NLD,,3170,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,33,6,1:13.891,+4.309,+1.871,192.8,7,Sean Creech Motorsport,LMP2,,,Ligier JS P217,M,2532,286,28,52,7650,3,,17614,,,Joao,Barbosa,Gold,,USA,,182,1,Gold,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,7,1:13.919,+4.337,+0.028,192.7,8,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,17612,,,Stuart,Wiltshire,Bronze,,GBR,,3395,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
