POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,10,5,1:36.731,-,-,213.2,30,Cadillac Wayne Taylor Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Ricky,Taylor,Platinum,"Lake Mary, FL",USA,,,,,,,Filipe,Albuquerque,Platinum,"Coimbra, Portugal",PRT,,,,,,,Will,Stevens,Platinum,"Walton on Thames, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,7,1:36.839,+0.108,+0.108,213.0,20,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Laurens,Vanthoor,Platinum,"Heusden-Zolder, Belgium",BEL,,,,,,,Kevin,Estre,Platinum,"Lyon, France",FRA,,,,,,,Matt,Campbell,Platinum,"Warwick, Queensland",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
17,04,6,1:40.590,+3.859,+0.007,205.0,31,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,George,Kurtz,Bronze,"Scottsdale, AZ",USA,,,,,,,Alex,Quinn,Gold,"Cornwall, UK",GBR,,,,,,,Toby,Sowery,Silver,"Cambridge, United Kingdom",GBR,,,,,,,Malthe,Jakobsen,Gold,"Sennels, Denmark",DNK,,,,,,,,,,,,,,,,,,,
18,99,4,1:40.593,+3.862,+0.003,205.0,28,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,PJ,Hyett,Bronze,"St Charles, IL",USA,,,,,,,Dane,Cameron,Platinum,"Glen Ellen, CA",USA,,,,,,,Jonny,Edgar,Silver,"Asby, United Kingdom",GBR,,,,,,,Christian,Rasmussen,Gold,Copenhagen,DNK,,,,,,,,,,,,,,,,,,,
19,83,10,1:40.769,+4.038,+0.176,204.7,27,Af Corse Usa,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Francois,Perrodo,Bronze,"London, United Kingdom",FRA,,,,,,,Matthieu,Vaxiviere,Gold,"Bordeaux, France",FRA,,,,,,,Nicklas,Nielsen,Platinum,"Monaco, Montecarlo",DNK,,,,,,,Dylan,Murry,Silver,"Cumming, GA",USA,,,,,,,,,,,,,,,,,,,
20,37,12,1:40.847,+4.116,+0.078,204.5,29,Intersport Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Jon,Field,Bronze,"Nashville, TN",USA,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Seth,Lucas,Silver,"Powell, OH",USA,,,,,,,Job,Van Uitert,Gold,"Dongen, Netherlands",NLD,,,,,,,,,,,,,,,,,,,
21,11,7,1:40.958,+4.227,+0.111,204.3,32,TDS Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Tobi,Lutke,Bronze,"Toronto, Canada",CAN,,,,,,,Mathias,Beche,Gold,"Veigy, France",CHE,,,,,,,David Heinemeier,Hansson,Silver,"Malibu, CA",DNK,,,,,,,Charles,Milesi,Platinum,"Dijon, France",FRA,,,,,,,,,,,,,,,,,,,
22,18,22,1:41.316,+4.585,+0.358,203.6,27,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Naveen,Rao,Bronze,"San Diego, CA",USA,,,,,,,Ferdinand,Habsburg,Gold,"Vienna, Austria",AUT,,,,,,,Jacob,Abel,Silver,"Louisville, KY",USA,,,,,,,Logan,Sargeant,Platinum,"Boca Raton, FL",USA,,,,,,,,,,,,,,,,,,,
23,52,7,1:42.071,+5.340,+0.755,202.1,33,Bryan Herta Autosport with PR1/Mathiasen,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Misha,Goikhberg,Bronze,"Woodbridge, ON",CAN,,,,,,,Ben,Keating,Bronze,"Victoria, TX",USA,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Harry,Tincknell,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,
24,16,7,1:47.667,+10.936,+5.596,191.6,28,Myers Riley Motorsports,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Romain,Grosjean,Platinum,"Geneva, Switzerland",FRA,,,,,,,Jenson,Altzman,Silver,"Phoenix, AZ",USA,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,
25,4,5,1:47.810,+11.079,+0.143,191.3,25,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Nico,Varrone,Gold,"Escobar, Argentina",ARG,,,,,,,,,,,,,,,,,,,,,,,,,
26,65,11,1:47.906,+11.175,+0.096,191.1,25,Ford Racing,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Christopher,Mies,Platinum,"Erkrath, Germany",DEU,,,,,,,Frederic,Vervisch,Gold,"Middelkerke, Belgium",BEL,,,,,,,Sebastian,Priaulx,Gold,"Guernsey, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,
27,70,14,1:47.906,+11.175,+0.000,191.1,26,Inception Racing,GTD,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,David,Fumanelli,Gold,Lesmo,ITA,,,,,,,Ollie,Millroy,Silver,"Dubai, UAE",GBR,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,
28,3,5,1:47.922,+11.191,+0.016,191.1,25,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,Alexander,Sims,Platinum,"Kidderminster, United Kingdom",GBR,,,,,,,Marvin,Kirchhöfer,Platinum,"Leipzig, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,
29,023,3,1:47.933,+11.202,+0.011,191.1,26,Triarsi Competizione,GTD,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Yifei,Ye,Gold,China,CHN,,,,,,,Robert,Megennis,Silver,"New York City, NY",USA,,,,,,,Kenton,Koch,Gold,"Charlotte, NC",USA,,,,,,,Onofrio,Triarsi,Silver,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,
30,57,10,1:47.940,+11.209,+0.007,191.1,10,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Lucas,Auer,Platinum,"Kufstein, Austria",AUT,,,,,,,Indy,Dontje,Silver,"Bergen, Netherlands",NLD,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,
31,62,5,1:47.954,+11.223,+0.014,191.1,23,Risi Competizione,GTDPRO,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,Davide,Rigon,Platinum,"Cervia, Italy",ITA,,,,,,,Alessandro,Pier Guidi,Platinum,"Tortona, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
32,59,19,1:48.036,+11.305,+0.082,190.9,31,RLL Team McLaren,GTDPRO,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Max,Esterson,Silver,"New York City, NY",USA,,,,,,,Nikita,Johnson,Silver,St. Pete  FL,USA,,,,,,,Juri,Vips,Gold,Tallinn,EST,,,,,,,Dean,MacDonald,Gold,Kelty,GBR,,,,,,,,,,,,,,,,,,,
33,75,4,1:48.073,+11.342,+0.037,190.8,26,75 Express,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Kenny,Habul,Bronze,Sydney,AUS,,,,,,,Maro,Engel,Platinum,Monaco,DEU,,,,,,,Will,Power,Platinum,"Charlotte, NC",USA,,,,,,,Chaz,Mostert,Platinum,"Gold Coast, Australia",AUS,,,,,,,,,,,,,,,,,,,
34,81,27,1:48.087,+11.356,+0.014,190.8,28,DragonSpeed,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Giacomo,Altoè,Gold,"Adria, Italy",ITA,,,,,,,Matteo,Cairoli,Platinum,"Como, Italy",ITA,,,,,,,Casper,Stevenson,Silver,London,GBR,,,,,,,Henrik,Hedman,Bronze,"Fort Lauderdale, FL",SWE,,,,,,,,,,,,,,,,,,,
35,911,18,1:48.088,+11.357,+0.001,190.8,27,Manthey,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Ricardo,Feller,Platinum,"Aarau, Switzerland",CHE,,,,,,,Ayhancan,Guven,Platinum,Istanbul,TUR,,,,,,,Klaus,Bachler,Platinum,"Unzmarkt, Austria",AUT,,,,,,,Thomas,Preining,Platinum,"Linz, Austria",AUT,,,,,,,,,,,,,,,,,,,
36,80,5,1:48.114,+11.383,+0.026,190.8,29,Lone Star Racing,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Ralf,Aron,Gold,"Tallinn, Estonia",EST,,,,,,,James,Roe,Silver,Naas,IRL,,,,,,,Lin,Hodenius,Silver,Amsterdam,NLD,,,,,,,Scott,Andrews,Gold,"Torquay, Australia",AUS,,,,,,,,,,,,,,,,,,,
37,69,14,1:48.140,+11.409,+0.026,190.7,28,GetSpeed,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Anthony,Bartone,Silver,"Miami, FL",USA,,,,,,,Maximilian,Goetz,Platinum,"Uffenheim, Germany",DEU,,,,,,,Fabian,Schiller,Gold,"Bonn, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,
38,14,5,1:48.148,+11.417,+0.008,190.7,24,Vasser Sullivan Racing,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Kyle,Kirkwood,Gold,"Jupiter, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
39,033,16,1:48.148,+11.417,+0.000,190.7,30,Triarsi Competizione,GTDPRO,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,James,Calado,Platinum,"Cardiff, United Kingdom",GBR,,,,,,,Riccardo,Agostini,Gold,"Padova, Italy",ITA,,,,,,,Miguel,Molina,Platinum,"Lloret de Mar, Spain",ESP,,,,,,,Alessio,Rovera,Platinum,"Varese, Italy",ITA,,,,,,,,,,,,,,,,,,,
40,36,7,1:48.161,+11.430,+0.013,190.7,21,DXDT Racing,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Salih,Yoluc,Silver,"London, United Kingdom",TUR,,,,,,,Scott,McLaughlin,Platinum,"Christchurch, New Zealand",NZL,,,,,,,Charlie,Eastwood,Gold,Belfast,IRL,,,,,,,Mason,Filippi,Silver,"Nashville, TN",USA,,,,,,,,,,,,,,,,,,,
41,48,3,1:48.249,+11.518,+0.088,190.5,22,WINWARD RACING,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Scott,Noble,Bronze,"Dallas, TX",USA,,,,,,,Jason,Hart,Silver,"Flower Mound, TX",USA,,,,,,,Maxime,Martin,Platinum,"Brussels, Belgium",BEL,,,,,,,Luca,Stolz,Platinum,"Brachbach, Germany",DEU,,,,,,,,,,,,,,,,,,,
42,64,9,1:48.251,+11.520,+0.002,190.5,26,Ford Racing,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Ben,Barker,Gold,"Cambridge, United Kingdom",GBR,,,,,,,Dennis,Olsen,Platinum,"Valer, Norway",NOR,,,,,,,Mike,Rockenfeller,Platinum,"Altnau, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,
43,34,23,1:48.262,+11.531,+0.011,190.5,30,Conquest Racing,GTD,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Thierry,Vermeulen,Gold,Monaco,NLD,,,,,,,Lorenzo,Patrese,Silver,"Padua, Italy",ITA,,,,,,,Albert,Costa,Platinum,Andorra,ESP,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,
44,21,12,1:48.288,+11.557,+0.026,190.5,31,Af Corse Usa,GTD,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Antonio,Fuoco,Platinum,Monaco,ITA,,,,,,,Tommaso,Mosca,Gold,Brescia,ITA,,,,,,,Lilou,Wadoux Ducellier,Silver,"Amiens, France",FRA,,,,,,,Simon,Mann,Silver,"Lausanne, Switzerland",USA,,,,,,,,,,,,,,,,,,,
45,9,7,1:48.292,+11.561,+0.004,190.5,33,Pfaff Motorsports,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Andrea,Caldarelli,Platinum,"Pescara, Italy",ITA,,,,,,,Sandy,Mitchell,Platinum,"Forfar, Scotland",GBR,,,,,,,Mirko,Bortolotti,Platinum,"Riva del Garda, Italy",ITA,,,,,,,James,Hinchcliffe,Gold,"Oakville, Canada",CAN,,,,,,,,,,,,,,,,,,,
46,120,5,1:48.360,+11.629,+0.068,190.3,27,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Callum,Ilott,Platinum,"Cambridge, UK",GBR,,,,,,,Tom,Sargent,Silver,"Young, Australia",AUS,,,,,,,Elliott,Skeer,Gold,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,
47,96,4,1:48.369,+11.638,+0.009,190.3,29,Turner Motorsport,GTD,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Francis,Selldorff,Silver,"Boston, MA",USA,,,,,,,Jens,Klingmann,Gold,"Heidelberg, Germany",DEU,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,,,,,,,,,,,,,
48,45,28,1:48.371,+11.640,+0.002,190.3,29,Wayne Taylor Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Marcus,Ericsson,Platinum,"Kumla, Sweden",SWE,,,,,,,Graham,Doyle,Silver,"Belleair, FL",USA,,,,,,,Trent,Hindman,Gold,"Ocean Township, NJ",USA,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,,,,,,,,,,,,,
49,13,9,1:48.444,+11.713,+0.073,190.2,24,13 Autosport,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Ben,Green,Platinum,Waltham Abbey,GBR,,,,,,,Lars,Kern,Silver,"Wiernsheim, Germany",DEU,,,,,,,Matthew,Bell,Bronze,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,
50,66,12,1:48.530,+11.799,+0.086,190.0,28,Gradient Racing,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,Till,Bechtolsheimer,Bronze,"Ampney St. Peter, United Kingdom",GBR,,,,,,,Jake,Walker,Silver,"Tempe, AZ",USA,,,,,,,,,,,,,,,,,,,
51,19,14,1:48.584,+11.853,+0.054,189.9,30,van der Steur Racing,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Carl,Bennett,Silver,"Changrai, Thailand",THA,,,,,,,Sebastien,Baud,Silver,Annecy,FRA,,,,,,,Valentin,Hasse Clot,Gold,"Paris, France",FRA,,,,,,,Rory,van der Steur,Silver,"Chesapeake City, MD",USA,,,,,,,,,,,,,,,,,,,
52,12,19,1:48.659,+11.928,+0.075,189.8,20,Vasser Sullivan Racing,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Esteban,Masson,Gold,"Nantes, France",FRA,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,Benjamin,Pedersen,Silver,Copenhagen,USA,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,,,,,,,,,,,,,
