POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'13.787,,,87,1'48.426,179.0,,
2,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'31.732,17.945,17.945,87,1'48.602,178.7,,
3,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'33.687,19.900,1.955,51,1'48.871,178.2,,
4,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'39.762,25.975,6.075,53,1'48.659,178.6,,
5,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,Nicolas LAPIERRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'40.140,26.353,0.378,92,1'47.950,179.7,,
6,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:03'52.674,38.887,12.534,90,1'48.621,178.6,,
7,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,114,4:03'21.464,1 Laps,1 Laps,5,1'48.636,178.6,,
8,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,114,4:04'30.008,1 Laps,1'08.544,86,1'47.990,179.7,,
9,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,113,4:03'34.636,2 Laps,1 Laps,90,1'48.288,179.2,,
10,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,112,4:04'29.144,3 Laps,1 Laps,58,1'56.469,166.6,,
11,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,112,4:04'31.446,3 Laps,2.302,84,1'55.574,167.9,,
12,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,112,4:04'45.252,3 Laps,13.806,67,1'56.585,166.4,,
13,11,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Nicolas VARRONE,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,111,4:03'42.526,4 Laps,1 Laps,86,1'55.354,168.2,,
14,2,CD Sport,Vladislav LOMKO,James SWEETNAM,Fabien MICHAL,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,111,4:03'57.459,4 Laps,14.933,68,1'54.912,168.9,,
15,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,111,4:04'09.618,4 Laps,12.159,67,1'55.789,167.6,,
16,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,111,4:04'25.112,4 Laps,15.494,64,1'55.477,168.0,,
17,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,111,4:04'59.616,4 Laps,34.504,86,1'55.545,167.9,,
18,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,111,4:05'02.525,4 Laps,2.909,67,1'55.396,168.2,,
19,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,110,4:04'08.360,5 Laps,1 Laps,65,1'59.396,162.5,,
20,15,RLR MSport,Amir FEYZULIN,Bijoy GARG,Andres LATORRE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,110,4:04'50.914,5 Laps,42.554,92,1'57.062,165.8,,
21,10,Getspeed,Raffaele MARCIELLO,Fabian SCHILLER,Florian SCHOLZE,,Mercedes AMG GT3,M,GT,,,Classified,109,4:03'27.025,6 Laps,1 Laps,67,1'58.881,163.2,,
22,21,AF Corse,Stefano CONSTANTINI,Simon MANN,Miguel MOLINA,,Ferrari 488 GT3,M,GT,,,Classified,109,4:03'29.904,6 Laps,2.879,88,1'59.042,163.0,,
23,88,Garage 59,Alexander WEST,Benjimin GOETHE,Tom GAMBLE,,McLaren 720S GT3,M,GT,,,Classified,109,4:03'54.051,6 Laps,24.147,35,1'59.324,162.6,,
24,59,Garage 59,Nick HALSTEAD,Louis PRETTE,Rob BELL,,McLaren 720S GT3,M,GT,,,Classified,109,4:04'06.715,6 Laps,12.664,85,1'59.906,161.8,,
25,77,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charlie FAGG,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,109,4:04'13.149,6 Laps,6.434,85,1'59.532,162.3,,
26,7,Haupt Racing Team,Al Faisal AL ZUBAIR,Luca STOLZ,Martin KONRAD,,Mercedes AMG GT3,M,GT,,,Classified,109,4:04'44.979,6 Laps,31.830,81,1'58.741,163.4,,
27,99,Herberth Motorsport,Ralf BOHN,Axcil JEFFRIES,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,108,4:03'16.607,7 Laps,1 Laps,82,1'59.313,162.6,,
28,72,Hub Auto Racing,Liam TALBOT,Jules GOUNON,Ollie MILLROY,,Mercedes AMG GT3,M,GT,,,Classified,108,4:03'19.911,7 Laps,3.304,84,1'59.182,162.8,,
29,63,Inter Europol Competition,Adam ALI,John SCHAUERMAN,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,108,4:03'24.307,7 Laps,4.396,36,1'56.661,166.3,,
30,91,Herberth Motorsport,Alex MALYKHIN,Joel STURM,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,108,4:03'39.786,7 Laps,15.479,80,1'59.347,162.6,,
31,33,Herberth Motorsport,Antares AU,Alfred RENAUER,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,108,4:03'42.041,7 Laps,2.255,85,1'59.611,162.2,,
32,19,Leipert Motorsport,Gabriel RINDONE,Brendon LEITCH,Marco MAPELLI,,Lamborghini Huracan GT3 Evo,M,GT,,,Classified,108,4:04'06.989,7 Laps,24.948,83,1'59.872,161.9,,
33,74,Kessel Racing,Michael BRONISZEWSKI,David FUMANELLI,Benjamin BARKER,,Ferrari 488 GT3,M,GT,,,Classified,108,4:04'07.547,7 Laps,0.558,36,1'59.554,162.3,,
34,95,TF Sport,John HARTSHORNE,Henrique CHAVES,Jonathan ADAM,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,107,4:03'33.610,8 Laps,1 Laps,51,1'58.865,163.2,,
35,6,Haupt Racing Team,Arjun MAINI,Frank BIRD,Michael BLANCHEMAIN,,Mercedes AMG GT3,M,GT,,,Classified,107,4:03'44.852,8 Laps,11.242,82,1'59.457,162.4,,
36,20,Herberth Motorsport,Nicolas LEUTWILER,Mikkel PEDERSEN,Matteo CAIROLI,,Porsche 911 GT3 R,M,GT,,,Classified,107,4:04'34.832,8 Laps,49.980,48,2'00.208,161.4,,
37,66,Bullitt Racing,Valentin HASSE-CLOT,Jacob RIEGEL,Martin BERRY,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,107,4:04'39.452,8 Laps,4.620,80,1'59.392,162.5,,
38,67,Orange Racing Powered by JMH,Simon ORANGE,Michael O'BRIEN,Marcus CLUTTON,,McLaren 720S GT3,M,GT,,,Classified,106,4:04'18.001,9 Laps,1 Laps,78,1'58.643,163.5,,
39,16,Getspeed,Bihuang ZHOU,Zhongwei WANG,Alexandre IMPERATORI,,Mercedes AMG GT3,M,GT,,,Classified,105,4:04'54.136,10 Laps,1 Laps,63,2'00.446,161.1,,
40,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Not classified,84,3:11'57.178,31 Laps,21 Laps,72,1'56.151,167.1,,
41,60,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,Nicklas NIELSEN,,Ferrari 488 GT3,M,GT,,,Not classified,80,3:11'55.428,35 Laps,4 Laps,65,1'59.407,162.5,,
42,18,360 Racing,Frederic JOUSSET,Sebastian ALVAREZ,Ross KAISER,,Ligier JS P320 - Nissan,M,LMP3,,,Not classified,74,3:30'50.725,41 Laps,6 Laps,6,1'55.350,168.2,,
43,65,Viper Niza Racing,Douglas KHOO,Dominic ANG,,,Aston Martin Vantage AMR GT3,M,GT,,,Not classified,66,2:36'37.943,49 Laps,8 Laps,15,2'00.439,161.1,,
44,57,Car Guy,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GT3,M,GT,,,Not classified,57,2:17'38.715,58 Laps,9 Laps,6,2'01.126,160.2,,
45,55,Rinaldi Racing,Lorcan HANAFIN,Matthias LUETHEN,Jonas RIED,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Not classified,54,1:59'07.476,61 Laps,3 Laps,8,1'58.178,164.2,,
46,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Not classified,36,1:13'33.263,79 Laps,18 Laps,5,1'56.713,166.3,,
