POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:00'58.855,,,5,1'48.636,178.6,,
2,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:01'38.192,39.337,39.337,10,1'50.148,176.2,,
3,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:01'48.515,49.660,10.323,6,1'50.570,175.5,,
4,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:01'57.446,58.591,8.931,6,1'50.228,176.0,,
5,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:02'02.431,1'03.576,4.985,17,1'51.487,174.0,,
6,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,Nicolas LAPIERRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:02'20.545,1'21.690,18.114,9,1'52.202,172.9,,
7,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,1:02'42.474,1'43.619,21.929,5,1'49.183,177.7,,
8,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:00'54.881,1 Laps,1 Laps,8,1'53.129,171.5,,
9,18,360 Racing,Frederic JOUSSET,Sebastian ALVAREZ,Ross KAISER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:00'58.918,1 Laps,4.037,6,1'55.350,168.2,,
10,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:01'44.615,1 Laps,45.697,5,1'56.593,166.4,,
11,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,31,1:01'48.101,1 Laps,3.486,4,1'57.024,165.8,,
12,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:01'50.661,1 Laps,2.560,5,1'56.713,166.3,,
13,2,CD Sport,Vladislav LOMKO,James SWEETNAM,Fabien MICHAL,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:01'55.275,1 Laps,4.614,4,1'56.735,166.2,,
14,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,31,1:02'06.069,1 Laps,10.794,12,1'54.174,170.0,,
15,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:02'12.878,1 Laps,6.809,7,1'57.878,164.6,,
16,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:02'13.999,1 Laps,1.121,14,1'57.411,165.3,,
17,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:02'16.745,1 Laps,2.746,6,1'58.200,164.2,,
18,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:02'20.277,1 Laps,3.532,5,1'58.430,163.8,,
19,15,RLR MSport,Amir FEYZULIN,Bijoy GARG,Andres LATORRE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,1:02'33.735,1 Laps,13.458,13,1'58.232,164.1,,
20,55,Rinaldi Racing,Lorcan HANAFIN,Matthias LUETHEN,Jonas RIED,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,31,1:02'41.834,1 Laps,8.099,8,1'58.178,164.2,,
21,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,30,59'48.776,2 Laps,1 Laps,6,1'57.623,165.0,,
22,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,30,59'59.441,2 Laps,10.665,4,1'57.368,165.3,,
23,77,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charlie FAGG,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,30,1:00'48.641,2 Laps,49.200,6,1'59.555,162.3,,
24,59,Garage 59,Nick HALSTEAD,Louis PRETTE,Rob BELL,,McLaren 720S GT3,M,GT,,,Classified,30,1:00'55.442,2 Laps,6.801,3,2'00.056,161.6,,
25,21,AF Corse,Stefano CONSTANTINI,Simon MANN,Miguel MOLINA,,Ferrari 488 GT3,M,GT,,,Classified,30,1:01'16.498,2 Laps,21.056,5,2'00.962,160.4,,
26,72,Hub Auto Racing,Liam TALBOT,Jules GOUNON,Ollie MILLROY,,Mercedes AMG GT3,M,GT,,,Classified,30,1:01'17.837,2 Laps,1.339,25,2'01.335,159.9,,
27,7,Haupt Racing Team,Al Faisal AL ZUBAIR,Luca STOLZ,Martin KONRAD,,Mercedes AMG GT3,M,GT,,,Classified,30,1:01'26.429,2 Laps,8.592,5,2'01.042,160.3,,
28,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,30,1:01'31.248,2 Laps,4.819,2,2'01.005,160.4,,
29,63,Inter Europol Competition,Adam ALI,John SCHAUERMAN,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,30,1:01'36.373,2 Laps,5.125,14,2'01.215,160.1,,
30,66,Bullitt Racing,Valentin HASSE-CLOT,Jacob RIEGEL,Martin BERRY,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,30,1:01'37.041,2 Laps,0.668,8,2'00.919,160.5,,
31,99,Herberth Motorsport,Ralf BOHN,Axcil JEFFRIES,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,30,1:01'39.238,2 Laps,2.197,7,2'01.039,160.3,,
32,88,Garage 59,Alexander WEST,Benjimin GOETHE,Tom GAMBLE,,McLaren 720S GT3,M,GT,,,Classified,30,1:01'45.776,2 Laps,6.538,7,2'01.887,159.2,,
33,10,Getspeed,Raffaele MARCIELLO,Fabian SCHILLER,Florian SCHOLZE,,Mercedes AMG GT3,M,GT,,,Classified,30,1:01'46.394,2 Laps,0.618,4,2'01.288,160.0,,
34,91,Herberth Motorsport,Alex MALYKHIN,Joel STURM,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,30,1:02'08.408,2 Laps,22.014,5,2'01.063,160.3,,
35,60,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,Nicklas NIELSEN,,Ferrari 488 GT3,M,GT,,,Classified,30,1:02'20.829,2 Laps,12.421,5,2'00.775,160.7,,
