POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,85,3:00'20.186,,,5,1'49.355,177.4,,
2,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,85,3:00'23.861,3.675,3.675,66,1'49.586,177.1,,
3,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,85,3:00'37.610,17.424,13.749,44,1'50.023,176.4,,
4,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,85,3:00'47.278,27.092,9.668,40,1'50.344,175.9,,
5,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,85,3:00'47.788,27.602,0.510,5,1'49.143,177.8,,
6,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,84,3:00'49.056,1 Laps,1 Laps,35,1'50.191,176.1,,
7,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,84,3:01'11.241,1 Laps,22.185,83,1'50.816,175.1,,
8,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,84,3:01'19.522,1 Laps,8.281,39,1'49.987,176.4,,
9,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,82,3:00'21.562,3 Laps,2 Laps,61,1'56.145,167.1,,
10,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,82,3:00'30.590,3 Laps,9.028,82,1'56.140,167.1,,
11,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,82,3:00'39.555,3 Laps,8.965,82,1'56.443,166.6,,
12,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,82,3:01'37.605,3 Laps,58.050,6,1'57.261,165.5,,
13,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,Nicolas LAPIERRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,82,3:01'48.572,3 Laps,10.967,73,1'49.411,177.3,,
14,55,Rinaldi Racing,Lorcan HANAFIN,Matthias LUETHEN,Jonas RIED,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,82,3:02'07.881,3 Laps,19.309,4,1'56.957,165.9,,
15,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:00'14.545,4 Laps,1 Laps,7,1'55.544,167.9,,
16,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:00'37.546,4 Laps,23.001,56,1'56.605,166.4,,
17,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,81,3:00'46.734,4 Laps,9.188,50,1'58.736,163.4,,
18,10,Getspeed,Raffaele MARCIELLO,Fabian SCHILLER,Florian SCHOLZE,,Mercedes AMG GT3,M,GT,,,Classified,81,3:00'52.064,4 Laps,5.330,50,1'58.591,163.6,,
19,7,Haupt Racing Team,Al Faisal AL ZUBAIR,Luca STOLZ,Martin KONRAD,,Mercedes AMG GT3,M,GT,,,Classified,81,3:01'03.585,4 Laps,11.521,81,1'59.096,162.9,,
20,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,81,3:01'15.218,4 Laps,11.633,72,1'56.525,166.5,,
21,91,Herberth Motorsport,Alex MALYKHIN,Joel STURM,Harry KING,,Porsche 911 GT3 R,M,GT,,,Classified,81,3:01'29.247,4 Laps,14.029,79,1'59.040,163.0,,
22,2,CD Sport,Vladislav LOMKO,James SWEETNAM,Fabien MICHAL,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:01'54.922,4 Laps,25.675,80,1'56.376,166.7,,
23,20,Herberth Motorsport,Nicolas LEUTWILER,Mikkel PEDERSEN,Matteo CAIROLI,,Porsche 911 GT3 R,M,GT,,,Classified,81,3:01'56.744,4 Laps,1.822,59,1'59.148,162.9,,
24,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:02'04.646,4 Laps,7.902,81,1'56.364,166.8,,
25,99,Herberth Motorsport,Ralf BOHN,Axcil JEFFRIES,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,80,3:00'14.805,5 Laps,1 Laps,54,2'00.041,161.6,,
26,15,RLR MSport,Amir FEYZULIN,Bijoy GARG,Andres LATORRE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:00'46.016,5 Laps,31.211,62,1'57.300,165.4,,
27,6,Haupt Racing Team,Arjun MAINI,Frank BIRD,Michael BLANCHEMAIN,,Mercedes AMG GT3,M,GT,,,Classified,80,3:00'55.565,5 Laps,9.549,51,1'59.005,163.1,,
28,21,AF Corse,Stefano CONSTANTINI,Simon MANN,Miguel MOLINA,,Ferrari 488 GT3,M,GT,,,Classified,80,3:01'01.233,5 Laps,5.668,49,1'59.641,162.2,,
29,33,Herberth Motorsport,Antares AU,Alfred RENAUER,Klaus BACHLER,,Porsche 911 GT3 R,M,GT,,,Classified,80,3:01'10.808,5 Laps,9.575,80,1'58.821,163.3,,
30,57,Car Guy,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GT3,M,GT,,,Classified,80,3:01'33.252,5 Laps,22.444,56,2'00.066,161.6,,
31,60,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,Nicklas NIELSEN,,Ferrari 488 GT3,M,GT,,,Classified,80,3:01'35.089,5 Laps,1.837,80,1'59.093,162.9,,
32,19,Leipert Motorsport,Gabriel RINDONE,Brendon LEITCH,Marco MAPELLI,,Lamborghini Huracan GT3 Evo,M,GT,,,Classified,80,3:01'46.033,5 Laps,10.944,80,1'59.196,162.8,,
33,88,Garage 59,Alexander WEST,Benjimin GOETHE,Tom GAMBLE,,McLaren 720S GT3,M,GT,,,Classified,80,3:01'51.466,5 Laps,5.433,35,1'59.376,162.5,,
34,77,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charlie FAGG,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,80,3:01'53.698,5 Laps,2.232,80,1'59.737,162.1,,
