POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'29.789,,,56,1'48.613,178.7,,
2,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'33.302,3.513,3.513,52,1'49.420,177.3,,
3,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'37.700,7.911,4.398,53,1'48.659,178.6,,
4,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'38.350,8.561,0.650,51,1'48.871,178.2,,
5,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'49.150,19.361,10.800,53,1'49.825,176.7,,
6,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,Nicolas LAPIERRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:03'46.719,1'16.930,57.569,55,1'49.294,177.5,,
7,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:05'02.239,2'32.450,1'15.520,5,1'49.183,177.7,,
8,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,82,3:02'37.118,1 Laps,1 Laps,5,1'48.636,178.6,,
9,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,81,3:02'36.285,2 Laps,1 Laps,54,1'50.274,176.0,,
10,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:02'43.984,2 Laps,7.699,35,1'57.352,165.3,,
11,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,81,3:02'48.385,2 Laps,4.401,58,1'56.469,166.6,,
12,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:02'50.939,2 Laps,2.554,67,1'56.585,166.4,,
13,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,81,3:05'02.007,2 Laps,2'11.068,67,1'55.789,167.6,,
14,2,CD Sport,Vladislav LOMKO,James SWEETNAM,Fabien MICHAL,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:02'33.879,3 Laps,1 Laps,68,1'54.912,168.9,,
15,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:02'39.788,3 Laps,5.909,64,1'55.477,168.0,,
16,11,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Nicolas VARRONE,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,80,3:02'42.639,3 Laps,2.851,6,1'56.274,166.9,,
17,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,80,3:02'52.555,3 Laps,9.916,65,1'59.396,162.5,,
18,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:02'52.900,3 Laps,0.345,72,1'56.151,167.1,,
19,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:03'36.821,3 Laps,43.921,4,1'57.368,165.3,,
20,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,80,3:03'45.856,3 Laps,9.035,67,1'55.396,168.2,,
21,99,Herberth Motorsport,Ralf BOHN,Axcil JEFFRIES,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,79,3:02'26.198,4 Laps,1 Laps,65,1'59.770,162.0,,
22,77,D'Station Racing,Satoshi HOSHINO,Tomonobu FUJII,Charlie FAGG,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,79,3:02'32.708,4 Laps,6.510,6,1'59.555,162.3,,
23,88,Garage 59,Alexander WEST,Benjimin GOETHE,Tom GAMBLE,,McLaren 720S GT3,M,GT,,,Classified,79,3:02'41.212,4 Laps,8.504,35,1'59.324,162.6,,
