POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,118,4:03'08.373,,,66,1'49.586,177.1,,
2,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,118,4:03'17.427,9.054,9.054,5,1'49.355,177.4,,
3,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,118,4:03'17.764,9.391,0.337,40,1'50.344,175.9,,
4,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,118,4:03'42.372,33.999,24.608,44,1'50.023,176.4,,
5,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,117,4:03'40.594,1 Laps,1 Laps,35,1'50.191,176.1,,
6,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,117,4:04'02.923,1 Laps,22.329,39,1'49.987,176.4,,
7,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,117,4:04'43.922,1 Laps,40.999,85,1'50.702,175.3,,
8,37,COOL Racing,Alexandre COIGNY,Malthe JAKOBSEN,Nicolas LAPIERRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,115,4:04'26.230,3 Laps,2 Laps,73,1'49.411,177.3,,
9,29,MV2S Racing,Jerome DE SADELEER,Viacheslav GUTAK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,114,4:04'01.472,4 Laps,1 Laps,104,1'56.053,167.2,,
10,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,114,4:04'05.297,4 Laps,3.825,82,1'56.140,167.1,,
