POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,57,2:01'10.910,,,5,1'49.355,177.4,,
2,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,57,2:01'36.415,25.505,25.505,45,1'50.148,176.2,,
3,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,57,2:01'44.456,33.546,8.041,5,1'49.143,177.8,,
4,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,57,2:01'47.526,36.616,3.070,44,1'50.023,176.4,,
5,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,57,2:02'04.553,53.643,17.027,40,1'50.344,175.9,,
6,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,56,2:01'24.047,1 Laps,1 Laps,45,1'52.847,171.9,,
7,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,56,2:02'00.426,1 Laps,36.379,35,1'50.191,176.1,,
8,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,56,2:02'10.685,1 Laps,10.259,39,1'49.987,176.4,,
9,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,55,2:01'23.924,2 Laps,1 Laps,3,1'57.387,165.3,,
10,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,55,2:01'36.430,2 Laps,12.506,5,1'57.210,165.5,,
