POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,37,9,1:48.232,-,-,179.3,37,COOL Racing,LMP2,,,Oreca 07 - Gibson,M,68156,5790,3,6027,,219,,,,,Alexandre,Coigny,B,,CHE,,8440,219,,,Min 01:00:00,Malthe,Jakobsen,S,,DNK,,9610,57,,,Min 01:00:00,Nicolas,Lapierre,P,,FRA,,96,70,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
2,98,13,1:49.527,+1.295,+1.295,177.2,42,99 Racing,LMP2,,,Oreca 07 - Gibson,M,68177,6301,3,6027,,188,,,,,,TBC,,,,,,,,,Min 01:00:00,Neel,Jani,P,,CHE,,16,219,,,Min 01:00:00,Nikita,Mazepin,P,,RAF,,10904,,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
3,23,19,1:49.642,+1.410,+0.115,177.0,35,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68150,532,3,6027,,188,,,,,Yasser,Shahin,B,,AUS,,10844,16,,,Min 01:00:00,Garnet,Patterson,S,,AUS,,10209,16,,,Min 01:00:00,Oliver,Jarvis,P,,GBR,,93,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
4,3,11,1:49.958,+1.726,+0.316,176.5,37,DKR Engineering,LMP2,,,Oreca 07 - Gibson,M,68133,49,3,6027,,138,,,,,Salih,Yoluc,B,,TUR,,1346,240,,,Min 01:00:00,Charles,Eastwood,G,,IRL,,9016,116,,,Min 01:00:00,Ayhancan,Guven,G,,TUR,,10900,240,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
5,25,27,1:50.192,+1.960,+0.234,176.1,39,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,M,68152,92,3,6027,,184,,,,,John,Falb,B,,USA,,1536,66,,,Min 01:00:00,James,Allen,G,,AUS,,8384,16,,,Min 01:00:00,Kyffin,Simpson,S,,USA,,10845,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
6,43,20,1:50.501,+2.269,+0.309,175.6,37,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,M,68157,402,3,6027,,181,,,,,Nolan,Siegel,S,,USA,,10899,66,,,Min 01:00:00,Christian,Bogle,S,,USA,,10823,66,,,Min 01:00:00,Charles,Crews,B,,USA,,9739,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
7,24,34,1:50.544,+2.312,+0.043,175.5,40,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,M,68151,5670,3,6027,,188,,,,,Rodrigo,Sales,B,,USA,,9754,66,,,Min 01:00:00,Benjamin,Hanley,G,,GBR,,1972,188,,,Min 01:00:00,Mathias,Beche,G,,CHE,,151,219,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
8,22,24,1:50.790,+2.558,+0.246,175.1,43,United Autosports,LMP2,,,Oreca 07 - Gibson,M,68149,532,3,6027,,188,,,,,Philip,Hanson,G,,GBR,,1946,188,,,Min 01:00:00,Paul,di Resta,P,,GBR,,9293,188,,,Min 01:00:00,James,McGuire,B,,USA,,8464,66,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
9,44,27,1:52.860,+4.628,+2.070,171.9,40,ARC Bratislava,LMP2,,,Oreca 07 - Gibson,M,68158,562,3,6027,,213,,,,,Miro,Konopka,B,,SVK,,10901,213,,,Min 01:00:00,Nicolas,Pino,S,,CHL,,10281,42,,,Min 01:00:00,Lazlo,Toth,S,,HUN,,10902,93,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
10,5,16,1:54.677,+6.445,+1.817,169.2,29,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,68135,49,6,5979,4408,138,,,,,Thomas,van Rompuy,B,,BEL,,10426,23,,,Min 01:45:00,Valentino,Catalano,S,,DEU,,10314,5,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,3,1:55.147,+6.915,+0.470,168.5,39,Graff Racing,LMP3,,,Ligier JS P320 - Nissan,M,68138,4378,6,6102,,70,,,,,Fabrice,Rossello,B,,FRA,,10431,70,,,Min 00:50:00,Xavier,Lloveras,S,,ESP,,10438,64,,,None,Francois,Heriau,B,,FRA,,10908,70,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
12,29,7,1:55.171,+6.939,+0.024,168.5,42,MV2S Racing,LMP3,,,Ligier JS P320 - Nissan,M,68153,5999,6,6102,,70,,,,,Jerome,de Sadeleer,B,,CHE,,10914,219,,,Min 01:45:00,Viacheslav,Gutak,S,,RAF,,10519,189,,,None,Fabien,Lavergne,S,,FRA,,9318,70,,,None,,,,,,,,,,,,,,,,,,,
13,18,5,1:55.309,+7.077,+0.138,168.3,19,360 Racing,LMP3,,,Ligier JS P320 - Nissan,M,68145,514,6,6102,,188,,,,,Frederic,Jousset,B,,FRA,,10887,,,,Min 01:45:00,Sebastian,Alvarez,S,,ESP,,10425,64,,,None,Ross,Kaiser,S,,GBR,,1766,188,,,None,,,,,,,,,,,,,,,,,,,
14,53,28,1:55.557,+7.325,+0.248,167.9,36,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68159,402,6,6102,,181,,,,,Kai,Askey,S,,GBR,,10822,188,,,None,Wyatt,Brichacek,S,,USA,,10856,66,,,None,Miguel,Cristovao,B,,PRT,,10916,184,,,Min 01:45:00,,,,,,,,,,,,,,,,,,,
15,11,39,1:55.603,+7.371,+0.046,167.9,39,WTM by Rinaldi Racing,LMP3,,,Duqueine M30 - D08 - Nissan,M,68141,6302,6,5979,4408,5,,,,,Torsten,Kratz,B,,DEU,,10077,5,,,Min 01:45:00,Leonard,Weiss,S,,DEU,,9872,5,,,None,Nicolas,Varrone,S,,ARG,,9853,103,,,None,,,,,,,,,,,,,,,,,,,
16,4,17,1:55.626,+7.394,+0.023,167.8,24,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,68134,5670,6,6102,,188,,,,,Anthony,Wells,B,,GBR,,10906,188,,,Min 01:45:00,Matthew,Bell,S,,GBR,,204,188,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
17,73,10,1:55.728,+7.496,+0.102,167.7,30,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68171,402,6,6102,,181,,,,,John,Corbett,B,,AUS,,8816,16,,,Min 00:50:00,Alexander,Bukhantsov,B,,KNA,,10453,198,,,Min 00:50:00,James,Winslow,S,,GBR,,320,188,,,None,,,,,,,,,,,,,,,,,,,
18,17,35,1:55.729,+7.497,+0.001,167.7,38,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,68144,5790,6,6102,,219,,,,,Cedric,Oltramare,S,,CHE,,10913,219,,,None,Adrien,Chila,B,,FRA,,8454,70,,,Min 01:45:00,Marcos,Siebert,S,,ARG,,10420,13,,,None,,,,,,,,,,,,,,,,,,,
19,9,5,1:55.842,+7.610,+0.113,167.5,32,Graff Racing,LMP3,,,Ligier JS P320 - Nissan,M,68139,4378,6,6102,,70,,,,,Eric,Trouillet,B,,FRA,,1542,70,,,Min 00:50:00,Sebastien,Page,B,,CHE,,10910,219,,,Min 00:50:00,Belen,Garcia,S,,ESP,,10909,64,,,None,,,,,,,,,,,,,,,,,,,
20,55,20,1:56.584,+8.352,+0.742,166.4,40,Rinaldi Racing,LMP3,,,Duqueine M30 - D08 - Nissan,M,68161,6020,6,5979,4408,5,,,,,Lorcan,Hanafin,S,,GBR,,10915,188,,,None,Matthias,Luethen,B,,DEU,,10886,5,,,Min 01:45:00,Jonas,Ried,S,,DEU,,10879,5,,,None,,,,,,,,,,,,,,,,,,,
21,1,31,1:56.624,+8.392,+0.040,166.4,31,CD Sport,LMP3,,,Ligier JS P320 - Nissan,M,68131,5840,6,6102,,64,,,,,Michael,Jensen,B,,DNK,,9543,57,,,Min 00:50:00,Nicholas,Adcock,B,,GBR,,9627,188,,,Min 00:50:00,Valdemar,Eriksen,S,,DNK,,10855,57,,,None,,,,,,,,,,,,,,,,,,,
22,2,36,1:57.032,+8.800,+0.408,165.8,36,CD Sport,LMP3,,,Ligier JS P320 - Nissan,M,68132,5840,6,6102,,64,,,,,Vladislav,Lomko,S,,RAF,,10868,,,,None,James,Sweetnam,B,,GBR,,10905,188,,,Min 00:50:00,Fabien,Michal,B,,FRA,,9756,70,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
23,63,32,1:57.196,+8.964,+0.164,165.6,37,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,68166,402,6,6102,,181,,,,,Adam,ALI,S,,CAN,,10857,40,,,None,John,Schauerman,B,,USA,,9092,66,,,Min 00:50:00,James,Davison,B,,CAN,,8852,40,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
