POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,43,Inter Europol Competition,Nolan SIEGEL,Christian BOGLE,Charles CREWS,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'24.264,,,5,1'49.143,177.8,,
2,3,DKR Engineering,Salih YOLUC,Charlie EASTWOOD,Ayhancan GUVEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'38.973,14.709,14.709,5,1'49.355,177.4,,
3,24,Nielsen Racing,Rodrigo SALES,Ben HANLEY,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:01'19.374,55.110,40.401,7,1'50.680,175.3,,
4,25,Algarve Pro Racing,John FALB,James ALLEN,Kyffin SIMPSON,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:01'20.265,56.001,0.891,5,1'50.947,174.9,,
5,44,ARC Bratislava,Miro KONOPKA,Nicolas PINO,Lazlo TOTH,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:01'54.264,1'30.000,33.999,5,1'53.513,170.9,,
6,98,99 Racing,Gonçalo GOMES,Neel JANI,Nikita MAZEPIN,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:02'02.711,1'38.447,8.447,8,1'52.349,172.7,,
7,73,Inter Europol Competition,John CORBETT,Alexander BUKHANTSOV,James WINSLOW,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'19.452,1 Laps,1 Laps,7,1'55.544,167.9,,
8,17,COOL Racing,Cedric OLTRAMARE,Adrien CHILA,Marcos SIEBERT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'44.051,1 Laps,24.599,5,1'57.210,165.5,,
9,8,Graff Racing,Fabrice ROSSELLO,Xavier LLOVERAS,Francois HERIAU,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'59.141,1 Laps,15.090,6,1'57.100,165.7,,
10,1,CD Sport,Michael JENSEN,Nick ADCOCK,Valdemar ERIKSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'01.892,1 Laps,2.751,6,1'57.261,165.5,,
11,9,Graff Racing,Eric TROUILLET,Sebastien PAGE,Belen GARCIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'18.668,1 Laps,16.776,6,1'57.422,165.3,,
12,5,DKR Engineering,Tom VAN ROMPUY,Valentino CATALANO,,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,28,1:01'29.665,1 Laps,10.997,9,1'57.466,165.2,,
13,4,Nielsen Racing,Tony WELLS,Matthew BELL,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'34.829,1 Laps,5.164,3,1'57.387,165.3,,
14,53,Inter Europol Competition,Kai ASKEY,Wyatt BRICHACEK,Miguel CRISTOVAO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'35.033,1 Laps,0.204,3,1'57.910,164.6,,
15,15,RLR MSport,Amir FEYZULIN,Bijoy GARG,Andres LATORRE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'39.021,1 Laps,3.988,6,1'58.006,164.4,,
16,2,CD Sport,Vladislav LOMKO,James SWEETNAM,Fabien MICHAL,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:01'40.320,1 Laps,1.299,6,1'57.161,165.6,,
17,22,United Autosports,Philip HANSON,Paul DI RESTA,James MCGUIRE,,Oreca 07 - Gibson,M,LMP2,,,Classified,28,1:01'48.673,1 Laps,8.353,6,1'57.229,165.5,,
18,34,Walkenhorst Motorsport,Chandler HULL,Nicky CATSBURG,Thomas MERRILL,,BMW M4 GT3,M,GT,,,Classified,28,1:01'51.192,1 Laps,2.519,3,1'59.194,162.8,,
19,23,United Autosports,Yasser SHAHIN,Garnet PATTERSON,Oliver JARVIS,,Oreca 07 - Gibson,M,LMP2,,,Classified,28,1:01'52.026,1 Laps,0.834,2,1'53.088,171.6,,
20,72,Hub Auto Racing,Liam TALBOT,Jules GOUNON,Ollie MILLROY,,Mercedes AMG GT3,M,GT,,,Classified,28,1:01'53.764,1 Laps,1.738,3,2'00.120,161.5,,
