POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:02'57.043,,,63,1'54.302,174.6,,
2,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:03'22.132,25.089,25.089,39,1'53.900,175.2,,
3,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:03'23.676,26.633,1.544,60,1'54.515,174.3,,
4,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:03'34.911,37.868,11.235,52,1'54.173,174.8,,
5,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:03'37.285,40.242,2.374,40,1'53.937,175.1,,
6,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:04'15.797,1'18.754,38.512,37,1'53.661,175.6,,
7,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:04'30.107,1'33.064,14.310,4,1'54.461,174.3,,
8,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Louis DELÉTRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:04'32.650,1'35.607,2.543,40,1'53.519,175.8,,
9,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,83,3:05'16.798,2'19.755,44.148,37,1'54.360,174.5,,
10,35,Ultimate,Stéphane LEMERET,Matteo QUINTARELLI,Bence VALINT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,79,3:03'39.697,4 Laps,4 Laps,4,2'03.790,161.2,,
11,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,78,3:02'57.023,5 Laps,1 Laps,53,2'03.510,161.6,,
12,15,RLR M Sport,Nick ADCOCK,Ian AGUILERA,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,78,3:02'57.321,5 Laps,0.298,5,2'06.346,157.9,,
13,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:03'36.640,5 Laps,39.319,4,1'53.974,175.1,,
14,26,Bretton Racing,Jens Reno MOELLER,Dan SKOCDOPOLE,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,78,3:03'47.260,5 Laps,10.620,53,2'03.860,161.1,,
15,81,Winward Racing,Jules GOUNON,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,78,3:04'49.640,5 Laps,1'02.380,59,2'07.095,157.0,,
16,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,78,3:04'53.944,5 Laps,4.304,58,2'07.249,156.8,,
17,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,78,3:05'12.164,5 Laps,18.220,32,2'07.010,157.1,,
18,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,78,3:05'21.800,5 Laps,9.636,4,2'08.057,155.8,,
19,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,77,3:03'03.178,6 Laps,1 Laps,58,2'07.806,156.1,,
20,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,77,3:03'10.468,6 Laps,7.290,33,2'07.878,156.0,,
21,9,GetSpeed,Anthony BARTONE,Steve JANS,Fabian SCHILLER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,77,3:03'15.311,6 Laps,4.843,33,2'07.898,156.0,,
22,96,2Seas Motorsport,Anthony MCINTOSH,Parker THOMPSON,Ben BARNICOAT,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,77,3:03'20.797,6 Laps,5.486,57,2'07.589,156.4,,
