POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:00'17.961,,,52,1'54.173,174.8,,
2,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Louis DELÉTRAZ,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:00'38.293,20.332,20.332,40,1'53.519,175.8,,
3,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:00'59.840,41.879,21.547,37,1'53.661,175.6,,
4,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:01'28.946,1'10.985,29.106,37,1'54.360,174.5,,
5,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:01'29.562,1'11.601,0.616,39,1'53.900,175.2,,
6,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:01'35.093,1'17.132,5.531,4,1'54.461,174.3,,
7,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:01'56.855,1'38.894,21.762,40,1'53.937,175.1,,
8,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,59,2:02'11.903,1'53.942,15.048,59,1'54.588,174.1,,
9,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,58,2:00'52.712,1 Laps,1 Laps,40,1'56.352,171.5,,
10,35,Ultimate,Stéphane LEMERET,Matteo QUINTARELLI,Bence VALINT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,56,2:00'56.094,3 Laps,2 Laps,4,2'03.790,161.2,,
11,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,,,Oreca 07 - Gibson,M,LMP2,,,Classified,55,1:59'13.202,4 Laps,1 Laps,4,1'53.974,175.1,,
12,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,55,2:00'14.379,4 Laps,1'01.177,40,2'04.277,160.6,,
13,15,RLR M Sport,Nick ADCOCK,Ian AGUILERA,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,55,2:00'37.804,4 Laps,23.425,5,2'06.346,157.9,,
14,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,55,2:01'06.738,4 Laps,28.934,32,2'07.010,157.1,,
15,9,GetSpeed,Anthony BARTONE,Steve JANS,Fabian SCHILLER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,55,2:01'39.346,4 Laps,32.608,33,2'07.898,156.0,,
16,81,Winward Racing,Jules GOUNON,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,55,2:01'52.561,4 Laps,13.215,37,2'07.799,156.1,,
17,26,Bretton Racing,Jens Reno MOELLER,Dan SKOCDOPOLE,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,55,2:02'04.332,4 Laps,11.771,53,2'03.860,161.1,,
18,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,55,2:02'14.818,4 Laps,10.486,4,2'08.057,155.8,,
19,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,54,2:00'21.250,5 Laps,1 Laps,3,2'08.330,155.5,,
20,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,54,2:00'21.651,5 Laps,0.401,33,2'07.878,156.0,,
21,34,Inter Europol Competition,Tim CRESWICK,Daniel ALI,Douwe DEDECKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,54,2:00'23.146,5 Laps,1.495,53,2'04.060,160.8,,
22,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,54,2:00'35.232,5 Laps,12.086,37,2'07.235,156.8,,
23,14,Climax Racing,Lu WEI,Ling KANG,Lucas AUER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,54,2:00'40.924,5 Laps,5.692,5,2'08.467,155.3,,
24,77,Optimum Motorsport,Morgan TILLBROOK,Tom IKIN,Tom GAMBLE,,McLaren 720S GT3,M,GT,,,Classified,54,2:00'45.737,5 Laps,4.813,32,2'06.925,157.2,,
25,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,54,2:01'04.230,5 Laps,18.493,53,2'03.510,161.6,,
