16,88,10,1:18.278,+2.140,+0.114,180.5,36,Richard Mille AF Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Dylan,Murry,Silver,"Cumming, GA",USA,,,,,,,Nicklas,Nielsen,Platinum,"Uldum, Denmark",DNK,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,20,1:18.450,+2.312,+0.172,180.1,49,MDK by High Class Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Scott,Huffaker,Gold,"Menlo Park, CA",USA,,,,,,,Seth,Lucas,Silver,"Powell, OH",USA,,,,,,,Dennis,Andersen,Bronze,"Vejle, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,
18,74,8,1:18.468,+2.330,+0.018,180.1,48,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Josh,Burdon,Silver,"Hobart, Australia",AUS,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,16,1:18.598,+2.460,+0.130,179.8,50,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Bijoy,Garg,Silver,"Atherton, CA",USA,,,,,,,Paul,Di Resta,Platinum,Monaco,MCO,,,,,,,Daniel,Goldburg,Bronze,"Delray Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
20,99,8,1:18.610,+2.472,+0.012,179.8,27,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Matt,Brabham,Silver,"Indianapolis, IN",USA,,,,,,,Paul-Loup,Chatin,Gold,"Chartres, France",FRA,,,,,,,PJ,Hyett,Bronze,"West Chicago, IL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
21,18,8,1:18.702,+2.564,+0.092,179.5,43,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Connor,Zilisch,Silver,"Mooresville, NC",USA,,,,,,,Ryan,Dalziel,Gold,"Glasgow, Scotland",GBR,,,,,,,Dwight,Merriman,Bronze,"Middletown, OH",USA,,,,,,,,,,,,,,,,,,,,,,,,,
22,023,5,1:23.855,+7.717,+5.153,168.5,43,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Riccardo,Agostini,Gold,"Padova, Italy",ITA,,,,,,,Charles,Scardina,Bronze,"Miami, FL",USA,,,,,,,Onofrio,Triarsi,Silver,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
23,78,10,1:23.936,+7.798,+0.081,168.4,40,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Devlin,Defrancesco,Silver,"Miami, FL",USA,,,,,,,Loris,Spinelli,Gold,"Montesilvano, Italy",ITA,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
24,9,7,1:24.030,+7.892,+0.094,168.2,48,Pfaff Motorsports,GTDPRO,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Marvin,Kirchhöfer,Platinum,"Leipzig, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,23,1:24.105,+7.967,+0.075,168.0,39,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,,,,,,,,,,,Neil,Verhagen,Gold,"Mooresville, NC",USA,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,Bryan,Sellers,Gold,"Flowery Branch, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,7,1:24.183,+8.045,+0.078,167.9,46,Af Corse,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Miguel,Molina,Platinum,"Lloret de Mar, Spain",ESP,,,,,,,Francois,Heriau,Bronze,"Rennes, France",FRA,,,,,,,Simon,Mann,Silver,"Lausanne, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,
27,120,9,1:24.298,+8.160,+0.115,167.6,18,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Jan,Heylen,Gold,"Dunedin, FL",USA,,,,,,,Elliott,Skeer,Silver,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
28,34,6,1:24.321,+8.183,+0.023,167.6,35,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Cedric,Sbirrazzuoli,Silver,Monaco,MCO,,,,,,,Albert,Costa Balboa,Platinum,"Barcelona, Spain",ESP,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,
29,86,8,1:24.333,+8.195,+0.012,167.6,48,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Brendon,Leitch,Silver,Invercargill,NZL,,,,,,,Anders,Fjordbach,Silver,"Aalborg, Denmark",DNK,,,,,,,Kerong,Li,Silver,"Xian, China",CHN,,,,,,,,,,,,,,,,,,,,,,,,,
30,027,6,1:24.353,+8.215,+0.020,167.5,37,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Mario,Farnbacher,Gold,"Ansbach, Germany",DEU,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,23,5,1:24.373,+8.235,+0.020,167.5,40,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Alex,Riberas,Gold,"Barcelona, Spain",ESP,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,64,31,1:24.525,+8.387,+0.152,167.2,41,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Mike,Rockenfeller,Platinum,"Landschlacht, Switzerland",CHE,,,,,,,Harry,Tincknell,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,57,11,1:24.575,+8.437,+0.050,167.1,47,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Indy,Dontje,Silver,"Amsterdam, Netherlands",NLD,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,
34,96,17,1:24.600,+8.462,+0.025,167.0,49,Turner Motorsport,GTD,,,BMW M4 GT3,M,,,,,,,,,,,Jake,Walker,Silver,"Phoenixville, PA",USA,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
35,47,7,1:24.629,+8.491,+0.029,167.0,46,CETILAR RACING,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Antonio,Fuoco,Platinum,Monaco,MCO,,,,,,,Giorgio,Sernagiotto,Silver,"Asolo, Italy",ITA,,,,,,,Roberto,Lacorte,Bronze,"Pisa, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
36,14,26,1:24.644,+8.506,+0.015,166.9,34,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,32,5,1:24.701,+8.563,+0.057,166.8,31,Korthoff/Preston Motorsports,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Mike,Skeen,Silver,"Charlotte, NC",USA,,,,,,,Kenton,Koch,Silver,"Charlotte, NC",USA,,,,,,,Mikael,Grenier,Gold,"Québec, QC",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
38,66,5,1:24.707,+8.569,+0.006,166.8,45,Gradient Racing,GTD,,,Acura NSX GT3,M,,,,,,,,,,,Stevan,McAleer,Gold,"Glasgow, Scotland",GBR,,,,,,,Tati,Calderon,Silver,"Bogota City, Colombia",COL,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
39,65,10,1:24.736,+8.598,+0.029,166.8,33,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Dirk,Mueller,Platinum,"Taegerwilen, Switzerland",CHE,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3,26,1:24.736,+8.598,+0.000,166.8,43,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Alexander,Sims,Platinum,"Alcester, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,77,30,1:24.756,+8.618,+0.020,166.7,45,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Michael,Christensen,Platinum,"Copenhagen, Denmark",DNK,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,55,7,1:24.777,+8.639,+0.021,166.7,46,Proton Competition,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Ben,Barker,Gold,"Cambridge, UK",GBR,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,Giammarco,Levorato,Silver,"Padua, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
43,70,5,1:24.825,+8.687,+0.048,166.6,38,Inception Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Ollie,Millroy,Silver,"Reading, United Kingdom",GBR,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
44,43,7,1:24.925,+8.787,+0.100,166.4,44,Andretti Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Scott,Hargrove,Silver,"Vancouver, BC",CAN,,,,,,,Gabby,Chaves,Gold,"Indianapolis, IN",USA,,,,,,,Jarett,Andretti,Silver,"Indianapolis, IN",USA,,,,,,,,,,,,,,,,,,,,,,,,,
45,62,6,1:24.931,+8.793,+0.006,166.4,42,Risi Competizione,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Davide,Rigon,Platinum,"Cervia, Italy",ITA,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,56,4,1:24.934,+8.796,+0.003,166.4,45,DragonSpeed,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Toni,Vilander,Platinum,"Kankaanpää, Finland",FIN,,,,,,,Rasmus,Lindh,Silver,"Gothenburg, Sweden",SWE,,,,,,,Henrik,Hedman,Bronze,fort lauderdale,SWE,,,,,,,,,,,,,,,,,,,,,,,,,
47,19,32,1:25.042,+8.904,+0.108,166.2,47,Iron Lynx,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Luca,Engstler,Gold,Kempten,DEU,,,,,,,Maximilian,Paul,Gold,Dresden,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,44,4,1:25.132,+8.994,+0.090,166.0,42,Magnus Racing,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Spencer,Pumpelly,Silver,"Atlanta, GA",USA,,,,,,,Andy,Lally,Gold,"Northport, NY",USA,,,,,,,John,Potter,Bronze,"Salt Lake City, UT",USA,,,,,,,,,,,,,,,,,,,,,,,,,
49,12,12,1:25.146,+9.008,+0.014,166.0,41,VasserSullivan,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
50,80,8,1:25.163,+9.025,+0.017,165.9,26,Lone Star Racing,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Scott,Andrews,Gold,"Torquay, Australia",Australia,,,,,,,Rui,Pinto de Andrade,Silver,"Luanda, Portugal",Angola,,,,,,,Salih,Yoluc,Silver,"London, United Kingdom",TUR,,,,,,,,,,,,,,,,,,,,,,,,,
51,13,18,1:25.229,+9.091,+0.066,165.8,30,AWA,GTD,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Lars,Kern,Silver,"Wiernsheim, Germany",DEU,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
52,4,5,1:25.250,+9.112,+0.021,165.8,42,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,45,17,1:25.388,+9.250,+0.138,165.5,48,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Graham,Doyle,Silver,"Belleair, FL",USA,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Kyle,Marcelli,Gold,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
54,90,5,1:25.422,+9.284,+0.034,165.4,42,KellyMoss with Riley,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Riley,Dickinson,Silver,"New Braunfels, TX",USA,,,,,,,Kay,van Berlo,Silver,"Veghel, Netherlands",NLD,,,,,,,Jake,Pedersen,Silver,"Orem, UT",USA,,,,,,,,,,,,,,,,,,,,,,,,,
55,83,39,1:25.835,+9.697,+0.413,164.6,48,Iron Dames,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Sarah,Bovy,Bronze,"Brussels, Belgium",BEL,,,,,,,Michelle,Gatting,Gold,"Vedbaek, Denmark",DNK,,,,,,,Rahel,Frey,Silver,"Aedermannsdorf, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,
56,75,0,,,,,2,Sun Energy 1,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Chaz,Mostert,Platinum,"Gold Coast, Australia",AUS,,,,,,,Jordan,Love,Silver,Perth Australia,AUS,,,,,,,Kenny,Habul,Bronze,"Sydney, Australia",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
