14,2,5,1:18.091,+3.499,+0.012,181.0,9,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Nico,Pino,Silver,"Santiago, Chile",CHL,,,,,,,Ben,Hanley,Gold,"Accrington, United Kingdom",GBR,,,,,,,Ben,Keating,Bronze,"Victoria, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,
15,99,8,1:18.107,+3.515,+0.016,180.9,11,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Matt,Brabham,Silver,"Indianapolis, IN",USA,,,,,,,Paul-Loup,Chatin,Gold,"Chartres, France",FRA,,,,,,,PJ,Hyett,Bronze,"West Chicago, IL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
16,22,8,1:18.180,+3.588,+0.073,180.7,11,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Bijoy,Garg,Silver,"Atherton, CA",USA,,,,,,,Paul,Di Resta,Platinum,Monaco,MCO,,,,,,,Daniel,Goldburg,Bronze,"Delray Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
17,88,10,1:18.681,+4.089,+0.501,179.6,10,Richard Mille AF Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Dylan,Murry,Silver,"Cumming, GA",USA,,,,,,,Nicklas,Nielsen,Platinum,"Uldum, Denmark",DNK,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,,,,,,,,,,,,,,,,,,,
18,74,6,1:18.976,+4.384,+0.295,178.9,6,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Josh,Burdon,Silver,"Hobart, Australia",AUS,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,
19,18,11,1:20.028,+5.436,+1.052,176.6,11,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Connor,Zilisch,Silver,"Mooresville, NC",USA,,,,,,,Ryan,Dalziel,Gold,"Glasgow, Scotland",GBR,,,,,,,Dwight,Merriman,Bronze,"Middletown, OH",USA,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,9,1:20.315,+5.723,+0.287,175.9,11,MDK by High Class Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Scott,Huffaker,Gold,"Menlo Park, CA",USA,,,,,,,Seth,Lucas,Silver,"Powell, OH",USA,,,,,,,Dennis,Andersen,Bronze,"Vejle, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,
21,8,10,1:20.596,+6.004,+0.281,175.3,11,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Michael,Dinan,Silver,"Palm Beach, FL",USA,,,,,,,Charlie,Eastwood,Gold,"Belfast, Northern Ireland",IRL,,,,,,,John,Farano,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
22,77,4,1:23.150,+8.558,+2.554,169.9,9,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Michael,Christensen,Platinum,"Copenhagen, Denmark",DNK,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4,5,1:23.209,+8.617,+0.059,169.8,9,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,64,7,1:23.245,+8.653,+0.036,169.7,9,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Mike,Rockenfeller,Platinum,"Landschlacht, Switzerland",CHE,,,,,,,Harry,Tincknell,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,5,1:23.261,+8.669,+0.016,169.7,8,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,,,,,,,,,,,Neil,Verhagen,Gold,"Mooresville, NC",USA,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,Bryan,Sellers,Gold,"Flowery Branch, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,4,1:23.298,+8.706,+0.037,169.6,9,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Alexander,Sims,Platinum,"Alcester, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,23,4,1:23.344,+8.752,+0.046,169.5,8,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Alex,Riberas,Gold,"Barcelona, Spain",ESP,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,62,5,1:23.399,+8.807,+0.055,169.4,9,Risi Competizione,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Davide,Rigon,Platinum,"Cervia, Italy",ITA,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,027,4,1:23.506,+8.914,+0.107,169.2,8,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Mario,Farnbacher,Gold,"Ansbach, Germany",DEU,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,32,4,1:23.537,+8.945,+0.031,169.2,7,Korthoff/Preston Motorsports,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Mike,Skeen,Silver,"Charlotte, NC",USA,,,,,,,Kenton,Koch,Silver,"Charlotte, NC",USA,,,,,,,Mikael,Grenier,Gold,"Québec, QC",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
31,55,4,1:23.799,+9.207,+0.262,168.6,9,Proton Competition,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Ben,Barker,Gold,"Cambridge, UK",GBR,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,Giammarco,Levorato,Silver,"Padua, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
32,75,5,1:23.856,+9.264,+0.057,168.5,8,Sun Energy 1,GTDPRO,,,Mercedes-AMG GT3,M,,,,,,,,,,,Chaz,Mostert,Platinum,"Gold Coast, Australia",AUS,,,,,,,Jordan,Love,Silver,Perth Australia,AUS,,,,,,,Kenny,Habul,Bronze,"Sydney, Australia",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
33,19,6,1:23.886,+9.294,+0.030,168.5,8,Iron Lynx,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Luca,Engstler,Gold,Kempten,DEU,,,,,,,Maximilian,Paul,Gold,Dresden,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,14,7,1:23.909,+9.317,+0.023,168.4,8,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,9,7,1:23.923,+9.331,+0.014,168.4,7,Pfaff Motorsports,GTDPRO,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Marvin,Kirchhöfer,Platinum,"Leipzig, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,12,6,1:23.939,+9.347,+0.016,168.3,9,VasserSullivan,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
37,96,5,1:23.948,+9.356,+0.009,168.3,7,Turner Motorsport,GTD,,,BMW M4 GT3,M,,,,,,,,,,,Jake,Walker,Silver,"Phoenixville, PA",USA,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
38,65,4,1:23.984,+9.392,+0.036,168.3,8,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Dirk,Mueller,Platinum,"Taegerwilen, Switzerland",CHE,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,57,4,1:24.114,+9.522,+0.130,168.0,9,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Indy,Dontje,Silver,"Amsterdam, Netherlands",NLD,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,
40,78,4,1:24.128,+9.536,+0.014,168.0,9,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Devlin,Defrancesco,Silver,"Miami, FL",USA,,,,,,,Loris,Spinelli,Gold,"Montesilvano, Italy",ITA,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
41,45,5,1:24.355,+9.763,+0.227,167.5,9,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Graham,Doyle,Silver,"Belleair, FL",USA,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Kyle,Marcelli,Gold,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
42,34,4,1:24.386,+9.794,+0.031,167.5,9,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Cedric,Sbirrazzuoli,Silver,Monaco,MCO,,,,,,,Albert,Costa Balboa,Platinum,"Barcelona, Spain",ESP,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,
43,83,7,1:24.482,+9.890,+0.096,167.3,10,Iron Dames,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Sarah,Bovy,Bronze,"Brussels, Belgium",BEL,,,,,,,Michelle,Gatting,Gold,"Vedbaek, Denmark",DNK,,,,,,,Rahel,Frey,Silver,"Aedermannsdorf, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,
44,66,5,1:24.559,+9.967,+0.077,167.1,7,Gradient Racing,GTD,,,Acura NSX GT3,M,,,,,,,,,,,Stevan,McAleer,Gold,"Glasgow, Scotland",GBR,,,,,,,Tati,Calderon,Silver,"Bogota City, Colombia",COL,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
45,90,5,1:24.595,+10.003,+0.036,167.0,9,KellyMoss with Riley,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Riley,Dickinson,Silver,"New Braunfels, TX",USA,,,,,,,Kay,van Berlo,Gold,"Veghel, Netherlands",NLD,,,,,,,Jake,Pedersen,Silver,"Orem, UT",USA,,,,,,,,,,,,,,,,,,,,,,,,,
46,86,6,1:24.660,+10.068,+0.065,166.9,7,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Brendon,Leitch,Silver,Invercargill,NZL,,,,,,,Anders,Fjordbach,Silver,"Aalborg, Denmark",DNK,,,,,,,Kerong,Li,Silver,"Xian, China",CHN,,,,,,,,,,,,,,,,,,,,,,,,,
47,023,4,1:24.702,+10.110,+0.042,166.8,8,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Riccardo,Agostini,Gold,"Padova, Italy",ITA,,,,,,,Charles,Scardina,Bronze,"Miami, FL",USA,,,,,,,Onofrio,Triarsi,Silver,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
48,21,5,1:24.788,+10.196,+0.086,166.7,8,AF Corse,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Miguel,Molina,Platinum,"Lloret de Mar, Spain",ESP,,,,,,,Francois,Heriau,Bronze,"Rennes, France",FRA,,,,,,,Simon,Mann,Silver,"Lausanne, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,
49,120,6,1:24.796,+10.204,+0.008,166.6,9,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Jan,Heylen,Gold,"Dunedin, FL",USA,,,,,,,Elliott,Skeer,Silver,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
50,70,4,1:25.154,+10.562,+0.358,165.9,7,Inception Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Ollie,Millroy,Silver,"Reading, United Kingdom",GBR,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
51,47,6,1:25.184,+10.592,+0.030,165.9,10,CETILAR RACING,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Antonio,Fuoco,Platinum,Monaco,MCO,,,,,,,Giorgio,Sernagiotto,Silver,"Asolo, Italy",ITA,,,,,,,Roberto,Lacorte,Bronze,"Pisa, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
52,44,5,1:25.337,+10.745,+0.153,165.6,8,Magnus Racing,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Spencer,Pumpelly,Silver,"Atlanta, GA",USA,,,,,,,Andy,Lally,Gold,"Northport, NY",USA,,,,,,,John,Potter,Bronze,"Salt Lake City, UT",USA,,,,,,,,,,,,,,,,,,,,,,,,,
53,43,6,1:25.427,+10.835,+0.090,165.4,8,Andretti Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Scott,Hargrove,Silver,"Vancouver, BC",CAN,,,,,,,Gabby,Chaves,Gold,"Indianapolis, IN",USA,,,,,,,Jarett,Andretti,Silver,"Indianapolis, IN",USA,,,,,,,,,,,,,,,,,,,,,,,,,
54,13,7,1:25.722,+11.130,+0.295,164.8,9,AWA,GTD,,,Corvette Z06 GT3.R,M,,,,,,,,,,,Lars,Kern,Silver,"Wiernsheim, Germany",DEU,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
55,80,0,,+1.668,+0.022,,6,Lone Star Racing,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Scott,Andrews,Gold,"Torquay, Australia",Australia,,,,,,,Rui,Pinto de Andrade,Silver,"Luanda, Portugal",Angola,,,,,,,Salih,Yoluc,Silver,"London, United Kingdom",TUR,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,0,,+0.951,+0.117,,9,DragonSpeed,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Toni,Vilander,Platinum,"Kankaanpää, Finland",FIN,,,,,,,Rasmus,Lindh,Silver,"Gothenburg, Sweden",SWE,,,,,,,Henrik,Hedman,Bronze,fort lauderdale,SWE,,,,,,,,,,,,,,,,,,,,,,,,,
