NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,2,1,2:35.353,0,B,1:06.863,0,37.262,0,51.228,0,91.0,2:35.353,11:17:35.353,1:06.863,0:37.262,0:51.228,,Renger van der Zande,0:00:31.763,GTP,,Cadillac Racing,Cadillac,GF,
01,2,2,6:03.297,0,,5:02.925,0,31.975,0,28.397,0,38.9,8:38.650,11:23:38.650,5:02.925,0:31.975,0:28.397,,Renger van der Zande,0:05:00.922,GTP,,Cadillac Racing,Cadillac,GF,
01,2,3,1:24.304,0,,28.916,0,29.700,0,25.688,0,167.6,10:02.954,11:25:02.954,0:28.916,0:29.700,0:25.688,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,4,1:19.608,0,,27.613,0,27.363,0,24.632,0,177.5,11:22.562,11:26:22.562,0:27.613,0:27.363,0:24.632,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,5,1:24.174,0,,31.503,0,27.673,0,24.998,0,167.9,12:46.736,11:27:46.736,0:31.503,0:27.673,0:24.998,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,6,1:18.618,0,,27.179,0,27.416,0,24.023,0,179.7,14:05.354,11:29:05.354,0:27.179,0:27.416,0:24.023,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,7,1:16.935,0,,26.744,0,26.493,0,23.698,0,183.7,15:22.289,11:30:22.289,0:26.744,0:26.493,0:23.698,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,8,1:16.699,0,,26.299,0,26.814,0,23.586,4,184.2,16:38.988,11:31:38.988,0:26.299,0:26.814,0:23.586,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,9,1:16.177,2,,26.265,1,26.156,1,23.756,0,185.5,17:55.165,11:32:55.165,0:26.265,0:26.156,0:23.756,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,10,1:40.631,0,B,26.516,0,27.167,0,46.948,0,140.4,19:35.796,11:34:35.796,0:26.516,0:27.167,0:46.948,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,11,8:30.624,0,,7:33.413,0,31.793,0,25.418,0,27.7,28:06.420,11:43:06.420,7:33.413,0:31.793,0:25.418,,Renger van der Zande,0:07:34.914,GTP,,Cadillac Racing,Cadillac,GF,
01,2,12,1:19.809,0,,26.902,0,27.362,0,25.545,0,177.1,29:26.229,11:44:26.229,0:26.902,0:27.362,0:25.545,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,13,1:18.355,0,,26.937,0,26.671,0,24.747,0,180.3,30:44.584,11:45:44.584,0:26.937,0:26.671,0:24.747,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,14,1:17.398,0,,26.452,0,26.754,0,24.192,0,182.6,32:01.982,11:47:01.982,0:26.452,0:26.754,0:24.192,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,15,1:18.211,0,,26.625,0,26.994,0,24.592,0,180.7,33:20.193,11:48:20.193,0:26.625,0:26.994,0:24.592,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,16,1:44.325,0,B,29.128,0,26.584,0,48.613,0,135.4,35:04.518,11:50:04.518,0:29.128,0:26.584,0:48.613,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,RF,
01,2,17,4:41.616,0,,3:42.655,0,31.531,0,27.430,0,50.2,39:46.134,11:54:46.134,3:42.655,0:31.531,0:27.430,,Renger van der Zande,0:03:45.736,GTP,,Cadillac Racing,Cadillac,GF,
01,2,18,1:17.109,0,,26.703,0,26.427,0,23.979,0,183.3,41:03.243,11:56:03.243,0:26.703,0:26.427,0:23.979,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,19,1:17.461,0,,26.891,0,26.634,0,23.936,0,182.4,42:20.704,11:57:20.704,0:26.891,0:26.634,0:23.936,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,20,1:18.701,0,,28.288,0,26.227,0,24.186,0,179.5,43:39.405,11:58:39.405,0:28.288,0:26.227,0:24.186,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,21,1:18.748,0,,26.769,0,27.971,0,24.008,0,179.4,44:58.153,11:59:58.153,0:26.769,0:27.971,0:24.008,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,22,1:17.997,0,,26.672,0,26.285,0,25.040,0,181.2,46:16.150,12:01:16.150,0:26.672,0:26.285,0:25.040,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,23,1:17.519,0,,26.901,0,26.609,0,24.009,0,182.3,47:33.669,12:02:33.669,0:26.901,0:26.609,0:24.009,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
