NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
04,2,1,2:14.245,0,,1:16.593,0,31.378,0,26.274,0,105.3,2:14.245,15:27:14.245,1:16.593,0:31.378,0:26.274,210.3,Alexander Quinn,0:00:47.489,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,2,1:20.749,0,,28.600,0,27.329,0,24.820,0,175.0,3:34.994,15:28:34.994,0:28.600,0:27.329,0:24.820,254.2,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,3,1:18.148,0,,26.857,0,26.733,0,24.558,0,180.8,4:53.142,15:29:53.142,0:26.857,0:26.733,0:24.558,260.7,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,4,1:17.972,0,,26.455,0,26.735,0,24.782,0,181.2,6:11.114,15:31:11.114,0:26.455,0:26.735,0:24.782,261.3,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,5,1:17.168,0,,26.548,0,26.322,0,24.298,0,183.1,7:28.282,15:32:28.282,0:26.548,0:26.322,0:24.298,261.3,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,6,1:17.302,0,,26.472,0,26.370,0,24.460,0,182.8,8:45.584,15:33:45.584,0:26.472,0:26.370,0:24.460,263.9,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,7,1:17.986,0,,27.221,0,26.291,0,24.474,0,181.2,10:03.570,15:35:03.570,0:27.221,0:26.291,0:24.474,262.8,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,8,1:19.436,0,,26.694,0,28.094,0,24.648,0,177.9,11:23.006,15:36:23.006,0:26.694,0:28.094,0:24.648,262.8,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,9,14:44.153,0,B,27.113,0,26.606,0,13:50.434,0,16.0,26:07.159,15:51:07.159,0:27.113,0:26.606,13:50.434,263.9,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,10,1:38.689,0,,47.416,0,26.882,0,24.391,0,143.2,27:45.848,15:52:45.848,0:47.416,0:26.882,0:24.391,255.7,Alexander Quinn,0:13:57.204,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,11,1:18.204,0,,26.478,0,26.517,0,25.209,0,180.7,29:04.052,15:54:04.052,0:26.478,0:26.517,0:25.209,262.3,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,12,1:18.324,0,,26.853,0,26.516,0,24.955,0,180.4,30:22.376,15:55:22.376,0:26.853,0:26.516,0:24.955,261.8,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,2,13,1:46.227,0,B,26.408,0,32.853,0,46.966,0,133.0,32:08.603,15:57:08.603,0:26.408,0:32.853,0:46.966,156.0,Alexander Quinn,,LMP2,,Crowdstrike Racing by APR,Gibson,RF,
