TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1789931546,9/20/2026 7:12:26 PM,92.66,112.82,52,29.09305452,4.9,133,-999,ºF,ºF,inHg,MPH,
1789931666,9/20/2026 7:14:26 PM,92.12,112.64,53,29.09305452,0.9,81,-999,ºF,ºF,inHg,MPH,
1789931726,9/20/2026 7:15:26 PM,92.3,112.64,53,29.09305452,1.9,135,-999,ºF,ºF,inHg,MPH,
1789931846,9/20/2026 7:17:26 PM,92.66,112.64,52,29.09305452,1.9,142,-999,ºF,ºF,inHg,MPH,
1789931906,9/20/2026 7:18:26 PM,92.84,112.64,52,29.09305452,4.9,81,-999,ºF,ºF,inHg,MPH,
1789931966,9/20/2026 7:19:26 PM,93.02,112.64,51,29.09305452,0.9,108,-999,ºF,ºF,inHg,MPH,
1789932026,9/20/2026 7:20:26 PM,93.2,111.92,52,29.09305452,3.9,98,-999,ºF,ºF,inHg,MPH,
1789932146,9/20/2026 7:22:26 PM,93.02,111.56,51,29.09010151,3.9,85,-999,ºF,ºF,inHg,MPH,
1789932206,9/20/2026 7:23:26 PM,92.84,111.2,51,29.09305452,4.9,82,-999,ºF,ºF,inHg,MPH,
1789932326,9/20/2026 7:25:26 PM,92.48,111.2,52,29.09010151,2.9,139,-999,ºF,ºF,inHg,MPH,
1789932446,9/20/2026 7:27:26 PM,92.12,111.2,52,29.09010151,2.9,126,-999,ºF,ºF,inHg,MPH,
1789932506,9/20/2026 7:28:26 PM,92.12,110.84,52,29.09010151,3.9,126,-999,ºF,ºF,inHg,MPH,
1789932566,9/20/2026 7:29:26 PM,92.3,110.66,53,29.09305452,3.9,132,-999,ºF,ºF,inHg,MPH,
1789932626,9/20/2026 7:30:26 PM,92.3,110.48,52,29.09305452,0.9,149,-999,ºF,ºF,inHg,MPH,
1789932746,9/20/2026 7:32:26 PM,92.12,109.94,52,29.09305452,1.9,184,-999,ºF,ºF,inHg,MPH,
1789932866,9/20/2026 7:34:26 PM,92.3,109.58,52,29.09305452,1.9,113,-999,ºF,ºF,inHg,MPH,
1789932926,9/20/2026 7:35:26 PM,92.12,109.4,52,29.09305452,0.9,166,-999,ºF,ºF,inHg,MPH,
1789932986,9/20/2026 7:36:26 PM,92.12,109.04,53,29.09305452,2.9,202,-999,ºF,ºF,inHg,MPH,
1789933046,9/20/2026 7:37:26 PM,92.12,108.86,53,29.09305452,0.9,205,-999,ºF,ºF,inHg,MPH,
1789933106,9/20/2026 7:38:26 PM,92.48,108.86,53,29.09305452,0,215,-999,ºF,ºF,inHg,MPH,
1789933226,9/20/2026 7:40:26 PM,91.94,108.68,53,29.09305452,0,119,-999,ºF,ºF,inHg,MPH,
1789933286,9/20/2026 7:41:26 PM,92.12,108.5,53,29.09305452,0,158,-999,ºF,ºF,inHg,MPH,
1789933406,9/20/2026 7:43:26 PM,92.48,108.5,53,29.09305452,4.9,207,-999,ºF,ºF,inHg,MPH,
1789933466,9/20/2026 7:44:26 PM,92.66,108.5,53,29.09010151,1.9,213,-999,ºF,ºF,inHg,MPH,
1789933526,9/20/2026 7:45:26 PM,92.84,108.32,52,29.09010151,4.9,216,-999,ºF,ºF,inHg,MPH,
1789933646,9/20/2026 7:47:26 PM,92.84,108.14,52,29.09010151,0,228,-999,ºF,ºF,inHg,MPH,
1789933706,9/20/2026 7:48:26 PM,92.84,107.96,52,29.09010151,4.9,198,-999,ºF,ºF,inHg,MPH,
1789933826,9/20/2026 7:50:26 PM,92.66,107.78,52,29.09305452,1.9,223,-999,ºF,ºF,inHg,MPH,
1789933946,9/20/2026 7:52:26 PM,92.48,107.6,52,29.09305452,1.9,194,-999,ºF,ºF,inHg,MPH,
1789934006,9/20/2026 7:53:26 PM,92.12,107.6,52,29.09010151,1.9,194,-999,ºF,ºF,inHg,MPH,
1789934126,9/20/2026 7:55:26 PM,91.94,107.24,53,29.09305452,0.9,279,-999,ºF,ºF,inHg,MPH,
1789934246,9/20/2026 7:57:26 PM,91.76,106.88,53,29.09305452,0.9,209,-999,ºF,ºF,inHg,MPH,
1789934366,9/20/2026 7:59:26 PM,91.58,106.7,53,29.09305452,0,243,-999,ºF,ºF,inHg,MPH,
1789934426,9/20/2026 8:00:26 PM,91.58,106.52,53,29.09010151,4.9,200,-999,ºF,ºF,inHg,MPH,
1789934546,9/20/2026 8:02:26 PM,91.76,106.34,53,29.09010151,4.9,217,-999,ºF,ºF,inHg,MPH,
1789934666,9/20/2026 8:04:26 PM,91.76,106.16,53,29.09010151,3.9,212,-999,ºF,ºF,inHg,MPH,
1789934726,9/20/2026 8:05:26 PM,91.58,106.16,53,29.09010151,1.9,211,-999,ºF,ºF,inHg,MPH,
1789934786,9/20/2026 8:06:26 PM,91.4,105.98,53,29.09010151,4.9,222,-999,ºF,ºF,inHg,MPH,
1789934906,9/20/2026 8:08:26 PM,91.4,105.8,53,29.09010151,1.9,209,-999,ºF,ºF,inHg,MPH,
1789934966,9/20/2026 8:09:26 PM,91.4,105.8,53,29.09010151,4.9,209,-999,ºF,ºF,inHg,MPH,
1789935086,9/20/2026 8:11:26 PM,91.22,105.62,53,29.09010151,3.9,212,-999,ºF,ºF,inHg,MPH,
1789935146,9/20/2026 8:12:26 PM,91.22,105.62,53,29.09010151,4.9,192,-999,ºF,ºF,inHg,MPH,
1789935266,9/20/2026 8:14:26 PM,91.22,105.26,53,29.09010151,1.9,200,-999,ºF,ºF,inHg,MPH,
1789935386,9/20/2026 8:16:26 PM,91.04,105.08,53,29.0871485,1.9,216,-999,ºF,ºF,inHg,MPH,
1789935506,9/20/2026 8:18:26 PM,91.4,105.08,53,29.09010151,0.9,194,-999,ºF,ºF,inHg,MPH,
1789935626,9/20/2026 8:20:26 PM,91.22,105.26,53,29.0871485,0,99,-999,ºF,ºF,inHg,MPH,
1789935746,9/20/2026 8:22:26 PM,91.04,105.44,54,29.0871485,0,51,-999,ºF,ºF,inHg,MPH,
1789935866,9/20/2026 8:24:26 PM,90.86,105.62,55,29.09010151,6.9,17,-999,ºF,ºF,inHg,MPH,
1789935926,9/20/2026 8:25:26 PM,90.5,105.62,55,29.09305452,4.9,330,-999,ºF,ºF,inHg,MPH,
1789936046,9/20/2026 8:27:26 PM,89.96,105.62,56,29.09010151,1.9,262,-999,ºF,ºF,inHg,MPH,
