NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,52:29.191,0,,51:06.660,0,52.620,0,29.911,0,6.5,52:29.191,16:17:29.191,51:06.660,0:52.620,0:29.911,,Renger van der Zande,0:50:46.344,DPi,,Cadillac Racing,Cadillac,GF,
01,1,2,1:39.564,0,,25.002,0,46.074,0,28.488,0,207.2,54:08.755,16:19:08.755,0:25.002,0:46.074,0:28.488,,Renger van der Zande,,DPi,,Cadillac Racing,Cadillac,GF,
01,1,3,1:38.593,2,,23.979,0,46.144,0,28.470,0,209.2,55:47.348,16:20:47.348,0:23.979,0:46.144,0:28.470,,Renger van der Zande,,DPi,,Cadillac Racing,Cadillac,GF,
01,1,4,1:34.125,0,,22.587,0,43.965,3,27.573,2,219.1,57:21.473,16:22:21.473,0:22.587,0:43.965,0:27.573,,Renger van der Zande,,DPi,,Cadillac Racing,Cadillac,GF,
01,1,5,1:35.580,0,,22.501,0,45.282,0,27.797,0,215.8,58:57.053,16:23:57.053,0:22.501,0:45.282,0:27.797,,Renger van der Zande,,DPi,,Cadillac Racing,Cadillac,GF,
02,2,1,52:28.928,0,,51:04.703,0,53.599,0,30.626,0,6.5,52:28.928,16:17:28.928,51:04.703,0:53.599,0:30.626,,Alex Lynn,0:50:44.286,DPi,,Cadillac Racing,Cadillac,GF,
02,2,2,1:39.671,0,,24.944,0,45.689,0,29.038,0,206.9,54:08.599,16:19:08.599,0:24.944,0:45.689,0:29.038,,Alex Lynn,,DPi,,Cadillac Racing,Cadillac,GF,
02,2,3,1:36.882,0,,23.342,0,45.480,0,28.060,0,212.9,55:45.481,16:20:45.481,0:23.342,0:45.480,0:28.060,,Alex Lynn,,DPi,,Cadillac Racing,Cadillac,GF,
02,2,4,1:34.259,2,,22.476,2,44.165,2,27.618,2,218.8,57:19.740,16:22:19.740,0:22.476,0:44.165,0:27.618,,Alex Lynn,,DPi,,Cadillac Racing,Cadillac,GF,
02,2,5,1:38.937,0,,23.582,0,46.594,0,28.761,0,208.5,58:58.677,16:23:58.677,0:23.582,0:46.594,0:28.761,,Alex Lynn,,DPi,,Cadillac Racing,Cadillac,GF,
02,2,6,1:36.066,0,,22.675,0,45.333,0,28.058,0,214.7,1:00:34.743,16:25:34.743,0:22.675,0:45.333,0:28.058,,Alex Lynn,,DPi,,Cadillac Racing,Cadillac,GF,
10,2,1,53:47.025,0,,52:23.640,0,53.125,0,30.260,0,6.4,53:47.025,16:18:47.025,52:23.640,0:53.125,0:30.260,,Filipe Albuquerque,0:52:03.385,DPi,,Konica Minolta Acura ARX-05,Acura,GF,
10,2,2,1:43.118,0,,24.850,0,49.349,0,28.919,0,200.0,55:30.143,16:20:30.143,0:24.850,0:49.349,0:28.919,,Filipe Albuquerque,,DPi,,Konica Minolta Acura ARX-05,Acura,GF,
10,2,3,1:41.218,0,,23.246,0,48.823,0,29.149,0,203.8,57:11.361,16:22:11.361,0:23.246,0:48.823,0:29.149,,Filipe Albuquerque,,DPi,,Konica Minolta Acura ARX-05,Acura,GF,
10,2,4,1:34.156,2,,22.823,0,44.020,2,27.313,3,219.1,58:45.517,16:23:45.517,0:22.823,0:44.020,0:27.313,,Filipe Albuquerque,,DPi,,Konica Minolta Acura ARX-05,Acura,GF,
10,2,5,1:36.886,0,,24.213,0,44.711,0,27.962,0,212.9,1:00:22.403,16:25:22.403,0:24.213,0:44.711,0:27.962,,Filipe Albuquerque,,DPi,,Konica Minolta Acura ARX-05,Acura,GF,
11,3,1,52:35.615,0,,51:04.052,0,59.095,0,32.468,0,6.5,52:35.615,16:17:35.615,51:04.052,0:59.095,0:32.468,,Steven Thomas,0:50:42.681,LMP2,,PR1 Mathiasen Motorsports,ORECA,GF,
11,3,2,1:45.278,0,,26.181,0,48.665,0,30.432,0,195.9,54:20.893,16:19:20.893,0:26.181,0:48.665,0:30.432,,Steven Thomas,,LMP2,,PR1 Mathiasen Motorsports,ORECA,GF,
11,3,3,1:39.463,0,,23.955,0,46.462,0,29.046,0,207.4,56:00.356,16:21:00.356,0:23.955,0:46.462,0:29.046,,Steven Thomas,,LMP2,,PR1 Mathiasen Motorsports,ORECA,GF,
