NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
18,1,1,2:05.844,0,,45.559,0,40.894,0,39.391,0,156.9,2:05.844,13:42:05.844,0:45.559,0:40.894,0:39.391,203.8,Andrew HARYANTO,0:00:09.008,LMGTE,,Absolute Racing,Porsche,GF,45.559,40.894,39.391,
18,1,2,1:49.761,0,,35.054,0,37.226,0,37.481,0,190.0,3:55.605,13:43:55.605,0:35.054,0:37.226,0:37.481,270.7,Andrew HARYANTO,,LMGTE,,Absolute Racing,Porsche,GF,35.054,37.226,37.481,
18,1,3,1:51.210,0,,34.945,2,37.164,0,39.101,0,187.5,5:46.815,13:45:46.815,0:34.945,0:37.164,0:39.101,271.4,Andrew HARYANTO,,LMGTE,,Absolute Racing,Porsche,GF,34.945,37.164,39.101,
18,1,4,1:49.521,2,,35.015,0,37.151,2,37.355,2,190.4,7:36.336,13:47:36.336,0:35.015,0:37.151,0:37.355,270.0,Andrew HARYANTO,,LMGTE,,Absolute Racing,Porsche,GF,35.015,37.151,37.355,
18,1,5,1:50.804,0,,35.003,0,37.873,0,37.928,0,188.2,9:27.140,13:49:27.140,0:35.003,0:37.873,0:37.928,270.0,Andrew HARYANTO,,LMGTE,,Absolute Racing,Porsche,GF,35.003,37.873,37.928,
18,1,6,1:49.828,0,,35.173,0,37.193,0,37.462,0,189.9,11:16.968,13:51:16.968,0:35.173,0:37.193,0:37.462,270.0,Andrew HARYANTO,,LMGTE,,Absolute Racing,Porsche,FF,35.173,37.193,37.462,
32,3,1,4:16.360,0,,2:56.527,0,40.502,0,39.331,0,77.0,4:16.360,13:44:16.360,2:56.527,0:40.502,0:39.331,189.8,Gabriele LANCIERI,0:02:19.373,LMGTE,,Rinaldi Racing,Ferrari,GF,176.527,40.502,39.331,
32,3,2,1:50.639,0,,35.401,0,37.382,0,37.856,0,188.5,6:06.999,13:46:06.999,0:35.401,0:37.382,0:37.856,264.7,Gabriele LANCIERI,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.401,37.382,37.856,
32,3,3,1:50.105,0,,35.317,0,37.471,0,37.317,2,189.4,7:57.104,13:47:57.104,0:35.317,0:37.471,0:37.317,266.7,Gabriele LANCIERI,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.317,37.471,37.317,
32,3,4,1:49.958,0,,35.164,0,37.291,0,37.503,0,189.7,9:47.062,13:49:47.062,0:35.164,0:37.291,0:37.503,268.7,Gabriele LANCIERI,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.164,37.291,37.503,
32,3,5,1:49.888,2,,35.144,2,37.204,2,37.540,0,189.8,11:36.950,13:51:36.950,0:35.144,0:37.204,0:37.540,268.7,Gabriele LANCIERI,,LMGTE,,Rinaldi Racing,Ferrari,FF,35.144,37.204,37.540,
33,1,1,3:38.716,0,,2:21.714,0,38.435,0,38.567,0,90.3,3:38.716,13:43:38.716,2:21.714,0:38.435,0:38.567,159.8,Christian HOOK,0:01:43.064,LMGTE,,Rinaldi Racing,Ferrari,GF,141.714,38.435,38.567,
33,1,2,1:51.004,0,,35.686,0,37.472,2,37.846,0,187.9,5:29.720,13:45:29.720,0:35.686,0:37.472,0:37.846,257.1,Christian HOOK,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.686,37.472,37.846,
33,1,3,1:51.224,0,,35.695,0,37.464,0,38.065,0,187.5,7:20.944,13:47:20.944,0:35.695,0:37.464,0:38.065,258.4,Christian HOOK,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.695,37.464,38.065,
33,1,4,1:50.930,0,,35.462,0,37.640,0,37.828,2,188.0,9:11.874,13:49:11.874,0:35.462,0:37.640,0:37.828,260.9,Christian HOOK,,LMGTE,,Rinaldi Racing,Ferrari,GF,35.462,37.640,37.828,
33,1,5,1:50.707,2,,35.253,2,37.553,0,37.901,0,188.4,11:02.581,13:51:02.581,0:35.253,0:37.553,0:37.901,261.5,Christian HOOK,,LMGTE,,Rinaldi Racing,Ferrari,FF,35.253,37.553,37.901,
55,1,1,2:03.840,0,,42.390,0,40.419,0,41.031,0,159.4,2:03.840,13:42:03.840,0:42.390,0:40.419,0:41.031,203.4,Duncan CAMERON,0:00:05.752,LMGTE,,Spirit of Race,Ferrari,GF,42.390,40.419,41.031,
55,1,2,1:50.772,0,,35.452,0,37.450,0,37.870,2,188.3,3:54.612,13:43:54.612,0:35.452,0:37.450,0:37.870,266.7,Duncan CAMERON,,LMGTE,,Spirit of Race,Ferrari,GF,35.452,37.450,37.870,
55,1,3,1:56.645,0,B,35.354,0,37.261,2,44.030,0,178.8,5:51.257,13:45:51.257,0:35.354,0:37.261,0:44.030,266.0,Duncan CAMERON,,LMGTE,,Spirit of Race,Ferrari,GF,35.354,37.261,44.030,
