POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
23,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,29,1:04'16.782,32.814,2.795,8,1'43.091,202.3,,
24,40,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,29,1:04'22.070,38.102,5.288,23,1'42.798,202.9,,
25,51,Team Virage,Rob HODES,Gabriel AUBRY,Jazeman JAAFAR,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,29,1:04'22.975,39.007,0.905,8,1'44.052,200.4,,
26,31,TDS Racing x Vaillante,Philippe CIMADOMO,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,29,1:04'32.410,48.442,9.435,8,1'44.370,199.8,,
27,83,Iron Lynx,Rahel FREY,Michelle GATTING,Sarah BOVY,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'02.810,1 Laps,1 Laps,7,1'50.603,188.6,,
28,77,Proton Competition,Christian RIED,Lorenzo FERRARI,Gianmaria BRUNI,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,28,1:04'08.148,1 Laps,5.338,6,1'50.278,189.1,,
29,18,Absolute Racing,Andrew HARYANTO,Martin RUMP,Alessio PICARIELLO,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,28,1:04'14.302,1 Laps,6.154,9,1'51.033,187.8,,
30,66,JMW Motorsport,Giacomo PETROBELLI,Sean HUDSPETH,Matthew PAYNE,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'15.800,1 Laps,1.498,7,1'51.094,187.7,,
31,57,Kessel Racing,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'18.909,1 Laps,3.109,8,1'51.971,186.3,,
32,69,Oman Racing with TF Sport,Ahmad AL HARTHY,Marco SORENSEN,Samuel DE HAAN,,Aston Martin Vantage AMR,G,LMGTE,,,Classified,28,1:04'20.170,1 Laps,1.261,22,1'52.055,186.1,,
33,33,Rinaldi Racing,Christian HOOK,Fabrizio CRESTANI,Jeroen BLEEKEMOLEN,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'24.545,1 Laps,4.375,4,1'52.358,185.6,,
34,95,Oman Racing with TF Sport,John HARTSHORNE,Henrique CHAVES,Jonathan ADAM,,Aston Martin Vantage AMR,G,LMGTE,,,Classified,28,1:04'27.291,1 Laps,2.746,7,1'52.904,184.7,,
35,55,Spirit of Race,Duncan CAMERON,Matthew GRIFFIN,David PEREL,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'28.194,1 Laps,0.903,4,1'52.450,185.5,,
36,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Davide RIGON,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:04'30.189,1 Laps,1.995,25,1'52.634,185.2,,
37,32,Rinaldi Racing,Pierre EHRET,Nicolas VARRONE,Gabriele LANCIERI,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,28,1:06'38.440,1 Laps,2'08.251,23,1'51.597,186.9,,
38,3,United Autosports,James MCGUIRE,Kay VAN BERLO,Andrew BENTLEY,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,26,56'55.152,3 Laps,2 Laps,25,1'52.542,185.3,,
39,14,Inter Europol Competition,James DAYSON,Mateusz KAPRZYK,Noam ABRAMCZYK,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,15,31'34.595,14 Laps,11 Laps,9,1'48.287,192.6,,
40,30,Duqueine Team,Memo ROJAS,Reshad DE GERUS,Richard BRADLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,10,17'37.189,19 Laps,5 Laps,6,1'41.484,205.5,,
41,93,Proton Competition,Michael FASSBENDER,Zacharie ROBICHON,Richard LIETZ,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,8,15'19.954,21 Laps,2 Laps,3,1'52.622,185.2,,
42,15,RLR MSport,Horst FELBERMAYR JR,Valentino CATALANO,Austin MCCUSKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,2,4'06.883,27 Laps,6 Laps,,,,,
