POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,77,5,1:48.859,-,-,191.6,5,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,64264,45,10,5965,4368,5,,,,,Christian,RIED,B,,DEU,,90,5,,,Min 01:30:00,Lorenzo,FERRARI,S,,ITA,,10654,119,,,Min 00:45:00,Gianmaria,BRUNI,P,,ITA,,59,119,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
2,83,5,1:49.105,+0.246,+0.246,191.1,6,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,64265,5979,10,5910,3,119,,,,,Rahel,FREY,G,,CHE,,1143,219,,,Max 01:15:00,Michelle,GATTING,S,,DNK,,9343,57,,,Min 00:45:00,Sarah,BOVY,B,,BEL,,1191,23,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
3,18,4,1:49.521,+0.662,+0.416,190.4,6,Absolute Racing,LMGTE,,,Porsche 911 RSR - 19,G,64236,6082,10,5965,4368,92,,,,,Andrew,HARYANTO,B,,IDN,,10069,113,,,Min 01:30:00,Martin,RUMP,S,,EST,,10348,65,,,Min 00:45:00,Alessio,PICARIELLO,G,,BEL,,9740,23,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
4,66,6,1:49.735,+0.876,+0.214,190.0,6,JMW Motorsport,LMGTE,,,Ferrari 488 GTE Evo,G,64261,35,10,5910,3,188,,,,,Giacomo,PETROBELLI,B,,ITA,,805,119,,,Min 01:30:00,Sean,HUDSPETH,S,,SGP,,10647,212,,,Min 00:45:00,Matthew,PAYNE,S,,NZL,,10648,168,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
5,32,5,1:49.888,+1.029,+0.153,189.8,5,Rinaldi Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64246,6020,10,5910,3,5,,,,,Pierre,EHRET,B,,DEU,,81,5,,,Min 00:45:00,Nicolas,VARRONE,S,,ARG,,9853,13,,,Min 00:45:00,Gabriele,LANCIERI,B,,ITA,,9575,119,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
6,69,3,1:50.118,+1.259,+0.230,189.4,5,Oman Racing with TF Sport,LMGTE,,,Aston Martin Vantage AMR,G,64262,6148,10,5896,260,170,,,,,Ahmad,AL HARTHY,B,,OMN,,8810,170,,,Min 01:30:00,Marco,SORENSEN,P,,DNK,,10509,57,,,Max 01:15:00,Samuel,DE HAAN,S,,GBR,,10441,188,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
7,93,3,1:50.272,+1.413,+0.154,189.1,6,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,64267,45,10,5965,4368,5,,,,,Michael,FASSBENDER,B,,IRL,,9752,116,,,Min 01:30:00,Zacharie,ROBICHON,S,,CAN,,10636,40,,,Min 00:45:00,Richard,LIETZ,P,,AUT,,66,17,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
8,57,4,1:50.353,+1.494,+0.081,189.0,5,Kessel Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64258,120,10,5910,3,219,,,,,Takeshi,KIMURA,B,,JPN,,9416,121,,,Min 01:30:00,Frederik,SCHANDORFF,S,,DNK,,10641,57,,,Min 00:45:00,Mikkel,JENSEN,G,,DNK,,8276,57,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
9,55,5,1:50.704,+1.845,+0.351,188.4,5,Spirit of Race,LMGTE,,,Ferrari 488 GTE Evo,G,64257,5546,10,5910,3,219,,,,,Duncan,CAMERON,B,,GBR,,327,188,,,Min 01:30:00,Matthew,GRIFFIN,G,,IRL,,7395,116,,,Max 01:15:00,David,PEREL,S,,ZAF,,9590,2,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
10,33,5,1:50.707,+1.848,+0.003,188.4,5,Rinaldi Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64247,6020,10,5910,3,5,,,,,Christian,HOOK,B,,DEU,,10014,5,,,Min 01:30:00,Fabrizio,CRESTANI,S,,ITA,,10323,119,,,Min 00:45:00,Jeroen,BLEEKEMOLEN,G,,NLD,,20,178,,,,,,,,,,,,,,,,,,,,,,
