POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,27,6,1:46.908,+5.505,+0.534,195.1,16,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,64242,5790,6,5981,258,219,,,,,Nicolas,MAULINI,S,,CHE,,9120,219,,,None,Jean-Ludovic,FOUBERT,B,,FRA,,9122,70,,,Min 01:45:00,Antoine,DOQUIN,S,,FRA,,9884,70,,,None,,,,,,,,,,,,,,,,,,,
12,3,15,1:46.945,+5.542,+0.037,195.0,15,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,64224,532,6,6102,,188,,,,,James,McGUIRE,B,,USA,,8464,66,,,,Kay,VAN BERLO,S,,NLD,,9154,178,,,None,Andrew,BENTLEY,B,,GBR,,8860,188,,,Min 01:45:00,,,,,,,,,,,,,,,,,,,
13,10,11,1:46.958,+5.555,+0.013,195.0,16,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,64230,512,6,5981,258,119,,,,,Glenn,VAN BERLO,S,,NLD,,10421,178,,,None,Xavier,LLOVERAS,S,,ESP,,10438,64,,,None,Adrien,CHILA,B,,FRA,,8454,70,,,Min 01:45:00,,,,,,,,,,,,,,,,,,,
14,6,5,1:47.037,+5.634,+0.079,194.8,16,360 Racing,LMP3,,,Ligier JS P320 - Nissan,M,64227,514,6,5981,258,188,,,,,Terrence,WOODWARD,B,,GBR,,1764,188,,,Min 00:50:00,Ross,KAISER,S,,GBR,,1766,188,,,None,Mark,RICHARDS,B,,GBR,,10651,188,,,Min 00:50:00,,,,,,,,,,,,,,,,,,,
15,15,12,1:47.253,+5.850,+0.216,194.4,16,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,64234,530,6,5981,258,188,,,,,Horst,FELBERMAYR JR,B,,AUT,,705,17,,,Min 01:45:00,Valentino,CATALANO,S,,DEU,,10314,5,,,None,Austin,MCCUSKER,S,,USA,,9600,66,,,None,,,,,,,,,,,,,,,,,,,
16,2,8,1:47.471,+6.068,+0.218,194.1,15,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,64223,532,6,6102,,188,,,,,Bailey,VOISIN,S,,GBR,,10510,188,,,None,Joshua,CAYGILL,B,,GBR,,10424,188,,,Min 01:45:00,Finn,GEHRSITZ,S,,DEU,,10113,5,,,None,,,,,,,,,,,,,,,,,,,
17,5,6,1:47.512,+6.109,+0.041,194.0,16,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,64226,530,6,6102,,188,,,,,Michael,JENSEN,B,,DNK,,9543,57,,,Min 00:50:00,Nick,ADCOCK,B,,ZAF,,9627,2,,,Min 00:50:00,Alex,KAPADIA,S,,GBR,,584,188,,,None,,,,,,,,,,,,,,,,,,,
18,14,12,1:47.919,+6.516,+0.407,193.2,16,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,64233,402,6,5981,258,181,,,,,James,DAYSON,B,,CAN,,8852,40,,,Min 01:45:00,Mateusz,KAPRZYK,S,,POL,,10102,181,,,None,Noam,ABRAMCZYK,S,,FRA,,10507,70,,,None,,,,,,,,,,,,,,,,,,,
19,17,8,1:48.001,+6.598,+0.082,193.1,15,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,64235,5790,6,6102,,219,,,,,Maurice,SMITH,B,,USA,,9399,66,,,Min 00:50:00,Michael,BENHAM,B,,GBR,,8796,188,,,Min 00:50:00,Malthe,JAKOBSEN,S,,DNK,,9611,57,,,None,,,,,,,,,,,,,,,,,,,
20,66,10,1:49.833,+8.430,+1.832,189.9,15,JMW Motorsport,LMGTE,,,Ferrari 488 GTE Evo,G,64261,35,10,5910,3,188,,,,,Giacomo,PETROBELLI,B,,ITA,,805,188,,,Min 01:30:00,Sean,HUDSPETH,S,,SGP,,10647,212,,,Min 00:45:00,Matthew,PAYNE,S,,NZL,,10648,168,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
21,18,7,1:50.026,+8.623,+0.193,189.5,15,Absolute Racing,LMGTE,,,Porsche 911 RSR - 19,G,64236,6082,10,5965,4368,92,,,,,Andrew,HARYANTO,B,,IDN,,10069,113,,,Min 01:30:00,Martin,RUMP,S,,EST,,10348,65,,,Min 00:45:00,Alessio,PICARIELLO,G,,BEL,,9740,23,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
22,57,6,1:50.146,+8.743,+0.120,189.3,15,Kessel Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64258,120,10,5910,3,219,,,,,Takeshi,KIMURA,B,,JPN,,9416,121,,,Min 01:30:00,Frederik,SCHANDORFF,S,,DNK,,10641,57,,,Min 00:45:00,Mikkel,JENSEN,G,,DNK,,8276,57,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
23,77,11,1:50.305,+8.902,+0.159,189.1,15,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,64264,45,10,5965,4368,5,,,,,Christian,RIED,B,,DEU,,90,5,,,Min 01:30:00,Lorenzo,FERRARI,S,,ITA,,10654,119,,,Min 00:45:00,Gianmaria,BRUNI,P,,ITA,,59,119,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
24,83,7,1:50.563,+9.160,+0.258,188.6,16,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,64265,5979,10,5910,3,119,,,,,Rahel,FREY,G,,CHE,,1143,219,,,Max 01:15:00,Michelle,GATTING,S,,DNK,,9343,57,,,Min 00:45:00,Sarah,BOVY,B,,BEL,,1191,23,,,Min 01:30:00,,,,,,,,,,,,,,,,,,,
25,55,13,1:50.630,+9.227,+0.067,188.5,16,Spirit of Race,LMGTE,,,Ferrari 488 GTE Evo,G,64257,5546,10,5910,3,219,,,,,Duncan,CAMERON,B,,GBR,,327,188,,,Min 01:30:00,Matthew,GRIFFIN,G,,IRL,,7395,116,,,Max 01:15:00,David,PEREL,S,,ZAF,,9590,2,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
26,93,10,1:50.897,+9.494,+0.267,188.1,15,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,64267,45,10,5965,4368,5,,,,,Michael,FASSBENDER,B,,IRL,,9752,116,,,Min 01:30:00,Zacharie,ROBICHON,S,,CAN,,10636,40,,,Min 00:45:00,Richard,LIETZ,P,,AUT,,66,17,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
27,33,12,1:51.018,+9.615,+0.121,187.9,14,Rinaldi Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64247,6020,10,5910,3,5,,,,,Christian,HOOK,B,,DEU,,10014,5,,,Min 01:30:00,Fabrizio,CRESTANI,S,,ITA,,10323,119,,,Min 00:45:00,Jeroen,BLEEKEMOLEN,G,,NLD,,20,178,,,,,,,,,,,,,,,,,,,,,,
28,60,11,1:51.609,+10.206,+0.591,186.9,14,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,64259,5979,10,5910,3,119,,,,,Claudio,SCHIAVONI,B,,ITA,,8812,219,,,Min 01:30:00,Matteo,CRESSONI,S,,ITA,,338,119,,,Min 00:45:00,Davide,RIGON,P,,ITA,,266,119,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
29,32,7,1:51.691,+10.288,+0.082,186.7,14,Rinaldi Racing,LMGTE,,,Ferrari 488 GTE Evo,G,64246,6020,10,5910,3,5,,,,,Pierre,EHRET,B,,DEU,,81,5,,,Min 00:45:00,Nicolas,VARRONE,S,,ARG,,9853,13,,,Min 00:45:00,Gabriele,LANCIERI,B,,ITA,,9575,119,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
30,69,13,1:51.701,+10.298,+0.010,186.7,16,Oman Racing with TF Sport,LMGTE,,,Aston Martin Vantage AMR,G,64262,6148,10,5896,260,170,,,,,Ahmad,AL HARTHY,B,,OMN,,8810,170,,,Min 01:30:00,Marco,SORENSEN,P,,DNK,,10509,57,,,Max 01:15:00,Samuel,DE HAAN,S,,GBR,,10441,188,,,Min 00:45:00,,,,,,,,,,,,,,,,,,,
31,95,14,1:52.358,+10.955,+0.657,185.6,15,Oman Racing with TF Sport,LMGTE,,,Aston Martin Vantage AMR,G,64268,6148,10,5896,260,170,,,,,John,HARTSHORNE,B,,GBR,,823,188,,,Min 01:30:00,Henrique,CHAVES,S,,PRT,,9157,184,,,Min 00:45:00,Jonathan,ADAM,P,,GBR,,194,188,,,Max 01:15:00,,,,,,,,,,,,,,,,,,,
32,9,0,,,,,0,Prema Racing,LMP2,,,Oreca 07 - Gibson,G,64229,6180,3,5626,256,119,,,,,Lorenzo,COLOMBO,S,,ITA,,10329,119,,,Min 01:00:00,Louis,DELETRAZ,G,,CHE,,9621,219,,,Min 01:00:00,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
33,11,0,,,,,0,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,64231,512,6,6102,,119,,,,,Max,KOEBOLT,S,,NLD,,9878,178,,,None,Jerome,DE SADELEER,,,CHE,,10418,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,19,0,,,,,0,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,64237,92,3,5626,256,184,,,,,Sophia,FLÖRSCH,S,,DEU,,9666,5,,,Min 01:00:00,Bent,VISCAAL,S,,NLD,,10541,178,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
35,21,0,,,,,0,Mühlner Motorsport,LMP2,,,Oreca 07 - Gibson,G,64238,6015,3,5626,256,23,,,,,Matthias,KAISER,S,,CHE,,9546,219,,,Min 01:00:00,Thomas,LAURENT,G,,FRA,,1824,70,,,Min 01:00:00,Ugo,DE WILDE,G,,BEL,,9811,23,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
36,22,0,,,,,0,United Autosports,LMP2,,,Oreca 07 - Gibson,G,64239,532,3,5626,256,188,,,,,Philip,HANSON,G,,GBR,,1946,188,,,Min 01:00:00,Tom,GAMBLE,G,,GBR,,9549,188,,,Min 01:00:00,Duncan,TAPPY,S,,GBR,,756,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
37,28,0,,,,,0,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,64243,522,3,5626,256,70,,,,,Paul,LAFARGUE,S,,FRA,,1552,70,,,Min 01:00:00,Paul Loup,CHATIN,G,,FRA,,313,70,,,Min 01:00:00,Patrick,PILET,P,,FRA,,68,70,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
38,30,0,,,,,0,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,64244,5981,3,5626,256,70,,,,,Memo,ROJAS,G,,MEX,,10067,151,,,Min 01:00:00,Reshad,DE GERUS,S,,FRA,,10416,70,,,Min 01:00:00,Richard,BRADLEY,G,,GBR,,272,188,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
39,35,0,,,,,0,BHK Motorsport,LMP2,,,Oreca 07 - Gibson,G,64249,5784,3,5626,256,188,FIRST DRIVER DRACONE OUT OF THE RACE,,,,Francesco,DRACONE,S,,ITA,,8884,119,,,Min 01:00:00,Markus,POMMER,S,,DEU,,10105,5,,,Min 01:00:00,Sergio,CAMPANA,G,,ITA,,9420,119,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
40,37,0,,,,,0,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,64250,5790,3,5626,256,219,,,,,Nicolas,LAPIERRE,P,,FRA,,96,70,,,Min 01:00:00,Niklas,KRUETTEN,S,,DEU,,10104,5,,,Min 01:00:00,Yifei,YE,G,,CHN,,10068,43,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
41,43,0,,,,,0,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,64253,402,3,5626,256,181,,,,,David,HEINEMEIER-HANSSON,S,,DNK,,1182,57,,,Min 01:00:00,Fabio,SCHERER,G,,CHE,,9870,219,,,Min 01:00:00,Pietro,FITTIPALDI,G,,BRA,,9171,32,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
42,65,0,,,,,0,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,64260,5990,3,5626,256,70,,,,,Julien,CANAL,S,,FRA,,73,70,,,Min 01:00:00,Job,VAN UITERT,G,,NLD,,8984,178,,,Min 01:00:00,Nicolas,JAMIN,G,,FRA,,9174,70,,,Min 01:00:00,,,,,,,,,,,,,,,,,,,
