POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,70,2:00'04.344,,,49,1'32.897,190.2,,
2,12,Cadillac Hertz Team Jota,Will STEVENS,Norman NATO,,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,70,2:00'09.454,5.110,5.110,64,1'32.650,190.7,,
3,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,70,2:00'21.464,17.120,12.010,22,1'33.009,190.0,,
4,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,70,2:00'34.104,29.760,12.640,24,1'33.489,189.0,,
5,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,70,2:00'40.199,35.855,6.095,25,1'33.409,189.2,,
6,36,Alpine Endurance Team,Frédéric MAKOWIECKI,Jules GOUNON,Victor MARTINS,,Alpine A424,M,HYPERCAR,,,Classified,70,2:00'49.038,44.694,8.839,33,1'33.445,189.1,,
7,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,70,2:00'49.342,44.998,0.304,32,1'33.243,189.5,,
8,93,Peugeot Totalenergies,Paul DI RESTA,Stoffel VANDOORNE,Nick CASSIDY,,Peugeot 9X8,M,HYPERCAR,,,Classified,70,2:00'50.116,45.772,0.774,12,1'33.718,188.6,,
9,38,Cadillac Hertz Team Jota,Earl BAMBER,Sébastien BOURDAIS,,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,70,2:00'51.334,46.990,1.218,32,1'33.145,189.7,,
10,009,Aston Martin Thor Team,Alex RIBERAS,Marco SØRENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,70,2:00'54.669,50.325,3.335,25,1'33.775,188.5,,
