POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,*Extra 1,EVO Team Id,*Extra 3,EVO Car Id,EVO Brand Id,*Extra 6,*Extra 7,*Extra 8,Team Short Key,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_EVO Driver Id,DRIVER1_*Extra 2,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_EVO Driver Id,DRIVER2_*Extra 2,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_EVO Driver Id,DRIVER3_*Extra 2,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_EVO Driver Id,DRIVER4_*Extra 2,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_EVO Driver Id,DRIVER5_*Extra 2,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_EVO Driver Id,DRIVER6_*Extra 2,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,51,88,1:31.586,-,-,193.0,89,Ferrari AF Corse,HYPERCAR,,,Ferrari 499P,M,,6293,,6192,3,,,,FERRARI AF CORSE,,Alessandro,Pier Guidi,P,,ITA,,340,,,,,James,Calado,P,,GBR,,300,,,,,Antonio,Giovinazzi,P,,ITA,,1976,,,,,,,,,,,,,,,,,,,,,,,
2,83,66,1:31.683,+0.097,+0.097,192.8,96,AF Corse,HYPERCAR,,,Ferrari 499P,M,,16,,6192,3,,,,AF CORSE,,Yifei,Ye,G,,CHN,,10068,,,,,Robert,Kubica,P,,POL,,8438,,,,,Philip,Hanson,G,,GBR,,1946,,,,,,,,,,,,,,,,,,,,,,,
3,50,62,1:32.568,+0.982,+0.885,190.9,82,Ferrari AF Corse,HYPERCAR,,,Ferrari 499P,M,,6293,,6192,3,,,,FERRARI AF CORSE,,Antonio,Fuoco,P,,ITA,,10091,,,,,Miguel,Molina,P,,ESP,,8526,,,,,Nicklas,Nielsen,P,,DEN,,9432,,,,,,,,,,,,,,,,,,,,,,,
4,12,72,1:32.888,+1.302,+0.320,190.3,88,Cadillac Hertz Team Jota,HYPERCAR,,,Cadillac V-Series.R,M,,6429,,6203,4097,,,,CADILLAC HTJ,,William,Stevens,P,,GBR,,1882,,,,,Norman,Nato,G,,FRA,,9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,94,1:32.908,+1.322,+0.020,190.2,97,Bmw M Team WRT,HYPERCAR,,,BMW M Hybrid V8,M,,6359,,6276,4354,,,,BMW M TEAM WRT,,Robin,Frijns,P,,NED,,9871,,,,,Rene,Rast,P,,GER,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,38,67,1:32.915,+1.329,+0.007,190.2,72,Cadillac Hertz Team Jota,HYPERCAR,,,Cadillac V-Series.R,M,,6429,,6203,4097,,,,CADILLAC HTJ,,Earl,Bamber,P,,NZL,,1290,,,,,Sebastien,Bourdais,P,,FRA,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,35,57,1:32.984,+1.398,+0.069,190.1,87,Alpine Endurance Team,HYPERCAR,,,Alpine A424,M,,6360,,6237,21,,,,ALPINE,,Antonio,Felix da Costa,P,,POR,,9024,,,,,Charles,Milesi,G,,FRA,,9594,,,,,Ferdinand,Habsburg,G,,AUT,,10000,,,,,,,,,,,,,,,,,,,,,,,
8,36,80,1:33.011,+1.425,+0.027,190.0,86,Alpine Endurance Team,HYPERCAR,,,Alpine A424,M,,6360,,6237,21,,,,ALPINE,,Frederic,Makowiecki,P,,FRA,,61,,,,,Jules,Gounon,P,,FRA,,9500,,,,,Victor,Martins,G,,FRA,,11671,,,,,,,,,,,,,,,,,,,,,,,
9,94,73,1:33.072,+1.486,+0.061,189.9,82,Peugeot Totalenergies,HYPERCAR,,,Peugeot 9X8,M,,6151,,6112,4014,,,,PEUGEOT TE,,Loic,Duval,P,,FRA,,14,,,,,Malthe,Jakobsen,G,,DEN,,9610,,,,,Theo,Pourchaire,P,,FRA,,11672,,,,,,,,,,,,,,,,,,,,,,,
10,007,79,1:33.075,+1.489,+0.003,189.9,79,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,,6427,,6273,260,,,,ASTON MARTIN,,Harry,Tincknell,P,,GBR,,303,,,,,Thomas,Gamble,G,,GBR,,9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,96,1:33.153,+1.567,+0.078,189.7,97,Toyota Racing,HYPERCAR,,,Toyota TR010 Hybrid,M,,4,,6293,2,,,,TOYOTA RACING,,Michael,Conway,P,,GBR,,215,,,,,Kamui,Kobayashi,P,,JPN,,210,,,,,Nick,de Vries,P,,NED,,9152,,,,,,,,,,,,,,,,,,,,,,,
12,93,94,1:33.168,+1.582,+0.015,189.7,99,Peugeot Totalenergies,HYPERCAR,,,Peugeot 9X8,M,,6151,,6112,4014,,,,PEUGEOT TE,,Paul,di Resta,P,,GBR,,9293,,,,,Stoffel,Vandoorne,P,,BEL,,9520,,,,,Nicholas,Cassidy,P,,NZL,,9714,,,,,,,,,,,,,,,,,,,,,,,
13,8,68,1:33.231,+1.645,+0.063,189.6,100,Toyota Racing,HYPERCAR,,,Toyota TR010 Hybrid,M,,4,,6293,2,,,,TOYOTA RACING,,Sebastien,Buemi,P,,SUI,,138,,,,,Brendon,Hartley,P,,NZL,,152,,,,,Ryo,Hirakawa,P,,JPN,,8166,,,,,,,,,,,,,,,,,,,,,,,
14,009,50,1:33.710,+2.124,+0.479,188.6,53,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,,6427,,6273,260,,,,ASTON MARTIN,,Alexander,Riberas,G,,ESP,,10376,,,,,Marco,Sorensen,P,,DEN,,7812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,17,50,1:33.968,+2.382,+0.258,188.1,86,Genesis Magma Racing,HYPERCAR,,,Genesis GMR-001-Hypercar,M,,7119,,6291,4452,,,,GENESIS MAGMA,,Andre,Lotterer,P,,GER,,7,,,,,Luis,Felipe Derani,P,,BRA,,524,,,,,Mathys,Jaubert,S,,FRA,,10748,,,,,,,,,,,,,,,,,,,,,,,
16,19,65,1:34.139,+2.553,+0.171,187.7,66,Genesis Magma Racing,HYPERCAR,,,Genesis GMR-001-Hypercar,M,,7119,,6291,4452,,,,GENESIS MAGMA,,Mathieu,Jaminet,P,,FRA,,9415,,,,,Paul-Loup,Chatin,G,,FRA,,313,,,,,Daniel,Juncadella,P,,ESP,,11275,,,,,,,,,,,,,,,,,,,,,,,
17,21,57,1:42.875,+11.289,+8.736,171.8,81,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3 Evo,G,,6367,,6289,3,,,,VISTA AF CORSE,,Francois,Heriau,B,,FRA,,1630,,,,,Simon,Mann,S,,GBR,,10161,,,,,Alessio,Rovera,P,,ITA,,9837,,,,,,,,,,,,,,,,,,,,,,,
18,58,58,1:42.913,+11.327,+0.038,171.7,85,Garage 59,LMGT3,,,McLaren 720S LMGT3 Evo,G,,5770,,6249,60,,,,GARAGE 59,,Alexander,West,B,,SWE,,8800,,,,,Finn,Gehrsitz,S,,GER,,10113,,,,,Benjamin,Goethe,G,,DEN,,10156,,,,,,,,,,,,,,,,,,,,,,,
19,33,51,1:42.979,+11.393,+0.066,171.6,58,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,,364,,6244,4230,,,,TF SPORT,,Blake,McDonald,B,,USA,,11370,,,,,Jonny,Edgar,S,,GBR,,11280,,,,,Nicky,Catsburg,P,,NED,,9020,,,,,,,,,,,,,,,,,,,,,,,
20,69,33,1:43.081,+11.495,+0.102,171.4,52,Team WRT,LMGT3,,,BMW M4 LMGT3 Evo,G,,5518,,6290,4354,,,,TEAM WRT,,Anthony,McIntosh,B,,USA,,11538,,,,,Parker,Thompson,S,,CAN,,11770,,,,,Daniel,Harper,P,,GBR,,43294,,,,,,,,,,,,,,,,,,,,,,,
21,61,56,1:43.120,+11.534,+0.039,171.4,57,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,,5979,,6272,4314,,,,IRON LYNX,,Martin,Berry,B,,AUS,,10878,,,,,Rui,Andrade,S,,ANG,,9873,,,,,Maxime,Martin,P,,BEL,,157,,,,,,,,,,,,,,,,,,,,,,,
22,78,37,1:43.247,+11.661,+0.127,171.2,63,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,,6361,,6248,4443,,,,AKKODIS ASP,,Thomas,van Rompuy,B,,BEL,,10426,,,,,Hadrien,David,S,,FRA,,11284,,,,,Esteban,Masson,G,,FRA,,11272,,,,,,,,,,,,,,,,,,,,,,,
