TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1776498350,4/18/2026 7:45:50 AM,66.02,78.8,59,1014.5,4,259,0,ºC,ºC,mbar,KPH,
1776498410,4/18/2026 7:46:50 AM,66.02,78.98,59,1014.4,3,241,0,ºC,ºC,mbar,KPH,
1776498470,4/18/2026 7:47:50 AM,66.38,79.16,58,1014.4,1,236,0,ºC,ºC,mbar,KPH,
1776498530,4/18/2026 7:48:50 AM,66.38,79.34,58,1014.4,2,235,0,ºC,ºC,mbar,KPH,
1776498595,4/18/2026 7:49:55 AM,67.46,79.7,56,1014.3,1,37,0,ºC,ºC,mbar,KPH,
1776498660,4/18/2026 7:51:00 AM,67.82,79.7,56,1014.4,0,76,0,ºC,ºC,mbar,KPH,
1776498720,4/18/2026 7:52:00 AM,67.64,79.88,56,1014.3,1,7,0,ºC,ºC,mbar,KPH,
1776498780,4/18/2026 7:53:00 AM,68.72,80.06,55,1014.3,2,48,0,ºC,ºC,mbar,KPH,
1776498845,4/18/2026 7:54:05 AM,68.9,80.24,54,1014.3,3,129,0,ºC,ºC,mbar,KPH,
1776498910,4/18/2026 7:55:10 AM,68.54,80.6,56,1014.3,1,39,0,ºC,ºC,mbar,KPH,
1776498975,4/18/2026 7:56:15 AM,68.54,80.78,56,1014.3,2,350,0,ºC,ºC,mbar,KPH,
1776499040,4/18/2026 7:57:20 AM,68.9,80.96,56,1014.3,1,337,0,ºC,ºC,mbar,KPH,
1776499105,4/18/2026 7:58:25 AM,69.26,80.96,55,1014.3,0,337,0,ºC,ºC,mbar,KPH,
1776499170,4/18/2026 7:59:30 AM,69.26,81.14,53,1014.2,0,321,0,ºC,ºC,mbar,KPH,
1776499230,4/18/2026 8:00:30 AM,68.54,81.5,52,1014.3,3,251,0,ºC,ºC,mbar,KPH,
1776499294,4/18/2026 8:01:34 AM,68.9,81.68,53,1014.3,2,251,0,ºC,ºC,mbar,KPH,
1776499355,4/18/2026 8:02:35 AM,69.8,81.68,50,1014.3,0,7,0,ºC,ºC,mbar,KPH,
1776499420,4/18/2026 8:03:40 AM,69.62,81.86,51,1014.3,2,37,0,ºC,ºC,mbar,KPH,
1776499480,4/18/2026 8:04:40 AM,69.8,82.04,51,1014.3,2,35,0,ºC,ºC,mbar,KPH,
1776499540,4/18/2026 8:05:40 AM,69.98,82.4,49,1014.3,3,42,0,ºC,ºC,mbar,KPH,
1776499605,4/18/2026 8:06:45 AM,69.8,82.58,47,1014.3,2,21,0,ºC,ºC,mbar,KPH,
1776499669,4/18/2026 8:07:49 AM,70.52,82.76,46,1014.3,1,62,0,ºC,ºC,mbar,KPH,
1776499730,4/18/2026 8:08:50 AM,71.06,82.94,45,1014.2,1,97,0,ºC,ºC,mbar,KPH,
1776499790,4/18/2026 8:09:50 AM,70.7,82.94,46,1014.2,3,52,0,ºC,ºC,mbar,KPH,
1776499855,4/18/2026 8:10:55 AM,70.52,83.3,46,1014.3,2,36,0,ºC,ºC,mbar,KPH,
1776499920,4/18/2026 8:12:00 AM,70.7,83.48,46,1014.3,2,264,0,ºC,ºC,mbar,KPH,
1776499985,4/18/2026 8:13:05 AM,69.98,83.66,48,1014.3,3,358,0,ºC,ºC,mbar,KPH,
1776500050,4/18/2026 8:14:10 AM,70.88,83.84,47,1014.3,1,345,0,ºC,ºC,mbar,KPH,
