POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,38,1:00'59.234,,,31,1'32.952,190.1,,
2,8,Toyota Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,38,1:01'09.332,10.098,10.098,30,1'32.798,190.4,,
3,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,,,Classified,38,1:01'14.999,15.765,5.667,23,1'32.978,190.1,,
4,12,Cadillac Hertz Team Jota,Will STEVENS,Norman NATO,,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,38,1:01'20.257,21.023,5.258,23,1'33.197,189.6,,
5,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,38,1:01'32.160,32.926,11.903,22,1'33.009,190.0,,
6,83,AF Corse,Yifei YE,Robert KUBICA,Philip HANSON,,Ferrari 499P,M,HYPERCAR,,,Classified,38,1:01'55.881,56.647,23.721,33,1'33.546,188.9,,
7,7,Toyota Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,38,1:01'56.253,57.019,0.372,25,1'33.331,189.4,,
8,20,BMW M Team WRT,Robin FRIJNS,René RAST,,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,38,1:02'00.346,1'01.112,4.093,12,1'33.342,189.3,,
9,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,38,1:02'07.402,1'08.168,7.056,24,1'33.489,189.0,,
10,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,38,1:02'07.975,1'08.741,0.573,25,1'33.409,189.2,,
11,36,Alpine Endurance Team,Frédéric MAKOWIECKI,Jules GOUNON,Victor MARTINS,,Alpine A424,M,HYPERCAR,,,Classified,38,1:02'14.836,1'15.602,6.861,33,1'33.445,189.1,,
12,38,Cadillac Hertz Team Jota,Earl BAMBER,Sébastien BOURDAIS,,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,38,1:02'17.976,1'18.742,3.140,32,1'33.145,189.7,,
13,93,Peugeot Totalenergies,Paul DI RESTA,Stoffel VANDOORNE,Nick CASSIDY,,Peugeot 9X8,M,HYPERCAR,,,Classified,38,1:02'24.222,1'24.988,6.246,12,1'33.718,188.6,,
14,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,38,1:02'31.319,1'32.085,7.097,32,1'33.243,189.5,,
15,009,Aston Martin Thor Team,Alex RIBERAS,Marco SØRENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,38,1:02'33.384,1'34.150,2.065,25,1'33.775,188.5,,
16,17,Genesis Magma Racing,André LOTTERER,Luis Felipe DERANI,Mathys JAUBERT,,Genesis GMR-001-Hypercar,M,HYPERCAR,,,Classified,38,1:02'41.786,1'42.552,8.402,33,1'33.654,188.7,,
17,88,Proton Competition,Stefano GATTUSO,Giammarco LEVORATO,Logan SARGEANT,,Ford Mustang LMGT3,G,LMGT3,,,Classified,34,1:01'55.364,4 Laps,4 Laps,23,1'44.607,168.9,,
18,10,Garage 59,Antares AU,Thomas FLEMING,Marvin KIRCHHÖFER,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,34,1:01'58.915,4 Laps,3.551,6,1'44.559,169.0,,
19,69,Team WRT,Anthony MCINTOSH,Parker THOMPSON,Daniel HARPER,,BMW M4 LMGT3 Evo,G,LMGT3,,,Classified,34,1:02'07.128,4 Laps,8.213,23,1'44.375,169.3,,
20,91,Manthey DK Engineering,James COTTINGHAM,Timur BOGUSLAVSKIY,Ayhancan GÜVEN,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,34,1:02'09.468,4 Laps,2.340,7,1'44.409,169.3,,
21,33,TF Sport,Blake MCDONALD,Jonny EDGAR,Nicky CATSBURG,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,34,1:02'11.237,4 Laps,1.769,13,1'44.103,169.8,,
22,34,Racing Team Turkey by TF,Peter DEMPSEY,Salih YOLUÇ,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,34,1:02'23.620,4 Laps,12.383,7,1'44.620,168.9,,
23,32,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3 Evo,G,LMGT3,,,Classified,34,1:02'24.867,4 Laps,1.247,6,1'44.753,168.7,,
24,61,Iron Lynx,Martin BERRY,Rui ANDRADE,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,34,1:02'28.493,4 Laps,3.626,7,1'44.564,169.0,,
25,21,Vista AF Corse,François HÉRIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,34,1:02'37.861,4 Laps,9.368,7,1'44.445,169.2,,
26,77,Proton Competition,Eric POWELL,Ben TUCK,Sebastian PRIAULX,,Ford Mustang LMGT3,G,LMGT3,,,Classified,34,1:02'39.324,4 Laps,1.463,7,1'44.569,169.0,,
27,92,The Bend Manthey,Yasser SHAHIN,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,34,1:02'42.665,4 Laps,3.341,7,1'44.336,169.4,,
28,58,Garage 59,Alexander WEST,Finn GEHRSITZ,Benjamin GOETHE,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,34,1:02'46.932,4 Laps,4.267,19,1'44.995,168.3,,
29,27,Heart of Racing Team,Ian JAMES,Zacharie ROBICHON,Mattia DRUDI,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,34,1:02'59.368,4 Laps,12.436,15,1'44.832,168.6,,
30,79,Iron Lynx,Johannes ZELGER,Matteo CRESSONI,Lin HODENIUS,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,34,1:03'08.354,4 Laps,8.986,14,1'44.869,168.5,,
31,23,Heart of Racing Team,Gray NEWELL,Kobe PAUWELS,Jonny ADAM,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,34,1:03'10.268,4 Laps,1.914,22,1'45.383,167.7,,
32,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3 Evo,G,LMGT3,,,Classified,34,1:04'25.396,4 Laps,1'15.128,13,1'45.632,167.3,,
33,87,Akkodis ASP Team,Petru UMBRÄRESCU,Clemens SCHMID,José María LÓPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,32,57'58.247,6 Laps,2 Laps,14,1'44.632,168.9,,
34,78,Akkodis ASP Team,Tom VAN ROMPUY,Hadrien DAVID,Esteban MASSON,,Lexus RC F LMGT3,G,LMGT3,,,Classified,30,52'56.997,8 Laps,2 Laps,6,1'44.596,169.0,,
35,19,Genesis Magma Racing,Mathieu JAMINET,Paul-Loup CHATIN,Daniel JUNCADELLA,,Genesis GMR-001-Hypercar,M,HYPERCAR,,,Classified,16,1:01'47.933,22 Laps,14 Laps,5,1'34.014,188.0,,
