TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1776526834,4/18/2026 3:40:34 PM,75.56,98.6,38,1011.5,8,104,0,ºC,ºC,mbar,KPH,
1776526899,4/18/2026 3:41:39 PM,76.1,98.6,38,1011.5,11,96,0,ºC,ºC,mbar,KPH,
1776526959,4/18/2026 3:42:39 PM,75.38,98.24,38,1011.5,9,95,0,ºC,ºC,mbar,KPH,
1776527019,4/18/2026 3:43:39 PM,76.1,98.06,37,1011.5,10,104,0,ºC,ºC,mbar,KPH,
1776527084,4/18/2026 3:44:44 PM,75.74,98.06,38,1011.4,7,89,0,ºC,ºC,mbar,KPH,
1776527149,4/18/2026 3:45:49 PM,75.92,97.88,38,1011.4,10,65,0,ºC,ºC,mbar,KPH,
1776527209,4/18/2026 3:46:49 PM,75.92,97.7,38,1011.5,8,92,0,ºC,ºC,mbar,KPH,
1776527274,4/18/2026 3:47:54 PM,75.92,97.7,38,1011.4,11,86,0,ºC,ºC,mbar,KPH,
1776527334,4/18/2026 3:48:54 PM,76.28,97.34,38,1011.4,9,88,0,ºC,ºC,mbar,KPH,
1776527394,4/18/2026 3:49:54 PM,76.1,97.16,38,1011.4,10,94,0,ºC,ºC,mbar,KPH,
1776527454,4/18/2026 3:50:54 PM,76.46,97.16,38,1011.4,11,88,0,ºC,ºC,mbar,KPH,
1776527519,4/18/2026 3:51:59 PM,76.1,96.98,38,1011.4,8,92,0,ºC,ºC,mbar,KPH,
1776527584,4/18/2026 3:53:04 PM,75.92,96.8,37,1011.3,14,74,0,ºC,ºC,mbar,KPH,
1776527644,4/18/2026 3:54:04 PM,75.56,96.44,38,1011.4,12,78,0,ºC,ºC,mbar,KPH,
1776527709,4/18/2026 3:55:09 PM,75.74,96.26,38,1011.3,8,71,0,ºC,ºC,mbar,KPH,
1776527769,4/18/2026 3:56:09 PM,75.74,96.08,38,1011.3,11,82,0,ºC,ºC,mbar,KPH,
1776527834,4/18/2026 3:57:14 PM,76.64,95.9,37,1011.2,13,90,0,ºC,ºC,mbar,KPH,
1776527899,4/18/2026 3:58:19 PM,75.38,95.9,38,1011.4,13,83,0,ºC,ºC,mbar,KPH,
1776527959,4/18/2026 3:59:19 PM,76.1,95.54,38,1011.3,12,78,0,ºC,ºC,mbar,KPH,
1776528019,4/18/2026 4:00:19 PM,75.92,95.36,38,1011.3,9,92,0,ºC,ºC,mbar,KPH,
1776528084,4/18/2026 4:01:24 PM,76.28,95.36,38,1011.3,12,83,0,ºC,ºC,mbar,KPH,
1776528149,4/18/2026 4:02:29 PM,76.46,95.18,38,1011.3,10,89,0,ºC,ºC,mbar,KPH,
1776528209,4/18/2026 4:03:29 PM,76.1,95.18,38,1011.3,9,85,0,ºC,ºC,mbar,KPH,
1776528274,4/18/2026 4:04:34 PM,76.28,95.0,38,1011.3,11,78,0,ºC,ºC,mbar,KPH,
1776528339,4/18/2026 4:05:39 PM,75.74,95.0,37,1011.3,10,62,0,ºC,ºC,mbar,KPH,
1776528404,4/18/2026 4:06:44 PM,75.56,94.64,38,1011.3,11,75,0,ºC,ºC,mbar,KPH,
1776528469,4/18/2026 4:07:49 PM,75.56,94.46,38,1011.3,10,93,0,ºC,ºC,mbar,KPH,
1776528529,4/18/2026 4:08:49 PM,75.38,94.46,37,1011.3,11,76,0,ºC,ºC,mbar,KPH,
1776528589,4/18/2026 4:09:49 PM,75.2,94.28,38,1011.3,11,76,0,ºC,ºC,mbar,KPH,
1776528654,4/18/2026 4:10:54 PM,75.38,94.28,38,1011.3,11,84,0,ºC,ºC,mbar,KPH,
1776528719,4/18/2026 4:11:59 PM,75.74,94.1,38,1011.3,11,90,0,ºC,ºC,mbar,KPH,
1776528784,4/18/2026 4:13:04 PM,75.74,94.1,38,1011.2,9,86,0,ºC,ºC,mbar,KPH,
