POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,139,4:01'31.975,,,88,1'32.490,191.1,,
2,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,,,Classified,139,4:01'36.141,4.166,4.166,90,1'32.462,191.1,,
3,7,Toyota Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota TR010 Hybrid,M,HYPERCAR,,,Classified,139,4:01'49.870,17.895,13.729,91,1'32.659,190.7,,
4,83,AF Corse,Yifei YE,Robert KUBICA,Philip HANSON,,Ferrari 499P,M,HYPERCAR,,,Classified,139,4:01'59.779,27.804,9.909,75,1'32.490,191.1,,
5,15,BMW M Team WRT,Kevin MAGNUSSEN,Raffaele MARCIELLO,,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,139,4:02'05.303,33.328,5.524,101,1'33.039,189.9,,
6,35,Alpine Endurance Team,António FÉLIX DA COSTA,Charles MILESI,Ferdinand HABSBURG,,Alpine A424,M,HYPERCAR,,,Classified,139,4:02'06.608,34.633,1.305,22,1'33.009,190.0,,
7,20,BMW M Team WRT,Robin FRIJNS,René RAST,,,BMW M Hybrid V8,M,HYPERCAR,,,Classified,139,4:02'08.040,36.065,1.432,127,1'33.107,189.8,,
8,94,Peugeot Totalenergies,Loïc DUVAL,Malthe JAKOBSEN,Théo POURCHAIRE,,Peugeot 9X8,M,HYPERCAR,,,Classified,139,4:02'29.897,57.922,21.857,99,1'33.326,189.4,,
9,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,139,4:02'30.423,58.448,0.526,32,1'33.243,189.5,,
10,38,Cadillac Hertz Team Jota,Earl BAMBER,Sébastien BOURDAIS,,,Cadillac V-Series.R,M,HYPERCAR,,,Classified,139,4:02'31.078,59.103,0.655,110,1'32.987,190.1,,
11,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,,,Classified,139,4:02'32.787,1'00.812,1.709,89,1'32.066,192.0,,
