NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
008,1,1,2:40.282,0,,1:06.404,0,40.512,0,53.366,0,105.4,2:40.282,17:32:40.282,1:06.404,0:40.512,0:53.366,152.9,Christian Albrecht,0:00:38.281,LMP1,,Front Row Racing,,GF,66.404,40.512,53.366,
008,1,2,1:40.869,0,,20.057,0,31.256,2,49.556,0,175.2,4:21.151,17:34:21.151,0:20.057,0:31.256,0:49.556,302.4,Christian Albrecht,,LMP1,,Front Row Racing,,GF,20.057,31.256,49.556,
008,1,3,2:12.289,0,,24.764,0,43.744,0,1:03.781,0,133.6,6:33.440,17:36:33.440,0:24.764,0:43.744,1:03.781,218.2,Christian Albrecht,,LMP1,,Front Row Racing,,GF,24.764,43.744,63.781,
008,1,4,1:51.525,0,,19.801,0,32.568,0,59.156,0,158.5,8:24.965,17:38:24.965,0:19.801,0:32.568,0:59.156,304.1,Christian Albrecht,,LMP1,,Front Row Racing,,GF,19.801,32.568,59.156,
008,1,5,1:38.013,0,,20.160,0,31.437,0,46.416,0,180.3,10:02.978,17:40:02.978,0:20.160,0:31.437,0:46.416,297.3,Christian Albrecht,,LMP1,,Front Row Racing,,GF,20.160,31.437,46.416,
008,1,6,1:35.250,2,,19.660,3,31.376,0,44.214,3,185.5,11:38.228,17:41:38.228,0:19.660,0:31.376,0:44.214,304.1,Christian Albrecht,,LMP1,,Front Row Racing,,GF,19.660,31.376,44.214,
13,1,1,3:10.740,0,,1:21.387,0,48.143,0,1:01.210,0,88.5,3:10.740,17:33:10.740,1:21.387,0:48.143,1:01.210,124.7,Professor Wolfgang Henseler,0:00:45.589,LMGTE,,Komo-Tec,,GF,81.387,48.143,61.210,
13,1,2,1:58.220,0,,24.545,0,40.213,0,53.462,0,149.5,5:08.960,17:35:08.960,0:24.545,0:40.213,0:53.462,238.4,Professor Wolfgang Henseler,,LMGTE,,Komo-Tec,,GF,24.545,40.213,53.462,
13,1,3,1:58.206,0,,26.132,0,38.970,0,53.104,0,149.5,7:07.166,17:37:07.166,0:26.132,0:38.970,0:53.104,245.0,Professor Wolfgang Henseler,,LMGTE,,Komo-Tec,,GF,26.132,38.970,53.104,
13,1,4,1:53.594,0,,23.653,0,37.691,0,52.250,0,155.6,9:00.760,17:39:00.760,0:23.653,0:37.691,0:52.250,246.7,Professor Wolfgang Henseler,,LMGTE,,Komo-Tec,,GF,23.653,37.691,52.250,
13,1,5,1:53.947,0,,24.172,0,37.231,0,52.544,0,155.1,10:54.707,17:40:54.707,0:24.172,0:37.231,0:52.544,231.1,Professor Wolfgang Henseler,,LMGTE,,Komo-Tec,,GF,24.172,37.231,52.544,
13,1,6,1:52.351,2,,23.422,0,37.177,0,51.752,2,157.3,12:47.058,17:42:47.058,0:23.422,0:37.177,0:51.752,251.4,Professor Wolfgang Henseler,,LMGTE,,Komo-Tec,,GF,23.422,37.177,51.752,
