POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,99,Classified,62,2:41:09.943,+25.351,+3.251,47,1:54.221,205.3,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Paul-Loup,Chatin,Gold,"Chartres, France",FRA,,,,,,,PJ,Hyett,Bronze,"West Chicago, IL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,18,Classified,62,2:41:10.443,+25.851,+0.500,57,1:54.832,204.2,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Stuart,Wiltshire,Bronze,"Little Baddow, Essex",GBR,,,,,,,Ryan,Dalziel,Gold,"Glasgow, Scotland",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,88,Classified,62,2:41:11.757,+27.165,+1.314,57,1:54.395,205.0,Richard Mille AF Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Nicklas,Nielsen,Platinum,"Uldum, Denmark",DNK,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,Classified,62,2:41:15.637,+31.045,+3.880,57,1:54.634,204.6,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Charlie,Eastwood,Gold,"Belfast, Northern Ireland",IRL,,,,,,,John,Farano,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,52,Classified,62,2:41:15.951,+31.359,+0.314,57,1:54.358,205.1,Inter Europol by PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Tom,Dillmann,Gold,"Mulhouse, France",FRA,,,,,,,Nick,Boulle,Bronze,"Dallas, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,33,Classified,62,2:41:24.604,+40.012,+8.653,58,1:55.940,202.3,Sean Creech Motorsport,LMP2,,,Ligier JS P217,M,,,,,,,,,,,Tonis,Kasemets,Bronze,"Mundelein, IL",USA,,,,,,,Joao,Barbosa,Gold,"Ormond Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,Classified,62,2:41:50.496,+1:05.904,+25.892,62,1:56.513,201.3,MDK by High Class Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Seth,Lucas,Silver,"Powell, OH",USA,,,,,,,Dennis,Andersen,Bronze,"Vejle, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,74,Classified,62,2:41:54.254,+1:09.662,+3.758,61,1:54.346,205.1,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,22,Classified,62,2:42:29.427,+1:44.835,+35.173,62,1:53.584,206.5,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Paul,Di Resta,Platinum,Monaco,MCO,,,,,,,Daniel,Goldburg,Bronze,"Delray Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,01,Classified,61,2:40:53.477,1 Lap,1 Lap,6,1:52.015,209.4,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Sebastien,Bourdais,Platinum,"Le Mans, France",FRA,,,,,,,Renger,van der Zande,Platinum,"Amsterdam, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,35,Classified,61,2:42:42.140,1 Lap,+1:48.663,20,2:04.652,188.1,Conquest Racing,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Giacomo,Altoe,Gold,Adria,ITA,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,Classified,61,2:42:44.013,1 Lap,+1.873,16,2:05.001,187.6,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,,,,,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,Bryan,Sellers,Gold,"Flowery Branch, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,Classified,61,2:42:56.753,1 Lap,+12.740,59,2:05.305,187.2,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Alex,Riberas,Gold,"Barcelona, Spain",ESP,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,96,Classified,60,2:40:45.226,2 Laps,1 Lap,18,2:05.471,186.9,Turner Motorsport,GTD,,,BMW M4 GT3,M,,,,,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,70,Classified,60,2:40:46.356,2 Laps,+1.130,19,2:04.660,188.1,Inception Racing,GTD,B,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,77,Classified,60,2:40:47.831,2 Laps,+1.475,16,2:04.953,187.7,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Julien,Andlauer,Gold,"Lyon, France",FRA,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,Classified,60,2:40:48.658,2 Laps,+0.827,16,2:05.261,187.2,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Alexander,Sims,Platinum,"Alcester, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4,Classified,60,2:40:49.222,2 Laps,+0.564,20,2:05.085,187.5,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,66,Classified,60,2:40:52.432,2 Laps,+3.210,23,2:05.830,186.4,Gradient Racing,GTD,B,,Acura NSX GT3,M,,,,,,,,,,,Stevan,McAleer,Gold,"Glasgow, Scotland",GBR,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,57,Classified,60,2:40:52.827,2 Laps,+0.395,17,2:05.681,186.6,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,13,Classified,60,2:40:53.963,2 Laps,+1.136,20,2:05.430,187.0,AWA,GTD,B,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,34,Classified,60,2:40:54.192,2 Laps,+0.229,27,2:05.304,187.2,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Albert,Costa Balboa,Platinum,"Barcelona, Spain",ESP,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,32,Classified,60,2:40:54.567,2 Laps,+0.375,6,2:05.799,186.4,Korthoff/Preston Motorsports,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Mikael,Grenier,Gold,"Québec, QC",CAN,,,,,,,Kenton,Koch,Silver,"Charlotte, NC",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,9,Classified,60,2:40:55.469,2 Laps,+0.902,17,2:05.450,186.9,Pfaff Motorsports,GTDPRO,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Marvin,Kirchhöfer,Platinum,"Leipzig, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,55,Classified,60,2:40:55.919,2 Laps,+0.450,16,2:05.712,186.6,Proton Competition,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,Giammarco,Levorato,Silver,"Padua, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,65,Classified,60,2:40:56.599,2 Laps,+0.680,20,2:05.291,187.2,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Dirk,Mueller,Platinum,"Taegerwilen, Switzerland",CHE,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,27,Classified,60,2:40:57.025,2 Laps,+0.426,5,2:05.689,186.6,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Zacharie,Robichon,Silver,"Ottawa, ON",CAN,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,86,Classified,60,2:40:59.666,2 Laps,+2.641,42,2:04.929,187.7,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Anders,Fjordbach,Silver,"Aalborg, Denmark",DNK,,,,,,,Kerong,Li,Silver,"Xian, China",CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,12,Classified,60,2:41:30.395,2 Laps,+30.729,27,2:05.150,187.4,VasserSullivan,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,14,Classified,60,2:41:30.711,2 Laps,+0.316,16,2:05.085,187.5,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,023,Classified,57,2:37:46.951,5 Laps,3 Laps,23,2:04.391,188.5,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Alessio,Rovera,Platinum,"Varese, Italy",ITA,,,,,,,Onofrio,Triarsi,Silver,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,64,Classified,53,2:40:58.217,9 Laps,4 Laps,51,2:05.004,187.6,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Mike,Rockenfeller,Platinum,"Landschlacht, Switzerland",CHE,,,,,,,Harry,Tincknell,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,120,Classified,46,2:03:45.057,16 Laps,7 Laps,5,2:06.243,185.8,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Elliott,Skeer,Silver,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,78,Classified,45,2:01:04.775,17 Laps,1 Lap,44,2:05.212,187.3,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Loris,Spinelli,Gold,"Montesilvano, Italy",ITA,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,Classified,35,2:41:03.326,27 Laps,10 Laps,30,2:05.550,186.8,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Sandy,Mitchell,Platinum,"Forfar, Scotland",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,25,Classified,29,1:10:49.337,33 Laps,6 Laps,24,1:51.985,209.4,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Nick,Yelloly,Platinum,"Solihull, United Kingdom",GBR,,,,,,,Connor,De Phillippi,Gold,"Cornelius, NC",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11,Classified,27,1:10:18.253,35 Laps,2 Laps,19,1:56.996,200.5,TDS Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Mikkel,Jensen,Platinum,"Aarhus, Denmark",DNK,,,,,,,Steven,Thomas,Bronze,"Carl Junction, MO",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
