POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,2,9,1:15.664,-,-,194.5,9,United Autosports USA,LMP3,,,Ligier JS P320,M,1486,382,20,96,7650,3,,11714,,,Niklas,Kruetten,Silver,,DEU,,2498,1,Silver,,,Tom,Gamble,Silver,,GBR,,2619,2,Silver,,,Andrew,Meyrick,Gold,,GBR,,2617,3,Gold,,,,,,,,,,,,,,,,,,,,,
2,38,10,1:15.750,+0.086,+0.086,194.3,10,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1287,289,36,96,7650,3,,11709,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,Malthe,Jakobsen,Silver,,DNK,,2629,4,Silver,,,,,,,,,,,,,,,,,,,,,
3,36,9,1:17.122,+1.458,+1.372,190.8,9,Andretti Autosport,LMP3,,,Ligier JS P320,M,1419,357,36,96,7650,3,,11712,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Josh,Burdon,Silver,,AUS,,2613,3,Silver,,,Oliver,Askew,Silver,,USA,,2413,2,Silver,,,,,,,,,,,,,,,,,,,,,
4,91,8,1:17.403,+1.739,+0.281,190.1,9,Riley Motorsports,LMP3,,,Ligier JS P320,M,1283,35,36,96,7650,3,,11707,,,Jim,Cox,Bronze,,USA,,1248,1,Bronze,,,Dylan,Murry,Silver,,USA,,2233,2,Silver,,,Jeroen,Bleekemolen,Gold,,NLD,,186,3,Gold,,,,,,,,,,,,,,,,,,,,,
5,74,10,1:17.535,+1.871,+0.132,189.8,10,Riley Motorsports,LMP3,,,Ligier JS P320,M,1282,35,36,96,7650,3,,11706,,,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,Scott,Andrews,Silver,,AUS,,1657,3,Silver,,,,,,,,,,,,,,,,,,,,,
6,7,9,1:17.793,+2.129,+0.258,189.2,9,Forty7 Motorsports,LMP3,,,Duqueine D08,M,1295,193,36,105,7665,3,,11710,,,Rodrigo,Pflucker,Silver,,PER,,1677,5,Silver,,,Mark,Kvamme,Bronze,,USA,,2422,2,Bronze,,,Stefan,Rzadzinski,Silver,,CAN,,1508,1,Silver,,,,,,,,,,,,,,,,,,,,,
7,40,5,1:18.112,+2.448,+0.319,188.4,8,FastMD Racing,LMP3,,,Duqueine D08,M,1528,267,36,105,7665,3,,11715,,,Todd,Archer,,,USA,,1767,2,,,,James,Vance,,,CAN,,486,3,,,,Max,Hanratty,Silver,,USA,,980,4,Silver,,,,,,,,,,,,,,,,,,,,,
8,30,8,1:19.071,+3.407,+0.959,186.1,9,Jr III Racing,LMP3,,,Ligier JS P320,M,1498,283,36,96,7650,3,,11713,,,Ari,Balogh,Bronze,,USA,,1081,1,Bronze,,,Garett,Grist,Silver,,CAN,,1388,2,Silver,,,Spencer,Pigot,Gold,,USA,,243,3,Gold,,,,,,,,,,,,,,,,,,,,,
9,54,0,,,,,0,Core Autosport,LMP3,,,Ligier JS P320,M,1285,174,36,96,7650,3,,11708,,,Jonathan,Bennett,Bronze,,USA,,60,1,Bronze,,,George,Kurtz,Bronze,,USA,,1612,3,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,
10,83,0,,,,,1,WIN Autosport,LMP3,,,Duqueine D08,M,1376,183,20,105,7665,3,,11711,,,Matthew,Bell,Silver,,GBR,,424,1,Silver,,,Naveen,Rao,Bronze,,USA,,1393,1,Bronze,,,Josh,Skelton,Silver,,GBR,,2614,3,Silver,,,,,,,,,,,,,,,,,,,,,
