NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
11,1,1,4:09.627,0,B,2:09.470,0,44.757,0,1:15.400,0,74.1,4:09.627,09:24:09.627,2:09.470,0:44.757,1:15.400,121.8,Reno FRANCOT,0:01:22.137,,,AKCEL GP / PHM RACING,,RF,129.470,44.757,75.400,
11,1,2,4:15.067,0,,2:54.256,0,42.443,0,38.368,0,76.5,8:24.694,09:28:24.694,2:54.256,0:42.443,0:38.368,125.1,Reno FRANCOT,0:02:17.655,,,AKCEL GP / PHM RACING,,GF,174.256,42.443,38.368,
11,1,3,2:00.204,0,,44.379,0,39.434,0,36.391,0,162.3,10:24.898,09:30:24.898,0:44.379,0:39.434,0:36.391,213.0,Reno FRANCOT,,,,AKCEL GP / PHM RACING,,GF,44.379,39.434,36.391,
11,1,4,1:57.139,0,,43.111,2,38.422,0,35.606,0,166.5,12:22.037,09:32:22.037,0:43.111,0:38.422,0:35.606,218.2,Reno FRANCOT,,,,AKCEL GP / PHM RACING,,GF,43.111,38.422,35.606,
11,1,5,2:02.269,0,,44.740,0,41.078,0,36.451,0,159.5,14:24.306,09:34:24.306,0:44.740,0:41.078,0:36.451,220.4,Reno FRANCOT,,,,AKCEL GP / PHM RACING,,GF,44.740,41.078,36.451,
11,1,6,1:57.091,2,,43.179,0,38.343,2,35.569,2,166.6,16:21.397,09:36:21.397,0:43.179,0:38.343,0:35.569,220.4,Reno FRANCOT,,,,AKCEL GP / PHM RACING,,FF,43.179,38.343,35.569,
12,1,1,3:28.486,0,B,1:46.558,0,46.648,0,55.280,0,88.7,3:28.486,09:23:28.486,1:46.558,0:46.648,0:55.280,114.4,Adam AL AZHARI,0:00:57.402,,,YAS HEAT RACING ACADEMY,,RF,106.558,46.648,55.280,
12,1,2,4:54.858,0,,3:33.900,0,42.214,0,38.744,0,66.1,8:23.344,09:28:23.344,3:33.900,0:42.214,0:38.744,106.2,Adam AL AZHARI,0:02:54.934,,,YAS HEAT RACING ACADEMY,,GF,213.900,42.214,38.744,
12,1,3,2:03.937,0,,46.568,0,40.052,0,37.317,0,157.4,10:27.281,09:30:27.281,0:46.568,0:40.052,0:37.317,201.9,Adam AL AZHARI,,,,YAS HEAT RACING ACADEMY,,GF,46.568,40.052,37.317,
12,1,4,1:58.381,0,,43.476,0,38.826,0,36.079,0,164.8,12:25.662,09:32:25.662,0:43.476,0:38.826,0:36.079,216.4,Adam AL AZHARI,,,,YAS HEAT RACING ACADEMY,,GF,43.476,38.826,36.079,
12,1,5,1:56.090,2,,42.583,2,38.139,2,35.368,2,168.0,14:21.752,09:34:21.752,0:42.583,0:38.139,0:35.368,224.5,Adam AL AZHARI,,,,YAS HEAT RACING ACADEMY,,GF,42.583,38.139,35.368,
12,1,6,1:56.553,0,,42.733,0,38.435,0,35.385,0,167.3,16:18.305,09:36:18.305,0:42.733,0:38.435,0:35.385,221.8,Adam AL AZHARI,,,,YAS HEAT RACING ACADEMY,,FF,42.733,38.435,35.385,
13,1,1,4:12.949,0,B,2:15.827,0,44.781,0,1:12.341,0,73.1,4:12.949,09:24:12.949,2:15.827,0:44.781,1:12.341,113.1,David COSMA,0:01:25.226,R,,AKCEL GP / PHM RACING,,RF,135.827,44.781,72.341,
13,1,2,4:13.319,0,,2:52.024,0,41.995,0,39.300,0,77.0,8:26.268,09:28:26.268,2:52.024,0:41.995,0:39.300,125.9,David COSMA,0:02:14.223,R,,AKCEL GP / PHM RACING,,GF,172.024,41.995,39.300,
13,1,3,2:06.816,0,,44.889,0,41.195,0,40.732,0,153.8,10:33.084,09:30:33.084,0:44.889,0:41.195,0:40.732,219.1,David COSMA,,R,,AKCEL GP / PHM RACING,,GF,44.889,41.195,40.732,
