POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,83,12,1:41.673,-,-,191.8,51,AF Corse,HYPERCAR,H,,Ferrari 499P,M,93104,16,4167,6192,3,119,,,AF CORSE,,Robert,KUBICA,P,,POL,,8438,181,,,,Yifei,YE,G,,CHN,,10068,43,,,,Philip,HANSON,G,,GBR,,1946,188,,,,,,,,,,,,,,,,,,,,,,
2,12,30,1:41.968,+0.295,+0.295,191.3,49,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,93084,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Alex,LYNN,P,,GBR,,11043,188,,,,Norman,NATO,G,,FRA,,9032,70,,,,Will,STEVENS,P,,GBR,,11044,188,,,,,,,,,,,,,,,,,,,,,,
3,51,52,1:42.188,+0.515,+0.220,190.9,62,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,93096,6293,4167,6192,3,119,,,FERRARI AF,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,,,,,,,,,,,,,,,,,,,,,
4,15,24,1:42.195,+0.522,+0.007,190.9,68,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,93085,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,,,Raffaele,MARCIELLO,P,,CHE,,10402,219,,,,Kevin,MAGNUSSEN,P,,DNK,,10211,57,,,,,,,,,,,,,,,,,,,,,,
5,50,19,1:42.299,+0.626,+0.104,190.7,56,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,93095,6293,4167,6192,3,119,,,FERRARI AF,,Antonio,FUOCO,P,,ITA,,10091,119,,,,Miguel,MOLINA,P,,ESP,,8526,64,,,,Nicklas,NIELSEN,P,,DNK,,9432,57,,,,,,,,,,,,,,,,,,,,,,
6,38,45,1:42.750,+1.077,+0.451,189.8,56,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,93093,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Earl,BAMBER,P,,NZL,,1290,168,,,,Sébastien,BOURDAIS,P,,FRA,,98,70,,,,Jenson,BUTTON,P,,GBR,,9180,188,,,,,,,,,,,,,,,,,,,,,,
7,20,35,1:42.849,+1.176,+0.099,189.6,60,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,93086,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,René,RAST,P,,DEU,,307,5,,,,Robin,FRIJNS,P,,NLD,,9871,178,,,,Sheldon,VAN DER LINDE,P,,ZAF,,11274,2,,,,,,,,,,,,,,,,,,,,,,
8,93,28,1:43.243,+1.570,+0.394,188.9,38,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,93109,6151,4167,6112,4014,70,,,PEUGEOT TE,,Paul,DI RESTA,P,,MCO,,9293,154,,,,Mikkel,JENSEN,P,,DNK,,8276,57,,,,Jean-Eric,VERGNE,P,,FRA,,8528,70,,,,,,,,,,,,,,,,,,,,,,
9,5,53,1:43.297,+1.624,+0.054,188.8,64,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,93077,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,Mathieu,JAMINET,P,,FRA,,9415,70,,,,,,,,,,,,,,,,,,,,,,
10,8,67,1:43.314,+1.641,+0.017,188.8,70,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,93081,380,4167,6206,2,121,,,TOYOTA GAZOO,,Sébastien,BUEMI,P,,CHE,,138,219,,,,Brendon,HARTLEY,P,,NZL,,152,168,,,,Ryo,HIRAKAWA,P,,JPN,,8166,121,,,,,,,,,,,,,,,,,,,,,,
