POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,99,Classified,25,1:01:05.027,-,-,15,2:05.224,155.8,,P-2L,,,Chevron B19 1971,,,,,,,,,,,,Jamie,CONSTABLE,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,122,Classified,23,1:01:11.986,2 Laps,1 Lap,8,2:17.017,142.4,,GT,,,Chevrolet Corvette C3 1969,,,,,,,,,,,,Eric,EXCOFFIER,,,FRA,,,,,,,Clément,EXCOFFIER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,173,Classified,23,1:01:15.491,2 Laps,+3.505,11,2:19.555,139.8,,GT,,,Porsche 911 Carrera RSR 3.0 1974,,,,,,,,,,,,Romain,JOFFROY,,,FRA,,,,,,,Xavier,GAFFORY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,12,Classified,23,1:01:17.808,2 Laps,+2.317,8,2:23.120,136.3,,GT,,,"Porsche 911 Carrera RSR 2,8L 1973",,,,,,,,,,,,Geoffroy,PETER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,33,Classified,23,1:01:19.238,2 Laps,+1.430,14,2:23.677,135.8,,GT,,,Porsche 911 Carrera RSR 2.8 1973,,,,,,,,,,,,Kurt G.,THIEL,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,61,Classified,23,1:01:20.008,2 Laps,+0.770,6,2:23.081,136.3,,GT,,,Porsche 911 Carrera RSR 3.0 1974,,,,,,,,,,,,Serge,LIBENS,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,172,Classified,23,1:01:28.311,2 Laps,+8.303,4,2:09.414,150.7,,P-2L,,,Chevron B19 1971,,,,,,,,,,,,,NELSON,,,FRA,,,,,,,Pierre,FILLON,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,71,Classified,23,1:02:52.491,2 Laps,+1:24.180,6,2:21.748,137.6,,GT,,,Porsche 911 Carrera RS 3.0 1975,,,,,,,,,,,,Annette,ROLNER,,,DEN,,,,,,,Pierre-Alain,THIBAUT,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,79,Classified,22,1:01:11.869,3 Laps,1 Lap,15,2:28.763,131.1,,P-2L,,,Chevron B8 1969,,,,,,,,,,,,Oren,NATAF,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,59,Classified,21,1:01:24.607,4 Laps,1 Lap,6,2:42.318,120.2,,GT,,,Porsche 911 Carrera RSR 3.0 1974,,,,,,,,,,,,Jean-Louis,BONNET,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,928,Classified,21,1:01:41.717,4 Laps,+17.110,2,2:25.491,134.1,,GT,,,Porsche 928 S 1980,,,,,,,,,,,,Jörg,BRATKE VON BERGEN,,,GER,,,,,,,Olivier,LOUISODER,,,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,24,Classified,19,45:18.810,6 Laps,2 Laps,6,2:13.263,146.4,,P-2L,,,Chevron B16 1971,,,,,,,,,,,,François,BOURDIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,80,Classified,18,41:39.680,7 Laps,1 Lap,6,2:07.380,153.1,,P-2L,,,Chevron B19 1971,,,,,,,,,,,,Xavier,MICHEL,,,FRA,,,,,,,Christian,VAGLIO-GIORS,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,Classified,18,44:20.356,7 Laps,+2:40.676,10,2:13.256,146.4,,P-2L,,,Lola T210 1970,,,,,,,,,,,,Frank,JACOB,,,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,75,Not classified,13,27:34.645,,,3,2:05.647,155.2,,P-2L,,,Chevron B31 1975,,,,,,,,,,,,Ludovic,CARON,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,Not classified,10,27:13.986,,,2,2:25.409,134.1,,P-2L,,,Ginetta G16 1969,,,,,,,,,,,,Olivier,HUEZ,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31,Not started,0,,,,0,,,,P-2L,,,Chevron B31 1975,,,,,,,,,,,,Ross,HYETT,,,GBR,,,,,,,Charlie,HYETT,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
