NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
1,1,1,2:58.561,0,,1:09.399,0,58.614,0,50.548,0,103.6,12:02.574,10:57:02.574,1:09.399,0:58.614,0:50.548,148.8,GHANIN AL MADHEED,,QTCC,,,,GF,69.399,58.614,50.548,
1,1,2,2:32.145,0,,56.837,0,49.720,0,45.588,0,128.2,14:34.719,10:59:34.719,0:56.837,0:49.720,0:45.588,181.2,GHANIN AL MADHEED,,QTCC,,,,GF,56.837,49.720,45.588,
1,1,3,2:37.653,0,,55.890,0,55.735,0,46.028,0,123.7,17:12.372,11:02:12.372,0:55.890,0:55.735,0:46.028,184.6,GHANIN AL MADHEED,,QTCC,,,,GF,55.890,55.735,46.028,
1,1,4,2:31.573,0,,55.661,0,47.258,0,48.654,0,128.7,19:43.945,11:04:43.945,0:55.661,0:47.258,0:48.654,193.2,GHANIN AL MADHEED,,QTCC,,,,GF,55.661,47.258,48.654,
1,1,5,2:28.168,0,,55.031,0,48.094,0,45.043,3,131.6,22:12.113,11:07:12.113,0:55.031,0:48.094,0:45.043,190.8,GHANIN AL MADHEED,,QTCC,,,,GF,55.031,48.094,45.043,
1,1,6,2:30.506,0,,54.775,0,48.727,0,47.004,0,129.6,24:42.619,11:09:42.619,0:54.775,0:48.727,0:47.004,188.2,GHANIN AL MADHEED,,QTCC,,,,GF,54.775,48.727,47.004,
1,1,7,2:27.160,3,,53.247,0,47.169,3,46.744,0,132.5,27:09.779,11:12:09.779,0:53.247,0:47.169,0:46.744,196.7,GHANIN AL MADHEED,,QTCC,,,,GF,53.247,47.169,46.744,
1,1,8,2:31.952,0,,53.002,3,47.806,0,51.144,0,128.4,29:41.731,11:14:41.731,0:53.002,0:47.806,0:51.144,191.8,GHANIN AL MADHEED,,QTCC,,,,GF,53.002,47.806,51.144,
100,1,1,3:03.899,0,,1:11.917,0,56.391,0,55.591,0,100.6,16:56.245,11:01:56.245,1:11.917,0:56.391,0:55.591,145.4,MOHAMED MARZOUQ AL BUAINAIN,,QTCC,,,,GF,71.917,56.391,55.591,
100,1,2,2:49.423,2,,1:03.101,0,53.280,2,53.042,2,115.1,19:45.668,11:04:45.668,1:03.101,0:53.280,0:53.042,172.5,MOHAMED MARZOUQ AL BUAINAIN,,QTCC,,,,GF,63.101,53.280,53.042,
