NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
11,3,1,10:39.942,0,,9:23.449,0,40.886,0,35.607,0,28.9,10:39.942,17:40:39.942,9:23.449,0:40.886,0:35.607,104.4,Jean-Karl VERNAY,0:08:23.239,HYPERCAR,H,Isotta Fraschini,Isotta Fraschini,GF,563.449,40.886,35.607,
11,3,2,1:50.442,0,,42.023,0,36.234,2,32.185,2,176.6,12:30.384,17:42:30.384,0:42.023,0:36.234,0:32.185,290.3,Jean-Karl VERNAY,,HYPERCAR,H,Isotta Fraschini,Isotta Fraschini,GF,42.023,36.234,32.185,
11,3,3,1:49.542,2,,40.231,0,36.808,0,32.503,0,178.1,14:19.926,17:44:19.926,0:40.231,0:36.808,0:32.503,289.5,Jean-Karl VERNAY,,HYPERCAR,H,Isotta Fraschini,Isotta Fraschini,GF,40.231,36.808,32.503,
11,3,4,9:10.836,0,B,38.104,2,7:42.456,0,50.276,0,35.4,23:30.762,17:53:30.762,0:38.104,7:42.456,0:50.276,288.8,Jean-Karl VERNAY,,HYPERCAR,H,Isotta Fraschini,Isotta Fraschini,GF,38.104,462.456,50.276,
12,2,1,2:23.545,0,,1:02.217,0,44.201,0,37.127,0,128.9,2:23.545,17:32:23.545,1:02.217,0:44.201,0:37.127,100.7,Callum ILOTT,0:00:12.326,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,62.217,44.201,37.127,
12,2,2,1:52.766,0,,41.698,0,37.821,0,33.247,0,173.0,4:16.311,17:34:16.311,0:41.698,0:37.821,0:33.247,288.0,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,41.698,37.821,33.247,
12,2,3,1:46.105,0,,38.429,0,34.965,0,32.711,0,183.8,6:02.416,17:36:02.416,0:38.429,0:34.965,0:32.711,290.3,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,38.429,34.965,32.711,
12,2,4,1:41.328,2,,36.975,0,34.005,2,30.348,2,192.5,7:43.744,17:37:43.744,0:36.975,0:34.005,0:30.348,294.3,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,36.975,34.005,30.348,
12,2,5,1:49.793,0,,37.382,0,35.846,0,36.565,0,177.7,9:33.537,17:39:33.537,0:37.382,0:35.846,0:36.565,298.3,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,37.382,35.846,36.565,
12,2,6,1:40.871,0,,36.646,2,34.320,0,29.905,0,193.4,11:14.408,17:41:14.408,0:36.646,0:34.320,0:29.905,297.5,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,36.646,34.320,29.905,
12,2,7,1:49.782,0,B,36.842,0,34.788,0,38.152,0,177.7,13:04.190,17:43:04.190,0:36.842,0:34.788,0:38.152,295.1,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,36.842,34.788,38.152,
