POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,60,14,1:12.222,-,-,181.1,14,Meyer Shank Racing W/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,12725,,AutoNation / SiriusXM / Arctic Wolf,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,14,1:13.306,+1.084,+1.084,178.5,15,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,12722,,Whelen Engineering,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Tristan,Nunez,Gold,,USA,,169,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,8,1:13.384,+1.162,+0.078,178.3,13,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,12724,,Konica Minolta,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,01,7,1:13.410,+1.188,+0.026,178.2,14,Cadillac Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,12726,,Cadillac V-Performance Academy,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,13,1:14.117,+1.895,+0.707,176.5,13,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,1556,16,28,85,7637,3,,12836,,TAFS,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Jonathan,Bomarito,Gold,,USA,,309,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,02,12,1:14.251,+2.029,+0.134,176.2,12,Cadillac Racing,DPi,,,Cadillac DPi,M,1549,339,27,49,7646,3,,12727,,Cadillac Accessories,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,52,14,1:14.357,+2.135,+0.106,175.9,14,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,12837,,End ALZ,Josh,Pierson,Gold,,USA,,2761,4,Gold,,,Patrick,Kelly,Bronze,,USA,,1704,1,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,81,13,1:14.378,+2.156,+0.021,175.9,15,DragonSpeed USA,LMP2,,,ORECA LMP2 07,M,797,305,28,85,7637,3,,12839,,,Henrik,Hedman,Bronze,,USA,,1142,1,Bronze,,,Juan Pablo,Montoya,Platinum,,COL,,2889,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,13,1:14.821,+2.599,+0.443,174.8,13,JDC Miller MotorSports,DPi,,,Cadillac DPi,M,758,270,27,49,7646,3,,12723,,Mustang Sampling / Cadillac / Galp / Misahara,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,2688,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,11,1:14.890,+2.668,+0.069,174.7,12,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,,12838,,Tower Events,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Will,Stevens,Platinum,,GBR,,2698,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,6,1:16.853,+4.631,+1.963,170.2,9,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,12834,,Polar Handtools / Polar Seafood / Mascot Workwear / HRX / Motul / Skaarup / Ceramic Speed / Stobag / Wexler / ATS / SPS,Dennis,Andersen,Bronze,,DNK,,2737,1,Bronze,,,Anders,Fjordbach,Silver,,DNK,,2718,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,74,10,1:18.278,+6.056,+1.425,167.1,12,Riley Motorsports,LMP3,,,Ligier JS P320,M,1677,35,36,96,7650,3,,12732,,74 Ranch Resort,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18,13,1:19.056,+6.834,+0.778,165.5,14,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,12835,,Motul / Mechanix Wear,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,36,13,1:19.066,+6.844,+0.010,165.5,13,Andretti Autosport,LMP3,,,Ligier JS P320,M,1681,357,36,96,7650,3,,12734,,Gallant / Window World,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Gabby,Chaves,Gold,,COL,,600,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,33,11,1:19.357,+7.135,+0.291,164.9,11,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1603,286,36,96,7650,3,,12728,,Exelixis / Focal One / Alta,Joao,Barbosa,Gold,,PRT,,182,1,Gold,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,11,1:21.029,+8.807,+1.672,161.4,11,AWA,LMP3,,,Duqueine D08,M,1675,217,36,105,7665,3,,12730,,Orlando Corp / OMP / Sonic Tools / Racing Spirit / Urbinco / Westrock / Motul / Projekt / C17 Media,Orey,Fidani,Bronze,,CAN,,973,3,Bronze,,,Kuno,Wittmer,Gold,,CAN,,237,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,39,10,1:22.059,+9.837,+1.030,159.4,11,CarBahn with Peregrine Racing,GTD,,,Lamborghini Huracan GT3,M,1540,378,4,13,1609,3,,12737,,Accel / Menlo / DataRobot / Palantir / SailPoint / Optimizely,Robert,Megennis,Silver,,USA,,2412,1,Silver,,,Jeff,Westphal,Gold,,USA,,682,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,96,13,1:22.298,+10.076,+0.239,159.0,13,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,12739,,Turner Motorsport / LiquiMoly / Barletta Engineering,Robby,Foley,Silver,,USA,,1302,2,Silver,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12,11,1:22.461,+10.239,+0.163,158.6,12,VasserSullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,12738,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,2230,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,32,11,1:22.497,+10.275,+0.036,158.6,11,Team Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,1462,222,4,45,7643,3,,12742,,Herb Korthoff,Mike,Skeen,Silver,,USA,,830,1,Silver,,,Stevan,McAleer,Silver,,GBR,,460,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,27,12,1:22.589,+10.367,+0.092,158.4,13,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3,M,1510,294,4,18,73,3,,12741,,,Roman,De Angelis,Silver,,CAN,,1379,1,Silver,,,Maxime,Martin,Platinum,,BEL,,360,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,16,8,1:22.927,+10.705,+0.338,157.8,12,Wright Motorsports,GTD,,,Porsche 911 GT3R,M,857,111,4,93,112,3,,12745,,1st Phorm / Mountain Motorsports / Una Vida Tequila,Ryan,Hardwick,Bronze,,USA,,1256,1,Bronze,,,Jan,Heylen,Gold,,BEL,,184,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,17,7,1:22.996,+10.774,+0.069,157.6,11,VasserSullivan,GTD,,,Lexus RC F GT3,M,1822,336,4,46,7644,3,,12747,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Richard,Heistand,Bronze,,USA,,1817,1,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,6,1:23.142,+10.920,+0.146,157.3,8,Paul Miller Racing,GTD,,,BMW M4 GT3,M,1558,34,4,111,74,3,,12740,,TOTAL Lubricants / UIS and Paul Miller Auto Group,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,70,9,1:24.061,+11.839,+0.919,155.6,10,inception racing,GTD,,,McLaren 720S GT3,M,1520,388,4,81,7651,3,,12744,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Jordan,Pepper,Gold,,ZAF,,2716,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,51,3,1:26.584,+14.362,+2.523,151.1,4,Rick Ware Racing,GTD,,,Acura NSX GT3,M,1748,307,4,43,7641,3,,12746,,Nurtec ODT,Ryan,Eversley,Gold,,USA,,501,3,Gold,,,Aidan,Read,Silver,,AUS,,2417,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,30,0,,,,,0,Jr III Racing,LMP3,,,Ligier JS P320,M,1676,283,36,96,7650,3,,12731,,AirBnB / S2 Cyber,Ari,Balogh,Bronze,,USA,,1081,1,Bronze,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,38,0,,,,,0,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1678,289,36,96,7650,3,,12733,,Cardio Access / CSCI / AIG Technologies,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,54,0,,,,,0,CORE Autosport,LMP3,,,Ligier JS P320,M,1674,174,36,96,7650,3,,12729,,Crowdstrike / Motul / FLEX-BOX,Jon,Bennett,Bronze,,USA,,60,1,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,57,0,,,,,2,Winward Racing,GTD,,,Mercedes-AMG GT3,M,934,304,4,45,7643,3,,12736,,Techemet / First Horizon / Exxon Mobil,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Gold,,CHE,,1936,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,58,0,,,,,0,MLT Motorsports,LMP3,,,Ligier JS P320,M,1825,260,36,96,7650,3,,12735,,,Dakota,Dickerson,Silver,,USA,,1756,1,Silver,,,Josh,Sarchet,Bronze,,USA,,2777,2,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
