POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,60,Classified,423,10:00:14.591,-,-,37,1:10.410,209.0,Meyer Shank Racing W/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,34,13845,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,Helio,Castroneves,Platinum,,BRA,,1525,3,Platinum,,,,,,,,,,,,,,,,,,,,,
2,31,Classified,423,10:00:18.960,+4.369,+4.369,409,1:10.090,210.0,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,13,13842,,,Olivier,Pla,Platinum,,FRA,,2931,1,Platinum,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Mike,Conway,Platinum,,GBR,,2710,2,Platinum,,,,,,,,,,,,,,,,,,,,,
3,48,Classified,422,10:00:28.165,1 Lap,1 Lap,214,1:10.500,208.7,Ally Cadillac,DPi,,,Cadillac DPi,M,1539,159,27,49,7646,3,6,13841,,,Mike,Rockenfeller,Platinum,,DEU,,625,4,Platinum,,,Kamui,Kobayashi,Platinum,,JPN,,1778,2,Platinum,,,Jimmie,Johnson,Platinum,,USA,,2860,1,Platinum,,,,,,,,,,,,,,,,,,,,,
4,01,Classified,419,10:00:26.366,4 Laps,3 Laps,81,1:09.993,210.2,Cadillac Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,41,13846,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Scott,Dixon,Platinum,,NZL,,2699,4,Platinum,,,,,,,,,,,,,,,,,,,,,
5,8,Classified,418,10:00:29.473,5 Laps,1 Lap,398,1:10.887,207.6,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,82,13852,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,2701,2,Gold,,,Rui,Pinto de Andrade,Silver,,PRT,,2764,3,Silver,,,,,,,,,,,,,,,,,,,,,
6,81,Classified,418,10:00:30.422,5 Laps,+0.949,300,1:11.847,204.8,DragonSpeed USA,LMP2,,,ORECA LMP2 07,M,797,305,28,85,7637,3,89,13853,,,Henrik,Hedman,Bronze,,USA,,1142,1,Bronze,,,Juan Pablo,Montoya,Platinum,,COL,,2889,2,Platinum,,,Sebastian,Montoya,Silver,,COL,,2888,3,Silver,,,,,,,,,,,,,,,,,,,,,
7,11,Classified,418,10:00:31.404,5 Laps,+0.982,406,1:11.669,205.3,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,1556,16,28,85,7637,3,68,13850,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Josh,Pierson,Silver,,USA,,2761,3,Silver,,,Tristan,Nunez,Gold,,USA,,169,2,Gold,,,,,,,,,,,,,,,,,,,,,
8,02,Classified,418,10:00:49.881,5 Laps,+18.477,36,1:09.664,211.2,Cadillac Racing,DPi,,,Cadillac DPi,M,1549,339,27,49,7646,3,48,13847,,,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,Ryan,Hunter-Reay,Platinum,,USA,,81,3,Platinum,,,,,,,,,,,,,,,,,,,,,
9,10,Classified,414,9:47:08.006,9 Laps,4 Laps,409,1:10.522,208.7,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,27,13844,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Brendon,Hartley,Platinum,,NZL,,304,3,Platinum,,,,,,,,,,,,,,,,,,,,,
10,20,Classified,414,10:00:46.370,9 Laps,+13:38.364,126,1:11.889,204.7,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,55,13848,,,Dennis,Andersen,Bronze,,DNK,,2737,1,Bronze,,,Anders,Fjordbach,Silver,,DNK,,2718,2,Silver,,,Fabio,Scherer,Gold,,CHE,,2738,3,Gold,,,,,,,,,,,,,,,,,,,,,
11,36,Classified,401,10:00:40.338,22 Laps,13 Laps,138,1:16.778,191.7,Andretti Autosport,LMP3,,,Ligier JS P320,M,1681,357,36,96,7650,3,138,13860,,,Jarett,Andretti,Silver,,USA,,2292,3,Silver,,,Gabby,Chaves,Gold,,COL,,600,4,Gold,,,Josh,Burdon,Silver,,AUS,,2748,2,Silver,,,,,,,,,,,,,,,,,,,,,
12,30,Classified,401,10:00:42.747,22 Laps,+2.409,180,1:16.766,191.7,Jr III Racing,LMP3,,,Ligier JS P320,M,1498,283,34,96,7650,3,117,13857,,,Ari,Balogh,Bronze,,USA,,1081,1,Bronze,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,Nolan,Siegel,Silver,,USA,,2794,4,Silver,,,,,,,,,,,,,,,,,,,,,
13,33,Classified,401,10:00:51.175,22 Laps,+8.428,348,1:16.584,192.2,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1603,286,36,96,7650,3,96,13854,,,Joao,Barbosa,Gold,,PRT,,182,1,Gold,,,Malthe,Jakobsen,Silver,,DNK,,2782,4,Silver,,,Nico,Pino,Silver,,CHL,,2770,2,Silver,,,,,,,,,,,,,,,,,,,,,
14,74,Classified,400,10:00:36.953,23 Laps,1 Lap,349,1:16.348,192.7,Riley Motorsports,LMP3,,,Ligier JS P320,M,1606,35,36,96,7650,3,124,13858,,,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,Kay,van Berlo,Silver,,NLD,,1759,3,Silver,,,,,,,,,,,,,,,,,,,,,
15,54,Classified,399,10:00:47.201,24 Laps,1 Lap,83,1:16.732,191.8,CORE Autosport,LMP3,,,Ligier JS P320,M,1674,174,36,96,7650,3,103,13855,,,Jon,Bennett,Bronze,,USA,,60,1,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,George,Kurtz,Bronze,,USA,,1612,3,Bronze,,,,,,,,,,,,,,,,,,,,,
16,76,Classified,397,10:00:18.144,26 Laps,2 Laps,378,1:17.367,190.2,AWA,LMP3,,,Duqueine D08,M,2132,217,36,105,7665,3,145,13861,,,Anthony,Mantella,Bronze,,CAN,,2682,2,Bronze,,,Kyle,Marcelli,Gold,,CAN,,88,1,Gold,,,Josh,Sarchet,Bronze,,USA,,2777,3,Bronze,,,,,,,,,,,,,,,,,,,,,
