POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'39.562,,,6,1'43.461,183.8,,
2,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'41.655,2.093,2.093,6,1'45.114,180.9,,
3,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'42.189,2.627,0.534,6,1'45.416,180.3,,
4,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'42.982,3.420,0.793,6,1'46.462,178.6,,
5,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:02'43.841,4.279,0.859,6,1'55.081,165.2,,
6,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'45.262,5.700,1.421,6,1'47.546,176.8,,
7,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'46.365,6.803,1.103,6,1'47.203,177.3,,
8,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,10,1:02'47.619,8.057,1.254,6,1'46.393,178.7,,
9,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:02'48.753,9.191,1.134,6,1'56.175,163.6,,
10,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,Thomas KIEFER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:02'50.237,10.675,1.484,5,1'55.623,164.4,,
11,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,10,1:02'51.031,11.469,0.794,6,1'55.605,164.5,,
12,19,Blackthorn,Giacomo PETROBELLI,Jonathan ADAM,Charles BATEMAN,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,10,1:02'52.187,12.625,1.156,5,1'58.861,159.9,,
13,77,Optimum Motorsport,Morgan TILLBROOK,Tom IKIN,Marvin KIRCHHOFER,,McLaren 720S GT3,M,GT,,,Classified,10,1:02'53.240,13.678,1.053,6,1'56.451,163.3,,
14,89,EBM,Gabriel RINDONE,Jamie DAY,Mattia DRUDI,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,10,1:02'54.086,14.524,0.846,6,1'56.450,163.3,,
15,92,Manthey EMA,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,10,1:02'54.991,15.429,0.905,6,1'56.477,163.2,,
16,88,Dragon Racing,Marco PULCINI,Nicola MARINANGELI,Giacomo ALTOE,,Ferrari 296 GT3,M,GT,,,Classified,10,1:02'55.898,16.336,0.907,6,1'56.270,163.5,,
17,51,AF Corse,Custodio TOLEDO,Cedric SBIRRAZZUOLI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,10,1:02'56.689,17.127,0.791,6,1'57.222,162.2,,
18,57,Car Guy,Takeshi KIMURA,Casper STEVENSON,Daniel SERRA,,Ferrari 296 GT3,M,GT,,,Classified,10,1:02'57.735,18.173,1.046,6,1'57.189,162.2,,
19,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:02'59.081,19.519,1.346,6,1'52.355,169.2,,
20,7,Graff Racing,Danial FROST,James WINSLOW,Alexander BUKHANTSOV,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:02'59.953,20.391,0.872,6,1'52.377,169.2,,
21,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,10,1:03'00.449,20.887,0.496,6,1'58.115,161.0,,
22,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,10,1:03'01.849,22.287,1.400,5,1'57.612,161.6,,
23,34,Inter Europol Competition,Tim CRESWICK,Daniel ALI,Douwe DEDECKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,10,1:03'02.758,23.196,0.909,6,1'53.892,166.9,,
