POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,81,3,1:54.668,-,-,165.8,6,Winward Racing,GT,,,Mercedes-AMG GT3 EVO,M,93003,6313,4171,6230,4393,5,,,WINWARD RACING,,Luca,Stolz,P,,DEU,,9294,5,,00:40:00,01:15:00,Gabriele,Piana,S,,ITA,,11772,119,,00:45:00,None,Rinat,Salikhov,B,,_,,11784,189,,01:30:00,None,,,,,,,,,,,,,,,,,,,
2,92,4,1:54.749,+0.081,+0.081,165.7,8,Manthey EMA,GT,,,Porsche 911 GT3 R,M,93010,6372,4171,4343,4368,5,,,MANTHEY EMA,,Ryan,Hardwick,B,,USA,,10846,66,,01:30:00,None,Riccardo,Pera,S,,ITA,,9187,119,,00:45:00,None,Richard,Lietz,P,,AUT,,66,17,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
3,89,4,1:54.797,+0.129,+0.048,165.6,8,EBM,GT,,,Aston Martin Vantage AMR GT3,M,93008,6440,4171,6085,260,168,,,EBM,,Gabriel,Rindone,B,,LUX,,10517,138,,01:30:00,None,Jamie,DAY,S,,GBR,,11860,188,,00:45:00,None,Mattia,Drudi,P,,ITA,,9323,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
4,2,4,1:54.918,+0.250,+0.121,165.4,8,Climax Racing,GT,,,Mercedes-AMG GT3 EVO,M,92970,6412,4171,6230,4393,43,,,CLIMAX RACING,,Bihuang,Zhou,B,,CHN,,10922,43,,01:30:00,None,Elias,Seppanen,S,,FIN,,11775,69,,00:45:00,None,Ralf,Aron,G,,EST,,11667,65,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
5,77,4,1:54.936,+0.268,+0.018,165.4,7,Optimum Motorsport,GT,,,McLaren 720S GT3,M,93001,5576,4171,6044,60,188,,,OPTIMUM,,Morgan,Tillbrook,B,,GBR,,11630,188,,01:30:00,None,Thomas,Ikin,S,,GBR,,11663,188,,00:45:00,None,Marvin,Kirchhofer,P,,DEU,,10411,5,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
6,16,3,1:54.951,+0.283,+0.015,165.4,6,Winward Racing,GT,,,Mercedes-AMG GT3 EVO,M,92979,6313,4171,6230,4393,5,,,WINWARD RACING,,Maro,Engel,P,,MCO,,11619,5,,00:40:00,01:15:00,Viktor,Shaytar,S,,_,,295,254,,00:45:00,None,Sergey,Stolyarov,B,,_,,11776,189,,01:30:00,None,,,,,,,,,,,,,,,,,,,
7,28,3,1:55.045,+0.377,+0.094,165.3,7,AF Corse,GT,,,Ferrari 296 GT3,M,92989,16,4171,6195,3,119,,,AF CORSE,,Massimiliano,Wiser,B,,ITA,,11778,119,,01:30:00,None,Manuel,Franco,S,,USA,,11629,66,,00:45:00,None,Davide,Rigon,P,,ITA,,266,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
8,9,3,1:55.113,+0.445,+0.068,165.2,8,GetSpeed,GT,,,Mercedes-AMG GT3 EVO,M,92973,6304,4171,6230,4393,5,,,GETSPEED,,Anthony,Bartone,S,,USA,,11289,66,,00:45:00,None,Steve,Jans,B,,LUX,,11293,138,,01:30:00,None,Fabian,Schiller,G,,DEU,,10920,5,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
9,19,3,1:55.479,+0.811,+0.366,164.6,7,Blackthorn,GT,,,Aston Martin Vantage AMR GT3,M,92980,6356,4171,6085,260,188,,,BLACKTHORN,,Giacomo,Petrobelli,B,,ITA,,805,119,,01:30:00,None,Jonathan,Adam,P,,GBR,,194,188,,00:40:00,01:15:00,Charles,Bateman,S,,GBR,,10894,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,57,4,1:55.525,+0.857,+0.046,164.6,8,Car Guy,GT,,,Ferrari 296 GT3,M,92998,6307,4171,6195,3,121,,,CAR GUY,,Takeshi,Kimura,B,,JPN,,9416,121,,01:30:00,None,Casper,Stevenson,S,,GBR,,10872,188,,00:45:00,None,Daniel,Serra,P,,BRA,,500,32,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
