POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:37'55.103,,,53,1'41.815,186.7,,
2,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:38'09.246,14.143,14.143,99,1'42.164,186.1,,
3,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:38'13.370,18.267,4.124,65,1'41.242,187.8,,
4,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:38'27.739,32.636,14.369,102,1'41.303,187.7,,
5,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:38'35.508,40.405,7.769,116,1'42.850,184.8,,
6,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,120,4:38'39.026,43.923,3.518,115,1'42.500,185.5,,
7,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,119,4:38'12.551,1 Laps,1 Laps,93,1'43.183,184.3,,
8,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,119,4:38'53.765,1 Laps,41.214,62,1'41.126,188.0,,
9,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,Thomas KIEFER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,114,4:38'51.467,6 Laps,5 Laps,104,1'51.230,170.9,,
10,15,RLR M Sport,Nick ADCOCK,Ian AGUILERA,Chris SHORT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,114,4:38'58.831,6 Laps,7.364,92,1'50.621,171.9,,
11,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,113,4:38'20.949,7 Laps,1 Laps,58,1'50.208,172.5,,
12,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,113,4:38'25.910,7 Laps,4.961,105,1'51.445,170.6,,
13,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,113,4:39'20.775,7 Laps,54.865,62,1'54.049,166.7,,
14,89,EBM,Gabriel RINDONE,Jamie DAY,Mattia DRUDI,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,113,4:39'27.209,7 Laps,6.434,54,1'53.804,167.1,,
15,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,113,4:39'36.112,7 Laps,8.903,90,1'53.879,166.9,,
16,27,Optimum Motorsport,Andrew GILBERT,Fran RUEDA,Benji GOETHE,,McLaren 720S GT3,M,GT,,,Classified,112,4:38'07.580,8 Laps,1 Laps,84,1'54.292,166.3,,
17,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,112,4:38'08.200,8 Laps,0.620,86,1'53.901,166.9,,
18,57,Car Guy,Takeshi KIMURA,Casper STEVENSON,Daniel SERRA,,Ferrari 296 GT3,M,GT,,,Classified,112,4:38'11.263,8 Laps,3.063,90,1'53.751,167.1,,
19,92,Manthey EMA,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,112,4:38'17.708,8 Laps,6.445,61,1'54.118,166.6,,
20,98,EBM,Anderson TANOTO,Brendon LEITCH,Marco SORENSEN,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,112,4:38'27.720,8 Laps,10.012,108,1'53.262,167.9,,
21,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,112,4:38'28.297,8 Laps,0.577,66,1'51.554,170.4,,
22,99,Herberth Motorsport,Ralf BOHN,Alfred RENAUER,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,112,4:38'31.149,8 Laps,2.852,63,1'54.581,165.9,,
23,81,Winward Racing,Luca STOLZ,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,112,4:38'31.894,8 Laps,0.745,88,1'54.245,166.4,,
24,88,Dragon Racing,Marco PULCINI,Nicola MARINANGELI,Giacomo ALTOE,,Ferrari 296 GT3,M,GT,,,Classified,112,4:38'36.057,8 Laps,4.163,91,1'54.198,166.5,,
25,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,112,4:38'37.038,8 Laps,0.981,60,1'54.626,165.9,,
26,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,112,4:39'00.385,8 Laps,23.347,87,1'54.897,165.5,,
27,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,112,4:39'08.728,8 Laps,8.343,88,1'54.302,166.3,,
28,19,Blackthorn,Giacomo PETROBELLI,Jonathan ADAM,Charles BATEMAN,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,112,4:39'23.194,8 Laps,14.466,92,1'54.299,166.3,,
29,12,Car Collection Motorsport,Bashar MARDINI,James KELL,Nico MENZEL,,Porsche 911 GT3 R,M,GT,,,Classified,112,4:39'31.669,8 Laps,8.475,90,1'54.719,165.7,,
30,9,GetSpeed,Anthony BARTONE,Steve JANS,Fabian SCHILLER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,112,4:39'34.138,8 Laps,2.469,89,1'54.145,166.6,,
31,79,Tsunami RT,Johannes ZELGER,Fabio BABINI,Daniel GAUNT,,Porsche 911 GT3 R,M,GT,,,Classified,111,4:38'55.237,9 Laps,1 Laps,88,1'56.061,163.8,,
32,51,AF Corse,Custodio TOLEDO,Cedric SBIRRAZZUOLI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,111,4:38'56.861,9 Laps,1.624,77,1'54.996,165.3,,
33,21,Car Collection Motorsport, HASH,Alex FONTANA,Yannick METTLER,,Porsche 911 GT3 R ,M,GT,,,Classified,111,4:39'18.278,9 Laps,21.417,60,1'54.906,165.5,,
34,23,Absolute Racing,Carl Wattana BENNETT,Gregory BENNETT,Chris VAN DER DRIFT,,Ferrari 296 GT3,M,GT,,,Classified,111,4:39'22.558,9 Laps,4.280,60,1'54.867,165.5,,
