POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'16.233,,,53,1'41.815,186.7,,
2,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'19.295,3.062,3.062,54,1'42.382,185.7,,
3,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'22.307,6.074,3.012,65,1'41.242,187.8,,
4,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'35.975,19.742,13.668,65,1'42.976,184.6,,
5,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'36.316,20.083,0.341,66,1'43.131,184.3,,
6,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:00'40.884,24.651,4.568,67,1'43.511,183.7,,
7,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:01'31.507,1'15.274,50.623,18,1'45.503,180.2,,
8,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,67,3:01'58.866,1'42.633,27.359,66,1'42.107,186.2,,
9,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,66,3:01'06.083,1 Laps,1 Laps,62,1'41.126,188.0,,
10,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,64,2:57'30.097,3 Laps,2 Laps,56,1'42.397,185.7,,
11,89,EBM,Gabriel RINDONE,Jamie DAY,Mattia DRUDI,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,64,3:01'19.342,3 Laps,3'49.245,54,1'53.804,167.1,,
12,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,Thomas KIEFER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,64,3:01'19.640,3 Laps,0.298,30,1'52.313,169.3,,
13,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'22.574,3 Laps,2.934,62,1'54.049,166.7,,
14,99,Herberth Motorsport,Ralf BOHN,Alfred RENAUER,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'30.797,3 Laps,8.223,63,1'54.581,165.9,,
15,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'32.540,3 Laps,1.743,63,1'54.132,166.6,,
16,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,64,3:01'36.151,3 Laps,3.611,60,1'54.626,165.9,,
17,27,Optimum Motorsport,Andrew GILBERT,Fran RUEDA,Benji GOETHE,,McLaren 720S GT3,M,GT,,,Classified,64,3:01'37.055,3 Laps,0.904,61,1'54.523,166.0,,
18,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'37.414,3 Laps,0.359,62,1'54.306,166.3,,
19,82,AF Corse,Charles-Henri SAMANI,Conrad LAURSEN,Nico VARRONE,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'40.434,3 Laps,3.020,64,1'54.467,166.1,,
20,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,64,3:01'45.006,3 Laps,4.572,61,1'55.403,164.7,,
21,98,EBM,Anderson TANOTO,Brendon LEITCH,Marco SORENSEN,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,64,3:01'45.491,3 Laps,0.485,60,1'54.609,165.9,,
22,57,Car Guy,Takeshi KIMURA,Casper STEVENSON,Daniel SERRA,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'46.690,3 Laps,1.199,60,1'54.617,165.9,,
23,88,Dragon Racing,Marco PULCINI,Nicola MARINANGELI,Giacomo ALTOE,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'47.833,3 Laps,1.143,59,1'55.420,164.7,,
24,21,Car Collection Motorsport, HASH,Alex FONTANA,Yannick METTLER,,Porsche 911 GT3 R ,M,GT,,,Classified,64,3:01'48.605,3 Laps,0.772,60,1'54.906,165.5,,
25,51,AF Corse,Custodio TOLEDO,Cedric SBIRRAZZUOLI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'48.952,3 Laps,0.347,59,1'55.190,165.0,,
26,81,Winward Racing,Luca STOLZ,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,64,3:01'49.631,3 Laps,0.679,51,1'54.983,165.3,,
27,12,Car Collection Motorsport,Bashar MARDINI,James KELL,Nico MENZEL,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'51.657,3 Laps,2.026,62,1'55.552,164.5,,
28,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'54.361,3 Laps,2.704,62,1'55.389,164.8,,
29,92,Manthey EMA,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,64,3:01'54.786,3 Laps,0.425,61,1'54.118,166.6,,
30,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,64,3:01'56.262,3 Laps,1.476,16,1'55.277,164.9,,
31,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,64,3:01'59.912,3 Laps,3.650,54,1'51.572,170.4,,
32,9,GetSpeed,Anthony BARTONE,Steve JANS,Fabian SCHILLER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,63,3:00'00.701,4 Laps,1 Laps,60,1'55.565,164.5,,
