NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
12,1,1,2:52.058,0,,1:32.733,0,39.993,0,39.332,0,114.7,2:52.058,08:47:52.058,1:32.733,0:39.993,0:39.332,157.4,David HAUSER,0:00:55.383,LMP3,,Racing Experience,Duqueine,
12,1,2,1:53.135,0,,36.339,0,39.104,0,37.692,0,184.3,4:45.193,08:49:45.193,0:36.339,0:39.104,0:37.692,203.4,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,1,3,1:49.171,0,,35.269,0,37.195,0,36.707,0,191.0,6:34.364,08:51:34.364,0:35.269,0:37.195,0:36.707,250.0,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,1,4,1:48.080,0,,34.785,0,36.716,0,36.579,0,193.0,8:22.444,08:53:22.444,0:34.785,0:36.716,0:36.579,268.0,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,1,5,1:47.762,0,,34.517,0,36.322,0,36.923,0,193.5,10:10.206,08:55:10.206,0:34.517,0:36.322,0:36.923,276.9,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,1,6,1:46.828,0,,34.278,2,36.201,2,36.349,1,195.2,11:57.034,08:56:57.034,0:34.278,0:36.201,0:36.349,277.6,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,1,7,1:53.250,0,B,34.334,0,36.218,0,42.698,0,184.1,13:50.284,08:58:50.284,0:34.334,0:36.218,0:42.698,276.2,David HAUSER,,LMP3,,Racing Experience,Duqueine,
12,2,8,3:36.586,0,,2:21.675,0,37.946,0,36.965,0,96.3,17:26.870,09:02:26.870,2:21.675,0:37.946,0:36.965,190.1,Gary HAUSER,0:01:48.565,LMP3,,Racing Experience,Duqueine,
12,2,9,1:47.619,0,,34.400,0,36.713,0,36.506,0,193.8,19:14.489,09:04:14.489,0:34.400,0:36.713,0:36.506,278.4,Gary HAUSER,,LMP3,,Racing Experience,Duqueine,
12,2,10,1:49.047,0,,34.487,0,37.969,0,36.591,0,191.2,21:03.536,09:06:03.536,0:34.487,0:37.969,0:36.591,277.6,Gary HAUSER,,LMP3,,Racing Experience,Duqueine,
