NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,1:57.406,0,,37.644,0,40.495,0,39.267,0,168.2,1:57.406,16:01:22.128,0:37.644,0:40.495,0:39.267,214.3,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,2,1:53.383,0,,36.187,0,38.480,0,38.716,0,183.9,3:50.789,16:03:15.511,0:36.187,0:38.480,0:38.716,258.4,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,3,1:52.507,0,,35.495,0,38.494,0,38.518,0,185.4,5:43.296,16:05:08.018,0:35.495,0:38.494,0:38.518,249.4,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,4,1:52.671,0,,35.414,0,38.441,0,38.816,0,185.1,7:35.967,16:07:00.689,0:35.414,0:38.441,0:38.816,248.3,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,5,1:51.996,2,,35.278,0,38.214,0,38.504,0,186.2,9:27.963,16:08:52.685,0:35.278,0:38.214,0:38.504,250.6,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,6,1:52.096,0,,35.375,0,38.255,0,38.466,2,186.0,11:20.059,16:10:44.781,0:35.375,0:38.255,0:38.466,243.8,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,7,1:52.148,0,,35.192,2,38.111,2,38.845,0,186.0,13:12.207,16:12:36.929,0:35.192,0:38.111,0:38.845,247.1,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,8,1:52.540,0,,35.318,0,38.251,0,38.971,0,185.3,15:04.747,16:14:29.469,0:35.318,0:38.251,0:38.971,252.3,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,9,1:54.945,0,,36.057,0,39.315,0,39.573,0,181.4,16:59.692,16:16:24.414,0:36.057,0:39.315,0:39.573,239.5,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,10,2:40.596,0,,42.669,0,1:04.336,0,53.591,0,129.9,19:40.288,16:19:05.010,0:42.669,1:04.336,0:53.591,183.7,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
