NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
12,3,1,1:58.933,0,,43.362,0,38.070,0,37.501,0,166.0,1:58.933,11:03:42.618,0:43.362,0:38.070,0:37.501,189.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,2,1:50.304,0,,34.955,0,37.818,0,37.531,0,189.1,3:49.237,11:05:32.922,0:34.955,0:37.818,0:37.531,260.9,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,3,1:52.062,0,,37.545,0,37.011,0,37.506,0,186.1,5:41.299,11:07:24.984,0:37.545,0:37.011,0:37.506,276.2,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,4,1:49.457,0,,34.552,0,37.126,0,37.779,0,190.5,7:30.756,11:09:14.441,0:34.552,0:37.126,0:37.779,271.4,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,5,1:49.698,0,,35.116,0,37.029,0,37.553,0,190.1,9:20.454,11:11:04.139,0:35.116,0:37.029,0:37.553,261.5,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,6,1:48.690,0,,34.612,0,36.926,1,37.152,0,191.9,11:09.144,11:12:52.829,0:34.612,0:36.926,0:37.152,273.4,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,7,1:49.533,0,,34.518,1,37.483,0,37.532,0,190.4,12:58.677,11:14:42.362,0:34.518,0:37.483,0:37.532,274.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,8,1:48.789,0,,34.692,0,37.027,0,37.070,1,191.7,14:47.466,11:16:31.151,0:34.692,0:37.027,0:37.070,274.1,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,9,1:49.548,0,,34.566,0,37.312,0,37.670,0,190.4,16:37.014,11:18:20.699,0:34.566,0:37.312,0:37.670,275.5,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,10,1:49.622,0,,35.089,0,37.424,0,37.109,0,190.2,18:26.636,11:20:10.321,0:35.089,0:37.424,0:37.109,257.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,11,1:50.299,0,,34.875,0,37.374,0,38.050,0,189.1,20:16.935,11:22:00.620,0:34.875,0:37.374,0:38.050,272.0,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,12,1:50.593,0,,35.091,0,37.295,0,38.207,0,188.6,22:07.528,11:23:51.213,0:35.091,0:37.295,0:38.207,266.0,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,13,1:52.207,0,,35.392,0,39.298,0,37.517,0,185.9,23:59.735,11:25:43.420,0:35.392,0:39.298,0:37.517,267.3,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,14,1:50.095,0,,35.195,0,37.310,0,37.590,0,189.4,25:49.830,11:27:33.515,0:35.195,0:37.310,0:37.590,262.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,15,1:51.491,0,,34.828,0,39.158,0,37.505,0,187.1,27:41.321,11:29:25.006,0:34.828,0:39.158,0:37.505,273.4,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,16,1:49.422,0,,34.635,0,37.234,0,37.553,0,190.6,29:30.743,11:31:14.428,0:34.635,0:37.234,0:37.553,275.5,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,17,1:49.423,0,,34.832,0,37.003,0,37.588,0,190.6,31:20.166,11:33:03.851,0:34.832,0:37.003,0:37.588,274.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
12,3,18,1:49.669,0,,34.767,0,37.377,0,37.525,0,190.2,33:09.835,11:34:53.520,0:34.767,0:37.377,0:37.525,274.8,Tom CLOET,,LMP3,,Racing Experience,Duqueine,
