NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,2:30.480,0,,58.254,0,46.637,0,45.589,0,131.2,2:30.480,16:12:30.480,0:58.254,0:46.637,0:45.589,134.5,Jean-Baptiste SIMMENAUER,0:00:11.952,Pro,,BWT Lechner Racing,,
1,1,2,2:13.926,0,,44.618,0,45.536,0,43.772,0,155.7,4:44.406,16:14:44.406,0:44.618,0:45.536,0:43.772,177.0,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,3,2:06.094,0,,40.880,0,42.306,0,42.908,0,165.4,6:50.500,16:16:50.500,0:40.880,0:42.306,0:42.908,173.4,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,4,2:12.907,0,,41.437,0,47.729,0,43.741,0,156.9,9:03.407,16:19:03.407,0:41.437,0:47.729,0:43.741,174.2,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,5,2:01.932,0,B,35.652,0,38.761,0,47.519,0,171.0,11:05.339,16:21:05.339,0:35.652,0:38.761,0:47.519,242.7,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,6,4:11.735,0,,2:53.266,0,39.169,0,39.300,0,82.8,15:17.074,16:25:17.074,2:53.266,0:39.169,0:39.300,208.5,Jean-Baptiste SIMMENAUER,0:02:22.811,Pro,,BWT Lechner Racing,,
1,1,7,2:01.198,0,B,35.358,0,39.194,0,46.646,0,172.1,17:18.272,16:27:18.272,0:35.358,0:39.194,0:46.646,255.9,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,8,3:34.514,0,,2:16.227,0,39.022,0,39.265,0,97.2,20:52.786,16:30:52.786,2:16.227,0:39.022,0:39.265,180.6,Jean-Baptiste SIMMENAUER,0:01:44.473,Pro,,BWT Lechner Racing,,
1,1,9,1:51.808,0,,35.256,0,37.939,0,38.613,0,186.5,22:44.594,16:32:44.594,0:35.256,0:37.939,0:38.613,256.5,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,10,1:51.009,3,,35.148,0,37.525,3,38.336,2,187.9,24:35.603,16:34:35.603,0:35.148,0:37.525,0:38.336,263.4,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,11,1:59.371,0,B,35.002,2,37.943,0,46.426,0,174.7,26:34.974,16:36:34.974,0:35.002,0:37.943,0:46.426,262.8,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,12,4:09.860,0,,2:49.964,0,40.292,0,39.604,0,83.5,30:44.834,16:40:44.834,2:49.964,0:40.292,0:39.604,209.7,Jean-Baptiste SIMMENAUER,0:02:19.757,Pro,,BWT Lechner Racing,,
1,1,13,1:55.082,0,,35.957,0,40.036,0,39.089,0,181.2,32:39.916,16:42:39.916,0:35.957,0:40.036,0:39.089,261.5,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,14,1:52.679,0,,35.087,0,38.322,0,39.270,0,185.1,34:32.595,16:44:32.595,0:35.087,0:38.322,0:39.270,262.8,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,15,1:51.373,0,,35.115,0,37.809,0,38.449,0,187.3,36:23.968,16:46:23.968,0:35.115,0:37.809,0:38.449,259.0,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,16,2:02.042,0,B,36.637,0,38.383,0,47.022,0,170.9,38:26.010,16:48:26.010,0:36.637,0:38.383,0:47.022,261.5,Jean-Baptiste SIMMENAUER,,Pro,,BWT Lechner Racing,,
1,1,17,3:26.196,0,B,1:55.777,0,40.792,0,49.627,0,101.1,41:52.206,16:51:52.206,1:55.777,0:40.792,0:49.627,199.6,Jean-Baptiste SIMMENAUER,0:01:15.175,Pro,,BWT Lechner Racing,,
11,1,1,2:28.969,0,,1:02.494,0,43.576,0,42.899,0,132.5,2:28.969,16:12:28.969,1:02.494,0:43.576,0:42.899,124.0,Florian LATORRE,0:00:19.863,Pro,,CLRT,,
11,1,2,1:56.551,0,,36.290,0,39.965,0,40.296,0,178.9,4:25.520,16:14:25.520,0:36.290,0:39.965,0:40.296,240.0,Florian LATORRE,,Pro,,CLRT,,
11,1,3,1:54.134,0,,35.827,0,39.090,0,39.217,0,182.7,6:19.654,16:16:19.654,0:35.827,0:39.090,0:39.217,251.2,Florian LATORRE,,Pro,,CLRT,,
11,1,4,1:51.843,0,,35.225,0,38.087,0,38.531,0,186.5,8:11.497,16:18:11.497,0:35.225,0:38.087,0:38.531,264.1,Florian LATORRE,,Pro,,CLRT,,
